txPk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),
1.076631057935,47,1.086055371658,1499
1.076750977935,47,1.086175291658,1499
1.076870897935,47,1.086295211658,1499
1.076990817935,47,1.086415131658,1499
1.077110737935,47,1.086535051658,1499
1.077230657935,47,1.086654971658,1499
1.077350577935,47,1.086658731658,47
1.077470497935,47,1.086778651658,1499
1.077590417935,47,1.086898571658,1499
1.077960436802,47,1.087018491658,1499
1.078180356802,47,1.087138411658,1499
1.078300276802,47,1.087258331658,1499
1.078420196802,47,1.087378251658,1499
1.078640116802,47,1.087498171658,1499
1.078760036802,47,1.087618091658,1499
1.078879956802,47,1.087621851658,47
1.078999876802,47,1.087741771658,1499
1.079119796802,47,1.087861691658,1499
1.079239716802,47,1.087981611658,1499
1.079359636802,47,1.087985371658,47
1.079479556802,47,1.088105291658,1499
1.07970312427,47,1.088225211658,1499
1.07982680427,47,1.088345131658,1499
1.07995048427,47,1.088465051658,1499
1.08007040427,47,1.088584971658,1499
1.08019032427,47,1.088704891658,1499
1.08031024427,47,1.088824811658,1499
1.080701030615,47,1.088944731658,1499
1.080820950615,47,1.089064651658,1499
1.080940870615,47,1.089184571658,1499
1.081060790615,47,1.089304491658,1499
1.081180710615,47,1.089424411658,1499
1.081300630615,47,1.089544331658,1499
1.081420550615,47,1.089664251658,1499
1.081640470615,47,1.089784171658,1499
1.081760390615,47,1.089904091658,1499
1.081880310615,47,1.090024011658,1499
1.082000230615,47,1.090143931658,1499
1.082120150615,47,1.090263851658,1499
1.082240070615,47,1.090383771658,1499
1.082359990615,47,1.090503691658,1499
1.082479910615,47,1.090623611658,1499
1.082599830615,47,1.090743531658,1499
1.082719750615,47,1.090863451658,1499
1.082839670615,47,1.090983371658,1499
1.082959590615,47,1.091103291658,1499
1.083079510615,47,1.091323211658,1499
1.083199430615,47,1.091443131658,1499
1.083319350615,47,1.091563051658,1499
1.083539270615,47,1.091682971658,1499
1.083659190615,47,1.091802891658,1499
1.083779110615,47,1.091922811658,1499
1.083984069815,47,1.092042731658,1499
1.084103989815,47,1.092162651658,1499
1.084128045815,47,1.092282571658,1499
1.084131805815,47,1.092402491658,1499
1.084347589815,47,1.092522411658,1499
1.084467509815,47,1.092642331658,1499
1.084587429815,47,1.092762251658,1499
1.084707349815,47,1.092882171658,1499
1.084827269815,47,1.093002091658,1499
1.084947189815,47,1.093122011658,1499
1.085067109815,47,1.093241931658,1499
1.085187029815,47,1.093361851658,1499
1.085306949815,47,1.093481771658,1499
1.085426869815,47,1.093801691658,1499
1.085546789815,47,1.093921611658,1499
1.085688259658,47,1.094026491658,1311
1.085808179658,47,1.094246411658,1499
1.085928099658,47,1.094366331658,1499
1.086048019658,47,1.094486251658,1499
1.086167939658,47,1.094606171658,1499
1.086287859658,47,1.094726091658,1499
1.086407779658,47,1.094846011658,1499
1.086527699658,47,1.094965931658,1499
1.086647619658,47,1.095085851658,1499
1.086767539658,47,1.095205771658,1499
1.086791595658,47,1.095325691658,1499
1.086795355658,47,1.095445611658,1499
1.087011139658,47,1.095565531658,1499
1.087131059658,47,1.095685451658,1499
1.087250979658,47,1.095805371658,1499
1.087370899658,47,1.095925291658,1499
1.087490819658,47,1.096045211658,1499
1.087610739658,47,1.096165131658,1499
1.087730659658,47,1.096285051658,1499
1.087854339658,47,1.096643085634,1499
1.087974259658,47,1.096763005634,1499
1.088094179658,47,1.096882925634,1499
1.088217859658,47,1.097002845634,1499
1.088337779658,47,1.097122765634,1499
1.088457699658,47,1.097242685634,1499
1.088577619658,47,1.097362605634,1499
1.088697539658,47,1.097482525634,1499
1.088817459658,47,1.097602445634,1499
1.088937379658,47,1.097722365634,1499
1.089057299658,47,1.097842285634,1499
1.089177219658,47,1.097962205634,1499
1.089297139658,47,1.098082125634,1499
1.089417059658,47,1.098202045634,1499
1.089536979658,47,1.098321965634,1499
1.089656899658,47,1.098441885634,1499
1.089776819658,47,1.098561805634,1499
1.089896739658,47,1.098681725634,1499
1.090016659658,47,1.098801645634,1499
1.090136579658,47,1.098921565634,1499
1.090256499658,47,1.099041485634,1499
1.090376419658,47,1.099161405634,1499
1.090496339658,47,1.099281325634,1499
1.090616259658,47,1.099401245634,1499
1.090736179658,47,1.099621165634,1499
1.090856099658,47,1.099741085634,1499
1.090976019658,47,1.099861005634,1499
1.091095939658,47,1.099980925634,1499
1.091215859658,47,1.100100845634,1499
1.091435779658,47,1.100220765634,1499
1.091555699658,47,1.100340685634,1499
1.091675619658,47,1.100460605634,1499
1.091795539658,47,1.100580525634,1499
1.091915459658,47,1.100700445634,1499
1.092035379658,47,1.100820365634,1499
1.092155299658,47,1.100940285634,1499
1.092275219658,47,1.101060205634,1499
1.092395139658,47,1.101180125634,1499
1.092515059658,47,1.101300045634,1499
1.092634979658,47,1.101419965634,1499
1.092754899658,47,1.101539885634,1499
1.092874819658,47,1.101659805634,1499
1.092994739658,47,1.101779725634,1499
1.093114659658,47,1.101899645634,1499
1.093234579658,47,1.102019565634,1499
1.093354499658,47,1.102139485634,1499
1.093474419658,47,1.102259405634,1499
1.093594339658,47,1.102379325634,1499
1.093914259658,47,1.102499245634,1499
1.094034179658,47,1.102619165634,1499
1.094037939658,47,1.102739085634,1499
1.094041699658,247,1.102859005634,1499
1.094358979658,47,1.102978925634,1499
1.094478899658,47,1.103098845634,1499
1.094598819658,47,1.103218765634,1499
1.094718739658,47,1.103338685634,1499
1.094838659658,47,1.103458605634,1499
1.094958579658,47,1.103578525634,1499
1.095078499658,47,1.103698445634,1499
1.095198419658,47,1.103818365634,1499
1.095318339658,47,1.103938285634,1499
1.095438259658,47,1.104058205634,1499
1.095558179658,47,1.104178125634,1499
1.095678099658,47,1.104298045634,1499
1.095798019658,47,1.104417965634,1499
1.095917939658,47,1.104537885634,1499
1.096037859658,47,1.104657805634,1499
1.096157779658,47,1.104777725634,1499
1.096277699658,47,1.104897645634,1499
1.096397619658,47,1.105017565634,1499
1.096755653634,47,1.105137485634,1499
1.096875573634,47,1.105257405634,1499
1.096995493634,47,1.105377325634,1499
1.097115413634,47,1.105497245634,1499
1.097235333634,47,1.105617165634,1499
1.097355253634,47,1.105737085634,1499
1.097475173634,47,1.105857005634,1499
1.097595093634,47,1.105976925634,1499
1.097715013634,47,1.106096845634,1499
1.097834933634,47,1.106216765634,1499
1.097954853634,47,1.106336685634,1499
1.098074773634,47,1.106441565634,1311
1.098194693634,47,1.106561485634,1499
1.098314613634,47,1.106681405634,1499
1.098434533634,47,1.106801325634,1499
1.098554453634,47,1.106921245634,1499
1.098674373634,47,1.107041165634,1499
1.098794293634,47,1.107161085634,1499
1.098914213634,47,1.107281005634,1499
1.099034133634,47,1.107400925634,1499
1.099154053634,47,1.107520845634,1499
1.099273973634,47,1.107640765634,1499
1.099393893634,47,1.107760685634,1499
1.099513813634,47,1.107880605634,1499
1.099733733634,47,1.108000525634,1499
1.099853653634,47,1.108120445634,1499
1.099973573634,47,1.108240365634,1499
1.100093493634,47,1.108360285634,1499
1.100213413634,47,1.108480205634,1499
1.100333333634,47,1.108600125634,1499
1.100453253634,47,1.108720045634,1499
1.100573173634,47,1.108839965634,1499
1.100693093634,47,1.108959885634,1499
1.100813013634,47,1.109079805634,1499
1.100932933634,47,1.109199725634,1499
1.101052853634,47,1.109319645634,1499
1.101172773634,47,1.109439565634,1499
1.101292693634,47,1.109559485634,1499
1.101412613634,47,1.109679405634,1499
1.101532533634,47,1.109683165634,47
1.101652453634,47,1.109803085634,1499
1.101772373634,47,1.109923005634,1499
1.101892293634,47,1.110042925634,1499
1.102012213634,47,1.110162845634,1499
1.102132133634,47,1.110282765634,1499
1.102252053634,47,1.110402685634,1499
1.102371973634,47,1.110522605634,1499
1.102491893634,47,1.110642525634,1499
1.102611813634,47,1.110762445634,1499
1.102731733634,47,1.110882365634,1499
1.102851653634,47,1.111002285634,1499
1.102971573634,47,1.111122205634,1499
1.103091493634,47,1.111242125634,1499
1.103211413634,47,1.111362045634,1499
1.103331333634,47,1.111481965634,1499
1.103451253634,47,1.111601885634,1499
1.103571173634,47,1.111721805634,1499
1.103691093634,47,1.111841725634,1499
1.103811013634,47,1.111961645634,1499
1.103930933634,47,1.112081565634,1499
1.104050853634,47,1.112201485634,1499
1.104170773634,47,1.112321405634,1499
1.104290693634,47,1.112441325634,1499
1.104410613634,47,1.112561245634,1499
1.104530533634,47,1.112681165634,1499
1.104650453634,47,1.112801085634,1499
1.104770373634,47,1.112921005634,1499
1.104890293634,47,1.113040925634,1499
1.105010213634,47,1.113160845634,1499
1.105130133634,47,1.113280765634,1499
1.105250053634,47,1.113400685634,1499
1.105369973634,47,1.113520605634,1499
1.105489893634,47,1.113640525634,1499
1.105609813634,47,1.113760445634,1499
1.105729733634,47,1.113880365634,1499
1.105849653634,47,1.114000285634,1499
1.105969573634,47,1.114120205634,1499
1.106089493634,47,1.114240125634,1499
1.106209413634,47,1.114360045634,1499
1.106329333634,47,1.114479965634,1499
1.106449253634,47,1.114584845634,1311
1.106453013634,47,1.114704765634,1499
1.106456773634,247,1.114824685634,1499
1.106674053634,47,1.114944605634,1499
1.106793973634,47,1.115064525634,1499
1.106913893634,47,1.115184445634,1499
1.107033813634,47,1.115304365634,1499
1.107153733634,47,1.115424285634,1499
1.107273653634,47,1.115544205634,1499
1.107393573634,47,1.115664125634,1499
1.107513493634,47,1.115784045634,1499
1.107633413634,47,1.115903965634,1499
1.107753333634,47,1.115907725634,47
1.107873253634,47,1.116027645634,1499
1.107993173634,47,1.116147565634,1499
1.108113093634,47,1.116267485634,1499
1.108233013634,47,1.116387405634,1499
1.108352933634,47,1.116507325634,1499
1.108472853634,47,1.116627245634,1499
1.108592773634,47,1.116747165634,1499
1.108712693634,47,1.116867085634,1499
1.108832613634,47,1.116987005634,1499
1.108952533634,47,1.117106925634,1499
1.109072453634,47,1.117226845634,1499
1.109192373634,47,1.117346765634,1499
1.109312293634,47,1.117466685634,1499
1.109432213634,47,1.117586605634,1499
1.109552133634,47,1.117706525634,1499
1.109672053634,47,1.117826445634,1499
1.109791973634,47,1.117946365634,1499
1.109915653634,47,1.118066285634,1499
1.110035573634,47,1.118186205634,1499
1.110155493634,47,1.118306125634,1499
1.110275413634,47,1.118426045634,1499
1.110395333634,47,1.118545965634,1499
1.110515253634,47,1.118665885634,1499
1.110635173634,47,1.118785805634,1499
1.110755093634,47,1.118905725634,1499
1.110875013634,47,1.119025645634,1499
1.110994933634,47,1.119145565634,1499
1.111114853634,47,1.119265485634,1499
1.111234773634,47,1.119385405634,1499
1.111354693634,47,1.119505325634,1499
1.111474613634,47,1.119625245634,1499
1.111594533634,47,1.119745165634,1499
1.111714453634,47,1.119865085634,1499
1.111834373634,47,1.119985005634,1499
1.111954293634,47,1.120104925634,1499
1.112074213634,47,1.120224845634,1499
1.112194133634,47,1.120344765634,1499
1.112314053634,47,1.120464685634,1499
1.112433973634,47,1.120584605634,1499
1.112553893634,47,1.120704525634,1499
1.112673813634,47,1.120824445634,1499
1.112793733634,47,1.120944365634,1499
1.112913653634,47,1.121064285634,1499
1.113033573634,47,1.121068045634,47
1.113153493634,47,1.121187965634,1499
1.113273413634,47,1.121307885634,1499
1.113393333634,47,1.121427805634,1499
1.113513253634,47,1.121547725634,1499
1.113633173634,47,1.121667645634,1499
1.113753093634,47,1.121787565634,1499
1.113873013634,47,1.121907485634,1499
1.113992933634,47,1.122027405634,1499
1.114112853634,47,1.122147325634,1499
1.114232773634,47,1.122267245634,1499
1.114352693634,47,1.122387165634,1499
1.114472613634,47,1.122507085634,1499
1.114592533634,47,1.122627005634,1499
1.114596293634,47,1.122746925634,1499
1.114600053634,247,1.122866845634,1499
1.114817333634,47,1.122986765634,1499
1.114937253634,47,1.123106685634,1499
1.115057173634,47,1.123226605634,1499
1.115177093634,47,1.123346525634,1499
1.115297013634,47,1.123466445634,1499
1.115416933634,47,1.123586365634,1499
1.115536853634,47,1.123706285634,1499
1.115656773634,47,1.123826205634,1499
1.115776693634,47,1.123946125634,1499
1.115896613634,47,1.124066045634,1499
1.116016533634,47,1.124185965634,1499
1.116140213634,47,1.124305885634,1499
1.116260133634,47,1.124425805634,1499
1.116380053634,47,1.124545725634,1499
1.116499973634,47,1.124665645634,1499
1.116619893634,47,1.124785565634,1499
1.116739813634,47,1.124789325634,47
1.116859733634,47,1.124909245634,1499
1.116979653634,47,1.125029165634,1499
1.117099573634,47,1.125149085634,1499
1.117219493634,47,1.125269005634,1499
1.117339413634,47,1.125388925634,1499
1.117459333634,47,1.125508845634,1499
1.117579253634,47,1.125628765634,1499
1.117699173634,47,1.125748685634,1499
1.117819093634,47,1.125868605634,1499
1.117939013634,47,1.125988525634,1499
1.118058933634,47,1.126108445634,1499
1.118178853634,47,1.126228365634,1499
1.118298773634,47,1.126348285634,1499
1.118418693634,47,1.126468205634,1499
1.118538613634,47,1.126588125634,1499
1.118658533634,47,1.126708045634,1499
1.118778453634,47,1.126827965634,1499
1.118898373634,47,1.126947885634,1499
1.119018293634,47,1.127067805634,1499
1.119138213634,47,1.127187725634,1499
1.119258133634,47,1.127307645634,1499
1.119378053634,47,1.127412525634,1311
1.119497973634,47,1.127532445634,1499
1.119617893634,47,1.127652365634,1499
1.119737813634,47,1.127772285634,1499
1.119857733634,47,1.127892205634,1499
1.119977653634,47,1.127895965634,47
1.120097573634,47,1.128015885634,1499
1.120217493634,47,1.128135805634,1499
1.120337413634,47,1.128255725634,1499
1.120457333634,47,1.128375645634,1499
1.120577253634,47,1.128495565634,1499
1.120697173634,47,1.128615485634,1499
1.120817093634,47,1.128735405634,1499
1.120937013634,47,1.128855325634,1499
1.121056933634,47,1.128975245634,1499
1.121176853634,47,1.129095165634,1499
1.121300533634,47,1.129215085634,1499
1.121420453634,47,1.129335005634,1499
1.121540373634,47,1.129454925634,1499
1.121660293634,47,1.129574845634,1499
1.121780213634,47,1.129694765634,1499
1.121900133634,47,1.129814685634,1499
1.122020053634,47,1.129934605634,1499
1.122139973634,47,1.130054525634,1499
1.122259893634,47,1.130174445634,1499
1.122379813634,47,1.130294365634,1499
1.122499733634,47,1.130414285634,1499
1.122619653634,47,1.130534205634,1499
1.122739573634,47,1.130654125634,1499
1.122859493634,47,1.130774045634,1499
1.122979413634,47,1.130893965634,1499
1.123099333634,47,1.131013885634,1499
1.123219253634,47,1.131133805634,1499
1.123339173634,47,1.131253725634,1499
1.123459093634,47,1.131373645634,1499
1.123579013634,47,1.131493565634,1499
1.123698933634,47,1.131613485634,1499
1.123818853634,47,1.131733405634,1499
1.123938773634,47,1.131853325634,1499
1.124058693634,47,1.131973245634,1499
1.124178613634,47,1.132093165634,1499
1.124298533634,47,1.132213085634,1499
1.124418453634,47,1.132333005634,1499
1.124538373634,47,1.132452925634,1499
1.124658293634,47,1.132572845634,1499
1.124778213634,47,1.132692765634,1499
1.124898133634,47,1.132812685634,1499
1.125021813634,47,1.132932605634,1499
1.125141733634,47,1.133052525634,1499
1.125261653634,47,1.133172445634,1499
1.125381573634,47,1.133292365634,1499
1.125501493634,47,1.133412285634,1499
1.125621413634,47,1.133532205634,1499
1.125741333634,47,1.133652125634,1499
1.125861253634,47,1.133772045634,1499
1.125981173634,47,1.133891965634,1499
1.126101093634,47,1.134011885634,1499
1.126221013634,47,1.134131805634,1499
1.126340933634,47,1.134251725634,1499
1.126460853634,47,1.134371645634,1499
1.126580773634,47,1.134491565634,1499
1.126700693634,47,1.134611485634,1499
1.126820613634,47,1.134731405634,1499
1.126940533634,47,1.134851325634,1499
1.127060453634,47,1.134971245634,1499
1.127180373634,47,1.135091165634,1499
1.127300293634,47,1.135211085634,1499
1.127420213634,47,1.135331005634,1499
1.127423973634,47,1.135450925634,1499
1.127427733634,247,1.135570845634,1499
1.127645013634,47,1.135690765634,1499
1.127764933634,47,1.135810685634,1499
1.127884853634,47,1.135930605634,1499
1.128004773634,47,1.136050525634,1499
1.128128453634,47,1.136170445634,1499
1.128248373634,47,1.136290365634,1499
1.128368293634,47,1.136395245634,1311
1.128488213634,47,1.136515165634,1499
1.128608133634,47,1.136635085634,1499
1.128728053634,47,1.136755005634,1499
1.128847973634,47,1.136874925634,1499
1.128967893634,47,1.136994845634,1499
1.129087813634,47,1.137099725634,1311
1.129207733634,47,1.137219645634,1499
1.129327653634,47,1.137339565634,1499
1.129447573634,47,1.137459485634,1499
1.129567493634,47,1.137579405634,1499
1.129687413634,47,1.137699325634,1499
1.129807333634,47,1.137819245634,1499
1.129927253634,47,1.137939165634,1499
1.130047173634,47,1.138059085634,1499
1.130167093634,47,1.138179005634,1499
1.130287013634,47,1.138298925634,1499
1.130406933634,47,1.138418845634,1499
1.130526853634,47,1.138538765634,1499
1.130646773634,47,1.138658685634,1499
1.130766693634,47,1.138778605634,1499
1.130886613634,47,1.138898525634,1499
1.131006533634,47,1.139018445634,1499
1.131126453634,47,1.139138365634,1499
1.131246373634,47,1.139258285634,1499
1.131366293634,47,1.139378205634,1499
1.131486213634,47,1.139498125634,1499
1.131606133634,47,1.139618045634,1499
1.131726053634,47,1.139737965634,1499
1.131845973634,47,1.139857885634,1499
1.131965893634,47,1.139977805634,1499
1.132085813634,47,1.140097725634,1499
1.132205733634,47,1.140217645634,1499
1.132325653634,47,1.140337565634,1499
1.132445573634,47,1.140457485634,1499
1.132565493634,47,1.140577405634,1499
1.132685413634,47,1.140697325634,1499
1.132805333634,47,1.140817245634,1499
1.132925253634,47,1.140937165634,1499
1.133045173634,47,1.141057085634,1499
1.133165093634,47,1.141177005634,1499
1.133285013634,47,1.141296925634,1499
1.133404933634,47,1.141416845634,1499
1.133524853634,47,1.141536765634,1499
1.133644773634,47,1.141656685634,1499
1.133764693634,47,1.141776605634,1499
1.133884613634,47,1.141896525634,1499
1.134004533634,47,1.142016445634,1499
1.134124453634,47,1.142136365634,1499
1.134244373634,47,1.142256285634,1499
1.134364293634,47,1.142376205634,1499
1.134484213634,47,1.142496125634,1499
1.134604133634,47,1.142616045634,1499
1.134724053634,47,1.142735965634,1499
1.134843973634,47,1.142855885634,1499
1.134963893634,47,1.142975805634,1499
1.135083813634,47,1.143095725634,1499
1.135203733634,47,1.143215645634,1499
1.135323653634,47,1.143335565634,1499
1.135443573634,47,1.143339325634,47
1.135563493634,47,1.143459245634,1499
1.135683413634,47,1.143579165634,1499
1.135803333634,47,1.143699085634,1499
1.135923253634,47,1.143819005634,1499
1.136043173634,47,1.143938925634,1499
1.136163093634,47,1.144058845634,1499
1.136283013634,47,1.144178765634,1499
1.136402933634,47,1.144298685634,1499
1.136406693634,47,1.144418605634,1499
1.136410453634,247,1.144538525634,1499
1.136627733634,47,1.144658445634,1499
1.136747653634,47,1.144778365634,1499
1.136867573634,47,1.144898285634,1499
1.136987493634,47,1.145018205634,1499
1.137107413634,47,1.145138125634,1499
1.137111173634,47,1.145258045634,1499
1.137114933634,247,1.145377965634,1499
1.137332213634,47,1.145497885634,1499
1.137452133634,47,1.145617805634,1499
1.137572053634,47,1.145737725634,1499
1.137691973634,47,1.145857645634,1499
1.137811893634,47,1.145977565634,1499
1.137931813634,47,1.145981325634,47
1.138051733634,47,1.146101245634,1499
1.138171653634,47,1.146221165634,1499
1.138291573634,47,1.146341085634,1499
1.138411493634,47,1.146461005634,1499
1.138531413634,47,1.146580925634,1499
1.138651333634,47,1.146700845634,1499
1.138771253634,47,1.146820765634,1499
1.138891173634,47,1.146940685634,1499
1.139011093634,47,1.147060605634,1499
1.139131013634,47,1.147180525634,1499
1.139250933634,47,1.147300445634,1499
1.139370853634,47,1.147420365634,1499
1.139490773634,47,1.147540285634,1499
1.139610693634,47,1.147660205634,1499
1.139730613634,47,1.147780125634,1499
1.139850533634,47,1.147900045634,1499
1.139970453634,47,1.148019965634,1499
1.140090373634,47,1.148139885634,1499
1.140210293634,47,1.148259805634,1499
1.140330213634,47,1.148379725634,1499
1.140450133634,47,1.148499645634,1499
1.140570053634,47,1.148619565634,1499
1.140689973634,47,1.148739485634,1499
1.140809893634,47,1.148859405634,1499
1.140929813634,47,1.148979325634,1499
1.141049733634,47,1.149099245634,1499
1.141169653634,47,1.149219165634,1499
1.141289573634,47,1.149339085634,1499
1.141409493634,47,1.149459005634,1499
1.141529413634,47,1.149578925634,1499
1.141649333634,47,1.149698845634,1499
1.141769253634,47,1.149818765634,1499
1.141889173634,47,1.149938685634,1499
1.142009093634,47,1.150058605634,1499
1.142129013634,47,1.150178525634,1499
1.142248933634,47,1.150298445634,1499
1.142368853634,47,1.150418365634,1499
1.142488773634,47,1.150538285634,1499
1.142608693634,47,1.150658205634,1499
1.142728613634,47,1.150778125634,1499
1.142848533634,47,1.150898045634,1499
1.142968453634,47,1.151017965634,1499
1.143088373634,47,1.151137885634,1499
1.143208293634,47,1.151257805634,1499
1.143328213634,47,1.151377725634,1499
1.143448133634,47,1.151497645634,1499
1.143571813634,47,1.151617565634,1499
1.143691733634,47,1.151737485634,1499
1.143811653634,47,1.151857405634,1499
1.143931573634,47,1.151977325634,1499
1.144051493634,47,1.152097245634,1499
1.144171413634,47,1.152217165634,1499
1.144291333634,47,1.152337085634,1499
1.144411253634,47,1.152457005634,1499
1.144531173634,47,1.152576925634,1499
1.144651093634,47,1.152696845634,1499
1.144771013634,47,1.152816765634,1499
1.144890933634,47,1.152936685634,1499
1.145010853634,47,1.153056605634,1499
1.145130773634,47,1.153176525634,1499
1.145250693634,47,1.153296445634,1499
1.145370613634,47,1.153416365634,1499
1.145490533634,47,1.153536285634,1499
1.145610453634,47,1.153656205634,1499
1.145730373634,47,1.153776125634,1499
1.145850293634,47,1.153896045634,1499
1.145970213634,47,1.154015965634,1499
1.146090133634,47,1.154135885634,1499
1.146114189634,47,1.154255805634,1499
1.146117949634,47,1.154375725634,1499
1.146333733634,47,1.154495645634,1499
1.146453653634,47,1.154615565634,1499
1.146573573634,47,1.154735485634,1499
1.146693493634,47,1.154855405634,1499
1.146813413634,47,1.154975325634,1499
1.146933333634,47,1.155095245634,1499
1.147053253634,47,1.155215165634,1499
1.147173173634,47,1.155335085634,1499
1.147293093634,47,1.155455005634,1499
1.147413013634,47,1.155574925634,1499
1.147532933634,47,1.155694845634,1499
1.147652853634,47,1.155814765634,1499
1.147772773634,47,1.155934685634,1499
1.147892693634,47,1.156054605634,1499
1.148012613634,47,1.156174525634,1499
1.148132533634,47,1.156294445634,1499
1.148252453634,47,1.156414365634,1499
1.148372373634,47,1.156418125634,47
1.148492293634,47,1.156538045634,1499
1.148612213634,47,1.156657965634,1499
1.148732133634,47,1.156777885634,1499
1.148852053634,47,1.156897805634,1499
1.148971973634,47,1.157017725634,1499
1.149091893634,47,1.157137645634,1499
1.149211813634,47,1.157257565634,1499
1.149331733634,47,1.157377485634,1499
1.149451653634,47,1.157497405634,1499
1.149571573634,47,1.157617325634,1499
1.149691493634,47,1.157737245634,1499
1.149811413634,47,1.157857165634,1499
1.149931333634,47,1.157977085634,1499
1.150051253634,47,1.158097005634,1499
1.150171173634,47,1.158216925634,1499
1.150291093634,47,1.158336845634,1499
1.150411013634,47,1.158456765634,1499
1.150530933634,47,1.158576685634,1499
1.150650853634,47,1.158696605634,1499
1.150770773634,47,1.158816525634,1499
1.150890693634,47,1.158936445634,1499
1.151010613634,47,1.159056365634,1499
1.151130533634,47,1.159176285634,1499
1.151250453634,47,1.159296205634,1499
1.151370373634,47,1.159416125634,1499
1.151490293634,47,1.159536045634,1499
1.151610213634,47,1.159655965634,1499
1.151730133634,47,1.159775885634,1499
1.151850053634,47,1.159895805634,1499
1.151969973634,47,1.160015725634,1499
1.152089893634,47,1.160135645634,1499
1.152209813634,47,1.160255565634,1499
1.152329733634,47,1.160375485634,1499
1.152449653634,47,1.160495405634,1499
1.152569573634,47,1.160615325634,1499
1.152689493634,47,1.160735245634,1499
1.152809413634,47,1.160855165634,1499
1.152929333634,47,1.160975085634,1499
1.153049253634,47,1.161095005634,1499
1.153169173634,47,1.161214925634,1499
1.153289093634,47,1.161334845634,1499
1.153409013634,47,1.161454765634,1499
1.153528933634,47,1.161574685634,1499
1.153648853634,47,1.161694605634,1499
1.153768773634,47,1.161814525634,1499
1.153888693634,47,1.161934445634,1499
1.154008613634,47,1.162054365634,1499
1.154128533634,47,1.162174285634,1499
1.154248453634,47,1.162294205634,1499
1.154368373634,47,1.162414125634,1499
1.154488293634,47,1.162534045634,1499
1.154608213634,47,1.162653965634,1499
1.154728133634,47,1.162773885634,1499
1.154848053634,47,1.162893805634,1499
1.154967973634,47,1.163013725634,1499
1.155087893634,47,1.163133645634,1499
1.155207813634,47,1.163253565634,1499
1.155327733634,47,1.163373485634,1499
1.155447653634,47,1.163493405634,1499
1.155567573634,47,1.163613325634,1499
1.155687493634,47,1.163733245634,1499
1.155807413634,47,1.163853165634,1499
1.155927333634,47,1.163973085634,1499
1.156047253634,47,1.164093005634,1499
1.156167173634,47,1.164212925634,1499
1.156287093634,47,1.164332845634,1499
1.156407013634,47,1.164452765634,1499
1.156526933634,47,1.164572685634,1499
1.156550989634,47,1.164692605634,1499
1.156554749634,47,1.164812525634,1499
1.156770533634,47,1.164932445634,1499
1.156890453634,47,1.165052365634,1499
1.157010373634,47,1.165172285634,1499
1.157130293634,47,1.165292205634,1499
1.157250213634,47,1.165412125634,1499
1.157370133634,47,1.165532045634,1499
1.157490053634,47,1.165651965634,1499
1.157609973634,47,1.165771885634,1499
1.157729893634,47,1.165891805634,1499
1.157849813634,47,1.166011725634,1499
1.157969733634,47,1.166131645634,1499
1.158089653634,47,1.166251565634,1499
1.158209573634,47,1.166371485634,1499
1.158329493634,47,1.166491405634,1499
1.158449413634,47,1.166611325634,1499
1.158569333634,47,1.166731245634,1499
1.158689253634,47,1.166851165634,1499
1.158809173634,47,1.166971085634,1499
1.158929093634,47,1.167091005634,1499
1.159049013634,47,1.167210925634,1499
1.159168933634,47,1.167330845634,1499
1.159288853634,47,1.167450765634,1499
1.159408773634,47,1.167570685634,1499
1.159528693634,47,1.167690605634,1499
1.159648613634,47,1.167810525634,1499
1.159768533634,47,1.167930445634,1499
1.159888453634,47,1.167934205634,47
1.160008373634,47,1.168054125634,1499
1.160128293634,47,1.168174045634,1499
1.160248213634,47,1.168293965634,1499
1.160368133634,47,1.168398845634,1311
1.160488053634,47,1.168518765634,1499
1.160607973634,47,1.168638685634,1499
1.160727893634,47,1.168758605634,1499
1.160847813634,47,1.168878525634,1499
1.160967733634,47,1.168998445634,1499
1.161087653634,47,1.169118365634,1499
1.161207573634,47,1.169238285634,1499
1.161327493634,47,1.169358205634,1499
1.161447413634,47,1.169478125634,1499
1.161567333634,47,1.169598045634,1499
1.161687253634,47,1.169717965634,1499
1.161807173634,47,1.169837885634,1499
1.161927093634,47,1.169957805634,1499
1.162047013634,47,1.170077725634,1499
1.162166933634,47,1.170197645634,1499
1.162286853634,47,1.170317565634,1499
1.162406773634,47,1.170437485634,1499
1.162526693634,47,1.170557405634,1499
1.162646613634,47,1.170677325634,1499
1.162766533634,47,1.170797245634,1499
1.162886453634,47,1.170801005634,47
1.163006373634,47,1.170920925634,1499
1.163126293634,47,1.171040845634,1499
1.163246213634,47,1.171160765634,1499
1.163366133634,47,1.171280685634,1499
1.163486053634,47,1.171400605634,1499
1.163605973634,47,1.171520525634,1499
1.163725893634,47,1.171640445634,1499
1.163845813634,47,1.171760365634,1499
1.163965733634,47,1.171880285634,1499
1.164085653634,47,1.172000205634,1499
1.164205573634,47,1.172120125634,1499
1.164325493634,47,1.172240045634,1499
1.164445413634,47,1.172359965634,1499
1.164565333634,47,1.172479885634,1499
1.164685253634,47,1.172599805634,1499
