numActiveSessions:vector baselineTestQoS.hostFDO[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[9].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[9].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostFDO[9].tcp.conn-259 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostFDO[9].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0.619963583751,51,0.700173041351,51,0.700173041351,800,0.780258163751,0.080085122399999985,0.780389699751,1452,0.780389699751,0.040137108800000001
0.619963583751,1,0.700173041351,47,0.780258163751,47,,,,,0.860620184886,1452,0.860620184886,0.120367593934999988
0.780389699751,0,0.700173417351,847,0.780389699751,1499,,,,,0.860740104886,1452,0.860740104886,0.120487513934999984
,,0.780389699751,47,0.860620184886,1499,,,,,0.940954109686,1452,0.940954109686,0.200701518734999972
,,0.780390075751,47,0.860740104886,1499,,,,,0.941074029686,1452,0.941074029686,0.200821438734999967
,,0.860620184886,47,0.862551927286,47,,,,,0.943876748086,1452,0.943876748086,0.203624157134999982
,,0.860740104886,47,0.940954109686,1499,,,,,0.945555628086,1452,0.945555628086,0.205303037134999976
,,0.940954109686,47,0.941074029686,1499,,,,,1.021211714486,1452,1.021211714486,0.280959123534999964
,,0.941074029686,47,0.943876748086,1499,,,,,1.021331634486,1452,1.021331634486,0.281079043535000015
,,0.943876748086,47,0.945555628086,1499,,,,,1.024155528086,1452,1.024155528086,0.28390293713499992
,,0.945555628086,47,1.021211714486,1499,,,,,1.025714488086,1452,1.025714488086,0.285461897134999918
,,1.021211714486,47,1.021331634486,1499,,,,,1.029207760466,1452,1.029207760466,0.288955169514999997
,,1.021331634486,47,1.024155528086,1499,,,,,1.031111440466,1452,1.031111440466,0.29085884951499996
,,1.024155528086,47,1.025714488086,1499,,,,,1.034435440466,1452,1.034435440466,0.294182849514999954
,,1.025714488086,47,1.029207760466,1499,,,,,1.036474080466,1452,1.036474080466,0.296221489514999934
,,1.029207760466,47,1.031111440466,1499,,,,,1.101551977634,1452,1.101551977634,0.361299386682999988
,,1.031111440466,47,1.034435440466,1499,,,,,1.101671897634,1452,1.101671897634,0.361419306682999928
,,1.034435440466,47,1.036474080466,1499,,,,,1.103950377634,1452,1.103950377634,0.36369778668300001
,,1.036474080466,47,1.101551977634,1499,,,,,1.106228857634,1452,1.106228857634,0.365976266682999982
,,1.101551977634,47,1.101671897634,1499,,,,,1.109451657634,1452,1.109451657634,0.369199066682999953
,,1.101671897634,47,1.103950377634,1499,,,,,1.111374137634,1452,1.111374137634,0.371121546683000012
,,1.103950377634,47,1.106228857634,1499,,,,,1.115916057634,1452,1.115916057634,0.375663466682999989
,,1.106228857634,47,1.109451657634,1499,,,,,1.119877177634,1452,1.119877177634,0.379624586682999919
,,1.109451657634,47,1.111374137634,1499,,,,,1.121319977634,1452,1.121319977634,0.381067386682999995
,,1.111374137634,47,1.115916057634,1499,,,,,1.123478537634,1452,1.123478537634,0.383225946682999917
,,1.115916057634,47,1.119877177634,1499,,,,,1.126600217634,1452,1.126600217634,0.386347626682999932
,,1.119877177634,47,1.121319977634,1499,,,,,1.127544537634,1452,1.127544537634,0.38729194668299993
,,1.121319977634,47,1.123478537634,1499,,,,,1.132105257634,1452,1.132105257634,0.391852666683000004
,,1.123478537634,47,1.126600217634,1499,,,,,1.133664217634,1452,1.133664217634,0.393411626683000001
,,1.126600217634,47,1.127544537634,1499,,,,,1.137471577634,1452,1.137471577634,0.397218986682999928
,,1.127544537634,47,1.132105257634,1499,,,,,1.138670777634,1452,1.138670777634,0.398418186682999995
,,1.132105257634,47,1.133664217634,1499,,,,,1.182089337634,1452,1.182089337634,0.44183674668299999
,,1.133664217634,47,1.137471577634,1499,,,,,1.182209257634,1452,1.182209257634,0.44195666668299993
,,1.137471577634,47,1.138670777634,1499,,,,,1.185686937634,1452,1.185686937634,0.445434346682999969
,,1.138670777634,47,1.182089337634,1499,,,,,1.190967177634,1452,1.190967177634,0.450714586683000015
,,1.182089337634,47,1.182209257634,1499,,,,,1.191087097634,1452,1.191087097634,0.450834506682999956
,,1.182209257634,47,1.185686937634,1499,,,,,1.196487257634,1452,1.196487257634,0.456234666682999944
,,1.185686937634,47,1.190967177634,1499,,,,,1.201883657634,1452,1.201883657634,0.461631066683000022
,,1.190967177634,47,1.191087097634,1499,,,,,1.207519897634,1452,1.207519897634,0.467267306682999981
,,1.191087097634,47,1.196487257634,1499,,,,,1.212560297634,1452,1.212560297634,0.472307706682999926
,,1.196487257634,47,1.201883657634,1499,,,,,1.214359097634,1452,1.214359097634,0.474106506682999915
,,1.201883657634,47,1.207519897634,1499,,,,,1.218084137634,1452,1.218084137634,0.477831546682999983
,,1.207519897634,47,1.212560297634,1499,,,,,1.223360617634,1452,1.223360617634,0.48310802668300001
,,1.212560297634,47,1.214359097634,1499,,,,,1.228637097634,1452,1.228637097634,0.488384506682999928
,,1.214359097634,47,1.218084137634,1499,,,,,1.232838057634,1452,1.232838057634,0.49258546668299996
,,1.218084137634,47,1.223360617634,1499,,,,,1.234157177634,1452,1.234157177634,0.493904586682999965
,,1.223360617634,47,1.228637097634,1499,,,,,1.239313737634,1452,1.239313737634,0.499061146682999943
,,1.228637097634,47,1.232838057634,1499,,,,,1.244593977634,1452,1.244593977634,0.50434138668299999
,,1.232838057634,47,1.234157177634,1499,,,,,1.250114057634,1452,1.250114057634,0.509861466682999917
,,1.234157177634,47,1.239313737634,1499,,,,,1.253951497634,1452,1.253951497634,0.513698906682999998
,,1.239313737634,47,1.244593977634,1499,,,,,1.255375497634,1452,1.255375497634,0.515122906682999868
,,1.244593977634,47,1.250114057634,1499,,,,,1.260651977634,1452,1.260651977634,0.520399386682999896
,,1.250114057634,47,1.253951497634,1499,,,,,1.266168297634,1452,1.266168297634,0.525915706683000026
,,1.253951497634,47,1.255375497634,1499,,,,,1.271324857634,1452,1.271324857634,0.531072266682999891
,,1.255375497634,47,1.260651977634,1499,,,,,1.276841177634,1452,1.276841177634,0.536588586683000022
,,1.260651977634,47,1.266168297634,1499,,,,,1.280798537634,1452,1.280798537634,0.540545946683000042
,,1.266168297634,47,1.271324857634,1499,,,,,1.282237577634,1452,1.282237577634,0.54198498668299999
,,1.271324857634,47,1.276841177634,1499,,,,,1.287738857634,1452,1.287738857634,0.547486266683000042
,,1.276841177634,47,1.280798537634,1499,,,,,1.293135257634,1452,1.293135257634,0.55288266668300001
,,1.280798537634,47,1.282237577634,1499,,,,,1.298291817634,1452,1.298291817634,0.558039226682999875
,,1.282237577634,47,1.287738857634,1499,,,,,1.303568297634,1452,1.303568297634,0.563315706682999903
,,1.287738857634,47,1.293135257634,1499,,,,,1.308844777634,1452,1.308844777634,0.568592186682999931
,,1.293135257634,47,1.298291817634,1499,,,,,1.314241177634,1452,1.314241177634,0.573988586682999899
,,1.298291817634,47,1.303568297634,1499,,,,,1.317479017634,1452,1.317479017634,0.577226426682999835
,,1.303568297634,47,1.308844777634,1499,,,,,1.319517657634,1452,1.319517657634,0.579265066682999927
,,1.308844777634,47,1.314241177634,1499,,,,,1.324914057634,1452,1.324914057634,0.584661466682999894
,,1.314241177634,47,1.317479017634,1499,,,,,1.330430377634,1452,1.330430377634,0.590177786683000024
,,1.317479017634,47,1.319517657634,1499,,,,,1.335710617634,1452,1.335710617634,0.59545802668299985
,,1.319517657634,47,1.324914057634,1499,,,,,1.341107017634,1452,1.341107017634,0.60085442668300004
,,1.324914057634,47,1.330430377634,1499,,,,,1.346263577634,1452,1.346263577634,0.606010986682999905
,,1.330430377634,47,1.335710617634,1499,,,,,1.351659977634,1452,1.351659977634,0.611407386682999873
,,1.335710617634,47,1.341107017634,1499,,,,,1.357161257634,1452,1.357161257634,0.616908666682999926
,,1.341107017634,47,1.346263577634,1499,,,,,1.362677577634,1452,1.362677577634,0.622424986682999834
,,1.346263577634,47,1.351659977634,1499,,,,,1.368677337634,1452,1.368677337634,0.628424746682999965
,,1.351659977634,47,1.357161257634,1499,,,,,1.373354217634,1452,1.373354217634,0.63310162668299985
,,1.357161257634,47,1.362677577634,1499,,,,,1.378390857634,1452,1.378390857634,0.638138266682999996
,,1.362677577634,47,1.368677337634,1499,,,,,1.379110377634,1452,1.379110377634,0.638857786682999859
,,1.368677337634,47,1.373354217634,1499,,,,,1.383907177634,1452,1.383907177634,0.643654586682999905
,,1.373354217634,47,1.378390857634,1499,,,,,1.389423497634,1452,1.389423497634,0.649170906683000035
,,1.378390857634,47,1.379110377634,1499,,,,,1.394804857634,1452,1.394804857634,0.654552266682999925
,,1.379110377634,47,1.383907177634,1499,,,,,1.400201257634,1452,1.400201257634,0.659948666682999892
,,1.383907177634,47,1.389423497634,1499,,,,,1.405357817634,1452,1.405357817634,0.665105226682999981
,,1.389423497634,47,1.394804857634,1499,,,,,1.411593657634,1452,1.411593657634,0.671341066682999973
,,1.394804857634,47,1.400201257634,1499,,,,,1.416150617634,1452,1.416150617634,0.675898026682999915
,,1.400201257634,47,1.405357817634,1499,,,,,1.422146617634,1452,1.422146617634,0.68189402668300003
,,1.405357817634,47,1.411593657634,1499,,,,,1.426703577634,1452,1.426703577634,0.686450986682999972
,,1.411593657634,47,1.416150617634,1499,,,,,1.432219897634,1452,1.432219897634,0.69196730668299988
,,1.416150617634,47,1.422146617634,1499,,,,,1.437500137634,1452,1.437500137634,0.697247546682999926
,,1.422146617634,47,1.426703577634,1499,,,,,1.443136377634,1452,1.443136377634,0.702883786682999996
,,1.426703577634,47,1.432219897634,1499,,,,,1.448292937634,1452,1.448292937634,0.708040346682999863
,,1.432219897634,47,1.437500137634,1499,,,,,1.453809257634,1452,1.453809257634,0.713556666682999992
,,1.437500137634,47,1.443136377634,1499,,,,,1.458845897634,1452,1.458845897634,0.71859330668299992
