numActiveSessions:vector baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[5].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[5].ppp[0].ppp (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,rtt:vector baselineTestQoS.hostFDO[5].tcp.conn-270 (#0 - testingConfigurator-0-20240322-13:22:53-30801),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),,endToEndDelay:vector baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator-0-20240322-13:22:53-30801),
0,0,0.688066450334,51,0.768275907934,51,0.768275907934,800,0.848519323676,0.080243415742000001,0.848650859676,1452,0.848650859676,0.040298098141999999
0.688066450334,1,0.768275907934,47,0.848519323676,47,,,,,0.928984784476,1452,0.928984784476,0.120632022941999982
0.848650859676,0,0.768276283934,847,0.848650859676,1499,,,,,0.929228384476,1452,0.929228384476,0.120875622941999993
,,0.848650859676,47,0.928984784476,1499,,,,,1.009342389276,1452,1.009342389276,0.200989627741999964
,,0.848651235676,47,0.929228384476,1499,,,,,1.009941989276,1452,1.009941989276,0.201589227741999998
,,0.928984784476,47,0.930692417948,47,,,,,1.011157878748,1452,1.011157878748,0.202805117213999962
,,0.929228384476,47,1.009342389276,1499,,,,,1.013896518748,1452,1.013896518748,0.205543757213999977
,,1.009342389276,47,1.009941989276,1499,,,,,1.089916183658,1452,1.089916183658,0.281563422123999983
,,1.009941989276,47,1.011157878748,1499,,,,,1.090036103658,1452,1.090036103658,0.281683342123999923
,,1.011157878748,47,1.013896518748,1499,,,,,1.092054823658,1452,1.092054823658,0.283702062123999952
,,1.013896518748,47,1.089916183658,1499,,,,,1.094378423658,1452,1.094378423658,0.286025662123999934
,,1.089916183658,47,1.090036103658,1499,,,,,1.097854377634,1452,1.097854377634,0.289501616100000024
,,1.090036103658,47,1.092054823658,1499,,,,,1.099993017634,1452,1.099993017634,0.291640256099999994
,,1.092054823658,47,1.094378423658,1499,,,,,1.103710537634,1452,1.103710537634,0.295357776100000023
,,1.094378423658,47,1.097854377634,1499,,,,,1.105149577634,1452,1.105149577634,0.29679681609999997
,,1.097854377634,47,1.099993017634,1499,,,,,1.170209737634,1452,1.170209737634,0.361856976100000003
,,1.099993017634,47,1.103710537634,1499,,,,,1.170329657634,1452,1.170329657634,0.361976896099999943
,,1.103710537634,47,1.105149577634,1499,,,,,1.173811097634,1452,1.173811097634,0.365458336100000001
,,1.105149577634,47,1.170209737634,1499,,,,,1.176812857634,1452,1.176812857634,0.368460096099999965
,,1.170209737634,47,1.170329657634,1499,,,,,1.179211257634,1452,1.179211257634,0.370858496099999989
,,1.170329657634,47,1.173811097634,1499,,,,,1.184607657634,1452,1.184607657634,0.376254896099999956
,,1.173811097634,47,1.176812857634,1499,,,,,1.189048457634,1452,1.189048457634,0.380695696099999978
,,1.176812857634,47,1.179211257634,1499,,,,,1.189887897634,1452,1.189887897634,0.381535136100000003
,,1.179211257634,47,1.184607657634,1499,,,,,1.195288057634,1452,1.195288057634,0.38693529609999999
,,1.184607657634,47,1.189048457634,1499,,,,,1.200564537634,1452,1.200564537634,0.392211776100000018
,,1.189048457634,47,1.189887897634,1499,,,,,1.205960937634,1452,1.205960937634,0.397608176099999986
,,1.189887897634,47,1.195288057634,1499,,,,,1.211241177634,1452,1.211241177634,0.402888416099999922
,,1.195288057634,47,1.200564537634,1499,,,,,1.211361097634,1452,1.211361097634,0.403008336099999972
,,1.200564537634,47,1.205960937634,1499,,,,,1.216761257634,1452,1.216761257634,0.40840849609999996
,,1.205960937634,47,1.211241177634,1499,,,,,1.222041497634,1452,1.222041497634,0.413688736100000008
,,1.211241177634,47,1.211361097634,1499,,,,,1.227317977634,1452,1.227317977634,0.418965216099999925
,,1.211361097634,47,1.216761257634,1499,,,,,1.250593737634,1452,1.250593737634,0.442240976100000014
,,1.216761257634,47,1.222041497634,1499,,,,,1.250713657634,1452,1.250713657634,0.442360896099999954
,,1.222041497634,47,1.227317977634,1499,,,,,1.253112057634,1452,1.253112057634,0.444759296099999976
,,1.227317977634,47,1.250593737634,1499,,,,,1.255255577634,1452,1.255255577634,0.446902816099999931
,,1.250593737634,47,1.250713657634,1499,,,,,1.259572697634,1452,1.259572697634,0.451219936099999994
,,1.250713657634,47,1.253112057634,1499,,,,,1.265328857634,1452,1.265328857634,0.456976096100000005
,,1.253112057634,47,1.255255577634,1499,,,,,1.270245577634,1452,1.270245577634,0.46189281609999999
,,1.255255577634,47,1.259572697634,1499,,,,,1.275282217634,1452,1.275282217634,0.466929456099999915
,,1.259572697634,47,1.265328857634,1499,,,,,1.275641977634,1452,1.275641977634,0.467289216099999957
,,1.265328857634,47,1.270245577634,1499,,,,,1.281398137634,1452,1.281398137634,0.473045376099999967
,,1.270245577634,47,1.275282217634,1499,,,,,1.286299817634,1452,1.286299817634,0.477947056099999987
,,1.275282217634,47,1.275641977634,1499,,,,,1.291816137634,1452,1.291816137634,0.483463376100000006
,,1.275641977634,47,1.281398137634,1499,,,,,1.297452377634,1452,1.297452377634,0.489099616099999965
,,1.281398137634,47,1.286299817634,1499,,,,,1.302489017634,1452,1.302489017634,0.494136256100000002
,,1.286299817634,47,1.291816137634,1499,,,,,1.307885417634,1452,1.307885417634,0.499532656099999969
,,1.291816137634,47,1.297452377634,1499,,,,,1.313521657634,1452,1.313521657634,0.50516889610000004
,,1.297452377634,47,1.302489017634,1499,,,,,1.314960697634,1452,1.314960697634,0.506607936099999987
,,1.302489017634,47,1.307885417634,1499,,,,,1.318438377634,1452,1.318438377634,0.510085616100000025
,,1.307885417634,47,1.313521657634,1499,,,,,1.324314457634,1452,1.324314457634,0.515961696099999976
,,1.313521657634,47,1.314960697634,1499,,,,,1.329111257634,1452,1.329111257634,0.520758496100000021
,,1.314960697634,47,1.318438377634,1499,,,,,1.334991097634,1452,1.334991097634,0.52663833609999999
,,1.318438377634,47,1.324314457634,1499,,,,,1.340027737634,1452,1.340027737634,0.531674976099999916
,,1.324314457634,47,1.329111257634,1499,,,,,1.345184297634,1452,1.345184297634,0.536831536100000004
,,1.329111257634,47,1.334991097634,1499,,,,,1.350580697634,1452,1.350580697634,0.542227936099999971
,,1.334991097634,47,1.340027737634,1499,,,,,1.356081977634,1452,1.356081977634,0.547729216100000024
,,1.340027737634,47,1.345184297634,1499,,,,,1.360758857634,1452,1.360758857634,0.552406096099999908
