rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[30].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[30].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[30].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[30].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[30].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[30].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[30].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.412588725228,75,0.412588725228,0.060020856668999991,3.7458933752,0,3.7458933752,0.019999999999999996,3.7458933752,0,3.7458933752,4.369072491941398775,3.7458933752,0
0.432674728559,75,0.432674728559,0.060106859999999997,5,0,5,0.019999999999999996,5,0,5,4.36907856317819919,5,0
0.452674728559,75,0.452674728559,0.060106859999999997,,,,,,,,,,
0.472674728559,75,0.472674728559,0.060106859999999997,,,,,,,,,,
0.492674728559,75,0.492674728559,0.060106859999999997,,,,,,,,,,
0.512674728559,75,0.512674728559,0.060106859999999997,,,,,,,,,,
0.532650153634,75,0.532650153634,0.060082285074999991,,,,,,,,,,
0.552586741217,75,0.552586741217,0.060018872658000002,,,,,,,,,,
0.572674728559,75,0.572674728559,0.060106859999999997,,,,,,,,,,
0.592674728559,75,0.592674728559,0.060106859999999997,,,,,,,,,,
0.612710156834,75,0.612710156834,0.060142288274999996,,,,,,,,,,
0.632606661217,75,0.632606661217,0.060038792657999995,,,,,,,,,,
0.652586741217,75,0.652586741217,0.060018872658000002,,,,,,,,,,
0.672694648559,75,0.672694648559,0.06012677999999999,,,,,,,,,,
0.692606661217,75,0.692606661217,0.060038792657999995,,,,,,,,,,
0.712625625217,75,0.712625625217,0.060057756657999991,,,,,,,,,,
0.732674728559,75,0.732674728559,0.060106859999999997,,,,,,,,,,
0.752605155817,75,0.752605155817,0.06003728725799999,,,,,,,,,,
0.772595520807,75,0.772595520807,0.060027652247999996,,,,,,,,,,
0.792684186017,75,0.792684186017,0.060116317458000001,,,,,,,,,,
0.812794648559,75,0.812794648559,0.060226779999999993,,,,,,,,,,
0.832685385217,75,0.832685385217,0.060117516657999997,,,,,,,,,,
0.852694648559,75,0.852694648559,0.06012677999999999,,,,,,,,,,
0.872601929899,75,0.872601929899,0.060034061339999999,,,,,,,,,,
0.892694648559,75,0.892694648559,0.06012677999999999,,,,,,,,,,
0.912674728559,75,0.912674728559,0.060106859999999997,,,,,,,,,,
0.932712650407,75,0.932712650407,0.060144781847999997,,,,,,,,,,
0.952599624299,75,0.952599624299,0.060031755739999997,,,,,,,,,,
0.972674728559,75,0.972674728559,0.060106859999999997,,,,,,,,,,
0.992685016972,75,0.992685016972,0.06011714841299999,,,,,,,,,,
1.012596575207,75,1.012596575207,0.060028706648000001,,,,,,,,,,
1.032674728559,75,1.032674728559,0.060106859999999997,,,,,,,,,,
1.052617467523,75,1.052617467523,0.060049598964,,,,,,,,,,
1.072684060972,75,1.072684060972,0.060116192412999993,,,,,,,,,,
1.0929801704,75,1.0929801704,0.060412301840999993,,,,,,,,,,
1.1129342504,75,1.1129342504,0.060366381841000002,,,,,,,,,,
1.132626716597,75,1.132626716597,0.060058848037999989,,,,,,,,,,
1.152634724948,75,1.152634724948,0.060066856389,,,,,,,,,,
1.1728509752,75,1.1728509752,0.060283106640999991,,,,,,,,,,
1.1926904152,75,1.1926904152,0.060122546641000001,,,,,,,,,,
1.2126584152,75,1.2126584152,0.060090546640999997,,,,,,,,,,
1.2325792152,75,1.2325792152,0.060011346640999995,,,,,,,,,,
