numActiveSessions:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[18].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[18].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[18].tcp.conn-568 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,127,0,240,0.520317880458,0,0.520317880458,51,0.600428102128,51,0.600428102128,0.600428102128000015,0.680464709328,0.080036607199999998,0.680596245328,0.040140089599999997,1.2782271032,100000,1.4621836872,603.4032464964700435
0.520317880458,1,1.4621836872,1,3.3562121432,1,1.2782271032,111,1.2782271032,240,2.3562121432,1,0.600428102128,47,0.680464709328,47,1.2782271032,1.278227103199999876,1.3584649912,0.080237887999999979,0.760936170128,0.120480014400000001,1.4621836872,13875,2.3562121432,947.418204395739845
,,2.3562121432,2,4.3562121432,2,2,390,2,360,4.3562121432,0,0.600428478128,247,0.680596245328,1499,2,2,2.0823574712,0.082357471200000003,0.761056090128,0.120599934399999996,2.3562121432,48750,4.6999542712,499.9959712754899765
,,3.3562121432,1,,,3,524,3,480,4.9667627032,1,0.680596245328,47,0.760936170128,1499,2.3562121432,2.356212143199999597,3.0823673912,0.0823673912,0.841293774928,0.200837619199999982,4.6999542712,65500,4.9667627032,1167.957624107999887
,,4.3562121432,0,,,4.6999542712,388,4.6999542712,360,,,0.760936170128,47,0.761056090128,1499,3,3,4.7800857112,0.080131439999999997,0.841413694928,0.200957539199999978,4.9667627032,48500,,
,,4.6999542712,1,,,5,635,5,480,,,0.761056090128,47,0.841293774928,1499,3.3562121432,2.356212143199999597,,,0.843869097276,0.203412941547999991,,,,
,,4.9667627032,2,,,,,,,,,0.841293774928,47,0.841413694928,1499,4.6999542712,2.699954271200000187,,,0.846797494003,0.206341338275000007,,,,
,,,,,,,,,,,,0.841413694928,47,0.843869097276,1499,4.9667627032,2.96676270319999967,,,0.921625459728,0.281169303999999952,,,,
,,,,,,,,,,,,0.843869097276,47,0.846797494003,1499,5,3,,,0.921865299728,0.281409143999999942,,,,
,,,,,,,,,,,,0.846797494003,47,0.921625459728,1499,,,,,0.924206782076,0.283750626347999966,,,,
,,,,,,,,,,,,0.921625459728,47,0.921865299728,1499,,,,,0.927256298003,0.286800142274999946,,,,
,,,,,,,,,,,,0.921865299728,47,0.924206782076,1499,,,,,0.93050910741,0.290052951681999958,,,,
,,,,,,,,,,,,0.924206782076,47,0.927256298003,1499,,,,,0.934005591159,0.293549435430999981,,,,
,,,,,,,,,,,,0.927256298003,47,0.93050910741,1499,,,,,0.937094157816,0.29663800208799995,,,,
,,,,,,,,,,,,0.93050910741,47,0.934005591159,1499,,,,,0.940329125006,0.299872969278,,,,
,,,,,,,,,,,,0.934005591159,47,0.937094157816,1499,,,,,1.001940672159,0.361484516430999989,,,,
,,,,,,,,,,,,0.937094157816,47,0.940329125006,1499,,,,,1.002060592159,0.361604436430999929,,,,
,,,,,,,,,,,,0.940329125006,47,1.001940672159,1499,,,,,1.004450466876,0.363994311147999958,,,,
,,,,,,,,,,,,1.001940672159,47,1.002060592159,1499,,,,,1.007486786876,0.36703063114799994,,,,
,,,,,,,,,,,,1.002060592159,47,1.004450466876,1499,,,,,1.01084191221,0.370385756482000003,,,,
,,,,,,,,,,,,1.004450466876,47,1.007486786876,1499,,,,,1.014123355959,0.373667200230999972,,,,
,,,,,,,,,,,,1.007486786876,47,1.01084191221,1499,,,,,1.017536722616,0.377080566887999955,,,,
,,,,,,,,,,,,1.01084191221,47,1.014123355959,1499,,,,,1.020668009006,0.380211853277999998,,,,
,,,,,,,,,,,,1.014123355959,47,1.017536722616,1499,,,,,1.024177030032,0.383720874303999924,,,,
,,,,,,,,,,,,1.017536722616,47,1.020668009006,1499,,,,,1.027262770354,0.386806614625999965,,,,
,,,,,,,,,,,,1.020668009006,47,1.024177030032,1499,,,,,1.030544365336,0.390088209607999945,,,,
,,,,,,,,,,,,1.024177030032,47,1.027262770354,1499,,,,,1.034014211499,0.393558055771000001,,,,
,,,,,,,,,,,,1.027262770354,47,1.030544365336,1499,,,,,1.037152559617,0.396696403888999958,,,,
,,,,,,,,,,,,1.030544365336,47,1.034014211499,1499,,,,,1.040444528637,0.39998837290900002,,,,
,,,,,,,,,,,,1.034014211499,47,1.037152559617,1499,,,,,1.043713079603,0.403256923875000004,,,,
,,,,,,,,,,,,1.037152559617,47,1.040444528637,1499,,,,,1.047334919603,0.406878763874999992,,,,
,,,,,,,,,,,,1.040444528637,47,1.043713079603,1499,,,,,1.0825959624,0.442139806671999922,,,,
,,,,,,,,,,,,1.043713079603,47,1.047334919603,1499,,,,,1.0827158824,0.442259726671999972,,,,
,,,,,,,,,,,,1.047334919603,47,1.0825959624,1499,,,,,1.0873403624,0.446884206672000015,,,,
,,,,,,,,,,,,1.0825959624,47,1.0827158824,1499,,,,,1.0900026024,0.449546446671999942,,,,
,,,,,,,,,,,,1.0827158824,47,1.0873403624,1499,,,,,1.0933513224,0.452895166672000024,,,,
,,,,,,,,,,,,1.0873403624,47,1.0900026024,1499,,,,,1.0946824424,0.454226286671999932,,,,
,,,,,,,,,,,,1.0900026024,47,1.0933513224,1499,,,,,1.1002505224,0.459794366672000018,,,,
,,,,,,,,,,,,1.0933513224,47,1.0946824424,1499,,,,,1.1064264424,0.46597028667200002,,,,
,,,,,,,,,,,,1.0946824424,47,1.1002505224,1499,,,,,1.1067862024,0.466330046671999952,,,,
,,,,,,,,,,,,1.1002505224,47,1.1064264424,1499,,,,,1.1111408424,0.470684686671999916,,,,
,,,,,,,,,,,,1.1064264424,47,1.1067862024,1499,,,,,1.1122201224,0.471763966671999932,,,,
,,,,,,,,,,,,1.1067862024,47,1.1111408424,1499,,,,,1.1153410024,0.474884846671999925,,,,
,,,,,,,,,,,,1.1111408424,47,1.1122201224,1499,,,,,1.118539390021,0.478083234292999924,,,,
,,,,,,,,,,,,1.1122201224,47,1.1153410024,1499,,,,,1.122030323837,0.481574168108999998,,,,
,,,,,,,,,,,,1.1153410024,47,1.118539390021,1499,,,,,1.126242761442,0.485786605714000006,,,,
,,,,,,,,,,,,1.118539390021,47,1.122030323837,1499,,,,,1.128426841442,0.487970685713999926,,,,
,,,,,,,,,,,,1.122030323837,47,1.126242761442,1499,,,,,1.132392268597,0.491936112868999961,,,,
,,,,,,,,,,,,1.126242761442,47,1.128426841442,1499,,,,,1.135139038753,0.494682883024999961,,,,
,,,,,,,,,,,,1.128426841442,47,1.132392268597,1499,,,,,1.138511977395,0.498055821667000017,,,,
,,,,,,,,,,,,1.132392268597,47,1.135139038753,1499,,,,,1.141586199985,0.501130044256999916,,,,
,,,,,,,,,,,,1.135139038753,47,1.138511977395,1499,,,,,1.144883494242,0.504427338513999899,,,,
,,,,,,,,,,,,1.138511977395,47,1.141586199985,1499,,,,,1.148210996948,0.507754841219999917,,,,
,,,,,,,,,,,,1.141586199985,47,1.144883494242,1499,,,,,1.152400276948,0.51194412121999999,,,,
,,,,,,,,,,,,1.144883494242,47,1.148210996948,1499,,,,,1.154743937772,0.514287782043999939,,,,
,,,,,,,,,,,,1.148210996948,47,1.152400276948,1499,,,,,1.158113013359,0.517656857630999886,,,,
,,,,,,,,,,,,1.152400276948,47,1.154743937772,1499,,,,,1.161395630021,0.520939474293000024,,,,
