rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[33].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[33].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[33].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[33].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[33].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[33].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[33].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.549346472899,75,0.549346472899,0.06012677999999999,3.2005524152,0,3.2005524152,0.019999999999999996,3.2005524152,0,3.2005524152,4.369015300417299112,3.2005524152,0
0.569250701933,75,0.569250701933,0.060031009033999993,4.9990483352,0,4.9990483352,0.019999999999999996,4.9990483352,0,4.9990483352,4.36715961122880002,4.9990483352,0
0.589250926359,75,0.589250926359,0.060031233459999999,5,0,5,0.019999999999999996,5,0,5,4.368969916479299425,5,0
0.609326552899,75,0.609326552899,0.060106859999999997,,,,,,,,,,
0.629326552899,75,0.629326552899,0.060106859999999997,,,,,,,,,,
0.649323044323,75,0.649323044323,0.060103351424,,,,,,,,,,
0.669300627797,75,0.669300627797,0.060080934897999995,,,,,,,,,,
0.689284225948,75,0.689284225948,0.060064533049000001,,,,,,,,,,
0.709298472597,75,0.709298472597,0.060078779697999989,,,,,,,,,,
0.729294569123,75,0.729294569123,0.060074876223999998,,,,,,,,,,
0.749298472597,75,0.749298472597,0.060078779697999989,,,,,,,,,,
0.769458232597,75,0.769458232597,0.060238539697999998,,,,,,,,,,
0.789278879736,75,0.789278879736,0.060059186836999997,,,,,,,,,,
0.809272493923,75,0.809272493923,0.060052801023999999,,,,,,,,,,
0.829326552899,75,0.829326552899,0.060106859999999997,,,,,,,,,,
0.849456077397,75,0.849456077397,0.060236384497999992,,,,,,,,,,
0.869276724536,75,0.869276724536,0.060057031636999991,,,,,,,,,,
0.889281848323,75,0.889281848323,0.060062155423999993,,,,,,,,,,
