rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[26].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[26].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[26].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[26].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[26].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[26].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[26].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.180638235359,75,0.180638235359,0.060062735896999993,1.480638235359,0,1.480638235359,0.019999999999999996,1.480638235359,0,1.480638235359,4.369049881186398905,1.480638235359,0
0.200638235359,75,0.200638235359,0.060062735896999993,3.2359116952,0,3.2359116952,0.019999999999999996,3.2359116952,0,3.2359116952,4.369072453546399592,3.2359116952,0
0.220638235359,75,0.220638235359,0.060062735896999993,5,0,5,0.019999999999999996,5,0,5,4.368610319506599267,5,0
0.240638235359,75,0.240638235359,0.060062735896999993,,,,,,,,,,
0.260638235359,75,0.260638235359,0.060062735896999993,,,,,,,,,,
0.280638235359,75,0.280638235359,0.060062735896999993,,,,,,,,,,
0.300638235359,75,0.300638235359,0.060062735896999993,,,,,,,,,,
0.320638235359,75,0.320638235359,0.060062735896999993,,,,,,,,,,
0.340638235359,75,0.340638235359,0.060062735896999993,,,,,,,,,,
0.360638235359,75,0.360638235359,0.060062735896999993,,,,,,,,,,
0.380638235359,75,0.380638235359,0.060062735896999993,,,,,,,,,,
0.400638235359,75,0.400638235359,0.060062735896999993,,,,,,,,,,
0.420638235359,75,0.420638235359,0.060062735896999993,,,,,,,,,,
0.440707391415,75,0.440707391415,0.060131891952999991,,,,,,,,,,
1.6702038552,75,1.6702038552,0.060020927786000002,,,,,,,,,,
1.6903448952,75,1.6903448952,0.060161967785999997,,,,,,,,,,
1.7104281752,75,1.7104281752,0.060245247786000002,,,,,,,,,,
1.7303563352,75,1.7303563352,0.060173407785999999,,,,,,,,,,
1.7506223352,75,1.7506223352,0.060439407786000001,,,,,,,,,,
1.7702211352,75,1.7702211352,0.060038207785999997,,,,,,,,,,
1.7905637752,75,1.7905637752,0.060380847786000002,,,,,,,,,,
1.8102902552,75,1.8102902552,0.060107327786000003,,,,,,,,,,
1.8303466552,75,1.8303466552,0.060163727786000001,,,,,,,,,,
1.8502688152,75,1.8502688152,0.060085887785999991,,,,,,,,,,
1.8703939352,75,1.8703939352,0.060211007785999997,,,,,,,,,,
1.8902364152,75,1.8902364152,0.060053487785999989,,,,,,,,,,
1.9103130552,75,1.9103130552,0.060130127785999992,,,,,,,,,,
1.9302704952,75,1.9302704952,0.060087567785999995,,,,,,,,,,
1.9502278552,75,1.9502278552,0.060044927785999998,,,,,,,,,,
1.9704079352,75,1.9704079352,0.060225007785999998,,,,,,,,,,
1.9903697752,75,1.9903697752,0.060186847786000002,,,,,,,,,,
2.0104968152,75,2.0104968152,0.060313887785999997,,,,,,,,,,
2.0302876952,75,2.0302876952,0.06010476778599999,,,,,,,,,,
2.0502520952,75,2.0502520952,0.060069167785999993,,,,,,,,,,
2.0703327352,75,2.0703327352,0.060149807786,,,,,,,,,,
2.0922251352,75,2.0922251352,0.062042207786000003,,,,,,,,,,
