rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[21].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[21].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[21].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[21].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[21].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[21].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[21].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
2.3867427352,75,2.3867427352,0.060039349850999998,,,,,,,,,,
2.4068937752,75,2.4068937752,0.060190389850999989,,,,,,,,,,
2.4267240152,75,2.4267240152,0.060020629850999998,,,,,,,,,,
2.4468164152,75,2.4468164152,0.06011302985099999,,,,,,,,,,
2.4667718552,75,2.4667718552,0.060068469850999991,,,,,,,,,,
2.4870736152,75,2.4870736152,0.060370229850999989,,,,,,,,,,
2.5067661752,75,2.5067661752,0.060062789850999997,,,,,,,,,,
2.5268548152,75,2.5268548152,0.060151429850999998,,,,,,,,,,
2.5473253752,75,2.5473253752,0.060621989850999993,,,,,,,,,,
2.5669928952,75,2.5669928952,0.060289509850999997,,,,,,,,,,
2.5867640152,75,2.5867640152,0.060060629850999996,,,,,,,,,,
2.6067532952,75,2.6067532952,0.06004990985099999,,,,,,,,,,
2.6267465752,75,2.6267465752,0.060043189851000003,,,,,,,,,,
2.6467751352,75,2.6467751352,0.060071749851,,,,,,,,,,
2.6667832952,75,2.6667832952,0.060079909850999993,,,,,,,,,,
2.6868156152,75,2.6868156152,0.060112229850999995,,,,,,,,,,
2.7070900152,75,2.7070900152,0.060386629850999989,,,,,,,,,,
2.7268289752,75,2.7268289752,0.060125589850999999,,,,,,,,,,
2.7467968952,75,2.7467968952,0.060093509850999995,,,,,,,,,,
2.7667816952,75,2.7667816952,0.060078309851000002,,,,,,,,,,
2.7867582552,75,2.7867582552,0.060054869851000003,,,,,,,,,,
2.8067951352,75,2.8067951352,0.060091749850999992,,,,,,,,,,
2.8267652952,75,2.8267652952,0.060061909851000002,,,,,,,,,,
2.8469100952,75,2.8469100952,0.060206709850999989,,,,,,,,,,
2.8670255352,75,2.8670255352,0.060322149850999997,,,,,,,,,,
2.8867669752,75,2.8867669752,0.060063589850999993,,,,,,,,,,
2.9067529752,75,2.9067529752,0.060049589850999992,,,,,,,,,,
2.9267983352,75,2.9267983352,0.060094949851000001,,,,,,,,,,
2.9468177752,75,2.9468177752,0.060114389850999996,,,,,,,,,,
2.9667712952,75,2.9667712952,0.060067909850999995,,,,,,,,,,
2.9868494552,75,2.9868494552,0.060146069851000002,,,,,,,,,,
3.0069667352,75,3.0069667352,0.060263349851,,,,,,,,,,
3.0267949752,75,3.0267949752,0.060091589850999993,,,,,,,,,,
3.0467624152,75,3.0467624152,0.060059029850999992,,,,,,,,,,
3.0671035352,75,3.0671035352,0.060400149850999992,,,,,,,,,,
3.0885284152,75,3.0885284152,0.061825029850999995,,,,,,,,,,
3.1116280952,75,3.1116280952,0.064924709850999989,,,,,,,,,,
3.1286949752,75,3.1286949752,0.061991589850999992,,,,,,,,,,
3.1487898552,75,3.1487898552,0.062086469850999997,,,,,,,,,,
3.1685338552,75,3.1685338552,0.061830469850999991,,,,,,,,,,
3.1899993752,75,3.1899993752,0.063295989850999989,,,,,,,,,,
3.2100068952,75,3.2100068952,0.063303509851,,,,,,,,,,
3.2285144952,75,3.2285144952,0.061811109850999995,,,,,,,,,,
3.2473320152,75,3.2473320152,0.060628629850999995,,,,,,,,,,
3.2679543352,75,3.2679543352,0.061250949850999991,,,,,,,,,,
3.2873641752,75,3.2873641752,0.060660789850999999,,,,,,,,,,
3.3070125752,75,3.3070125752,0.060309189850999991,,,,,,,,,,
3.3267986552,75,3.3267986552,0.060095269850999999,,,,,,,,,,
3.3467858552,75,3.3467858552,0.060082469850999991,,,,,,,,,,
3.3869075352,75,3.3869075352,0.06020414985099999,,,,,,,,,,
3.4068281752,75,3.4068281752,0.06012478985099999,,,,,,,,,,
3.4267756152,75,3.4267756152,0.060072229850999997,,,,,,,,,,
3.4467867352,75,3.4467867352,0.060083349851,,,,,,,,,,
3.4670253752,75,3.4670253752,0.060321989850999998,,,,,,,,,,
3.4867586552,75,3.4867586552,0.060055269851,,,,,,,,,,
3.5068219352,75,3.5068219352,0.060118549850999999,,,,,,,,,,
3.5268216952,75,3.5268216952,0.060118309851000001,,,,,,,,,,
3.5473120952,75,3.5473120952,0.060608709851000003,,,,,,,,,,
3.5668468152,75,3.5668468152,0.06014342985099999,,,,,,,,,,
3.5868232152,75,3.5868232152,0.060119829850999992,,,,,,,,,,
3.6071933752,75,3.6071933752,0.060489989851,,,,,,,,,,
3.6271489752,75,3.6271489752,0.060445589851,,,,,,,,,,
3.6467613752,75,3.6467613752,0.060057989850999998,,,,,,,,,,
3.6667733752,75,3.6667733752,0.060069989850999996,,,,,,,,,,
3.9254243352,75,3.9254243352,0.060129767563999999,,,,,,,,,,
3.9453916952,75,3.9453916952,0.060097127563999999,,,,,,,,,,
3.9656109752,75,3.9656109752,0.060316407564000001,,,,,,,,,,
3.9854635352,75,3.9854635352,0.060168967564000002,,,,,,,,,,
4.0054148152,75,4.0054148152,0.060120247564,,,,,,,,,,
4.0257137752,75,4.0257137752,0.060419207564000001,,,,,,,,,,
4.0455036952,75,4.0455036952,0.060209127564,,,,,,,,,,
4.0655562552,75,4.0655562552,0.060261687563999993,,,,,,,,,,
4.0862261752,75,4.0862261752,0.060931607563999997,,,,,,,,,,
4.1078376152,75,4.1078376152,0.062543047564000003,,,,,,,,,,
4.1265976152,75,4.1265976152,0.061303047563999998,,,,,,,,,,
4.1455074552,75,4.1455074552,0.060212887563999991,,,,,,,,,,
4.1661754552,75,4.1661754552,0.060880887563999993,,,,,,,,,,
4.1860918552,75,4.1860918552,0.06079728756399999,,,,,,,,,,
4.2056592152,75,4.2056592152,0.060364647563999992,,,,,,,,,,
4.2253800952,75,4.2253800952,0.060085527563999999,,,,,,,,,,
4.2469610552,75,4.2469610552,0.061666487563999991,,,,,,,,,,
4.2654348152,75,4.2654348152,0.060140247563999993,,,,,,,,,,
4.2856792152,75,4.2856792152,0.060384647563999998,,,,,,,,,,
4.3058852152,75,4.3058852152,0.060590647563999996,,,,,,,,,,
4.3272514552,75,4.3272514552,0.061956887564000001,,,,,,,,,,
4.3454853752,75,4.3454853752,0.060190807563999998,,,,,,,,,,
4.3654281752,75,4.3654281752,0.06013360756399999,,,,,,,,,,
4.3853709752,75,4.3853709752,0.060076407563999997,,,,,,,,,,
4.4053313752,75,4.4053313752,0.060036807563999996,,,,,,,,,,
4.4255245752,75,4.4255245752,0.060230007564000001,,,,,,,,,,
