numActiveSessions:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[7].tcp.conn-498 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,0.839868524966,47,0.843269497276,1499,,,,,0.849707309397,0.55551485575199999,,,,
,,,,,,,,,,,,0.843269497276,47,0.846437734003,1499,,,,,0.92996776341,0.635775309764999849,,,,
,,,,,,,,,,,,0.846437734003,47,0.849707309397,1499,,,,,1.0804066024,0.04036094879999999,,,,
,,,,,,,,,,,,0.849707309397,47,0.92996776341,1311,,,,,1.0813907624,0.041345108800000002,,,,
,,,,,,,,,,,,0.92996776341,47,1.0802750664,47,,,,,1.0845484424,0.044502788799999998,,,,
,,,,,,,,,,,,1,247,1.0804066024,1499,,,,,1.0866110824,0.046565428800000002,,,,
,,,,,,,,,,,,1.0804066024,47,1.0813907624,1499,,,,,1.0909469224,0.050901268799999996,,,,
,,,,,,,,,,,,1.0813907624,47,1.0845484424,1499,,,,,1.0926258024,0.052580148799999989,,,,
,,,,,,,,,,,,1.0845484424,47,1.0866110824,1499,,,,,1.0980739624,0.058028308799999997,,,,
,,,,,,,,,,,,1.0866110824,47,1.0909469224,1499,,,,,1.0994050824,0.059359428800000002,,,,
,,,,,,,,,,,,1.0909469224,47,1.0926258024,1499,,,,,1.1031526024,0.063106948800000006,,,,
,,,,,,,,,,,,1.0926258024,47,1.0980739624,1499,,,,,1.1836406072,0.143594953599999963,,,,
,,,,,,,,,,,,1.0980739624,47,1.0994050824,1499,,,,,2.0811285272,0.040964313599999996,,,,
,,,,,,,,,,,,1.0994050824,47,1.1031526024,1499,,,,,2.0852531672,0.045088953599999995,,,,
,,,,,,,,,,,,1.1031526024,47,1.1836406072,229,,,,,2.0908114872,0.0506472736,,,,
,,,,,,,,,,,,1.1836406072,47,2.0809969912,47,,,,,2.0964397272,0.056275513599999993,,,,
,,,,,,,,,,,,2,247,2.0811285272,1499,,,,,2.1026482072,0.062483993599999995,,,,
,,,,,,,,,,,,2.0811285272,47,2.0852531672,1499,,,,,2.1085747672,0.068410553599999978,,,,
,,,,,,,,,,,,2.0852531672,47,2.0908114872,1499,,,,,2.1146565272,0.074492313599999998,,,,
,,,,,,,,,,,,2.0908114872,47,2.0964397272,1499,,,,,2.1205183672,0.080354153600000005,,,,
,,,,,,,,,,,,2.0964397272,47,2.1026482072,1499,,,,,2.1263430872,0.086178873599999982,,,,
,,,,,,,,,,,,2.1026482072,47,2.1085747672,1499,,,,,2.1321639672,0.091999753599999983,,,,
,,,,,,,,,,,,2.1085747672,47,2.1146565272,1499,,,,,2.1412843672,0.101120153599999984,,,,
,,,,,,,,,,,,2.1146565272,47,2.1205183672,1499,,,,,2.1468493272,0.106685113599999991,,,,
,,,,,,,,,,,,2.1205183672,47,2.1263430872,1499,,,,,2.1526674072,0.112503193599999994,,,,
,,,,,,,,,,,,2.1263430872,47,2.1321639672,1499,,,,,2.1584014072,0.118237193599999983,,,,
,,,,,,,,,,,,2.1321639672,47,2.1412843672,1499,,,,,2.1673462072,0.127181993599999986,,,,
,,,,,,,,,,,,2.1412843672,47,2.1468493272,1499,,,,,2.1731263672,0.132962153599999965,,,,
,,,,,,,,,,,,2.1468493272,47,2.1526674072,1499,,,,,2.1786061272,0.138441913599999965,,,,
,,,,,,,,,,,,2.1526674072,47,2.1584014072,1499,,,,,2.1872158072,0.147051593599999973,,,,
,,,,,,,,,,,,2.1584014072,47,2.1673462072,1499,,,,,2.1925270072,0.152362793599999989,,,,
,,,,,,,,,,,,2.1673462072,47,2.1731263672,1499,,,,,2.1984450872,0.158280873599999982,,,,
,,,,,,,,,,,,2.1731263672,47,2.1786061272,1499,,,,,2.2061363672,0.165972153600000004,,,,
,,,,,,,,,,,,2.1786061272,47,2.1872158072,1499,,,,,2.2113229272,0.171158713600000011,,,,
,,,,,,,,,,,,2.1872158072,47,2.1925270072,1499,,,,,2.2185886872,0.178424473599999965,,,,
,,,,,,,,,,,,2.1925270072,47,2.1984450872,1499,,,,,2.2243370072,0.184172793599999994,,,,
,,,,,,,,,,,,2.1984450872,47,2.2061363672,1499,,,,,2.3051338872,0.264969673600000009,,,,
,,,,,,,,,,,,2.2061363672,47,2.2113229272,1499,,,,,3.0811384472,0.040977146399999997,,,,
,,,,,,,,,,,,2.2113229272,47,2.2185886872,1499,,,,,3.0871358072,0.04697450639999999,,,,
,,,,,,,,,,,,2.2185886872,47,2.2243370072,1499,,,,,3.0927415672,0.052580266399999991,,,,
,,,,,,,,,,,,2.2243370072,47,2.3051338872,1199,,,,,3.0985334072,0.058372106399999998,,,,
,,,,,,,,,,,,2.3051338872,47,3.0810069112,47,,,,,3.1045774072,0.064416106400000005,,,,
,,,,,,,,,,,,3,247,3.0811384472,1499,,,,,3.1102856472,0.070124346399999981,,,,
,,,,,,,,,,,,3.0811384472,47,3.0871358072,1499,,,,,3.1160825272,0.075921226399999985,,,,
,,,,,,,,,,,,3.0871358072,47,3.0927415672,1499,,,,,3.1215363672,0.0813750664,,,,
,,,,,,,,,,,,3.0927415672,47,3.0985334072,1499,,,,,3.1273452472,0.087183946399999989,,,,
,,,,,,,,,,,,3.0985334072,47,3.1045774072,1499,,,,,3.1328076472,0.092646346399999995,,,,
,,,,,,,,,,,,3.1045774072,47,3.1102856472,1499,,,,,3.1387017272,0.098540426399999991,,,,
,,,,,,,,,,,,3.1102856472,47,3.1160825272,1499,,,,,3.1474414072,0.107280106399999991,,,,
,,,,,,,,,,,,3.1160825272,47,3.1215363672,1499,,,,,3.1527826072,0.112621306399999981,,,,
,,,,,,,,,,,,3.1215363672,47,3.1273452472,1499,,,,,3.1587013272,0.118540026399999997,,,,
,,,,,,,,,,,,3.1273452472,47,3.1328076472,1499,,,,,3.1671961272,0.127034826399999966,,,,
,,,,,,,,,,,,3.1328076472,47,3.1387017272,1499,,,,,3.1732498872,0.133088586399999985,,,,
,,,,,,,,,,,,3.1387017272,47,3.1474414072,1499,,,,,3.1793318072,0.139170506400000004,,,,
,,,,,,,,,,,,3.1474414072,47,3.1527826072,1499,,,,,3.1850100472,0.144848746400000005,,,,
,,,,,,,,,,,,3.1527826072,47,3.1587013272,1499,,,,,3.1939681272,0.153806826399999984,,,,
,,,,,,,,,,,,3.1587013272,47,3.1671961272,1499,,,,,3.1992840472,0.159122746399999958,,,,
,,,,,,,,,,,,3.1671961272,47,3.1732498872,1499,,,,,3.2052466872,0.165085386399999977,,,,
,,,,,,,,,,,,3.1732498872,47,3.1793318072,1499,,,,,3.2131362072,0.17297490639999996,,,,
,,,,,,,,,,,,3.1793318072,47,3.1850100472,1499,,,,,3.2183047672,0.178143466400000005,,,,
,,,,,,,,,,,,3.1850100472,47,3.1939681272,1499,,,,,3.2242348472,0.184073546400000008,,,,
,,,,,,,,,,,,3.1939681272,47,3.1992840472,1499,,,,,3.2308163672,0.19065506639999996,,,,
,,,,,,,,,,,,3.1992840472,47,3.2052466872,1499,,,,,3.2382075672,0.198046266400000003,,,,
,,,,,,,,,,,,3.2052466872,47,3.2131362072,1499,,,,,3.2442455672,0.20408426639999999,,,,
,,,,,,,,,,,,3.2131362072,47,3.2183047672,1499,,,,,3.2510729272,0.210911626399999995,,,,
,,,,,,,,,,,,3.2183047672,47,3.2242348472,1499,,,,,3.2572927672,0.217131466399999971,,,,
,,,,,,,,,,,,3.2242348472,47,3.2308163672,1499,,,,,3.2641882072,0.224026906400000002,,,,
,,,,,,,,,,,,3.2308163672,47,3.2382075672,1499,,,,,3.2703701272,0.230208826400000009,,,,
,,,,,,,,,,,,3.2382075672,47,3.2442455672,1499,,,,,3.2771342872,0.236972986399999972,,,,
,,,,,,,,,,,,3.2442455672,47,3.2510729272,1499,,,,,3.2835974072,0.243436106399999962,,,,
,,,,,,,,,,,,3.2510729272,47,3.2572927672,1499,,,,,3.2904035672,0.250242266400000022,,,,
,,,,,,,,,,,,3.2572927672,47,3.2641882072,1499,,,,,3.2970231672,0.256861866399999971,,,,
,,,,,,,,,,,,3.2641882072,47,3.2703701272,1499,,,,,3.3033357272,0.263174426399999993,,,,
,,,,,,,,,,,,3.2703701272,47,3.2771342872,1499,,,,,3.3099080472,0.269746746399999958,,,,
,,,,,,,,,,,,3.2771342872,47,3.2835974072,1499,,,,,3.3165801272,0.276418826399999927,,,,
,,,,,,,,,,,,3.2835974072,47,3.2904035672,1499,,,,,3.3231218072,0.282960506399999921,,,,
,,,,,,,,,,,,3.2904035672,47,3.2970231672,1499,,,,,3.3296941272,0.289532826399999997,,,,
,,,,,,,,,,,,3.2970231672,47,3.3033357272,1499,,,,,3.3348686872,0.294707386399999935,,,,
,,,,,,,,,,,,3.3033357272,47,3.3099080472,1499,,,,,3.3361602072,0.295998906399999927,,,,
,,,,,,,,,,,,3.3099080472,47,3.3165801272,1499,,,,,3.3428808472,0.302719546399999982,,,,
,,,,,,,,,,,,3.3165801272,47,3.3231218072,1499,,,,,3.3495554072,0.309394106399999978,,,,
,,,,,,,,,,,,3.3231218072,47,3.3296941272,1499,,,,,3.3562889272,0.316127626399999915,,,,
,,,,,,,,,,,,3.3296941272,47,3.3348686872,1499,,,,,3.3626646872,0.322503386399999979,,,,
,,,,,,,,,,,,3.3348686872,47,3.3361602072,1499,,,,,3.4428613752,0.402700074399999995,,,,
,,,,,,,,,,,,3.3361602072,47,3.3428808472,1499,,,,,4.0811310872,0.040966873599999994,,,,
,,,,,,,,,,,,3.3428808472,47,3.3495554072,1499,,,,,4.0851342872,0.044970073599999993,,,,
,,,,,,,,,,,,3.3495554072,47,3.3562889272,1499,,,,,4.0891516472,0.04898743359999999,,,,
,,,,,,,,,,,,3.3562889272,47,3.3626646872,1499,,,,,4.0942040472,0.054039833600000003,,,,
,,,,,,,,,,,,3.3626646872,47,3.4428613752,255,,,,,4.0995105272,0.059346313599999991,,,,
,,,,,,,,,,,,3.4428613752,47,4.0809995512,47,,,,,4.1066792472,0.066515033599999995,,,,
,,,,,,,,,,,,4,247,4.0811310872,1499,,,,,4.1133833272,0.073219113599999996,,,,
,,,,,,,,,,,,4.0811310872,47,4.0851342872,1499,,,,,4.1188504472,0.078686233599999988,,,,
,,,,,,,,,,,,4.0851342872,47,4.0891516472,1499,,,,,4.1255057272,0.085341513600000001,,,,
,,,,,,,,,,,,4.0891516472,47,4.0942040472,1499,,,,,4.1319902072,0.091825993599999988,,,,
,,,,,,,,,,,,4.0942040472,47,4.0995105272,1499,,,,,4.1386736472,0.0985094336,,,,
,,,,,,,,,,,,4.0995105272,47,4.1066792472,1499,,,,,4.1451530872,0.104988873600000003,,,,
,,,,,,,,,,,,4.1066792472,47,4.1133833272,1499,,,,,4.1499798872,0.109815673599999996,,,,
,,,,,,,,,,,,4.1133833272,47,4.1188504472,1499,,,,,4.1517786872,0.111614473599999985,,,,
,,,,,,,,,,,,4.1188504472,47,4.1255057272,1499,,,,,4.1584362072,0.118271993599999985,,,,
,,,,,,,,,,,,4.1255057272,47,4.1319902072,1499,,,,,4.1650835672,0.124919353600000004,,,,
,,,,,,,,,,,,4.1319902072,47,4.1386736472,1499,,,,,4.1716132472,0.131449033599999986,,,,
,,,,,,,,,,,,4.1386736472,47,4.1451530872,1499,,,,,4.1781489272,0.137984713599999974,,,,
,,,,,,,,,,,,4.1451530872,47,4.1499798872,1499,,,,,4.1848944472,0.144730233599999979,,,,
,,,,,,,,,,,,4.1499798872,47,4.1517786872,1499,,,,,4.1916993272,0.151535113599999992,,,,
,,,,,,,,,,,,4.1517786872,47,4.1584362072,1499,,,,,4.1980329272,0.157868713599999987,,,,
,,,,,,,,,,,,4.1584362072,47,4.1650835672,1499,,,,,4.2045613272,0.164397113599999977,,,,
,,,,,,,,,,,,4.1650835672,47,4.1716132472,1499,,,,,4.2114545272,0.171290313599999965,,,,
,,,,,,,,,,,,4.1716132472,47,4.1781489272,1499,,,,,4.2177538072,0.177589593599999983,,,,
,,,,,,,,,,,,4.1781489272,47,4.1848944472,1499,,,,,4.2242774872,0.184113273599999959,,,,
,,,,,,,,,,,,4.1848944472,47,4.1916993272,1499,,,,,4.2308743672,0.190710153599999986,,,,
,,,,,,,,,,,,4.1916993272,47,4.1980329272,1499,,,,,4.2374027672,0.197238553599999976,,,,
,,,,,,,,,,,,4.1980329272,47,4.2045613272,1499,,,,,4.2440463672,0.203882153600000003,,,,
,,,,,,,,,,,,4.2045613272,47,4.2114545272,1499,,,,,4.2505820472,0.210417833599999991,,,,
,,,,,,,,,,,,4.2114545272,47,4.2177538072,1499,,,,,4.2571057272,0.216941513599999967,,,,
,,,,,,,,,,,,4.2177538072,47,4.2242774872,1499,,,,,4.2620584472,0.221894233599999989,,,,
,,,,,,,,,,,,4.2242774872,47,4.2308743672,1499,,,,,4.2643429272,0.224178713599999966,,,,
,,,,,,,,,,,,4.2308743672,47,4.2374027672,1499,,,,,4.2705188472,0.230354633599999968,,,,
,,,,,,,,,,,,4.2374027672,47,4.2440463672,1499,,,,,4.2776361272,0.237471913599999972,,,,
,,,,,,,,,,,,4.2440463672,47,4.2505820472,1499,,,,,4.2836099672,0.24344575359999998,,,,
,,,,,,,,,,,,4.2505820472,47,4.2571057272,1499,,,,,4.2901516472,0.249987433599999974,,,,
,,,,,,,,,,,,4.2571057272,47,4.2620584472,1499,,,,,4.2970230872,0.256858873599999925,,,,
,,,,,,,,,,,,4.2620584472,47,4.2643429272,1499,,,,,4.3032865272,0.263122313599999934,,,,
,,,,,,,,,,,,4.2643429272,47,4.2705188472,1499,,,,,4.3097678072,0.269603593599999967,,,,
,,,,,,,,,,,,4.2705188472,47,4.2776361272,1499,,,,,4.3164491672,0.276284953599999937,,,,
,,,,,,,,,,,,4.2776361272,47,4.2836099672,1499,,,,,4.3238718872,0.28370767359999993,,,,
,,,,,,,,,,,,4.2836099672,47,4.2901516472,1499,,,,,4.4042176152,0.364053401599999991,,,,
,,,,,,,,,,,,4.2901516472,47,4.2970230872,1499,,,,,,,,,,
,,,,,,,,,,,,4.2970230872,47,4.3032865272,1499,,,,,,,,,,
,,,,,,,,,,,,4.3032865272,47,4.3097678072,1499,,,,,,,,,,
,,,,,,,,,,,,4.3097678072,47,4.3164491672,1499,,,,,,,,,,
,,,,,,,,,,,,4.3164491672,47,4.3238718872,1499,,,,,,,,,,
,,,,,,,,,,,,4.3238718872,47,4.4042176152,265,,,,,,,,,,
,,,,,,,,,,,,4.4042176152,47,,,,,,,,,,,,
,,,,,,,,,,,,5,247,,,,,,,,,,,,
