numActiveSessions:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[8].tcp.conn-532 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,376,0,360,0.303832490866,0,0.303832490866,51,0.384041948466,51,0.464073790866,0.080031842399999996,0.464205326866,0.040137108800000001,1.137173353395,100000
0.303832490866,1,1.9047769832,5,2.9047769832,1,1.137173353395,263,1.137173353395,360,1.9047769832,1,0.384041948466,47,0.464073790866,47,1.2173248312,0.080151477804999981,0.544562931666,0.120494713599999997,1.9047769832,164375
,,2.8326192152,10,3.9047769832,2,1.9047769832,294,1.9047769832,360,,,0.384042324466,247,0.464205326866,1499,1.9853916312,0.080614647999999982,0.544682851666,0.120614633599999992,2.8326192152,183750
,,2.9047769832,9,4.9047769832,3,2.8326192152,365,2.8326192152,360,,,0.464205326866,47,0.544562931666,1499,2.9126565912,0.080037375999999993,0.624901815666,0.200833597599999968,3.9658745192,228125
,,3.9047769832,8,,,3.9658745192,446,3.9658745192,360,,,0.544562931666,47,0.544682851666,1499,4.0461128312,0.080238312000000005,0.625141655666,0.201073437599999959,,
,,3.9658745192,13,,,,,,,,,0.544682851666,47,0.624901815666,1499,,,0.628484252536,0.204416034470000007,,
,,4.9047769832,12,,,,,,,,,0.624901815666,47,0.625141655666,1499,,,0.633889578017,0.209821359950999985,,
,,,,,,,,,,,,0.625141655666,47,0.628484252536,1499,,,0.705252862646,0.281184644579999919,,
,,,,,,,,,,,,0.628484252536,47,0.633889578017,1499,,,0.705372782646,0.28130456457999997,,
,,,,,,,,,,,,0.633889578017,47,0.705252862646,1499,,,0.708847857336,0.284779639269999939,,
,,,,,,,,,,,,0.705252862646,47,0.705372782646,1499,,,0.714228462017,0.290160243950999928,,
