numActiveSessions:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[14].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[14].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[14].tcp.conn-618 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.1830185272,47,1.1831384472,1499,,,,,1.1885737272,0.286630301071999936,,,,
,,,,,,,,,,,,1.1831384472,47,1.1868828472,1499,,,,,1.1922161272,0.290272701071999982,,,,
,,,,,,,,,,,,1.1868828472,47,1.1885737272,1499,,,,,1.1952358872,0.29329246107200002,,,,
,,,,,,,,,,,,1.1885737272,47,1.1922161272,1499,,,,,1.1992459672,0.297302541071999935,,,,
,,,,,,,,,,,,1.1922161272,47,1.1952358872,1499,,,,,1.2021420472,0.300198621072000015,,,,
,,,,,,,,,,,,1.1952358872,47,1.1992459672,1499,,,,,1.2633401272,0.361396701071999946,,,,
,,,,,,,,,,,,1.1992459672,47,1.2021420472,1499,,,,,1.2634600472,0.361516621071999997,,,,
,,,,,,,,,,,,1.2021420472,47,1.2633401272,1499,,,,,1.2662529272,0.364309501071999995,,,,
,,,,,,,,,,,,1.2633401272,47,1.2634600472,1499,,,,,1.2688358872,0.366892461072000017,,,,
,,,,,,,,,,,,1.2634600472,47,1.2662529272,1499,,,,,1.2723195672,0.370376141072000007,,,,
,,,,,,,,,,,,1.2662529272,47,1.2688358872,1499,,,,,1.2754554872,0.373512061071999966,,,,
,,,,,,,,,,,,1.2688358872,47,1.2723195672,1499,,,,,1.2795644472,0.377621021072000016,,,,
,,,,,,,,,,,,1.2723195672,47,1.2754554872,1499,,,,,1.2822103672,0.380266941071999984,,,,
,,,,,,,,,,,,1.2754554872,47,1.2795644472,1499,,,,,1.2858726872,0.383929261071999981,,,,
,,,,,,,,,,,,1.2795644472,47,1.2822103672,1499,,,,,1.2886488472,0.386705421072000009,,,,
,,,,,,,,,,,,1.2822103672,47,1.2858726872,1499,,,,,1.2921492472,0.390205821071999968,,,,
,,,,,,,,,,,,1.2858726872,47,1.2886488472,1499,,,,,1.2952851672,0.393341741071999926,,,,
,,,,,,,,,,,,1.2886488472,47,1.2921492472,1499,,,,,1.2989187672,0.396975341071999941,,,,
,,,,,,,,,,,,1.2921492472,47,1.2952851672,1499,,,,,1.3019347672,0.39999134107199996,,,,
,,,,,,,,,,,,1.2952851672,47,1.2989187672,1499,,,,,1.3058202072,0.403876781071999977,,,,
,,,,,,,,,,,,1.2989187672,47,1.3019347672,1499,,,,,1.3088362072,0.406892781071999996,,,,
,,,,,,,,,,,,1.3019347672,47,1.3058202072,1499,,,,,1.3438390872,0.441895661071999955,,,,
,,,,,,,,,,,,1.3058202072,47,1.3088362072,1499,,,,,1.3439697272,0.442026301072000025,,,,
,,,,,,,,,,,,1.3088362072,47,1.3438390872,1499,,,,,1.3470084472,0.445065021071999964,,,,
,,,,,,,,,,,,1.3438390872,47,1.3439697272,1499,,,,,1.3494248472,0.44748142107199995,,,,
,,,,,,,,,,,,1.3439697272,47,1.3470084472,1499,,,,,1.3527946072,0.450851181071999949,,,,
,,,,,,,,,,,,1.3470084472,47,1.3494248472,1499,,,,,1.3559305272,0.453987101072000018,,,,
,,,,,,,,,,,,1.3494248472,47,1.3527946072,1499,,,,,1.3598006072,0.457857181072000016,,,,
,,,,,,,,,,,,1.3527946072,47,1.3559305272,1499,,,,,1.3626901272,0.460746701071999995,,,,
,,,,,,,,,,,,1.3559305272,47,1.3598006072,1499,,,,,1.3681878872,0.466244461072000014,,,,
,,,,,,,,,,,,1.3598006072,47,1.3626901272,1499,,,,,1.3695190072,0.467575581071999921,,,,
,,,,,,,,,,,,1.3626901272,47,1.3681878872,1499,,,,,1.3742246072,0.472281181072000009,,,,
,,,,,,,,,,,,1.3681878872,47,1.3695190072,1499,,,,,1.3759034872,0.473960061071999947,,,,
,,,,,,,,,,,,1.3695190072,47,1.3742246072,1499,,,,,1.3800107672,0.478067341071999994,,,,
,,,,,,,,,,,,1.3742246072,47,1.3759034872,1499,,,,,1.3823012472,0.480357821071999977,,,,
,,,,,,,,,,,,1.3759034872,47,1.3800107672,1499,,,,,1.3873918872,0.485448461072000013,,,,
,,,,,,,,,,,,1.3800107672,47,1.3823012472,1499,,,,,1.3890827672,0.487139341071999963,,,,
,,,,,,,,,,,,1.3823012472,47,1.3873918872,1499,,,,,1.3923405272,0.490397101071999961,,,,
,,,,,,,,,,,,1.3873918872,47,1.3890827672,1499,,,,,1.3954871672,0.493543741071999939,,,,
,,,,,,,,,,,,1.3890827672,47,1.3923405272,1499,,,,,1.3991147672,0.497171341072000003,,,,
,,,,,,,,,,,,1.3923405272,47,1.3954871672,1499,,,,,1.4023646072,0.500421181071999841,,,,
,,,,,,,,,,,,1.3954871672,47,1.3991147672,1499,,,,,1.4057643672,0.503820941072000036,,,,
,,,,,,,,,,,,1.3991147672,47,1.4023646072,1499,,,,,1.4089040472,0.506960621071999904,,,,
,,,,,,,,,,,,1.4023646072,47,1.4057643672,1499,,,,,1.4131192472,0.511175821071999878,,,,
,,,,,,,,,,,,1.4057643672,47,1.4089040472,1499,,,,,1.4152898072,0.513346381072000033,,,,
,,,,,,,,,,,,1.4089040472,47,1.4131192472,1499,,,,,1.4200250872,0.518081661072000041,,,,
,,,,,,,,,,,,1.4131192472,47,1.4152898072,1499,,,,,1.4218396472,0.519896221071999951,,,,
,,,,,,,,,,,,1.4152898072,47,1.4200250872,1499,,,,,1.4258529272,0.523909501071999848,,,,
,,,,,,,,,,,,1.4200250872,47,1.4218396472,1499,,,,,1.4285198872,0.526576461071999844,,,,
,,,,,,,,,,,,1.4218396472,47,1.4258529272,1499,,,,,1.4321294872,0.530186061071999946,,,,
,,,,,,,,,,,,1.4258529272,47,1.4285198872,1499,,,,,1.4350255672,0.533082141071999914,,,,
,,,,,,,,,,,,1.4285198872,47,1.4321294872,1499,,,,,1.4391328472,0.537189421071999848,,,,
,,,,,,,,,,,,1.4321294872,47,1.4350255672,1499,,,,,1.4416953272,0.539751901071999994,,,,
,,,,,,,,,,,,1.4350255672,47,1.4391328472,1499,,,,,1.4454870072,0.543543581071999957,,,,
,,,,,,,,,,,,1.4391328472,47,1.4416953272,1499,,,,,1.4483938072,0.546450381071999833,,,,
,,,,,,,,,,,,1.4416953272,47,1.4454870072,1499,,,,,1.4538190872,0.551875661071999921,,,,
,,,,,,,,,,,,1.4454870072,47,1.4483938072,1499,,,,,1.4558637272,0.553920301071999961,,,,
,,,,,,,,,,,,1.4483938072,47,1.4538190872,1499,,,,,1.4605495672,0.558606141072000014,,,,
,,,,,,,,,,,,1.4538190872,47,1.4558637272,1499,,,,,1.5409938232,0.639050397071999839,,,,
,,,,,,,,,,,,1.4558637272,47,1.4605495672,1499,,,,,1.6214013272,0.040382826400000001,,,,
,,,,,,,,,,,,1.4605495672,47,1.5409938232,1311,,,,,1.6223606872,0.041342186399999994,,,,
,,,,,,,,,,,,1.5409938232,47,1.6212697912,47,,,,,1.6240635672,0.043045066399999998,,,,
,,,,,,,,,,,,1.5409941992,247,1.6214013272,1499,,,,,1.6272162072,0.046197706399999996,,,,
,,,,,,,,,,,,1.6214013272,47,1.6223606872,1499,,,,,1.6306166072,0.049598106399999994,,,,
,,,,,,,,,,,,1.6223606872,47,1.6240635672,1499,,,,,1.6336394072,0.0526209064,,,,
,,,,,,,,,,,,1.6240635672,47,1.6272162072,1499,,,,,1.6386047672,0.057586266400000002,,,,
,,,,,,,,,,,,1.6272162072,47,1.6306166072,1499,,,,,1.6404262872,0.059407786399999995,,,,
,,,,,,,,,,,,1.6306166072,47,1.6336394072,1499,,,,,1.6439339672,0.06291546639999998,,,,
,,,,,,,,,,,,1.6336394072,47,1.6386047672,1499,,,,,1.6469499672,0.065931466399999999,,,,
,,,,,,,,,,,,1.6386047672,47,1.6404262872,1499,,,,,1.6502118072,0.069193306399999987,,,,
,,,,,,,,,,,,1.6404262872,47,1.6439339672,1499,,,,,1.7303486152,0.14933011439999999,,,,
,,,,,,,,,,,,1.6439339672,47,1.6469499672,1499,,,,,2.0819942872,0.041691753599999992,,,,
,,,,,,,,,,,,1.6469499672,47,1.6502118072,1499,,,,,2.0860926072,0.045790073599999994,,,,
,,,,,,,,,,,,1.6502118072,47,1.7303486152,1200,,,,,2.0916509272,0.0513483936,,,,
,,,,,,,,,,,,1.7303486152,47,2.0818627512,47,,,,,2.0972791672,0.056976633599999992,,,,
,,,,,,,,,,,,2,247,2.0819942872,1499,,,,,2.1034876472,0.063185113599999981,,,,
,,,,,,,,,,,,2.0819942872,47,2.0860926072,1499,,,,,2.1094142072,0.069111673600000006,,,,
,,,,,,,,,,,,2.0860926072,47,2.0916509272,1499,,,,,2.1154959672,0.075193433599999997,,,,
,,,,,,,,,,,,2.0916509272,47,2.0972791672,1499,,,,,2.1213578072,0.081055273600000004,,,,
,,,,,,,,,,,,2.0972791672,47,2.1034876472,1499,,,,,2.1271825272,0.086879993599999982,,,,
,,,,,,,,,,,,2.1034876472,47,2.1094142072,1499,,,,,2.1330034072,0.092700873599999982,,,,
,,,,,,,,,,,,2.1094142072,47,2.1154959672,1499,,,,,2.1421238072,0.101821273599999983,,,,
,,,,,,,,,,,,2.1154959672,47,2.1213578072,1499,,,,,2.1476887672,0.107386233599999991,,,,
,,,,,,,,,,,,2.1213578072,47,2.1271825272,1499,,,,,2.1535068472,0.113204313599999994,,,,
,,,,,,,,,,,,2.1271825272,47,2.1330034072,1499,,,,,2.1592408472,0.118938313599999983,,,,
,,,,,,,,,,,,2.1330034072,47,2.1421238072,1499,,,,,2.1681856472,0.127883113599999986,,,,
,,,,,,,,,,,,2.1421238072,47,2.1476887672,1499,,,,,2.1739658072,0.133663273599999965,,,,
,,,,,,,,,,,,2.1476887672,47,2.1535068472,1499,,,,,2.1794455672,0.139143033599999964,,,,
,,,,,,,,,,,,2.1535068472,47,2.1592408472,1499,,,,,2.1880552472,0.147752713599999973,,,,
,,,,,,,,,,,,2.1592408472,47,2.1681856472,1499,,,,,2.1933664472,0.153063913599999989,,,,
,,,,,,,,,,,,2.1681856472,47,2.1739658072,1499,,,,,2.1992845272,0.158981993599999981,,,,
,,,,,,,,,,,,2.1739658072,47,2.1794455672,1499,,,,,2.2069758072,0.166673273600000004,,,,
,,,,,,,,,,,,2.1794455672,47,2.1880552472,1499,,,,,2.2121623672,0.17185983360000001,,,,
,,,,,,,,,,,,2.1880552472,47,2.1933664472,1499,,,,,2.2194281272,0.179125593599999965,,,,
,,,,,,,,,,,,2.1933664472,47,2.1992845272,1499,,,,,2.2251764472,0.184873913599999993,,,,
,,,,,,,,,,,,2.1992845272,47,2.2069758072,1499,,,,,2.2327901272,0.192487593600000005,,,,
,,,,,,,,,,,,2.2069758072,47,2.2121623672,1499,,,,,2.2387082072,0.198405673599999997,,,,
,,,,,,,,,,,,2.2121623672,47,2.2194281272,1499,,,,,2.2447781272,0.204475593600000004,,,,
,,,,,,,,,,,,2.2194281272,47,2.2251764472,1499,,,,,2.2492045272,0.208901993600000001,,,,
,,,,,,,,,,,,2.2251764472,47,2.2327901272,1499,,,,,2.2524603672,0.212157833600000011,,,,
,,,,,,,,,,,,2.2327901272,47,2.2387082072,1499,,,,,2.2587799672,0.218477433599999991,,,,
,,,,,,,,,,,,2.2387082072,47,2.2447781272,1499,,,,,2.2646286872,0.224326153599999965,,,,
,,,,,,,,,,,,2.2447781272,47,2.2492045272,1499,,,,,2.2711662872,0.230863753599999998,,,,
,,,,,,,,,,,,2.2492045272,47,2.2524603672,1499,,,,,2.2749138072,0.234611273600000002,,,,
,,,,,,,,,,,,2.2524603672,47,2.2587799672,1499,,,,,2.2782955672,0.237993033599999958,,,,
,,,,,,,,,,,,2.2587799672,47,2.2646286872,1499,,,,,2.2847705272,0.244467993599999987,,,,
,,,,,,,,,,,,2.2646286872,47,2.2711662872,1499,,,,,2.2864614072,0.246158873599999993,,,,
,,,,,,,,,,,,2.2711662872,47,2.2749138072,1499,,,,,2.2912025272,0.250899993599999925,,,,
,,,,,,,,,,,,2.2749138072,47,2.2782955672,1499,,,,,2.2930272472,0.252724713599999927,,,,
,,,,,,,,,,,,2.2782955672,47,2.2847705272,1499,,,,,2.2974858872,0.257183353599999996,,,,
,,,,,,,,,,,,2.2847705272,47,2.2864614072,1499,,,,,2.3022183672,0.261915833599999924,,,,
,,,,,,,,,,,,2.2864614072,47,2.2912025272,1499,,,,,2.3041949272,0.26389239359999994,,,,
,,,,,,,,,,,,2.2912025272,47,2.2930272472,1499,,,,,2.3082782072,0.267975673599999962,,,,
,,,,,,,,,,,,2.2930272472,47,2.2974858872,1499,,,,,2.3114280472,0.271125513599999922,,,,
,,,,,,,,,,,,2.2974858872,47,2.3022183672,1499,,,,,2.3143856472,0.274083113599999926,,,,
,,,,,,,,,,,,2.3022183672,47,2.3041949272,1499,,,,,2.3172817272,0.276979193600000005,,,,
,,,,,,,,,,,,2.3041949272,47,2.3082782072,1499,,,,,2.3196894072,0.279386873599999917,,,,
,,,,,,,,,,,,2.3082782072,47,2.3114280472,1499,,,,,2.3238254072,0.283522873599999946,,,,
,,,,,,,,,,,,2.3114280472,47,2.3143856472,1499,,,,,2.3250366072,0.284734073600000024,,,,
,,,,,,,,,,,,2.3143856472,47,2.3172817272,1499,,,,,2.3284161272,0.288113593599999994,,,,
,,,,,,,,,,,,2.3172817272,47,2.3196894072,1499,,,,,2.3309524472,0.290649913599999919,,,,
,,,,,,,,,,,,2.3196894072,47,2.3238254072,1499,,,,,2.3348971672,0.294594633599999931,,,,
,,,,,,,,,,,,2.3238254072,47,2.3250366072,1499,,,,,2.3375943672,0.297291833599999998,,,,
,,,,,,,,,,,,2.3250366072,47,2.3284161272,1499,,,,,2.4182267192,0.37792418559999996,,,,
,,,,,,,,,,,,2.3284161272,47,2.3309524472,1499,,,,,3.0820042072,0.041704586399999993,,,,
,,,,,,,,,,,,2.3309524472,47,2.3348971672,1499,,,,,3.0879752472,0.047675626399999989,,,,
,,,,,,,,,,,,2.3348971672,47,2.3375943672,1499,,,,,3.0935810072,0.053281386399999991,,,,
,,,,,,,,,,,,2.3375943672,47,2.4182267192,793,,,,,3.0993728472,0.059073226399999997,,,,
,,,,,,,,,,,,2.4182267192,47,3.0818726712,47,,,,,3.1054168472,0.065117226400000005,,,,
,,,,,,,,,,,,3,247,3.0820042072,1499,,,,,3.1111250872,0.07082546639999998,,,,
,,,,,,,,,,,,3.0820042072,47,3.0879752472,1499,,,,,3.1169219672,0.076622346399999985,,,,
,,,,,,,,,,,,3.0879752472,47,3.0935810072,1499,,,,,3.1223758072,0.0820761864,,,,
,,,,,,,,,,,,3.0935810072,47,3.0993728472,1499,,,,,3.1281846872,0.087885066399999989,,,,
,,,,,,,,,,,,3.0993728472,47,3.1054168472,1499,,,,,3.1336470872,0.093347466399999994,,,,
,,,,,,,,,,,,3.1054168472,47,3.1111250872,1499,,,,,3.1395411672,0.09924154639999999,,,,
,,,,,,,,,,,,3.1111250872,47,3.1169219672,1499,,,,,3.1482808472,0.10798122639999999,,,,
,,,,,,,,,,,,3.1169219672,47,3.1223758072,1499,,,,,3.1536220472,0.11332242639999998,,,,
,,,,,,,,,,,,3.1223758072,47,3.1281846872,1499,,,,,3.1595407672,0.119241146399999997,,,,
,,,,,,,,,,,,3.1281846872,47,3.1336470872,1499,,,,,3.1680355672,0.127735946399999966,,,,
,,,,,,,,,,,,3.1336470872,47,3.1395411672,1499,,,,,3.1740893272,0.133789706399999985,,,,
,,,,,,,,,,,,3.1395411672,47,3.1482808472,1499,,,,,3.1801712472,0.139871626400000003,,,,
,,,,,,,,,,,,3.1482808472,47,3.1536220472,1499,,,,,3.1858494872,0.145549866400000004,,,,
,,,,,,,,,,,,3.1536220472,47,3.1595407672,1499,,,,,3.1948075672,0.154507946399999984,,,,
,,,,,,,,,,,,3.1595407672,47,3.1680355672,1499,,,,,3.2001234872,0.159823866399999957,,,,
,,,,,,,,,,,,3.1680355672,47,3.1740893272,1499,,,,,3.2060861272,0.165786506399999977,,,,
,,,,,,,,,,,,3.1740893272,47,3.1801712472,1499,,,,,3.2139756472,0.17367602639999996,,,,
,,,,,,,,,,,,3.1801712472,47,3.1858494872,1499,,,,,3.2191442072,0.178844586400000004,,,,
,,,,,,,,,,,,3.1858494872,47,3.1948075672,1499,,,,,3.2281481272,0.187848506400000002,,,,
,,,,,,,,,,,,3.1948075672,47,3.2001234872,1499,,,,,3.2341940472,0.193894426399999985,,,,
,,,,,,,,,,,,3.2001234872,47,3.2060861272,1499,,,,,3.2390470072,0.198747386400000002,,,,
,,,,,,,,,,,,3.2060861272,47,3.2139756472,1499,,,,,3.2450850072,0.20478538639999999,,,,
,,,,,,,,,,,,3.2139756472,47,3.2191442072,1499,,,,,3.2519123672,0.211612746399999994,,,,
,,,,,,,,,,,,3.2191442072,47,3.2281481272,1499,,,,,3.2581322072,0.217832586399999971,,,,
,,,,,,,,,,,,3.2281481272,47,3.2341940472,1499,,,,,3.2650276472,0.224728026400000002,,,,
,,,,,,,,,,,,3.2341940472,47,3.2390470072,1499,,,,,3.2712095672,0.230909946400000009,,,,
,,,,,,,,,,,,3.2390470072,47,3.2450850072,1499,,,,,3.2779737272,0.237674106399999972,,,,
,,,,,,,,,,,,3.2450850072,47,3.2519123672,1499,,,,,3.2823982072,0.24209858639999998,,,,
,,,,,,,,,,,,3.2519123672,47,3.2581322072,1499,,,,,3.2844368472,0.244137226399999961,,,,
,,,,,,,,,,,,3.2581322072,47,3.2650276472,1499,,,,,3.2912430072,0.250943386400000022,,,,
,,,,,,,,,,,,3.2650276472,47,3.2712095672,1499,,,,,3.2978626072,0.25756298639999997,,,,
,,,,,,,,,,,,3.2712095672,47,3.2779737272,1499,,,,,3.3041751672,0.263875546399999993,,,,
,,,,,,,,,,,,3.2779737272,47,3.2823982072,1499,,,,,3.3107474872,0.270447866399999957,,,,
,,,,,,,,,,,,3.2823982072,47,3.2844368472,1499,,,,,3.3174195672,0.277119946399999926,,,,
,,,,,,,,,,,,3.2844368472,47,3.2912430072,1499,,,,,3.3239612472,0.28366162639999992,,,,
,,,,,,,,,,,,3.2912430072,47,3.2978626072,1499,,,,,3.3305335672,0.290233946399999996,,,,
,,,,,,,,,,,,3.2978626072,47,3.3041751672,1499,,,,,3.3372454872,0.296945866399999979,,,,
,,,,,,,,,,,,3.3041751672,47,3.3107474872,1499,,,,,3.3441999672,0.303900346399999964,,,,
,,,,,,,,,,,,3.3107474872,47,3.3174195672,1499,,,,,3.3519538072,0.311654186399999975,,,,
,,,,,,,,,,,,3.3174195672,47,3.3239612472,1499,,,,,3.3568885272,0.316588906399999923,,,,
,,,,,,,,,,,,3.3239612472,47,3.3305335672,1499,,,,,3.4372183112,0.396918690399999939,,,,
,,,,,,,,,,,,3.3305335672,47,3.3372454872,1499,,,,,4.0819968472,0.04169431359999999,,,,
,,,,,,,,,,,,3.3372454872,47,3.3441999672,1499,,,,,4.0859737272,0.045671193599999992,,,,
,,,,,,,,,,,,3.3441999672,47,3.3519538072,1499,,,,,4.0899910872,0.04968855359999999,,,,
,,,,,,,,,,,,3.3519538072,47,3.3568885272,1499,,,,,4.0950434872,0.054740953600000002,,,,
,,,,,,,,,,,,3.3568885272,47,3.4372183112,1332,,,,,4.1003499672,0.060047433599999991,,,,
,,,,,,,,,,,,3.4372183112,47,4.0818653112,47,,,,,4.1075186872,0.067216153599999994,,,,
,,,,,,,,,,,,4,247,4.0819968472,1499,,,,,4.1142227672,0.073920233599999995,,,,
,,,,,,,,,,,,4.0819968472,47,4.0859737272,1499,,,,,4.1196898872,0.079387353599999987,,,,
,,,,,,,,,,,,4.0859737272,47,4.0899910872,1499,,,,,4.1263451672,0.0860426336,,,,
,,,,,,,,,,,,4.0899910872,47,4.0950434872,1499,,,,,4.1328296472,0.092527113599999987,,,,
,,,,,,,,,,,,4.0950434872,47,4.1003499672,1499,,,,,4.1395130872,0.0992105536,,,,
,,,,,,,,,,,,4.1003499672,47,4.1075186872,1499,,,,,4.1462443672,0.105941833599999978,,,,
,,,,,,,,,,,,4.1075186872,47,4.1142227672,1499,,,,,4.1526181272,0.112315593599999985,,,,
,,,,,,,,,,,,4.1142227672,47,4.1196898872,1499,,,,,4.1592756472,0.118973113599999985,,,,
,,,,,,,,,,,,4.1196898872,47,4.1263451672,1499,,,,,4.1659230072,0.125620473600000003,,,,
,,,,,,,,,,,,4.1263451672,47,4.1328296472,1499,,,,,4.1724526872,0.132150153599999986,,,,
,,,,,,,,,,,,4.1328296472,47,4.1395130872,1499,,,,,4.1789883672,0.138685833599999974,,,,
,,,,,,,,,,,,4.1395130872,47,4.1462443672,1499,,,,,4.1857338872,0.145431353599999978,,,,
,,,,,,,,,,,,4.1462443672,47,4.1526181272,1499,,,,,4.1925387672,0.152236233599999991,,,,
,,,,,,,,,,,,4.1526181272,47,4.1592756472,1499,,,,,4.1988723672,0.158569833599999986,,,,
,,,,,,,,,,,,4.1592756472,47,4.1659230072,1499,,,,,4.2022601272,0.161957593600000004,,,,
,,,,,,,,,,,,4.1659230072,47,4.1724526872,1499,,,,,4.2054007672,0.165098233599999976,,,,
,,,,,,,,,,,,4.1724526872,47,4.1789883672,1499,,,,,4.2122939672,0.171991433599999964,,,,
,,,,,,,,,,,,4.1789883672,47,4.1857338872,1499,,,,,4.2185932472,0.178290713599999982,,,,
,,,,,,,,,,,,4.1857338872,47,4.1925387672,1499,,,,,4.2251169272,0.184814393599999959,,,,
,,,,,,,,,,,,4.1925387672,47,4.1988723672,1499,,,,,4.2317138072,0.191411273599999986,,,,
,,,,,,,,,,,,4.1988723672,47,4.2022601272,1499,,,,,4.2404187672,0.20011623359999997,,,,
,,,,,,,,,,,,4.2022601272,47,4.2054007672,1499,,,,,4.2448858072,0.204583273600000003,,,,
,,,,,,,,,,,,4.2054007672,47,4.2122939672,1499,,,,,4.2521410072,0.211838473599999965,,,,
,,,,,,,,,,,,4.2122939672,47,4.2185932472,1499,,,,,4.2581910072,0.217888473599999964,,,,
,,,,,,,,,,,,4.2185932472,47,4.2251169272,1499,,,,,4.2651823672,0.224879833599999966,,,,
,,,,,,,,,,,,4.2251169272,47,4.2317138072,1499,,,,,4.2713582872,0.231055753599999967,,,,
,,,,,,,,,,,,4.2317138072,47,4.2404187672,1499,,,,,4.2784755672,0.238173033599999971,,,,
,,,,,,,,,,,,4.2404187672,47,4.2448858072,1499,,,,,4.2844494072,0.244146873599999979,,,,
,,,,,,,,,,,,4.2448858072,47,4.2521410072,1499,,,,,4.2887066072,0.248404073599999996,,,,
,,,,,,,,,,,,4.2521410072,47,4.2581910072,1499,,,,,4.2909910872,0.250688553599999973,,,,
,,,,,,,,,,,,4.2581910072,47,4.2651823672,1499,,,,,4.2978625272,0.257559993599999924,,,,
