numActiveSessions:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[3].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[3].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[3].tcp.conn-638 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[3].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.3204312472,47,1.3205511672,1499,,,1.3294882072,0.290021217433999999,,
,,,,,,,,,,,,1.3205511672,47,1.3241787672,1499,,,1.3349123672,0.29544537743400001,,
,,,,,,,,,,,,1.3241787672,47,1.3294882072,1499,,,1.3401006072,0.300633617433999965,,
,,,,,,,,,,,,1.3294882072,47,1.3349123672,1499,,,1.3456666072,0.306199617433999925,,
,,,,,,,,,,,,1.3349123672,47,1.3401006072,1499,,,1.3508698872,0.311402897433999957,,
,,,,,,,,,,,,1.3401006072,47,1.3456666072,1499,,,1.4006797272,0.36121273743399995,,
,,,,,,,,,,,,1.3456666072,47,1.3508698872,1499,,,1.4007996472,0.361332657434000002,,
,,,,,,,,,,,,1.3508698872,47,1.4006797272,1499,,,1.4068496472,0.367382657434000002,,
,,,,,,,,,,,,1.4006797272,47,1.4007996472,1499,,,1.4096355672,0.370168577434,,
,,,,,,,,,,,,1.4007996472,47,1.4068496472,1499,,,1.4166348472,0.37716785743399994,,
,,,,,,,,,,,,1.4068496472,47,1.4096355672,1499,,,1.4205107672,0.381043777433999972,,
,,,,,,,,,,,,1.4096355672,47,1.4166348472,1499,,,1.4277943672,0.388327377433999919,,
,,,,,,,,,,,,1.4166348472,47,1.4205107672,1499,,,1.4310502072,0.391583217433999928,,
,,,,,,,,,,,,1.4205107672,47,1.4277943672,1499,,,1.4407122872,0.401245297433999946,,
,,,,,,,,,,,,1.4277943672,47,1.4310502072,1499,,,1.4458467672,0.406379777433999998,,
,,,,,,,,,,,,1.4310502072,47,1.4407122872,1499,,,1.4508042072,0.411337217433999978,,
,,,,,,,,,,,,1.4407122872,47,1.4458467672,1499,,,1.4617607672,0.422293777433999981,,
,,,,,,,,,,,,1.4458467672,47,1.4508042072,1499,,,1.4618806872,0.422413697433999922,,
,,,,,,,,,,,,1.4508042072,47,1.4617607672,1499,,,1.4722098872,0.43274289743399996,,
,,,,,,,,,,,,1.4617607672,47,1.4618806872,1499,,,1.4752473272,0.435780337434000018,,
,,,,,,,,,,,,1.4618806872,47,1.4722098872,1499,,,1.4828610072,0.443394017433999974,,
,,,,,,,,,,,,1.4722098872,47,1.4752473272,1499,,,1.4872201272,0.447753137434000024,,
,,,,,,,,,,,,1.4752473272,47,1.4828610072,1499,,,1.4936058872,0.454138897433999931,,
,,,,,,,,,,,,1.4828610072,47,1.4872201272,1499,,,1.4989350872,0.459468097433999965,,
,,,,,,,,,,,,1.4872201272,47,1.4936058872,1499,,,1.5043949272,0.464927937433999958,,
,,,,,,,,,,,,1.4936058872,47,1.4989350872,1499,,,1.5093782872,0.46991129743399995,,
,,,,,,,,,,,,1.4989350872,47,1.5043949272,1499,,,1.5150325272,0.475565537433999983,,
,,,,,,,,,,,,1.5043949272,47,1.5093782872,1499,,,1.5181744472,0.478707457434000004,,
,,,,,,,,,,,,1.5093782872,47,1.5150325272,1499,,,1.5257615672,0.48629457743399995,,
,,,,,,,,,,,,1.5150325272,47,1.5181744472,1499,,,1.5286822872,0.489215297433999938,,
,,,,,,,,,,,,1.5181744472,47,1.5257615672,1499,,,1.5364076472,0.496940657433999952,,
,,,,,,,,,,,,1.5257615672,47,1.5286822872,1499,,,1.5378586872,0.498391697434000022,,
,,,,,,,,,,,,1.5286822872,47,1.5364076472,1499,,,1.5470500472,0.507583057433999893,,
,,,,,,,,,,,,1.5364076472,47,1.5378586872,1499,,,1.5508167672,0.511349777433999895,,
,,,,,,,,,,,,1.5378586872,47,1.5470500472,1499,,,1.5579319672,0.518464977433999994,,
,,,,,,,,,,,,1.5470500472,47,1.5508167672,1499,,,1.5641126072,0.524645617433999953,,
,,,,,,,,,,,,1.5508167672,47,1.5579319672,1499,,,1.5684657272,0.528998737433999941,,
,,,,,,,,,,,,1.5579319672,47,1.5641126072,1499,,,1.5769552472,0.537488257433999858,,
,,,,,,,,,,,,1.5641126072,47,1.5684657272,1499,,,1.5791258072,0.539658817434000013,,
,,,,,,,,,,,,1.5684657272,47,1.5769552472,1499,,,1.5900428472,0.550575857433999835,,
,,,,,,,,,,,,1.5769552472,47,1.5791258072,1499,,,1.5907730872,0.551306097434000051,,
,,,,,,,,,,,,1.5791258072,47,1.5900428472,1499,,,1.6005466072,0.561079617434000031,,
,,,,,,,,,,,,1.5900428472,47,1.5907730872,1499,,,1.6024991672,0.563032177433999911,,
,,,,,,,,,,,,1.5907730872,47,1.6005466072,1499,,,1.6113842072,0.571917217433999922,,
,,,,,,,,,,,,1.6005466072,47,1.6024991672,1499,,,1.6151197272,0.575652737433999915,,
,,,,,,,,,,,,1.6024991672,47,1.6113842072,1499,,,1.6221208472,0.582653857433999887,,
,,,,,,,,,,,,1.6113842072,47,1.6151197272,1499,,,1.6281875672,0.588720577433999856,,
,,,,,,,,,,,,1.6151197272,47,1.6221208472,1499,,,1.6326691672,0.593202177433999941,,
,,,,,,,,,,,,1.6221208472,47,1.6281875672,1499,,,1.6435742072,0.604107217433999863,,
,,,,,,,,,,,,1.6281875672,47,1.6326691672,1499,,,1.6438140472,0.604347057433999965,,
,,,,,,,,,,,,1.6326691672,47,1.6435742072,1499,,,1.6542076472,0.614740657433999967,,
,,,,,,,,,,,,1.6435742072,47,1.6438140472,1499,,,1.6545674072,0.61510041743400001,,
,,,,,,,,,,,,1.6438140472,47,1.6542076472,1499,,,1.6613495672,0.621882577433999992,,
,,,,,,,,,,,,1.6542076472,47,1.6545674072,1499,,,1.6651207672,0.625653777433999856,,
,,,,,,,,,,,,1.6545674072,47,1.6613495672,1499,,,1.6710654072,0.631598417433999912,,
,,,,,,,,,,,,1.6613495672,47,1.6651207672,1499,,,1.6755264472,0.636059457433999939,,
,,,,,,,,,,,,1.6651207672,47,1.6710654072,1499,,,1.6813353272,0.641868337433999955,,
,,,,,,,,,,,,1.6710654072,47,1.6755264472,1499,,,1.6863442872,0.646877297434000017,,
,,,,,,,,,,,,1.6755264472,47,1.6813353272,1499,,,1.7666568632,0.727189873433999875,,
,,,,,,,,,,,,1.6813353272,47,1.6863442872,1499,,,1.8468738072,0.040192266399999995,,
,,,,,,,,,,,,1.6863442872,47,1.7666568632,1311,,,1.8471136472,0.0404321064,,
,,,,,,,,,,,,1.7666568632,47,1.8467422712,47,,,1.8523746072,0.045693066399999995,,
,,,,,,,,,,,,1.7666572392,247,1.8468738072,1499,,,1.8561328472,0.049451306399999991,,
,,,,,,,,,,,,1.8468738072,47,1.8471136472,1499,,,1.8652127672,0.058531226399999996,,
,,,,,,,,,,,,1.8471136472,47,1.8523746072,1499,,,1.8687144472,0.06203290639999999,,
,,,,,,,,,,,,1.8523746072,47,1.8561328472,1499,,,1.8758902072,0.069208666399999979,,
,,,,,,,,,,,,1.8561328472,47,1.8652127672,1499,,,1.8794272472,0.072745706399999998,,
,,,,,,,,,,,,1.8652127672,47,1.8687144472,1499,,,1.8870409272,0.080359386399999982,,
,,,,,,,,,,,,1.8687144472,47,1.8758902072,1499,,,1.8902418072,0.083560266399999999,,
,,,,,,,,,,,,1.8758902072,47,1.8794272472,1499,,,1.8951131672,0.08843162639999999,,
,,,,,,,,,,,,1.8794272472,47,1.8870409272,1499,,,1.8989329272,0.092251386399999995,,
,,,,,,,,,,,,1.8870409272,47,1.8902418072,1499,,,1.9062252472,0.099543706399999986,,
,,,,,,,,,,,,1.8902418072,47,1.8951131672,1499,,,1.9095850072,0.102903466400000003,,
,,,,,,,,,,,,1.8951131672,47,1.8989329272,1499,,,1.9149253272,0.108243786399999985,,
,,,,,,,,,,,,1.8989329272,47,1.9062252472,1499,,,1.9203554872,0.113673946400000002,,
,,,,,,,,,,,,1.9062252472,47,1.9095850072,1499,,,1.9285770872,0.121895546399999998,,
,,,,,,,,,,,,1.9095850072,47,1.9149253272,1499,,,1.9310014072,0.124319866400000005,,
,,,,,,,,,,,,1.9149253272,47,1.9203554872,1499,,,1.9387549272,0.132073386399999991,,
,,,,,,,,,,,,1.9203554872,47,1.9285770872,1499,,,1.9417649272,0.135083386400000004,,
,,,,,,,,,,,,1.9285770872,47,1.9310014072,1499,,,1.9486682872,0.141986746399999974,,
,,,,,,,,,,,,1.9310014072,47,1.9387549272,1499,,,1.9524331672,0.1457516264,,
,,,,,,,,,,,,1.9387549272,47,1.9417649272,1499,,,1.9593970072,0.152715466399999998,,
,,,,,,,,,,,,1.9417649272,47,1.9486682872,1499,,,1.9631663672,0.156484826399999998,,
,,,,,,,,,,,,1.9486682872,47,1.9524331672,1499,,,1.9707930072,0.16411146639999996,,
,,,,,,,,,,,,1.9524331672,47,1.9593970072,1499,,,1.9738424472,0.167160906399999974,,
,,,,,,,,,,,,1.9593970072,47,1.9631663672,1499,,,1.9808065272,0.174124986399999958,,
,,,,,,,,,,,,1.9631663672,47,1.9707930072,1499,,,1.9845540472,0.177872506399999962,,
,,,,,,,,,,,,1.9707930072,47,1.9738424472,1499,,,1.9929254072,0.186243866400000012,,
,,,,,,,,,,,,1.9738424472,47,1.9808065272,1499,,,1.9953418072,0.188660266399999997,,
,,,,,,,,,,,,1.9808065272,47,1.9845540472,1499,,,2.0034364472,0.196754906399999984,,
,,,,,,,,,,,,1.9845540472,47,1.9929254072,1499,,,2.0060165272,0.199334986399999968,,
,,,,,,,,,,,,1.9929254072,47,1.9953418072,1499,,,2.0141632472,0.207481706399999964,,
,,,,,,,,,,,,1.9953418072,47,2.0034364472,1499,,,2.0166815672,0.210000026399999982,,
,,,,,,,,,,,,2.0034364472,47,2.0060165272,1499,,,2.0249818872,0.21830034640000001,,
,,,,,,,,,,,,2.0060165272,47,2.0141632472,1499,,,2.0274030072,0.220721466400000009,,
,,,,,,,,,,,,2.0141632472,47,2.0166815672,1499,,,2.0362855672,0.229604026399999993,,
,,,,,,,,,,,,2.0166815672,47,2.0249818872,1499,,,2.0381130872,0.231431546399999964,,
,,,,,,,,,,,,2.0249818872,47,2.0274030072,1499,,,2.0462761272,0.239594586399999975,,
,,,,,,,,,,,,2.0274030072,47,2.0362855672,1499,,,2.0488124472,0.242130906400000011,,
,,,,,,,,,,,,2.0362855672,47,2.0381130872,1499,,,2.0569702872,0.250288746399999982,,
,,,,,,,,,,,,2.0381130872,47,2.0462761272,1499,,,2.0595113272,0.252829786399999977,,
,,,,,,,,,,,,2.0462761272,47,2.0488124472,1499,,,2.0689632472,0.262281706399999923,,
,,,,,,,,,,,,2.0488124472,47,2.0569702872,1499,,,2.0737486072,0.267067066399999996,,
,,,,,,,,,,,,2.0569702872,47,2.0595113272,1499,,,2.0794135672,0.272732026399999937,,
,,,,,,,,,,,,2.0595113272,47,2.0689632472,1499,,,2.0946409272,0.28795938639999996,,
,,,,,,,,,,,,2.0689632472,47,2.0737486072,1499,,,2.1066560472,0.299974506400000005,,
,,,,,,,,,,,,2.0737486072,47,2.0794135672,1499,,,2.1126178872,0.305936346400000001,,
,,,,,,,,,,,,2.0794135672,47,2.0946409272,1499,,,2.1244243672,0.317742826399999955,,
,,,,,,,,,,,,2.0946409272,47,2.1066560472,1499,,,2.1360879672,0.32940642639999995,,
,,,,,,,,,,,,2.1066560472,47,2.1126178872,1499,,,2.1451704472,0.338488906399999954,,
,,,,,,,,,,,,2.1126178872,47,2.1244243672,1499,,,2.1566026072,0.349921066399999978,,
,,,,,,,,,,,,2.1244243672,47,2.1360879672,1499,,,2.1656673272,0.358985786400000005,,
,,,,,,,,,,,,2.1360879672,47,2.1451704472,1499,,,2.1770471672,0.370365626399999923,,
,,,,,,,,,,,,2.1451704472,47,2.1566026072,1499,,,2.1910879672,0.3844064264,,
,,,,,,,,,,,,2.1566026072,47,2.1656673272,1499,,,2.2023172472,0.395635706400000007,,
,,,,,,,,,,,,2.1656673272,47,2.1770471672,1499,,,2.2097639672,0.403082426400000024,,
,,,,,,,,,,,,2.1770471672,47,2.1910879672,1499,,,2.2221178072,0.415436266399999974,,
,,,,,,,,,,,,2.1910879672,47,2.2023172472,1499,,,2.2298940472,0.423212506399999964,,
,,,,,,,,,,,,2.2023172472,47,2.2097639672,1499,,,2.2400393272,0.433357786399999998,,
,,,,,,,,,,,,2.2097639672,47,2.2221178072,1499,,,2.2418700472,0.43518850639999995,,
,,,,,,,,,,,,2.2221178072,47,2.2298940472,1499,,,2.2506615672,0.443980026400000003,,
,,,,,,,,,,,,2.2298940472,47,2.2400393272,1499,,,2.2613608472,0.45467930639999998,,
,,,,,,,,,,,,2.2400393272,47,2.2418700472,1499,,,2.2720057272,0.465324186399999948,,
,,,,,,,,,,,,2.2418700472,47,2.2506615672,1499,,,2.2757532472,0.469071706399999953,,
,,,,,,,,,,,,2.2506615672,47,2.2613608472,1499,,,2.2835318872,0.476850346400000011,,
,,,,,,,,,,,,2.2613608472,47,2.2720057272,1499,,,2.2935069272,0.486825386399999946,,
,,,,,,,,,,,,2.2720057272,47,2.2757532472,1499,,,2.2984490072,0.491767466400000017,,
,,,,,,,,,,,,2.2757532472,47,2.2835318872,1499,,,2.3049204472,0.498238906400000012,,
,,,,,,,,,,,,2.2835318872,47,2.2935069272,1499,,,2.3148653272,0.508183786399999834,,
,,,,,,,,,,,,2.2935069272,47,2.2984490072,1499,,,2.3195694872,0.512887946400000014,,
,,,,,,,,,,,,2.2984490072,47,2.3049204472,1499,,,2.3257561272,0.519074586399999925,,
,,,,,,,,,,,,2.3049204472,47,2.3148653272,1499,,,2.3354967672,0.528815226399999891,,
,,,,,,,,,,,,2.3148653272,47,2.3195694872,1499,,,2.3362960472,0.52961450639999996,,
,,,,,,,,,,,,2.3195694872,47,2.3257561272,1499,,,2.3465057272,0.539824186399999959,,
,,,,,,,,,,,,2.3257561272,47,2.3354967672,1499,,,2.3469974072,0.540315866399999841,,
,,,,,,,,,,,,2.3354967672,47,2.3362960472,1499,,,2.3577106072,0.551029066399999931,,
,,,,,,,,,,,,2.3362960472,47,2.3465057272,1499,,,2.3596353272,0.552953786400000033,,
,,,,,,,,,,,,2.3465057272,47,2.3469974072,1499,,,2.3685814872,0.561899946399999847,,
,,,,,,,,,,,,2.3469974072,47,2.3577106072,1499,,,2.3712377272,0.564556186399999935,,
,,,,,,,,,,,,2.3577106072,47,2.3596353272,1499,,,2.3791032472,0.572421706399999894,,
,,,,,,,,,,,,2.3596353272,47,2.3685814872,1499,,,2.3820211672,0.575339626399999912,,
,,,,,,,,,,,,2.3685814872,47,2.3712377272,1499,,,2.3898979672,0.58321642639999993,,
,,,,,,,,,,,,2.3712377272,47,2.3791032472,1499,,,2.3928000472,0.586118506399999847,,
,,,,,,,,,,,,2.3791032472,47,2.3820211672,1499,,,2.4005413272,0.593859786399999919,,
,,,,,,,,,,,,2.3820211672,47,2.3898979672,1499,,,2.4026058872,0.595924346399999914,,
,,,,,,,,,,,,2.3898979672,47,2.3928000472,1499,,,2.4105267672,0.603845226400000042,,
,,,,,,,,,,,,2.3928000472,47,2.4005413272,1499,,,2.4112462872,0.604564746399999906,,
,,,,,,,,,,,,2.4005413272,47,2.4026058872,1499,,,2.4209072472,0.614225706399999846,,
,,,,,,,,,,,,2.4026058872,47,2.4105267672,1499,,,2.4221184472,0.615436906400000036,,
,,,,,,,,,,,,2.4105267672,47,2.4112462872,1499,,,2.4308506072,0.624169066399999914,,
,,,,,,,,,,,,2.4112462872,47,2.4209072472,1499,,,2.4326494072,0.625967866399999903,,
,,,,,,,,,,,,2.4209072472,47,2.4221184472,1499,,,2.4414853272,0.634803786400000011,,
,,,,,,,,,,,,2.4221184472,47,2.4308506072,1499,,,2.4435539672,0.636872426399999856,,
,,,,,,,,,,,,2.4308506072,47,2.4326494072,1499,,,2.4518884472,0.645206906399999887,,
,,,,,,,,,,,,2.4326494072,47,2.4414853272,1499,,,2.4540909272,0.647409386399999895,,
,,,,,,,,,,,,2.4414853272,47,2.4435539672,1499,,,2.4628066072,0.656125066400000009,,
,,,,,,,,,,,,2.4435539672,47,2.4518884472,1499,,,2.4647206072,0.65803906639999998,,
,,,,,,,,,,,,2.4518884472,47,2.4540909272,1499,,,2.4731917272,0.666510186400000035,,
,,,,,,,,,,,,2.4540909272,47,2.4628066072,1499,,,2.4754470072,0.668765466400000005,,
,,,,,,,,,,,,2.4628066072,47,2.4647206072,1499,,,2.4839370872,0.677255546399999849,,
,,,,,,,,,,,,2.4647206072,47,2.4731917272,1499,,,2.4862335672,0.679552026399999895,,
,,,,,,,,,,,,2.4731917272,47,2.4754470072,1499,,,2.4944661272,0.687784586399999839,,
,,,,,,,,,,,,2.4754470072,47,2.4839370872,1499,,,2.4970302872,0.690348746399999988,,
,,,,,,,,,,,,2.4839370872,47,2.4862335672,1499,,,2.5053265272,0.698644986399999941,,
,,,,,,,,,,,,2.4862335672,47,2.4944661272,1499,,,2.5076170072,0.700935466400000036,,
,,,,,,,,,,,,2.4944661272,47,2.4970302872,1499,,,2.5160913272,0.709409786399999961,,
,,,,,,,,,,,,2.4970302872,47,2.5053265272,1499,,,2.5182738872,0.711592346400000016,,
,,,,,,,,,,,,2.5053265272,47,2.5076170072,1499,,,2.5266143672,0.7199328264,,
,,,,,,,,,,,,2.5076170072,47,2.5160913272,1499,,,2.5290367672,0.722355226399999936,,
,,,,,,,,,,,,2.5160913272,47,2.5182738872,1499,,,2.5371523672,0.730470826399999937,,
,,,,,,,,,,,,2.5182738872,47,2.5266143672,1499,,,2.5396826872,0.733001146399999912,,
,,,,,,,,,,,,2.5266143672,47,2.5290367672,1499,,,2.5479423672,0.741260826400000014,,
,,,,,,,,,,,,2.5290367672,47,2.5371523672,1499,,,2.5504025272,0.743720986399999836,,
,,,,,,,,,,,,2.5371523672,47,2.5396826872,1499,,,2.5587670072,0.752085466399999843,,
,,,,,,,,,,,,2.5396826872,47,2.5479423672,1499,,,2.5613020472,0.754620506399999997,,
,,,,,,,,,,,,2.5479423672,47,2.5504025272,1499,,,2.5692947672,0.762613226399999841,,
,,,,,,,,,,,,2.5504025272,47,2.5587670072,1499,,,2.5718310872,0.765149546399999988,,
,,,,,,,,,,,,2.5587670072,47,2.5613020472,1499,,,2.5800970872,0.773415546399999873,,
,,,,,,,,,,,,2.5613020472,47,2.5692947672,1499,,,2.5825242072,0.775842666399999988,,
,,,,,,,,,,,,2.5692947672,47,2.5718310872,1499,,,2.5908934072,0.784211866399999953,,
,,,,,,,,,,,,2.5718310872,47,2.5800970872,1499,,,2.5933098072,0.786628266399999939,,
,,,,,,,,,,,,2.5800970872,47,2.5825242072,1499,,,2.6020278072,0.795346266399999941,,
,,,,,,,,,,,,2.5825242072,47,2.5908934072,1499,,,2.6039825272,0.797300986400000019,,
,,,,,,,,,,,,2.5908934072,47,2.5933098072,1499,,,2.6128026872,0.806121146399999985,,
,,,,,,,,,,,,2.5933098072,47,2.6020278072,1499,,,2.6146362072,0.807954666399999906,,
,,,,,,,,,,,,2.6020278072,47,2.6039825272,1499,,,2.6239758072,0.817294266400000021,,
,,,,,,,,,,,,2.6039825272,47,2.6128026872,1499,,,2.6255467672,0.818865226400000031,,
,,,,,,,,,,,,2.6128026872,47,2.6146362072,1499,,,2.6347386872,0.828057146399999939,,
,,,,,,,,,,,,2.6146362072,47,2.6239758072,1499,,,2.6360638072,0.829382266399999898,,
,,,,,,,,,,,,2.6239758072,47,2.6255467672,1499,,,2.6455753272,0.838893786399999892,,
,,,,,,,,,,,,2.6255467672,47,2.6347386872,1499,,,2.6467745272,0.84009298639999996,,
,,,,,,,,,,,,2.6347386872,47,2.6360638072,1499,,,2.6564437272,0.849762186400000005,,
,,,,,,,,,,,,2.6360638072,47,2.6455753272,1499,,,2.6575410072,0.850859466399999982,,
,,,,,,,,,,,,2.6455753272,47,2.6467745272,1499,,,2.6675142072,0.860832666399999887,,
,,,,,,,,,,,,2.6467745272,47,2.6564437272,1499,,,2.6682397272,0.861558186399999922,,
,,,,,,,,,,,,2.6564437272,47,2.6575410072,1499,,,2.6777392472,0.871057706400000016,,
,,,,,,,,,,,,2.6575410072,47,2.6675142072,1499,,,2.6790703672,0.872388826399999925,,
,,,,,,,,,,,,2.6675142072,47,2.6682397272,1499,,,2.6886378072,0.881956266400000017,,
,,,,,,,,,,,,2.6682397272,47,2.6777392472,1499,,,2.6896031672,0.882921626399999934,,
,,,,,,,,,,,,2.6777392472,47,2.6790703672,1499,,,2.6998222072,0.89314066639999989,,
,,,,,,,,,,,,2.6790703672,47,2.6886378072,1499,,,2.7003078872,0.893626346400000046,,
,,,,,,,,,,,,2.6886378072,47,2.6896031672,1499,,,2.7106090872,0.903927546399999832,,
,,,,,,,,,,,,2.6896031672,47,2.6998222072,1499,,,2.7110887672,0.904407226400000037,,
,,,,,,,,,,,,2.6998222072,47,2.7003078872,1499,,,2.7210122072,0.914330666399999931,,
,,,,,,,,,,,,2.7003078872,47,2.7106090872,1499,,,2.7217377272,0.915056186399999966,,
,,,,,,,,,,,,2.7106090872,47,2.7110887672,1499,,,2.7311874872,0.924505946399999829,,
,,,,,,,,,,,,2.7110887672,47,2.7210122072,1499,,,2.7323866872,0.925705146399999896,,
,,,,,,,,,,,,2.7210122072,47,2.7217377272,1499,,,2.7413447672,0.934663226399999875,,
,,,,,,,,,,,,2.7217377272,47,2.7311874872,1499,,,2.7430536472,0.9363721063999999,,
,,,,,,,,,,,,2.7311874872,47,2.7323866872,1499,,,2.7506757272,0.943994186399999875,,
,,,,,,,,,,,,2.7323866872,47,2.7413447672,1499,,,2.7538296472,0.947148106400000017,,
,,,,,,,,,,,,2.7413447672,47,2.7430536472,1499,,,2.7579429272,0.951261386399999904,,
,,,,,,,,,,,,2.7430536472,47,2.7506757272,1499,,,2.7642447672,0.957563226400000019,,
,,,,,,,,,,,,2.7506757272,47,2.7538296472,1499,,,2.7683580472,0.961676506399999906,,
,,,,,,,,,,,,2.7538296472,47,2.7579429272,1499,,,2.7745279672,0.967846426399999956,,
,,,,,,,,,,,,2.7579429272,47,2.7642447672,1499,,,2.7791269272,0.972445386399999996,,
,,,,,,,,,,,,2.7642447672,47,2.7683580472,1499,,,2.7853186072,0.978637066399999918,,
,,,,,,,,,,,,2.7683580472,47,2.7745279672,1499,,,2.7897796472,0.983098106399999945,,
,,,,,,,,,,,,2.7745279672,47,2.7791269272,1499,,,2.7956418872,0.988960346399999853,,
,,,,,,,,,,,,2.7791269272,47,2.7853186072,1499,,,2.8004866872,0.993805146399999945,,
,,,,,,,,,,,,2.7853186072,47,2.7897796472,1499,,,2.8066746072,0.999993066399999848,,
,,,,,,,,,,,,2.7897796472,47,2.7956418872,1499,,,2.8111476472,1.004466106399999778,,
,,,,,,,,,,,,2.7956418872,47,2.8004866872,1499,,,2.8174430872,1.01076154639999993,,
,,,,,,,,,,,,2.8004866872,47,2.8066746072,1499,,,2.8219041272,1.015222586399999734,,
,,,,,,,,,,,,2.8066746072,47,2.8111476472,1499,,,2.8282217272,1.021540186399999767,,
,,,,,,,,,,,,2.8111476472,47,2.8174430872,1499,,,2.8325568472,1.025875306399999683,,
,,,,,,,,,,,,2.8174430872,47,2.8219041272,1499,,,2.8389442872,1.032262746399999816,,
,,,,,,,,,,,,2.8219041272,47,2.8282217272,1499,,,2.8432758872,1.036594346399999808,,
,,,,,,,,,,,,2.8282217272,47,2.8325568472,1499,,,2.8492166872,1.042535146399999664,,
,,,,,,,,,,,,2.8325568472,47,2.8389442872,1499,,,2.8540614872,1.047379946399999981,,
,,,,,,,,,,,,2.8389442872,47,2.8432758872,1499,,,2.8596318072,1.052950266399999886,,
,,,,,,,,,,,,2.8432758872,47,2.8492166872,1499,,,2.9399111592,1.133229618399999688,,
