rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[4].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.router0.ppp[4].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
2.0488129232,47,2.0569581952,1499
2.0569707632,47,2.0594992352,1499
2.0595118032,47,2.0689511552,1499
2.0689637232,47,2.0737365152,1499
2.0737490832,47,2.0794014752,1499
2.0794140432,47,2.0946288352,1499
2.0946414032,47,2.1066439552,1499
2.1066565232,47,2.1126057952,1499
2.1126183632,47,2.1244122752,1499
2.1244248432,47,2.1360758752,1499
2.1360884432,47,2.1451583552,1499
2.1451709232,47,2.1565905152,1499
2.1566030832,47,2.1656552352,1499
2.1656678032,47,2.1770350752,1499
2.1770476432,47,2.1910758752,1499
2.1910884432,47,2.2023051552,1499
2.2023177232,47,2.2097518752,1499
2.2097644432,47,2.2221057152,1499
2.2221182832,47,2.2298819552,1499
2.2298945232,47,2.2400272352,1499
2.2400398032,47,2.2418579552,1499
2.2418705232,47,2.2506494752,1499
2.2506620432,47,2.2613487552,1499
2.2613613232,47,2.2719936352,1499
2.2720062032,47,2.2757411552,1499
2.2757537232,47,2.2835197952,1499
2.2835323632,47,2.2934948352,1499
2.2935074032,47,2.2984369152,1499
2.2984494832,47,2.3049083552,1499
2.3049209232,47,2.3148532352,1499
2.3148658032,47,2.3195573952,1499
2.3195699632,47,2.3257440352,1499
2.3257566032,47,2.3354846752,1499
2.3354972432,47,2.3362839552,1499
2.3362965232,47,2.3464936352,1499
2.3465062032,47,2.3469853152,1499
2.3469978832,47,2.3576985152,1499
2.3577110832,47,2.3596232352,1499
2.3596358032,47,2.3685693952,1499
2.3685819632,47,2.3712256352,1499
2.3712382032,47,2.3790911552,1499
2.3791037232,47,2.3820090752,1499
2.3820216432,47,2.3898858752,1499
2.3898984432,47,2.3927879552,1499
2.3928005232,47,2.4005292352,1499
2.4005418032,47,2.4025937952,1499
2.4026063632,47,2.4105146752,1499
2.4105272432,47,2.4112341952,1499
2.4112467632,47,2.4208951552,1499
2.4209077232,47,2.4221063552,1499
2.4221189232,47,2.4308385152,1499
2.4308510832,47,2.4326373152,1499
2.4326498832,47,2.4414732352,1499
2.4414858032,47,2.4435418752,1499
2.4435544432,47,2.4518763552,1499
2.4518889232,47,2.4540788352,1499
2.4540914032,47,2.4627945152,1499
2.4628070832,47,2.4647085152,1499
2.4647210832,47,2.4731796352,1499
2.4731922032,47,2.4754349152,1499
2.4754474832,47,2.4839249952,1499
2.4839375632,47,2.4862214752,1499
2.4862340432,47,2.4944540352,1499
2.4944666032,47,2.4970181952,1499
2.4970307632,47,2.5053144352,1499
2.5053270032,47,2.5076049152,1499
2.5076174832,47,2.5160792352,1499
2.5160918032,47,2.5182617952,1499
2.5182743632,47,2.5266022752,1499
2.5266148432,47,2.5290246752,1499
2.5290372432,47,2.5371402752,1499
2.5371528432,47,2.5396705952,1499
2.5396831632,47,2.5479302752,1499
2.5479428432,47,2.5503904352,1499
2.5504030032,47,2.5587549152,1499
2.5587674832,47,2.5612899552,1499
2.5613025232,47,2.5692826752,1499
2.5692952432,47,2.5718189952,1499
2.5718315632,47,2.5800849952,1499
2.5800975632,47,2.5825121152,1499
2.5825246832,47,2.5908813152,1499
2.5908938832,47,2.5932977152,1499
2.5933102832,47,2.6020157152,1499
2.6020282832,47,2.6039704352,1499
2.6039830032,47,2.6127905952,1499
2.6128031632,47,2.6146241152,1499
2.6146366832,47,2.6239637152,1499
2.6239762832,47,2.6255346752,1499
2.6255472432,47,2.6347265952,1499
2.6347391632,47,2.6360517152,1499
2.6360642832,47,2.6455632352,1499
2.6455758032,47,2.6467624352,1499
2.6467750032,47,2.6564316352,1499
2.6564442032,47,2.6575289152,1499
2.6575414832,47,2.6675021152,1499
2.6675146832,47,2.6682276352,1499
2.6682402032,47,2.6777271552,1499
2.6777397232,47,2.6790582752,1499
2.6790708432,47,2.6886257152,1499
2.6886382832,47,2.6895910752,1499
2.6896036432,47,2.6998101152,1499
2.6998226832,47,2.7002957952,1499
2.7003083632,47,2.7105969952,1499
2.7106095632,47,2.7110766752,1499
2.7110892432,47,2.7210001152,1499
2.7210126832,47,2.7217256352,1499
2.7217382032,47,2.7311753952,1499
2.7311879632,47,2.7323745952,1499
2.7323871632,47,2.7413326752,1499
2.7413452432,47,2.7430415552,1499
2.7430541232,47,2.7506636352,1499
2.7506762032,47,2.7538175552,1499
2.7538301232,47,2.7579308352,1499
2.7579434032,47,2.7642326752,1499
2.7642452432,47,2.7683459552,1499
2.7683585232,47,2.7745158752,1499
2.7745284432,47,2.7791148352,1499
2.7791274032,47,2.7853065152,1499
2.7853190832,47,2.7897675552,1499
2.7897801232,47,2.7956297952,1499
2.7956423632,47,2.8004745952,1499
2.8004871632,47,2.8066625152,1499
2.8066750832,47,2.8111355552,1499
2.8111481232,47,2.8174309952,1499
2.8174435632,47,2.8218920352,1499
2.8219046032,47,2.8282096352,1499
2.8282222032,47,2.8325447552,1499
2.8325573232,47,2.8389321952,1499
2.8389447632,47,2.8432637952,1499
2.8432763632,47,2.8492045952,1499
2.8492171632,47,2.8540493952,1499
2.8540619632,47,2.8596197152,1499
2.8596322832,47,2.9399036352,928
2.9399116352,47,3.0200007552,47
2.9399136112,247,3.0201206752,1499
3.0201332432,47,3.0202405952,1499
3.0202531632,47,3.0265424352,1499
3.0265550032,47,3.0294385152,1499
3.0294510832,47,3.0350047552,1499
3.0350173232,47,3.0404418752,1499
3.0404544432,47,3.0479669152,1499
3.0479794832,47,3.0510968352,1499
3.0511094032,47,3.0587197152,1499
3.0587322832,47,3.0618483552,1499
3.0618609232,47,3.0694040352,1499
3.0694166032,47,3.0722881152,1499
3.0723006832,47,3.0778464352,1499
3.0778590032,47,3.0849651552,1499
3.0849777232,47,3.0965988352,1499
3.0966114032,47,3.1083548352,1499
3.1083674032,47,3.1142716352,1499
3.1142842032,47,3.1255343552,1499
3.1255469232,47,3.1367709152,1499
3.1367834832,47,3.1457504352,1499
3.1457630032,47,3.1567705152,1499
3.1567830832,47,3.1711953952,1499
3.1712079632,47,3.1830792352,1499
3.1830918032,47,3.1890213152,1499
3.1890338832,47,3.2030760352,1499
3.2030886032,47,3.2115651552,1499
3.2115777232,47,3.2221841152,1499
3.2221966832,47,3.2327429152,1499
3.2327554832,47,3.2427944352,1499
3.2428070032,47,3.2538249952,1499
3.2538375632,47,3.2670961952,1499
3.2671087632,47,3.2748070752,1499
3.2748196432,47,3.2863781952,1499
3.2863907632,47,3.2960517152,1499
3.2960642832,47,3.3061544352,1499
3.3061670032,47,3.3200757152,1499
3.3200882832,47,3.3278772352,1499
3.3278898032,47,3.3383306752,1499
3.3383432432,47,3.3469050752,1499
3.3469176432,47,3.3511022752,1499
3.3511148432,47,3.3603128352,1499
3.3603254032,47,3.3704029152,1499
3.3704154832,47,3.3814137952,1499
3.3814263632,47,3.3843158752,1499
3.3843284432,47,3.3924351552,1499
3.3924477232,47,3.3998595552,1499
3.3998721232,47,3.4028755552,1499
3.4028881232,47,3.4110978752,1499
3.4111104432,47,3.4134962752,1499
3.4135088432,47,3.4242085952,1499
3.4242211632,47,3.4261633152,1499
3.4261758832,47,3.4349124352,1499
3.4349250032,47,3.4380468352,1499
3.4380594032,47,3.4455688352,1499
3.4455814032,47,3.4499281152,1499
3.4499406832,47,3.4563256352,1499
3.4563382032,47,3.4635618752,1499
3.4635744432,47,3.4670126752,1499
3.4670252432,47,3.4751864352,1499
3.4751990032,47,3.4777287552,1499
3.4777413232,47,3.4867519552,1499
3.4867645232,47,3.4884428352,1499
3.4884554032,47,3.4990636352,1499
3.4990762032,47,3.5011129952,1499
3.5011255632,47,3.5097896352,1499
3.5098022032,47,3.5125477952,1499
3.5125603632,47,3.5205623552,1499
3.5205749232,47,3.5237428352,1499
3.5237554032,47,3.5311580352,1499
3.5311706032,47,3.5347736352,1499
3.5347862032,47,3.5419474752,1499
3.5419600432,47,3.5456145152,1499
3.5456270832,47,3.5525938752,1499
3.5526064432,47,3.5564309952,1499
3.5564435632,47,3.5633144352,1499
3.5633270032,47,3.5672058752,1499
3.5672184432,47,3.5740533152,1499
3.5740658832,47,3.5784453952,1499
3.5784579632,47,3.5847358752,1499
3.5847484432,47,3.5891107552,1499
3.5891233232,47,3.5954905152,1499
3.5955030832,47,3.6011284352,1499
3.6011410032,47,3.6061735552,1499
3.6061861232,47,3.6126057952,1499
3.6126183632,47,3.6168449952,1499
3.6168575632,47,3.6237912352,1499
3.6238038032,47,3.6276279552,1499
3.6276405232,47,3.6334068352,1499
3.6334194032,47,3.6384021952,1499
3.6384147632,47,3.6419038752,1499
3.6419164432,47,3.6494049152,1499
3.6494174832,47,3.6521630752,1499
3.6521756432,47,3.6598377952,1499
3.6598503632,47,3.6627613152,1499
3.6627738832,47,3.6704961952,1499
3.6705087632,47,3.6731344352,1499
3.6731470032,47,3.6811913952,1499
3.6812039632,47,3.6838782752,1499
3.6838908432,47,3.6919261152,1499
3.6919386832,47,3.6947022752,1499
3.6947148432,47,3.7029761152,1499
3.7029886832,47,3.7056749952,1499
3.7056875632,47,3.7133785952,1499
3.7133911632,47,3.7164850752,1499
3.7164976432,47,3.7243385952,1499
3.7243511632,47,3.7269049152,1499
3.7269174832,47,3.7350774752,1499
3.7350900432,47,3.7367603552,1499
3.7367729232,47,3.7435601952,1499
3.7435727632,47,3.7453829952,1499
3.7453955632,47,3.7538361152,1499
3.7538486832,47,3.7560186752,1499
3.7560312432,47,3.7633873152,1499
3.7633998832,47,3.7666791552,1499
3.7666917232,47,3.7738185152,1499
3.7738310832,47,3.7773441952,1499
3.7773567632,47,3.7845622752,1499
3.7845748432,47,3.7880939552,1499
3.7881065232,47,3.7953804352,1499
3.7953930032,47,3.7987100352,1499
3.7987226032,47,3.8062277952,1499
3.8062403632,47,3.8094364352,1499
3.8094490032,47,3.8168289152,1499
3.8168414832,47,3.8202106752,1499
3.8202232432,47,3.8272793952,1499
3.8272919632,47,3.8308997152,1499
3.8309122832,47,3.8381549152,1499
3.8381674832,47,3.8415246752,1499
3.8415372432,47,3.8481726752,1499
3.8481852432,47,3.8522559552,1499
3.8522685232,47,3.8577123552,1499
3.8577249232,47,3.8629915552,1499
3.8630041232,47,3.8684845952,1499
3.8684971632,47,3.8736616352,1499
3.8736742032,47,3.8791240352,1499
3.8791366032,47,3.8844384352,1499
3.8844510032,47,3.8899045952,1499
3.8899171632,47,3.8950813152,1499
3.8950938832,47,3.9005674752,1499
3.9005800432,47,3.9058225952,1499
3.9058351632,47,3.9112629152,1499
3.9112754832,47,3.9165813952,1499
3.9165939632,47,3.9219741152,1499
3.9219866832,47,3.9272678752,1499
3.9272804432,47,4.0076469952,959
4.0076552432,47,4.0922732352,47
4.0076572192,247,4.0923931552,1499
4.0924057232,47,4.0978195552,1499
4.0978321232,47,4.1030181152,1499
4.1030306832,47,4.1120521152,1499
4.1120646832,47,4.1216122752,1499
4.1216248432,47,4.1340227552,1499
4.1340353232,47,4.1432485152,1499
4.1432610832,47,4.1551442752,1499
4.1551568432,47,4.1669182752,1499
4.1669308432,47,4.1759362752,1499
4.1759488432,47,4.1765598752,1499
4.1765724432,47,4.1877940352,1499
4.1878066032,47,4.1966897152,1499
4.1967022832,47,4.2072294752,1499
4.2072420432,47,4.2199302752,1499
4.2199428432,47,4.2290634752,1499
4.2290760432,47,4.2392074752,1499
4.2392200432,47,4.2516492352,1499
4.2516618032,47,4.2610749952,1499
4.2610875632,47,4.2732709152,1499
4.2732834832,47,4.2823429152,1499
4.2823554832,47,4.2876152352,1499
4.2876278032,47,4.2927777952,1499
4.2927903632,47,4.3046055552,1499
4.3046181232,47,4.3144943552,1499
4.3145069232,47,4.3265280352,1499
4.3265406032,47,4.3362927552,1499
4.3363053232,47,4.3464560352,1499
4.3464686032,47,4.3530816352,1499
4.3530942032,47,4.3586459552,1499
4.3586585232,47,4.3677299552,1499
4.3677425232,47,4.3789545152,1499
4.3789670832,47,4.3811190752,1499
4.3811316432,47,4.3899512352,1499
4.3899638032,47,4.3998002752,1499
4.3998128432,47,4.4003998752,1499
4.4004124432,47,4.4106311552,1499
4.4106437232,47,4.4120701952,1499
4.4120827632,47,4.4212561152,1499
4.4212686832,47,4.4230894752,1499
4.4231020432,47,4.4319740352,1499
4.4319866032,47,4.4345043552,1499
4.4345169232,47,4.4426169952,1499
4.4426295632,47,4.4456891552,1499
4.4457017232,47,4.4533677952,1499
4.4533803632,47,4.4589441152,1499
4.4589566832,47,4.4640781952,1499
4.4640907632,47,4.4699397952,1499
4.4699523632,47,4.4747485952,1499
4.4747611632,47,4.4807273152,1499
4.4807398832,47,4.4855003552,1499
4.4855129232,47,4.4912591552,1499
4.4912717232,47,4.4963425152,1499
4.4963550832,47,4.5012952352,1499
4.5013078032,47,4.5068655552,1499
4.5068781232,47,4.5120341152,1499
4.5120466832,47,4.5176044352,1499
4.5176170032,47,4.5231614752,1499
4.5231740432,47,4.5286058752,1499
4.5286184432,47,4.5306505152,1499
4.5306630832,47,4.5389909952,1499
4.5390035632,47,4.5405559552,1499
4.5405685232,47,4.5466166752,1499
4.5466292432,47,4.5504736352,1499
4.5504862032,47,4.5575345152,1499
4.5575470832,47,4.5605505152,1499
4.5605630832,47,4.5680669952,1499
4.5680795632,47,4.5714307552,1499
4.5714433232,47,4.5818433152,1499
4.5818558832,47,4.5836849152,1499
4.5836974832,47,4.5928528352,1499
4.5928654032,47,4.5944237952,1499
4.5944363632,47,4.6032546752,1499
4.6032672432,47,4.6054372352,1499
4.6054498032,47,4.6139875552,1499
4.6140001232,47,4.6161701152,1499
4.6161826832,47,4.6249722752,1499
4.6249848432,47,4.6263321152,1499
4.6263446832,47,4.6353705952,1499
4.6353831632,47,4.6369642752,1499
4.6369768432,47,4.6463900352,1499
4.6464026032,47,4.6473800352,1499
4.6473926032,47,4.6568201152,1499
4.6568326832,47,4.6574257152,1499
4.6574382832,47,4.6635716352,1499
4.6635842032,47,4.6674548352,1499
4.6674674032,47,4.6783076352,1499
4.6783202032,47,4.6787993152,1499
4.6788118832,47,4.6893109952,1499
4.6893235632,47,4.6895568352,1499
4.6895694032,47,4.6995761952,1499
4.6995887632,47,4.7001983552,1499
4.7002109232,47,4.7073462752,1499
4.7073588432,47,4.7107160352,1499
4.7107286032,47,4.7195479552,1499
4.7195605232,47,4.7209929952,1499
4.7210055632,47,4.7270616352,1499
4.7270742032,47,4.7318801952,1499
4.7318927632,47,4.7387065152,1499
4.7387190832,47,4.7425559552,1499
4.7425685232,47,4.7518497952,1499
4.7518623632,47,4.7529905152,1499
4.7530030832,47,4.7601305152,1499
4.7601430832,47,4.7640013952,1499
4.7640139632,47,4.7700561152,1499
4.7700686832,47,4.7748769152,1499
4.7748894832,47,4.7852717952,1499
4.7852843632,47,4.7871160352,1499
4.7871286032,47,4.7958197152,1499
4.7958322832,47,4.7986195552,1499
4.7986321232,47,4.8067081952,1499
4.8067207632,47,4.8097428352,1499
4.8097554032,47,4.8174197152,1499
4.8174322832,47,4.8230799552,1499
4.8230925232,47,4.8282725152,1499
4.8282850832,47,4.8341883552,1499
4.8342009232,47,4.8389785952,1499
4.8389911632,47,4.8459505152,1499
4.8459630832,47,4.8498106752,1499
4.8498232432,47,4.8572977952,1499
4.8573103632,47,4.8601878752,1499
4.8602004432,47,4.8696174752,1499
4.8696300432,47,4.8709425952,1499
4.8709551632,47,4.8819550752,1499
4.8819676432,47,4.8824407552,1499
4.8824533232,47,4.8921837952,1499
4.8921963632,47,4.8931491552,1499
4.8931617232,47,4.9032244352,1499
4.9032370032,47,4.9035841952,1499
4.9035967632,47,4.9837549952,239
4.9837574832,47,,
4.9837594592,247,,
