numActiveSessions:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[10].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[10].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[10].tcp.conn-484 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,282,0,360,0.089933856127,0,0.089933856127,51,0.170143313727,51,0.250175156127,0.080031842399999996,0.250306692127,0.040137108800000001,0.922854205328,100000
0.089933856127,1,1.5725795352,5,2.5725795352,1,0.922854205328,212,0.922854205328,360,1.5725795352,1,0.170143313727,47,0.250175156127,47,1.002886047728,0.080031842399999996,0.330545576127,0.120375992799999997,1.5725795352,132500
,,2.4642260072,10,3.5725795352,2,1.5725795352,277,1.5725795352,360,,,0.170143689727,247,0.250306692127,1499,1.6528529112,0.080273375999999979,0.330665496127,0.120495912799999992,2.4642260072,173125
,,2.5725795352,9,4.5725795352,3,2.4642260072,361,2.4642260072,360,,,0.250306692127,47,0.330545576127,1499,2.5443031512,0.080077143999999988,0.410784460127,0.200614876800000007,3.5971274312,225625
,,3.5725795352,8,,,3.5971274312,305,3.5971274312,360,,,0.330545576127,47,0.330665496127,1499,3.6772759512,0.08014852,0.410904380127,0.200734796800000003,4.5835687752,190625
,,3.5971274312,13,,,4.5835687752,619,4.5835687752,480,,,0.330665496127,47,0.410784460127,1499,4.6636957912,0.080127015999999994,0.414375057078,0.204205473751000009,,
,,4.5725795352,12,,,,,,,,,0.410784460127,47,0.410904380127,1499,,,0.419734081328,0.209564498000999964,,
,,4.5835687752,17,,,,,,,,,0.410904380127,47,0.414375057078,1499,,,0.491023344127,0.280853760800000017,,
,,,,,,,,,,,,0.414375057078,47,0.419734081328,1499,,,0.491143264127,0.280973680799999957,,
,,,,,,,,,,,,0.419734081328,47,0.491023344127,1499,,,0.494650851478,0.284481268150999942,,
,,,,,,,,,,,,0.491023344127,47,0.491143264127,1499,,,0.499971766128,0.289802182801000006,,
,,,,,,,,,,,,0.491143264127,47,0.494650851478,1499,,,0.505313312148,0.295143728820999927,,
,,,,,,,,,,,,0.494650851478,47,0.499971766128,1499,,,0.510704614217,0.300535030889999997,,
,,,,,,,,,,,,0.499971766128,47,0.505313312148,1499,,,0.516036507366,0.305866924038999953,,
,,,,,,,,,,,,0.505313312148,47,0.510704614217,1499,,,0.521364388215,0.311194804887999996,,
,,,,,,,,,,,,0.510704614217,47,0.516036507366,1499,,,0.571262228127,0.361092644799999916,,
,,,,,,,,,,,,0.516036507366,47,0.521364388215,1499,,,0.571382148127,0.361212564799999967,,
,,,,,,,,,,,,0.521364388215,47,0.571262228127,1499,,,0.575249495478,0.365079912150999995,,
,,,,,,,,,,,,0.571262228127,47,0.571382148127,1499,,,0.580209450928,0.370039867600999937,,
,,,,,,,,,,,,0.571382148127,47,0.575249495478,1499,,,0.585550996948,0.375381413620999969,,
,,,,,,,,,,,,0.575249495478,47,0.580209450928,1499,,,0.590942299017,0.380772715689999928,,
,,,,,,,,,,,,0.580209450928,47,0.585550996948,1499,,,0.596394112166,0.386224528838999935,,
,,,,,,,,,,,,0.585550996948,47,0.590942299017,1499,,,0.601602073015,0.391432489687999928,,
,,,,,,,,,,,,0.590942299017,47,0.596394112166,1499,,,0.607004572536,0.396834989208999953,,
,,,,,,,,,,,,0.596394112166,47,0.601602073015,1499,,,0.612392133217,0.402222549889999945,,
,,,,,,,,,,,,0.601602073015,47,0.607004572536,1499,,,0.617739145585,0.407569562258000005,,
,,,,,,,,,,,,0.607004572536,47,0.612392133217,1499,,,0.623051046128,0.412881462801000019,,
,,,,,,,,,,,,0.612392133217,47,0.617739145585,1499,,,0.628364332536,0.418194749209000014,,
,,,,,,,,,,,,0.617739145585,47,0.623051046128,1499,,,0.633769658017,0.423600074689999937,,
,,,,,,,,,,,,0.623051046128,47,0.628364332536,1499,,,0.639118160206,0.428948576879000007,,
,,,,,,,,,,,,0.628364332536,47,0.633769658017,1499,,,0.644450236172,0.434280652844999946,,
,,,,,,,,,,,,0.633769658017,47,0.639118160206,1499,,,0.651501112127,0.441331528799999925,,
,,,,,,,,,,,,0.639118160206,47,0.644450236172,1499,,,0.655368459478,0.445198876150999953,,
,,,,,,,,,,,,0.644450236172,47,0.651501112127,1499,,,0.661292575728,0.451122992400999953,,
,,,,,,,,,,,,0.651501112127,47,0.655368459478,1499,,,0.665914601748,0.455745018421000012,,
,,,,,,,,,,,,0.655368459478,47,0.661292575728,1499,,,0.671251628007,0.461082044680000023,,
,,,,,,,,,,,,0.661292575728,47,0.665914601748,1499,,,0.676613076166,0.466443492838999994,,
,,,,,,,,,,,,0.665914601748,47,0.671251628007,1499,,,0.681940957015,0.471771373687999926,,
,,,,,,,,,,,,0.671251628007,47,0.676613076166,1499,,,0.687282097336,0.477112514009000008,,
,,,,,,,,,,,,0.676613076166,47,0.681940957015,1499,,,0.692612053217,0.482442469889999945,,
,,,,,,,,,,,,0.681940957015,47,0.687282097336,1499,,,0.697976830385,0.487807247057999935,,
,,,,,,,,,,,,0.687282097336,47,0.692612053217,1499,,,0.703534570928,0.493364987601000003,,
,,,,,,,,,,,,0.692612053217,47,0.697976830385,1499,,,0.708727937336,0.498558354008999947,,
,,,,,,,,,,,,0.697976830385,47,0.703534570928,1499,,,0.714108542017,0.503938958690000047,,
,,,,,,,,,,,,0.703534570928,47,0.708727937336,1499,,,0.719461845006,0.509292261678999878,,
,,,,,,,,,,,,0.708727937336,47,0.714108542017,1499,,,0.724789120172,0.514619536844999945,,
,,,,,,,,,,,,0.714108542017,47,0.719461845006,1499,,,0.730133064007,0.519963480679999976,,
,,,,,,,,,,,,0.719461845006,47,0.724789120172,1499,,,0.735853183478,0.525683600150999906,,
,,,,,,,,,,,,0.724789120172,47,0.730133064007,1499,,,0.740889467359,0.530719884031999986,,
,,,,,,,,,,,,0.730133064007,47,0.735853183478,1499,,,0.746337337607,0.53616775427999985,,
,,,,,,,,,,,,0.735853183478,47,0.740889467359,1499,,,0.751570592007,0.541401008679999848,,
