numActiveSessions:vector baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[5].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[5].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[5].tcp.conn-607 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0.723353977764,51,0.803442732172,51,0.803442732172,800,0.883594414803,0.080151682631000003,0.883725950803,1452,0.883725950803,0.040203669030999991
0.723353977764,1,0.803442732172,47,0.883594414803,47,,,,,0.963933955603,1452,0.963933955603,0.120411673830999987
0.883725950803,0,0.803443108172,847,0.883725950803,1499,,,,,0.964053875603,1452,0.964053875603,0.120531593830999982
,,0.883725950803,47,0.963933955603,1499,,,,,1.044192759603,1452,1.044192759603,0.200670477831000004
,,0.883726326803,47,0.964053875603,1499,,,,,1.044312679603,1452,1.044312679603,0.200790397830999999
,,0.963933955603,47,0.965732739603,47,,,,,1.046129719603,1452,1.046129719603,0.202607437830999991
,,0.964053875603,47,1.044192759603,1499,,,,,1.048660179797,1452,1.048660179797,0.205137898024999986
,,1.044192759603,47,1.044312679603,1499,,,,,1.124542121442,1452,1.124542121442,0.281019839669999992
,,1.044312679603,47,1.046129719603,1499,,,,,1.124662041442,1452,1.124662041442,0.281139759669999932
,,1.046129719603,47,1.048660179797,1499,,,,,1.126482601442,1452,1.126482601442,0.282960319670000014
,,1.048660179797,47,1.124542121442,1499,,,,,1.129032441442,1452,1.129032441442,0.285510159669999929
,,1.124542121442,47,1.124662041442,1499,,,,,1.131912588597,1452,1.131912588597,0.288390306824999996
,,1.124662041442,47,1.126482601442,1499,,,,,1.134419518753,1452,1.134419518753,0.290897236981000005
,,1.126482601442,47,1.129032441442,1499,,,,,1.137300777395,1452,1.137300777395,0.293778495622999956
,,1.129032441442,47,1.131912588597,1499,,,,,1.139775399985,1452,1.139775399985,0.296253118212999931
,,1.131912588597,47,1.134419518753,1499,,,,,1.2048102872,1452,1.2048102872,0.36128800542799999
,,1.134419518753,47,1.137300777395,1499,,,,,1.2050561272,1452,1.2050561272,0.361533845427999931
,,1.137300777395,47,1.139775399985,1499,,,,,1.2084546072,1452,1.2084546072,0.364932325428000024
