numActiveSessions:vector baselineTestQoS.hostSSH[39].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostSSH[39].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostSSH[39].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostSSH[39].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostSSH[39].tcp.conn-474 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostSSH[39].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostSSH[39].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0.045153943719,51,0.125363401319,51,1.125363401319,40,1.2055339512,0.080170549881000002,1.2055412312,40,1.2055412312,0.040166144281000001
0.045153943719,1,0.125363401319,47,1.2055339512,47,1.175363401319,40,1.2857281912,0.080194239999999999,1.2857354712,40,1.2857354712,0.04018663439999999
,,1.125363401319,87,1.2055412312,87,1.225363401319,40,1.3659895512,0.080261360000000003,1.3660003512,80,1.3660003512,0.040254042399999995
,,1.2055339512,87,1.2857281912,47,1.275363401319,40,1.4461986712,0.080209119999999994,1.4462059512,40,1.3660003512,0.040254042399999995
,,1.2055412312,47,1.2857354712,87,1.325363401319,40,1.5264732312,0.080274559999999994,1.5264840312,80,1.4462059512,0.040200938399999996
,,1.2857281912,127,1.3659895512,47,1.375363401319,40,1.6065109912,0.080037759999999985,1.6065217912,80,1.5264840312,0.0402672424
,,1.2857354712,47,1.3660003512,127,1.425363401319,40,1.6866961912,0.080185199999999983,1.6867034712,40,1.5264840312,0.0402672424
,,1.3659895512,87,1.4461986712,47,1.475363401319,40,1.7667824312,0.080086240000000002,1.7668326552,528,1.6065217912,0.040029866400000002
,,1.3660003512,47,1.4462059512,87,1.525363401319,40,2.8469136312,0.080080975999999997,2.8469209112,40,1.6065217912,0.040029866400000002
,,1.4461986712,127,1.5264732312,47,1.575363401319,40,2.9272815512,0.080367919999999981,2.9272888312,40,1.6867034712,0.0401770184
,,1.4462059512,47,1.5264840312,127,1.625363401319,40,3.0078097112,0.080528159999999987,3.0078205112,80,1.7668326552,0.040121578399999996
,,1.5264732312,127,1.6065109912,47,2.7668326552,40,3.0884792312,0.080669519999999993,3.0884865112,40,2.8469209112,0.040076570399999997
,,1.5264840312,47,1.6065217912,127,2.8168326552,40,3.1746211512,0.086141919999999982,3.1746319512,80,2.9272888312,0.040363514399999994
,,1.6065109912,87,1.6866961912,47,2.8668326552,40,3.2548485912,0.080227439999999982,3.2548593912,80,3.0078205112,0.040520842399999992
,,1.6065217912,47,1.6867034712,87,2.9168326552,40,3.3349304312,0.080081839999999987,3.3349377112,40,3.0078205112,0.040520842399999992
,,1.6866961912,87,1.7667824312,47,2.9668326552,40,3.4151374712,0.080207039999999979,3.4151876952,528,3.0884865112,0.040661338399999996
,,1.6867034712,47,1.7668326552,575,3.0168326552,40,4.4959642712,0.080776575999999988,4.4959715512,40,3.1746319512,0.046128202399999998
,,1.7668326552,47,2.8469136312,47,3.0668326552,40,4.5763924312,0.080428159999999998,4.5763997112,40,3.1746319512,0.046128202399999998
,,2.7668326552,87,2.8469209112,87,3.1168326552,40,4.6564446712,0.080052239999999996,4.6564554712,80,3.2548593912,0.0402195464
,,2.8469136312,87,2.9272815512,47,3.1668326552,40,4.7369971512,0.080552479999999981,4.7370044312,40,3.2548593912,0.0402195464
,,2.8469209112,47,2.9272888312,87,3.2168326552,40,4.8170502712,0.080053120000000005,4.8170610712,80,3.3349377112,0.040064634399999993
,,2.9272815512,127,3.0078097112,47,3.2668326552,40,4.8975545112,0.080504240000000004,4.8975653112,80,3.4151876952,0.040247642399999991
,,2.9272888312,47,3.0078205112,127,4.4151876952,40,4.9777033912,0.080148880000000005,4.9777106712,40,4.4959715512,0.040772170400000001
,,3.0078097112,87,3.0884792312,47,4.4651876952,40,,,,,4.5763997112,0.040420554400000002
,,3.0078205112,47,3.0884865112,87,4.5151876952,40,,,,,4.6564554712,0.040044922400000001
,,3.0884792312,127,3.1746211512,47,4.5651876952,40,,,,,4.6564554712,0.040044922400000001
,,3.0884865112,47,3.1746319512,127,4.6151876952,40,,,,,4.7370044312,0.040544298399999997
,,3.1746211512,127,3.2548485912,47,4.6651876952,40,,,,,4.8170610712,0.040045802399999996
,,3.1746319512,47,3.2548593912,127,4.7151876952,40,,,,,4.8170610712,0.040045802399999996
,,3.2548485912,87,3.3349304312,47,4.7651876952,40,,,,,4.8975653112,0.040496346399999993
,,3.2548593912,47,3.3349377112,87,4.8151876952,40,,,,,4.8975653112,0.040496346399999993
,,3.3349304312,87,3.4151374712,47,4.8651876952,40,,,,,4.9777106712,0.040140698399999993
,,3.3349377112,47,3.4151876952,575,4.9151876952,40,,,,,,
,,3.4151876952,47,4.4959642712,47,,,,,,,,
,,4.4151876952,87,4.4959715512,87,,,,,,,,
,,4.4959642712,87,4.5763924312,47,,,,,,,,
,,4.4959715512,47,4.5763997112,87,,,,,,,,
,,4.5763924312,127,4.6564446712,47,,,,,,,,
,,4.5763997112,47,4.6564554712,127,,,,,,,,
,,4.6564446712,87,4.7369971512,47,,,,,,,,
,,4.6564554712,47,4.7370044312,87,,,,,,,,
,,4.7369971512,127,4.8170502712,47,,,,,,,,
,,4.7370044312,47,4.8170610712,127,,,,,,,,
,,4.8170502712,127,4.8975545112,47,,,,,,,,
,,4.8170610712,47,4.8975653112,127,,,,,,,,
,,4.8975545112,87,4.9777033912,47,,,,,,,,
,,4.8975653112,47,4.9777106712,87,,,,,,,,
,,4.9777033912,87,,,,,,,,,,
,,4.9777106712,47,,,,,,,,,,
