numActiveSessions:vector baselineTestQoS.hostFDO[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[6].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[6].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[6].tcp.conn-619 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,1.3666109272,47,1.3702385272,1499,,,,,1.3809821272,1452,1.3809821272,0.456224770796999965
,,1.3702385272,47,1.3760294072,1499,,,,,1.3865404472,1452,1.3865404472,0.46178309079699997
,,1.3760294072,47,1.3791713272,1499,,,,,1.3900481272,1452,1.3900481272,0.465290770796999984
,,1.3791713272,47,1.3809821272,1499,,,,,1.3914871672,1452,1.3914871672,0.466729810796999931
,,1.3809821272,47,1.3865404472,1499,,,,,1.3974238872,1452,1.3974238872,0.472666530796999937
,,1.3865404472,47,1.3900481272,1499,,,,,1.4002000472,1452,1.4002000472,0.475442690796999965
,,1.3900481272,47,1.3914871672,1499,,,,,1.4024845272,1452,1.4024845272,0.477727170796999997
,,1.3914871672,47,1.3974238872,1499,,,,,1.4083006872,1452,1.4083006872,0.483543330796999957
,,1.3974238872,47,1.4002000472,1499,,,,,1.4113144472,1452,1.4113144472,0.486557090796999933
,,1.4002000472,47,1.4024845272,1499,,,,,1.4129993272,1452,1.4129993272,0.488241970796999933
,,1.4024845272,47,1.4083006872,1499,,,,,1.4189313272,1452,1.4189313272,0.494173970796999981
,,1.4083006872,47,1.4113144472,1499,,,,,1.4220794872,1452,1.4220794872,0.497322130796999936
,,1.4113144472,47,1.4129993272,1499,,,,,1.4237823672,1452,1.4237823672,0.49902501079700001
,,1.4129993272,47,1.4189313272,1499,,,,,1.4298510072,1452,1.4298510072,0.505093650796999858
,,1.4189313272,47,1.4220794872,1499,,,,,1.4329749272,1452,1.4329749272,0.508217570797000027
,,1.4220794872,47,1.4237823672,1499,,,,,1.4345458872,1452,1.4345458872,0.509788530797000036
,,1.4237823672,47,1.4298510072,1499,,,,,1.4405923672,1452,1.4405923672,0.515835010797000002
,,1.4298510072,47,1.4329749272,1499,,,,,1.4451212472,1452,1.4451212472,0.520363890796999848
,,1.4329749272,47,1.4345458872,1499,,,,,1.4480340472,1452,1.4480340472,0.523276690796999897
,,1.4345458872,47,1.4405923672,1499,,,,,1.4506842872,1452,1.4506842872,0.525926930797000033
,,1.4405923672,47,1.4451212472,1499,,,,,1.4557438072,1452,1.4557438072,0.530986450796999906
,,1.4451212472,47,1.4480340472,1499,,,,,1.4616408472,1452,1.4616408472,0.536883490796999926
,,1.4480340472,47,1.4506842872,1499,,,,,1.4648630872,1452,1.4648630872,0.540105730796999859
,,1.4506842872,47,1.4557438072,1499,,,,,1.4664280472,1452,1.4664280472,0.541670690796999919
,,1.4557438072,47,1.4616408472,1499,,,,,1.4720899672,1452,1.4720899672,0.547332610797000016
,,1.4616408472,47,1.4648630872,1499,,,,,1.4771840472,1452,1.4771840472,0.552426690796999906
,,1.4648630872,47,1.4664280472,1499,,,,,1.4779035672,1452,1.4779035672,0.55314621079699999
,,1.4664280472,47,1.4720899672,1499,,,,,1.4827350872,1452,1.4827350872,0.557977730796999969
,,1.4720899672,47,1.4771840472,1499,,,,,1.4879516472,1452,1.4879516472,0.563194290797000005
,,1.4771840472,47,1.4779035672,1499,,,,,1.4908417272,1452,1.4908417272,0.566084370797000022
,,1.4779035672,47,1.4827350872,1499,,,,,1.4934859672,1452,1.4934859672,0.568728610796999986
,,1.4827350872,47,1.4879516472,1499,,,,,1.4985693272,1452,1.4985693272,0.573811970796999967
,,1.4879516472,47,1.4908417272,1499,,,,,1.5042750072,1452,1.5042750072,0.579517650796999903
,,1.4908417272,47,1.4934859672,1499,,,,,1.5046347672,1452,1.5046347672,0.579877410796999945
,,1.4934859672,47,1.4985693272,1499,,,,,1.5092523672,1452,1.5092523672,0.584495010796999945
,,1.4985693272,47,1.5042750072,1499,,,,,1.5149126072,1452,1.5149126072,0.590155250797000039
,,1.5042750072,47,1.5046347672,1499,,,,,1.5157580472,1452,1.5157580472,0.591000690797000014
,,1.5046347672,47,1.5092523672,1499,,,,,1.5199792472,1452,1.5199792472,0.595221890796999939
,,1.5092523672,47,1.5149126072,1499,,,,,1.5256416472,1452,1.5256416472,0.600884290797000007
,,1.5149126072,47,1.5157580472,1499,,,,,1.5267348472,1452,1.5267348472,0.601977490796999911
,,1.5157580472,47,1.5199792472,1499,,,,,1.5307329272,1452,1.5307329272,0.605975570797000037
,,1.5199792472,47,1.5256416472,1499,,,,,1.5362877272,1452,1.5362877272,0.611530370796999897
,,1.5256416472,47,1.5267348472,1499,,,,,1.5377387672,1452,1.5377387672,0.612981410796999967
,,1.5267348472,47,1.5307329272,1499,,,,,1.5414750072,1452,1.5414750072,0.616717650797000025
,,1.5307329272,47,1.5362877272,1499,,,,,1.5469301272,1452,1.5469301272,0.622172770796999949
,,1.5362877272,47,1.5377387672,1499,,,,,1.5523518072,1452,1.5523518072,0.627594450796999934
,,1.5377387672,47,1.5414750072,1499,,,,,1.5538227672,1452,1.5538227672,0.629065410796999955
,,1.5414750072,47,1.5469301272,1499,,,,,1.5576921272,1452,1.5576921272,0.632934770796999888
,,1.5469301272,47,1.5523518072,1499,,,,,1.5628954072,1452,1.5628954072,0.638138050797000031
,,1.5523518072,47,1.5538227672,1499,,,,,1.5683458072,1452,1.5683458072,0.643588450796999997
,,1.5538227672,47,1.5576921272,1499,,,,,1.5700366872,1452,1.5700366872,0.645279330796999948
,,1.5576921272,47,1.5628954072,1499,,,,,1.5735655672,1452,1.5735655672,0.648808210796999904
,,1.5628954072,47,1.5683458072,1499,,,,,1.5790058872,1452,1.5790058872,0.654248530796999846
,,1.5683458072,47,1.5700366872,1499,,,,,1.5842033272,1452,1.5842033272,0.659445970796999956
,,1.5700366872,47,1.5735655672,1499,,,,,1.5845830072,1452,1.5845830072,0.659825650796999949
,,1.5735655672,47,1.5790058872,1499,,,,,1.5898030072,1452,1.5898030072,0.665045650796999951
,,1.5790058872,47,1.5842033272,1499,,,,,1.5951082072,1452,1.5951082072,0.670350850796999961
,,1.5842033272,47,1.5845830072,1499,,,,,1.6004266872,1452,1.6004266872,0.675669330796999864
,,1.5845830072,47,1.5898030072,1499,,,,,1.6009262872,1452,1.6009262872,0.676168930797000019
,,1.5898030072,47,1.5951082072,1499,,,,,1.6056944472,1452,1.6056944472,0.68093709079700004
,,1.5951082072,47,1.6004266872,1499,,,,,1.6111304472,1452,1.6111304472,0.686373090797000037
,,1.6004266872,47,1.6009262872,1499,,,,,1.6148798872,1452,1.6148798872,0.69012253079700003
,,1.6009262872,47,1.6056944472,1499,,,,,1.6163249272,1452,1.6163249272,0.691567570796999928
,,1.6056944472,47,1.6111304472,1499,,,,,1.6224806072,1452,1.6224806072,0.697723250796999923
,,1.6111304472,47,1.6148798872,1499,,,,,1.6270962872,1452,1.6270962872,0.702338930797000046
,,1.6148798872,47,1.6163249272,1499,,,,,1.6293927672,1452,1.6293927672,0.704635410796999869
,,1.6163249272,47,1.6224806072,1499,,,,,1.6325353272,1452,1.6325353272,0.707777970796999996
,,1.6224806072,47,1.6270962872,1499,,,,,1.6378653272,1452,1.6378653272,0.713107970796999831
,,1.6270962872,47,1.6293927672,1499,,,,,1.6433283672,1452,1.6433283672,0.718571010797000028
,,1.6293927672,47,1.6325353272,1499,,,,,1.6465902072,1452,1.6465902072,0.72183285079699999
,,1.6325353272,47,1.6378653272,1499,,,,,1.6485269272,1452,1.6485269272,0.723769570796999991
,,1.6378653272,47,1.6433283672,1499,,,,,1.6540877272,1452,1.6540877272,0.729330370797000023
,,1.6433283672,47,1.6465902072,1499,,,,,1.6591682872,1452,1.6591682872,0.734410930796999923
,,1.6465902072,47,1.6485269272,1499,,,,,1.6594188472,1452,1.6594188472,0.734661490796999935
,,1.6485269272,47,1.6540877272,1499,,,,,1.6647550072,1452,1.6647550072,0.739997650796999859
,,1.6540877272,47,1.6591682872,1499,,,,,1.6699694072,1452,1.6699694072,0.745212050796999921
,,1.6591682872,47,1.6594188472,1499,,,,,1.6709454872,1452,1.6709454872,0.746188130796999966
,,1.6594188472,47,1.6647550072,1499,,,,,1.6754065272,1452,1.6754065272,0.750649170796999995
,,1.6647550072,47,1.6699694072,1499,,,,,1.6806050872,1452,1.6806050872,0.755847730796999957
,,1.6699694072,47,1.6709454872,1499,,,,,1.6827942872,1452,1.6827942872,0.75803693079699985
,,1.6709454872,47,1.6754065272,1499,,,,,1.6862243672,1452,1.6862243672,0.761467010796999851
,,1.6754065272,47,1.6806050872,1499,,,,,1.6913156472,1452,1.6913156472,0.766558290796999883
,,1.6806050872,47,1.6827942872,1499,,,,,1.6967679672,1452,1.6967679672,0.772010610796999948
,,1.6827942872,47,1.6862243672,1499,,,,,1.6973735672,1452,1.6973735672,0.772616210797000043
,,1.6862243672,47,1.6913156472,1499,,,,,1.7020744472,1452,1.7020744472,0.777317090796999951
,,1.6913156472,47,1.6967679672,1499,,,,,1.7075327672,1452,1.7075327672,0.782775410796999966
,,1.6967679672,47,1.6973735672,1499,,,,,1.7086180472,1452,1.7086180472,0.783860690797000045
,,1.6973735672,47,1.7020744472,1499,,,,,1.7127714072,1452,1.7127714072,0.78801405079699993
,,1.7020744472,47,1.7075327672,1499,,,,,1.7182177272,1452,1.7182177272,0.793460370797000045
,,1.7075327672,47,1.7086180472,1499,,,,,1.7203856472,1452,1.7203856472,0.795628290797000034
,,1.7086180472,47,1.7127714072,1499,,,,,1.7233926072,1452,1.7233926072,0.798635250797000037
,,1.7127714072,47,1.7182177272,1499,,,,,1.7289449272,1452,1.7289449272,0.80418757079699987
,,1.7182177272,47,1.7203856472,1499,,,,,1.7332852472,1452,1.7332852472,0.808527890796999934
,,1.7203856472,47,1.7233926072,1499,,,,,1.7341366872,1452,1.7341366872,0.809379330796999859
,,1.7233926072,47,1.7289449272,1499,,,,,1.7397076472,1452,1.7397076472,0.814950290796999873
,,1.7289449272,47,1.7332852472,1499,,,,,1.7443066072,1452,1.7443066072,0.819549250796999914
,,1.7332852472,47,1.7341366872,1499,,,,,1.7449229272,1452,1.7449229272,0.820165570796999916
,,1.7341366872,47,1.7397076472,1499,,,,,1.7507536472,1452,1.7507536472,0.825996290796999984
,,1.7397076472,47,1.7443066072,1499,,,,,1.7555864472,1452,1.7555864472,0.830829090796999955
,,1.7443066072,47,1.7449229272,1499,,,,,1.7559462072,1452,1.7559462072,0.831188850796999997
,,1.7449229272,47,1.7507536472,1499,,,,,1.7610188472,1452,1.7610188472,0.836261490796999848
,,1.7507536472,47,1.7555864472,1499,,,,,1.7663136472,1452,1.7663136472,0.841556290797000004
,,1.7555864472,47,1.7559462072,1499,,,,,1.7664335672,1452,1.7664335672,0.841676210796999941
,,1.7559462072,47,1.7610188472,1499,,,,,1.7719281272,1452,1.7719281272,0.847170770796999981
,,1.7610188472,47,1.7663136472,1499,,,,,1.7755724472,1452,1.7755724472,0.850815090797000014
,,1.7663136472,47,1.7664335672,1499,,,,,1.7770174872,1452,1.7770174872,0.852260130796999912
,,1.7664335672,47,1.7719281272,1499,,,,,1.7825638072,1452,1.7825638072,0.857806450797000016
,,1.7719281272,47,1.7755724472,1499,,,,,1.7858483672,1452,1.7858483672,0.861091010797000009
,,1.7755724472,47,1.7770174872,1499,,,,,1.7876651672,1452,1.7876651672,0.862907810796999848
,,1.7770174872,47,1.7825638072,1499,,,,,1.7933026072,1452,1.7933026072,0.868545250796999951
,,1.7825638072,47,1.7858483672,1499,,,,,1.7948795672,1452,1.7948795672,0.870122210796999914
,,1.7858483672,47,1.7876651672,1499,,,,,1.7984058872,1452,1.7984058872,0.873648530796999885
,,1.7876651672,47,1.7933026072,1499,,,,,1.8047395672,1452,1.8047395672,0.879982210796999893
,,1.7933026072,47,1.7948795672,1499,,,,,1.8076416472,1452,1.8076416472,0.882884290797000034
,,1.7948795672,47,1.7984058872,1499,,,,,1.8092066072,1452,1.8092066072,0.88444925079699987
,,1.7984058872,47,1.8047395672,1499,,,,,1.8146901272,1452,1.8146901272,0.889932770796999945
,,1.8047395672,47,1.8076416472,1499,,,,,1.8197666072,1452,1.8197666072,0.895009250796999996
,,1.8076416472,47,1.8092066072,1499,,,,,1.8227826072,1452,1.8227826072,0.898025250796999904
,,1.8092066072,47,1.8146901272,1499,,,,,1.8255006072,1452,1.8255006072,0.900743250796999901
,,1.8146901272,47,1.8197666072,1499,,,,,1.8304779672,1452,1.8304779672,0.905720610796999943
,,1.8197666072,47,1.8227826072,1499,,,,,1.8343621272,1452,1.8343621272,0.909604770796999856
,,1.8227826072,47,1.8255006072,1499,,,,,1.8360410072,1452,1.8360410072,0.911283650796999907
,,1.8255006072,47,1.8304779672,1499,,,,,1.8412206072,1452,1.8412206072,0.916463250796999859
,,1.8304779672,47,1.8343621272,1499,,,,,1.8448026872,1452,1.8448026872,0.920045330797000012
,,1.8343621272,47,1.8360410072,1499,,,,,1.8449286072,1452,1.8449286072,0.920171250796999903
,,1.8360410072,47,1.8412206072,1499,,,,,1.8467381272,1452,1.8467381272,0.921980770797000021
,,1.8412206072,47,1.8448026872,1499,,,,,1.8519650872,1452,1.8519650872,0.927207730796999914
,,1.8448026872,47,1.8449286072,1499,,,,,1.8555332472,1452,1.8555332472,0.930775890796999845
,,1.8449286072,47,1.8467381272,1499,,,,,1.8575838872,1452,1.8575838872,0.932826530796999837
,,1.8467381272,47,1.8519650872,1499,,,,,1.8626505272,1452,1.8626505272,0.937893170796999959
,,1.8519650872,47,1.8555332472,1499,,,,,1.8661721272,1452,1.8661721272,0.941414770796999973
,,1.8555332472,47,1.8575838872,1499,,,,,1.8681148472,1452,1.8681148472,0.943357490796999926
,,1.8575838872,47,1.8626505272,1499,,,,,1.8733431672,1452,1.8733431672,0.94858581079699999
,,1.8626505272,47,1.8661721272,1499,,,,,1.8751599672,1452,1.8751599672,0.950402610796999831
,,1.8661721272,47,1.8681148472,1499,,,,,1.8787970072,1452,1.8787970072,0.954039650796999923
,,1.8681148472,47,1.8733431672,1499,,,,,1.8840309272,1452,1.8840309272,0.959273570796999926
,,1.8733431672,47,1.8751599672,1499,,,,,1.8854819672,1452,1.8854819672,0.960724610796999996
,,1.8751599672,47,1.8787970072,1499,,,,,1.8896422072,1452,1.8896422072,0.964884850797000033
,,1.8787970072,47,1.8840309272,1499,,,,,1.8947534072,1452,1.8947534072,0.969996050797000015
,,1.8840309272,47,1.8854819672,1499,,,,,1.8957127672,1452,1.8957127672,0.970955410796999981
,,1.8854819672,47,1.8896422072,1499,,,,,1.9006452472,1452,1.9006452472,0.975887890796999887
,,1.8896422072,47,1.8947534072,1499,,,,,1.9056256472,1452,1.9056256472,0.980868290796999882
,,1.8947534072,47,1.8957127672,1499,,,,,1.9076822872,1452,1.9076822872,0.982924930797000046
,,1.8957127672,47,1.9006452472,1499,,,,,1.9108041272,1452,1.9108041272,0.986046770796999978
,,1.9006452472,47,1.9056256472,1499,,,,,1.9162444472,1452,1.9162444472,0.991487090796999922
,,1.9056256472,47,1.9076822872,1499,,,,,1.9184247672,1452,1.9184247672,0.993667410797000045
,,1.9076822872,47,1.9108041272,1499,,,,,1.9216806072,1452,1.9216806072,0.996923250796999834
,,1.9108041272,47,1.9162444472,1499,,,,,1.9268754872,1452,1.9268754872,1.002118130796999736
,,1.9162444472,47,1.9184247672,1499,,,,,1.9302758872,1452,1.9302758872,1.005518530797000038
,,1.9184247672,47,1.9216806072,1499,,,,,1.9322006072,1452,1.9322006072,1.007443250796999919
,,1.9216806072,47,1.9268754872,1499,,,,,1.9376636472,1452,1.9376636472,1.012906290796999892
,,1.9268754872,47,1.9302758872,1499,,,,,1.9392346072,1452,1.9392346072,1.014477250796999904
,,1.9302758872,47,1.9322006072,1499,,,,,1.9429701272,1452,1.9429701272,1.018212770796999673
,,1.9322006072,47,1.9376636472,1499,,,,,1.9484284472,1452,1.9484284472,1.023671090796999911
,,1.9376636472,47,1.9392346072,1499,,,,,1.9492678872,1452,1.9492678872,1.024510530796999935
,,1.9392346072,47,1.9429701272,1499,,,,,1.9536563672,1452,1.9536563672,1.028899010796999743
,,1.9429701272,47,1.9484284472,1499,,,,,1.9590265272,1452,1.9590265272,1.034269170796999755
,,1.9484284472,47,1.9492678872,1499,,,,,1.9592770872,1452,1.9592770872,1.034519730796999766
,,1.9492678872,47,1.9536563672,1499,,,,,1.9643835672,1452,1.9643835672,1.039626210797000012
,,1.9536563672,47,1.9590265272,1499,,,,,1.9681250872,1452,1.9681250872,1.043367730796999734
,,1.9590265272,47,1.9592770872,1499,,,,,1.9699336472,1452,1.9699336472,1.045176290796999915
,,1.9592770872,47,1.9643835672,1499,,,,,1.9750523672,1452,1.9750523672,1.050295010796999935
,,1.9643835672,47,1.9681250872,1499,,,,,1.9789352472,1452,1.9789352472,1.054177890796999856
,,1.9681250872,47,1.9699336472,1499,,,,,1.9803970072,1452,1.9803970072,1.055639650797000058
,,1.9699336472,47,1.9750523672,1499,,,,,1.9860028472,1452,1.9860028472,1.061245490796999919
,,1.9750523672,47,1.9789352472,1499,,,,,1.9911146072,1452,1.9911146072,1.066357250797000048
,,1.9789352472,47,1.9803970072,1499,,,,,1.9919540472,1452,1.9919540472,1.067196690797000075
,,1.9803970072,47,1.9860028472,1499,,,,,1.9966609272,1452,1.9966609272,1.071903570796999711
,,1.9860028472,47,1.9911146072,1499,,,,,2.0019734072,1452,2.0019734072,1.077216050796999885
,,1.9911146072,47,1.9919540472,1499,,,,,2.0028188472,1452,2.0028188472,1.078061490796999863
,,1.9919540472,47,1.9966609272,1499,,,,,2.0073476472,1452,2.0073476472,1.082590290796999973
,,1.9966609272,47,2.0019734072,1499,,,,,2.0126727672,1452,2.0126727672,1.08791541079699971
,,2.0019734072,47,2.0028188472,1499,,,,,2.0139234072,1452,2.0139234072,1.089166050797000013
,,2.0028188472,47,2.0073476472,1499,,,,,2.0180126872,1452,2.0180126872,1.093255330797000098
,,2.0073476472,47,2.0126727672,1499,,,,,2.0231992472,1452,2.0231992472,1.098441890796999938
,,2.0126727672,47,2.0139234072,1499,,,,,2.0248619672,1452,2.0248619672,1.100104610797000056
,,2.0139234072,47,2.0180126872,1499,,,,,2.0287281272,1452,2.0287281272,1.103970770796999896
,,2.0180126872,47,2.0231992472,1499,,,,,2.0340070872,1452,2.0340070872,1.10924973079699995
,,2.0231992472,47,2.0248619672,1499,,,,,2.0361656472,1452,2.0361656472,1.111408290796999759
,,2.0248619672,47,2.0287281272,1499,,,,,2.0394879672,1452,2.0394879672,1.11473061079699986
,,2.0287281272,47,2.0340070872,1499,,,,,2.0447111672,1452,2.0447111672,1.119953810796999956
,,2.0340070872,47,2.0361656472,1499,,,,,2.0483327672,1452,2.0483327672,1.123575410796999736
,,2.0361656472,47,2.0394879672,1499,,,,,2.0501375672,1452,2.0501375672,1.125380210796999675
,,2.0394879672,47,2.0447111672,1499,,,,,2.0555085272,1452,2.0555085272,1.130751170796999711
,,2.0447111672,47,2.0483327672,1499,,,,,2.0591515672,1452,2.0591515672,1.134394210796999755
,,2.0483327672,47,2.0501375672,1499,,,,,2.0608563672,1452,2.0608563672,1.136099010796999926
,,2.0501375672,47,2.0555085272,1499,,,,,2.0661688472,1452,2.0661688472,1.141411490797000101
,,2.0555085272,47,2.0591515672,1499,,,,,2.0715600472,1452,2.0715600472,1.146802690796999697
,,2.0591515672,47,2.0608563672,1499,,,,,2.0725194072,1452,2.0725194072,1.147762050797000106
,,2.0608563672,47,2.0661688472,1499,,,,,2.0767633272,1452,2.0767633272,1.15200597079700006
,,2.0661688472,47,2.0715600472,1499,,,,,2.0830946072,1452,2.0830946072,1.158337250797
,,2.0715600472,47,2.0725194072,1499,,,,,2.0930819672,1452,2.0930819672,1.168324610796999778
,,2.0725194072,47,2.0767633272,1499,,,,,2.0986908472,1452,2.0986908472,1.173933490796999816
,,2.0767633272,47,2.0830946072,1499,,,,,2.1048534872,1452,2.1048534872,1.180096130796999702
,,2.0830946072,47,2.0930819672,1499,,,,,2.1108190872,1452,2.1108190872,1.18606173079699983
,,2.0930819672,47,2.0986908472,1499,,,,,2.1169207672,1452,2.1169207672,1.192163410796999828
,,2.0986908472,47,2.1048534872,1499,,,,,2.1227454872,1452,2.1227454872,1.197988130796999945
,,2.1048534872,47,2.1108190872,1499,,,,,2.1285663672,1452,2.1285663672,1.20380901079699986
,,2.1108190872,47,2.1169207672,1499,,,,,2.1344090872,1452,2.1344090872,1.20965173079699983
,,2.1169207672,47,2.1227454872,1499,,,,,2.1379266072,1452,2.1379266072,1.21316925079699977
,,2.1227454872,47,2.1285663672,1499,,,,,2.1434915672,1452,2.1434915672,1.218734210796999835
,,2.1285663672,47,2.1344090872,1499,,,,,2.1490698072,1452,2.1490698072,1.224312450797000012
,,2.1344090872,47,2.1379266072,1499,,,,,2.1549237272,1452,2.1549237272,1.230166370796999858
,,2.1379266072,47,2.1434915672,1499,,,,,2.1605946872,1452,2.1605946872,1.235837330797000083
,,2.1434915672,47,2.1490698072,1499,,,,,2.1641083672,1452,2.1641083672,1.239351010796999825
,,2.1490698072,47,2.1549237272,1499,,,,,2.1695287672,1452,2.1695287672,1.24477141079700004
,,2.1549237272,47,2.1605946872,1499,,,,,2.1753682872,1452,2.1753682872,1.250610930796999913
,,2.1605946872,47,2.1641083672,1499,,,,,2.1808300472,1452,2.1808300472,1.256072690796999675
,,2.1641083672,47,2.1695287672,1499,,,,,2.1843377272,1452,2.1843377272,1.259580370796999911
,,2.1695287672,47,2.1753682872,1499,,,,,2.1894090872,1452,2.1894090872,1.264651730796999988
,,2.1753682872,47,2.1808300472,1499,,,,,2.1947275672,1452,2.1947275672,1.26997021079699967
,,2.1808300472,47,2.1843377272,1499,,,,,2.2006383672,1452,2.2006383672,1.275881010796999776
,,2.1843377272,47,2.1894090872,1499,,,,,2.2034981272,1452,2.2034981272,1.278740770796999986
,,2.1894090872,47,2.1947275672,1499,,,,,2.2082050072,1452,2.2082050072,1.283447650797000067
,,2.1947275672,47,2.2006383672,1499,,,,,2.2135222072,1452,2.2135222072,1.288764850796999977
,,2.2006383672,47,2.2034981272,1499,,,,,2.2206787672,1452,2.2206787672,1.295921410796999845
,,2.2034981272,47,2.2082050072,1499,,,,,2.2238573272,1452,2.2238573272,1.299099970796999675
,,2.2082050072,47,2.2135222072,1499,,,,,2.2294143672,1452,2.2294143672,1.304657010796999911
,,2.2135222072,47,2.2206787672,1499,,,,,2.2343790872,1452,2.2343790872,1.309621730796999723
