numActiveSessions:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[17].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[17].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[17].tcp.conn-468 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[17].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,101,0,240,0.011625748428,0,0.011625748428,51,0.091835206028,51,0.091835206028,0.091835206027999993,0.171867048428,0.080031842399999996,0.171998584428,0.040137108800000001,0.76783671461,100000,1.1790011184,491.6170400866100155
0.011625748428,1,1.1790011184,1,3.3134002712,1,1,88,1,240,2.3134002712,1,0.091835206028,47,0.171867048428,47,1,1,1.0808934664,0.080893466400000002,0.252237468428,0.120375992799999997,1.1790011184,11000,2.3134002712,804.153337653219976
,,2.3134002712,2,4.3134002712,2,2,294,2,360,4.3134002712,0,0.091835582028,247,0.171998584428,1499,2,2,2.0822337912,0.082233791199999988,0.252357388428,0.120495912799999992,2.3134002712,36750,4.8349820872,460.594191563139928
,,3.3134002712,1,,,3,575,3,480,,,0.171998584428,47,0.252237468428,1499,2.3134002712,2.313400271199999902,3.0822437112,0.082243711199999985,0.332476352428,0.200614876800000007,4.8349820872,71875,,
,,4.3134002712,0,,,4.8349820872,315,4.8349820872,360,,,0.252237468428,47,0.252357388428,1499,3,3,4.9150528312,0.080070743999999999,0.332596272428,0.200734796800000003,,,,
,,4.8349820872,1,,,,,,,,,0.252357388428,47,0.332476352428,1499,3.3134002712,2.313400271199999902,,,0.334761482445,0.202900006816999988,,,,
,,,,,,,,,,,,0.332476352428,47,0.332596272428,1499,4.8349820872,2.83498208719999932,,,0.338039145585,0.206177669956999986,,,,
,,,,,,,,,,,,0.332596272428,47,0.334761482445,1499,,,,,0.412720037228,0.2808585616,,,,
,,,,,,,,,,,,0.334761482445,47,0.338039145585,1499,,,,,0.412839957228,0.280978481599999939,,,,
,,,,,,,,,,,,0.338039145585,47,0.412720037228,1499,,,,,0.414944897078,0.283083421449999982,,,,
,,,,,,,,,,,,0.412720037228,47,0.412839957228,1499,,,,,0.418276830385,0.286415354756999972,,,,
,,,,,,,,,,,,0.412839957228,47,0.414944897078,1499,,,,,0.421545074772,0.289683599143999991,,,,
