numActiveSessions:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[2].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[2].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[2].tcp.conn-509 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,363,0,360,0.214651962486,0,0.214651962486,51,0.294861420086,51,0.374893262486,0.080031842399999996,0.375024798486,0.040137108800000001,1.047695212807,100000
0.214651962486,1,1.9860024712,5,2.9860024712,1,1.047695212807,337,1.047695212807,360,1.9860024712,1,0.294861420086,47,0.374893262486,47,1.127811865442,0.080116652634999979,0.455263682486,0.120375992799999997,1.9860024712,210625
,,2.9151589752,10,3.9860024712,2,1.9860024712,294,1.9860024712,360,,,0.294861796086,247,0.375024798486,1499,2.0661609912,0.080158519999999982,0.455383602486,0.120495912799999992,2.9151589752,183750
,,2.9860024712,9,4.9860024712,3,2.9151589752,359,2.9151589752,360,,,0.375024798486,47,0.455263682486,1499,2.9956598712,0.080500895999999988,0.535502566486,0.200614876800000007,4.0401592072,224375
,,3.9860024712,8,,,4.0401592072,440,4.0401592072,360,,,0.455263682486,47,0.455383602486,1499,4.1213729112,0.081213703999999997,0.535622486486,0.200734796800000003,,
,,4.0401592072,13,,,,,,,,,0.455383602486,47,0.535502566486,1499,,,0.539132080206,0.204244390519999984,,
,,4.9860024712,12,,,,,,,,,0.535502566486,47,0.535622486486,1499,,,0.544443011666,0.209555321979999986,,
,,,,,,,,,,,,0.535622486486,47,0.539132080206,1499,,,0.615809338616,0.280921648929999933,,
,,,,,,,,,,,,0.539132080206,47,0.544443011666,1499,,,0.615929258616,0.281041568929999984,,
,,,,,,,,,,,,0.544443011666,47,0.615809338616,1499,,,0.619383920206,0.284496230519999947,,
,,,,,,,,,,,,0.615809338616,47,0.615929258616,1499,,,0.624781895666,0.289894205979999929,,
,,,,,,,,,,,,0.615929258616,47,0.619383920206,1499,,,0.630139064007,0.295251374321000014,,
,,,,,,,,,,,,0.619383920206,47,0.624781895666,1499,,,0.635578166557,0.300690476870999921,,
,,,,,,,,,,,,0.624781895666,47,0.630139064007,1499,,,0.640879521328,0.305991831641999943,,
,,,,,,,,,,,,0.630139064007,47,0.635578166557,1499,,,0.646157257607,0.311269567921000021,,
,,,,,,,,,,,,0.635578166557,47,0.640879521328,1499,,,0.696055183416,0.361167493730000009,,
,,,,,,,,,,,,0.640879521328,47,0.646157257607,1499,,,0.696175103416,0.36128741372999995,,
,,,,,,,,,,,,0.646157257607,47,0.696055183416,1499,,,0.699721605006,0.364833915319999978,,
,,,,,,,,,,,,0.696055183416,47,0.696175103416,1499,,,0.705126942646,0.37023925295999993,,
,,,,,,,,,,,,0.696175103416,47,0.699721605006,1499,,,0.710370748807,0.375483059120999994,,
,,,,,,,,,,,,0.699721605006,47,0.705126942646,1499,,,0.715841426557,0.380953736870999979,,
,,,,,,,,,,,,0.705126942646,47,0.710370748807,1499,,,0.721089467359,0.38620177767300001,,
,,,,,,,,,,,,0.710370748807,47,0.715841426557,1499,,,0.726406320172,0.391518630485999995,,
,,,,,,,,,,,,0.715841426557,47,0.721089467359,1499,,,0.731839996127,0.396952306440999989,,
,,,,,,,,,,,,0.721089467359,47,0.726406320172,1499,,,0.737139145585,0.402251455899000019,,
