numActiveSessions:vector baselineTestQoS.hostVID[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[11].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[11].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[11].tcp.conn-611 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.4191818872,47,1.4241560472,1499,,,1.4347857272,0.573544610241000005,,
,,,,,,,,,,,,1.4241560472,47,1.4323693272,1499,,,1.4437794072,0.582538290240999898,,
,,,,,,,,,,,,1.4323693272,47,1.4347857272,1499,,,1.4526018872,0.591360770240999975,,
,,,,,,,,,,,,1.4347857272,47,1.4437794072,1499,,,1.4544186872,0.593177570241000038,,
,,,,,,,,,,,,1.4437794072,47,1.4526018872,1499,,,1.4651089272,0.603867810241,,
,,,,,,,,,,,,1.4526018872,47,1.4544186872,1499,,,1.4666678872,0.605426770240999887,,
,,,,,,,,,,,,1.4544186872,47,1.4651089272,1499,,,1.4759728472,0.614731730241000026,,
,,,,,,,,,,,,1.4651089272,47,1.4666678872,1499,,,1.4788856472,0.617644530240999853,,
,,,,,,,,,,,,1.4666678872,47,1.4759728472,1499,,,1.4867344472,0.625493330240999953,,
,,,,,,,,,,,,1.4759728472,47,1.4788856472,1499,,,1.4939776472,0.632736530240999958,,
,,,,,,,,,,,,1.4788856472,47,1.4867344472,1499,,,1.4972442072,0.636003090240999877,,
,,,,,,,,,,,,1.4867344472,47,1.4939776472,1499,,,1.5032989272,0.642057810240999946,,
,,,,,,,,,,,,1.4939776472,47,1.4972442072,1499,,,1.5836022232,0.722361106241000025,,
,,,,,,,,,,,,1.4972442072,47,1.5032989272,1499,,,1.6637757272,0.040148826399999989,,
,,,,,,,,,,,,1.5032989272,47,1.5836022232,1311,,,1.6638956472,0.040268746399999999,,
,,,,,,,,,,,,1.5836022232,47,1.6636441912,47,,,1.6713052472,0.047678346400000001,,
,,,,,,,,,,,,1.5836025992,247,1.6637757272,1499,,,1.6766117272,0.05298482639999999,,
,,,,,,,,,,,,1.6637757272,47,1.6638956472,1499,,,1.6820687672,0.0584418664,,
,,,,,,,,,,,,1.6638956472,47,1.6713052472,1499,,,1.6875662072,0.063939306400000006,,
,,,,,,,,,,,,1.6713052472,47,1.6766117272,1499,,,1.6927746072,0.06914770639999998,,
,,,,,,,,,,,,1.6766117272,47,1.6820687672,1499,,,1.6978532472,0.074226346400000003,,
,,,,,,,,,,,,1.6820687672,47,1.6875662072,1499,,,1.7034175672,0.079790666399999987,,
,,,,,,,,,,,,1.6875662072,47,1.6927746072,1499,,,1.7081383672,0.084511466399999984,,
,,,,,,,,,,,,1.6927746072,47,1.6978532472,1499,,,1.7141025272,0.09047562639999998,,
,,,,,,,,,,,,1.6978532472,47,1.7034175672,1499,,,1.7245978072,0.100970906400000004,,
,,,,,,,,,,,,1.7034175672,47,1.7081383672,1499,,,1.7248376472,0.101210746399999995,,
,,,,,,,,,,,,1.7081383672,47,1.7141025272,1499,,,1.7348562072,0.111229306400000004,,
,,,,,,,,,,,,1.7141025272,47,1.7245978072,1499,,,1.7355757272,0.111948826400000006,,
,,,,,,,,,,,,1.7245978072,47,1.7248376472,1499,,,1.7424778072,0.118850906399999983,,
,,,,,,,,,,,,1.7248376472,47,1.7348562072,1499,,,1.7462420472,0.122615146399999985,,
,,,,,,,,,,,,1.7348562072,47,1.7355757272,1499,,,1.7523186072,0.128691706399999993,,
,,,,,,,,,,,,1.7355757272,47,1.7424778072,1499,,,1.7558262872,0.132199386400000006,,
,,,,,,,,,,,,1.7424778072,47,1.7462420472,1499,,,1.7602933272,0.136666426399999984,,
,,,,,,,,,,,,1.7462420472,47,1.7523186072,1499,,,1.7673197272,0.143692826399999972,,
,,,,,,,,,,,,1.7523186072,47,1.7558262872,1499,,,1.7711918872,0.147564986399999986,,
,,,,,,,,,,,,1.7558262872,47,1.7602933272,1499,,,1.7778629272,0.154236026400000002,,
,,,,,,,,,,,,1.7602933272,47,1.7673197272,1499,,,1.7818442872,0.158217386399999992,,
,,,,,,,,,,,,1.7673197272,47,1.7711918872,1499,,,1.7882707672,0.164643866400000004,,
,,,,,,,,,,,,1.7711918872,47,1.7778629272,1499,,,1.7926412472,0.169014346399999958,,
,,,,,,,,,,,,1.7778629272,47,1.7818442872,1499,,,1.7996394872,0.176012586400000003,,
,,,,,,,,,,,,1.7818442872,47,1.7882707672,1499,,,1.8041279672,0.180501066399999964,,
,,,,,,,,,,,,1.7882707672,47,1.7926412472,1499,,,1.8101757272,0.186548826399999977,,
,,,,,,,,,,,,1.7926412472,47,1.7996394872,1499,,,1.8139706072,0.190343706399999978,,
,,,,,,,,,,,,1.7996394872,47,1.8041279672,1499,,,1.8209778072,0.197350906399999969,,
,,,,,,,,,,,,1.8041279672,47,1.8101757272,1499,,,1.8247253272,0.201098426399999973,,
,,,,,,,,,,,,1.8101757272,47,1.8139706072,1499,,,1.8313281272,0.207701226399999993,,
,,,,,,,,,,,,1.8139706072,47,1.8209778072,1499,,,1.8355613272,0.211934426399999985,,
,,,,,,,,,,,,1.8209778072,47,1.8247253272,1499,,,1.8415803672,0.217953466399999961,,
,,,,,,,,,,,,1.8247253272,47,1.8313281272,1499,,,1.8460186072,0.222391706399999998,,
,,,,,,,,,,,,1.8313281272,47,1.8355613272,1499,,,1.8533566872,0.229729786399999967,,
,,,,,,,,,,,,1.8355613272,47,1.8415803672,1499,,,1.8581894872,0.234562586399999994,,
,,,,,,,,,,,,1.8415803672,47,1.8460186072,1499,,,1.8630102872,0.239383386400000007,,
,,,,,,,,,,,,1.8460186072,47,1.8533566872,1499,,,1.8673893272,0.243762426400000008,,
,,,,,,,,,,,,1.8533566872,47,1.8581894872,1499,,,1.8737209272,0.250094026400000001,,
,,,,,,,,,,,,1.8581894872,47,1.8630102872,1499,,,1.8780714872,0.254444586400000004,,
,,,,,,,,,,,,1.8630102872,47,1.8673893272,1499,,,1.8843966872,0.260769786399999924,,
,,,,,,,,,,,,1.8673893272,47,1.8737209272,1499,,,1.8889166872,0.265289786400000004,,
,,,,,,,,,,,,1.8737209272,47,1.8780714872,1499,,,1.8961924472,0.272565546399999968,,
,,,,,,,,,,,,1.8780714872,47,1.8843966872,1499,,,1.9017245272,0.278097626400000018,,
,,,,,,,,,,,,1.8843966872,47,1.8889166872,1499,,,1.9068308472,0.283203946400000016,,
,,,,,,,,,,,,1.8889166872,47,1.8961924472,1499,,,1.9118973272,0.2882704264,,
,,,,,,,,,,,,1.8961924472,47,1.9017245272,1499,,,1.9174594072,0.293832506400000025,,
,,,,,,,,,,,,1.9017245272,47,1.9068308472,1499,,,1.9215606872,0.29793378640000001,,
,,,,,,,,,,,,1.9068308472,47,1.9118973272,1499,,,1.9283372472,0.304710346399999941,,
,,,,,,,,,,,,1.9118973272,47,1.9174594072,1499,,,1.9330520472,0.30942514639999996,,
,,,,,,,,,,,,1.9174594072,47,1.9215606872,1499,,,1.9389947672,0.315367866399999917,,
,,,,,,,,,,,,1.9215606872,47,1.9283372472,1499,,,1.9438275672,0.320200666399999998,,
,,,,,,,,,,,,1.9283372472,47,1.9330520472,1499,,,1.9496336472,0.326006746399999934,,
,,,,,,,,,,,,1.9330520472,47,1.9389947672,1499,,,1.9566041272,0.332977226399999935,,
,,,,,,,,,,,,1.9389947672,47,1.9438275672,1499,,,1.9603762872,0.33674938639999996,,
,,,,,,,,,,,,1.9438275672,47,1.9496336472,1499,,,1.9649891672,0.341362266400000001,,
,,,,,,,,,,,,1.9496336472,47,1.9566041272,1499,,,1.9711527672,0.347525866399999936,,
,,,,,,,,,,,,1.9566041272,47,1.9603762872,1499,,,1.9756519672,0.352025066399999973,,
,,,,,,,,,,,,1.9603762872,47,1.9649891672,1499,,,1.9817658872,0.358138986399999968,,
,,,,,,,,,,,,1.9649891672,47,1.9711527672,1499,,,1.9864930872,0.362866186400000011,,
,,,,,,,,,,,,1.9711527672,47,1.9756519672,1499,,,1.9920739672,0.368447066400000021,,
,,,,,,,,,,,,1.9756519672,47,1.9817658872,1499,,,1.9961812472,0.372554346399999956,,
,,,,,,,,,,,,1.9817658872,47,1.9864930872,1499,,,2.0022132472,0.378586346399999994,,
,,,,,,,,,,,,1.9864930872,47,1.9920739672,1499,,,2.0067360472,0.383109146399999931,,
,,,,,,,,,,,,1.9920739672,47,1.9961812472,1499,,,2.0129246072,0.389297706399999941,,
,,,,,,,,,,,,1.9961812472,47,2.0022132472,1499,,,2.0178927672,0.39426586639999994,,
,,,,,,,,,,,,2.0022132472,47,2.0067360472,1499,,,2.0238108472,0.400183946399999989,,
,,,,,,,,,,,,2.0067360472,47,2.0129246072,1499,,,2.0286082072,0.404981306399999961,,
,,,,,,,,,,,,2.0129246072,47,2.0178927672,1499,,,2.0349664472,0.41133954639999992,,
,,,,,,,,,,,,2.0178927672,47,2.0238108472,1499,,,2.0393182872,0.415691386399999916,,
,,,,,,,,,,,,2.0238108472,47,2.0286082072,1499,,,2.0450769272,0.421450026399999953,,
,,,,,,,,,,,,2.0286082072,47,2.0349664472,1499,,,2.0500176472,0.426390746399999962,,
,,,,,,,,,,,,2.0349664472,47,2.0393182872,1499,,,2.0557483672,0.432121466399999929,,
,,,,,,,,,,,,2.0393182872,47,2.0450769272,1499,,,2.0607304472,0.437103546399999929,,
,,,,,,,,,,,,2.0450769272,47,2.0500176472,1499,,,2.0669148472,0.443287946400000019,,
,,,,,,,,,,,,2.0500176472,47,2.0557483672,1499,,,2.0709437272,0.44731682639999992,,
,,,,,,,,,,,,2.0557483672,47,2.0607304472,1499,,,2.0782143672,0.454587466399999915,,
,,,,,,,,,,,,2.0607304472,47,2.0669148472,1499,,,2.0892525272,0.465625626399999934,,
,,,,,,,,,,,,2.0669148472,47,2.0709437272,1499,,,2.1010892472,0.477462346399999957,,
,,,,,,,,,,,,2.0709437272,47,2.0782143672,1499,,,2.1133374072,0.48971050640000002,,
,,,,,,,,,,,,2.0782143672,47,2.0892525272,1499,,,2.1251438872,0.501516986399999973,,
,,,,,,,,,,,,2.0892525272,47,2.1010892472,1499,,,2.1368074872,0.513180586399999859,,
,,,,,,,,,,,,2.1010892472,47,2.1133374072,1499,,,2.1458899672,0.522263066399999862,,
,,,,,,,,,,,,2.1133374072,47,2.1251438872,1499,,,2.1573221272,0.533695226399999886,,
,,,,,,,,,,,,2.1251438872,47,2.1368074872,1499,,,2.1663868472,0.542759946399999912,,
,,,,,,,,,,,,2.1368074872,47,2.1458899672,1499,,,2.1776467672,0.554019866400000002,,
,,,,,,,,,,,,2.1458899672,47,2.1573221272,1499,,,2.1862564472,0.562629546399999955,,
,,,,,,,,,,,,2.1573221272,47,2.1663868472,1499,,,2.1968861272,0.573259226400000042,,
,,,,,,,,,,,,2.1663868472,47,2.1776467672,1499,,,2.2103635672,0.586736666399999993,,
,,,,,,,,,,,,2.1776467672,47,2.1862564472,1499,,,2.2176886872,0.594061786399999955,,
,,,,,,,,,,,,2.1862564472,47,2.1968861272,1499,,,2.2281864472,0.604559546399999978,,
,,,,,,,,,,,,2.1968861272,47,2.2103635672,1499,,,2.2396795672,0.61605266639999989,,
,,,,,,,,,,,,2.2103635672,47,2.2176886872,1499,,,2.2495642872,0.625937386399999959,,
,,,,,,,,,,,,2.2176886872,47,2.2281864472,1499,,,2.2552902872,0.631663386399999856,,
,,,,,,,,,,,,2.2281864472,47,2.2396795672,1499,,,2.2603509272,0.636724026400000028,,
,,,,,,,,,,,,2.2396795672,47,2.2495642872,1499,,,2.2709264472,0.647299546399999978,,
,,,,,,,,,,,,2.2495642872,47,2.2552902872,1499,,,2.2816011672,0.657974266399999893,,
,,,,,,,,,,,,2.2552902872,47,2.2603509272,1499,,,2.2867012472,0.663074346399999955,,
,,,,,,,,,,,,2.2603509272,47,2.2709264472,1499,,,2.2924017272,0.668774826399999963,,
,,,,,,,,,,,,2.2709264472,47,2.2816011672,1499,,,2.3030638072,0.679436906399999871,,
,,,,,,,,,,,,2.2816011672,47,2.2867012472,1499,,,2.3077925272,0.6841656264,,
,,,,,,,,,,,,2.2867012472,47,2.2924017272,1499,,,2.3137860472,0.690159146399999865,,
,,,,,,,,,,,,2.2924017272,47,2.3030638072,1499,,,2.3244310072,0.7008041063999999,,
,,,,,,,,,,,,2.3030638072,47,2.3077925272,1499,,,2.3252764472,0.701649546399999875,,
,,,,,,,,,,,,2.3077925272,47,2.3137860472,1499,,,2.3351370072,0.711510106400000005,,
,,,,,,,,,,,,2.3137860472,47,2.3244310072,1499,,,2.3399987672,0.716371866399999831,,
,,,,,,,,,,,,2.3244310072,47,2.3252764472,1499,,,2.3459061272,0.722279226399999971,,
,,,,,,,,,,,,2.3252764472,47,2.3351370072,1499,,,2.3510799672,0.727453066399999844,,
,,,,,,,,,,,,2.3351370072,47,2.3399987672,1499,,,2.3565828472,0.732955946399999944,,
,,,,,,,,,,,,2.3399987672,47,2.3459061272,1499,,,2.3622478872,0.738620986399999953,,
,,,,,,,,,,,,2.3459061272,47,2.3510799672,1499,,,2.3672563672,0.743629466400000046,,
,,,,,,,,,,,,2.3510799672,47,2.3565828472,1499,,,2.3731791672,0.74955226639999983,,
,,,,,,,,,,,,2.3565828472,47,2.3622478872,1499,,,2.3780179672,0.754391066399999972,,
,,,,,,,,,,,,2.3622478872,47,2.3672563672,1499,,,2.3842118072,0.760584906399999867,,
,,,,,,,,,,,,2.3672563672,47,2.3731791672,1499,,,2.3886788472,0.765051946399999846,,
,,,,,,,,,,,,2.3731791672,47,2.3780179672,1499,,,2.3946168472,0.770989946399999844,,
,,,,,,,,,,,,2.3780179672,47,2.3842118072,1499,,,2.3993361272,0.775709226399999837,,
,,,,,,,,,,,,2.3842118072,47,2.3886788472,1499,,,2.4046086872,0.78098178639999993,,
,,,,,,,,,,,,2.3886788472,47,2.3946168472,1499,,,2.4100350872,0.786408186399999872,,
,,,,,,,,,,,,2.3946168472,47,2.3993361272,1499,,,2.4146998072,0.791072906399999938,,
,,,,,,,,,,,,2.3993361272,47,2.4046086872,1499,,,2.4207626872,0.797135786399999931,,
,,,,,,,,,,,,2.4046086872,47,2.4100350872,1499,,,2.4251584472,0.801531546399999901,,
,,,,,,,,,,,,2.4100350872,47,2.4146998072,1499,,,2.4314502072,0.807823306399999992,,
,,,,,,,,,,,,2.4146998072,47,2.4207626872,1499,,,2.4347180472,0.811091146399999904,,
,,,,,,,,,,,,2.4207626872,47,2.4251584472,1499,,,2.4422108472,0.818583946399999981,,
,,,,,,,,,,,,2.4251584472,47,2.4314502072,1499,,,2.4444054072,0.820778506399999938,,
,,,,,,,,,,,,2.4314502072,47,2.4347180472,1499,,,2.4528598072,0.829232906399999911,,
,,,,,,,,,,,,2.4347180472,47,2.4422108472,1499,,,2.4561355672,0.832508666399999872,,
,,,,,,,,,,,,2.4422108472,47,2.4444054072,1499,,,2.5366469912,0.913020090399999867,,
,,,,,,,,,,,,2.4444054072,47,2.4528598072,1499,,,2.6169364472,0.040262666399999993,,
,,,,,,,,,,,,2.4528598072,47,2.4561355672,1499,,,2.6175480472,0.040874266399999997,,
,,,,,,,,,,,,2.4561355672,47,2.5366469912,1287,,,2.6244554872,0.047781706399999998,,
,,,,,,,,,,,,2.5366469912,47,2.6168049112,47,,,2.6291683672,0.0524945864,,
,,,,,,,,,,,,2.5366473672,247,2.6169364472,1499,,,2.6352183672,0.0585445864,,
,,,,,,,,,,,,2.6169364472,47,2.6175480472,1499,,,2.6399432472,0.063269466400000001,,
,,,,,,,,,,,,2.6175480472,47,2.6244554872,1499,,,2.6458151672,0.069141386400000004,,
,,,,,,,,,,,,2.6244554872,47,2.6291683672,1499,,,2.6507738872,0.074100106400000003,,
,,,,,,,,,,,,2.6291683672,47,2.6352183672,1499,,,2.6566835672,0.080009786400000004,,
,,,,,,,,,,,,2.6352183672,47,2.6399432472,1499,,,2.6618179672,0.085144186399999987,,
,,,,,,,,,,,,2.6399432472,47,2.6458151672,1499,,,2.6673942872,0.090720506399999983,,
,,,,,,,,,,,,2.6458151672,47,2.6507738872,1499,,,2.6727625272,0.096088746399999979,,
,,,,,,,,,,,,2.6507738872,47,2.6566835672,1499,,,2.6779790872,0.101305306399999988,,
,,,,,,,,,,,,2.6566835672,47,2.6618179672,1499,,,2.6834392472,0.10676546639999998,,
,,,,,,,,,,,,2.6618179672,47,2.6673942872,1499,,,2.6888776472,0.11220386639999999,,
,,,,,,,,,,,,2.6673942872,47,2.6727625272,1499,,,2.6942578872,0.117584106399999998,,
,,,,,,,,,,,,2.6727625272,47,2.6779790872,1499,,,2.6995823672,0.122908586399999991,,
,,,,,,,,,,,,2.6779790872,47,2.6834392472,1499,,,2.7050447672,0.128370986399999997,,
,,,,,,,,,,,,2.6834392472,47,2.6888776472,1499,,,2.7101174072,0.133443626399999958,,
,,,,,,,,,,,,2.6888776472,47,2.6942578872,1499,,,2.7155618072,0.138888026399999974,,
,,,,,,,,,,,,2.6942578872,47,2.6995823672,1499,,,2.7207723672,0.144098586400000005,,
,,,,,,,,,,,,2.6995823672,47,2.7050447672,1499,,,2.7257490872,0.149075306399999995,,
,,,,,,,,,,,,2.7050447672,47,2.7101174072,1499,,,2.7315472472,0.154873466399999992,,
,,,,,,,,,,,,2.7101174072,47,2.7155618072,1499,,,2.7361462072,0.159472426399999977,,
,,,,,,,,,,,,2.7155618072,47,2.7207723672,1499,,,2.7421962072,0.165522426399999977,,
,,,,,,,,,,,,2.7207723672,47,2.7257490872,1499,,,2.7465564472,0.169882666399999992,,
,,,,,,,,,,,,2.7257490872,47,2.7315472472,1499,,,2.7530921272,0.17641834639999998,,
,,,,,,,,,,,,2.7315472472,47,2.7361462072,1499,,,2.7613186872,0.184644906399999974,,
,,,,,,,,,,,,2.7361462072,47,2.7421962072,1499,,,2.7637590872,0.187085306399999983,,
,,,,,,,,,,,,2.7421962072,47,2.7465564472,1499,,,2.7666611672,0.189987386400000012,,
,,,,,,,,,,,,2.7465564472,47,2.7530921272,1499,,,2.7735566072,0.196882826399999987,,
,,,,,,,,,,,,2.7530921272,47,2.7613186872,1499,,,2.7760869272,0.199413146399999962,,
,,,,,,,,,,,,2.7613186872,47,2.7637590872,1499,,,2.7843412472,0.2076674664,,
,,,,,,,,,,,,2.7637590872,47,2.7666611672,1499,,,2.7867576472,0.210083866399999984,,
,,,,,,,,,,,,2.7666611672,47,2.7735566072,1499,,,2.7949223672,0.218248586399999998,,
,,,,,,,,,,,,2.7735566072,47,2.7760869272,1499,,,2.7974646872,0.220790906399999985,,
,,,,,,,,,,,,2.7760869272,47,2.7843412472,1499,,,2.8057152472,0.229041466400000003,,
,,,,,,,,,,,,2.7843412472,47,2.7867576472,1499,,,2.8083714872,0.231697706399999979,,
,,,,,,,,,,,,2.7867576472,47,2.7949223672,1499,,,2.8157466072,0.239072826399999992,,
,,,,,,,,,,,,2.7949223672,47,2.7974646872,1499,,,2.8188881272,0.242214346400000001,,
,,,,,,,,,,,,2.7974646872,47,2.8057152472,1499,,,2.8268966072,0.25022282639999993,,
