rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[12].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.857230761016,75,0.857230761016,0.060094162283999996,1.6916839352,0,1.6916839352,0.019999999999999996,1.6916839352,0,1.6916839352,4.369032912902799365,1.6916839352,0
0.877243458732,75,0.877243458732,0.060106859999999997,2.4904673752,0,2.4904673752,0.019999999999999996,2.4904673752,0,2.4904673752,4.369065971334100225,2.4904673752,0
0.897153673585,75,0.897153673585,0.060017074852999993,3.0450535352,0,3.0450535352,0.019999999999999996,3.0450535352,0,3.0450535352,4.368970894033099112,3.0450535352,0
0.917213833585,75,0.917213833585,0.060077234852999996,5,0,5,0.019999999999999996,5,0,5,4.36886823255489885,5,0
0.937208685816,75,0.937208685816,0.060072087083999997,,,,,,,,,,
0.957233753585,75,0.957233753585,0.060097154852999989,,,,,,,,,,
0.977196839444,75,0.977196839444,0.060060240712000001,,,,,,,,,,
0.997183044002,75,0.997183044002,0.060046445269999998,,,,,,,,,,
1.017285490616,75,1.017285490616,0.060148891883999993,,,,,,,,,,
1.037147167617,75,1.037147167617,0.060010568884999989,,,,,,,,,,
1.057186660595,75,1.057186660595,0.060050061862999992,,,,,,,,,,
1.077158336559,75,1.077158336559,0.060021737827000001,,,,,,,,,,
1.0972133704,75,1.0972133704,0.060076771667999989,,,,,,,,,,
1.1171561704,75,1.1171561704,0.060019571667999995,,,,,,,,,,
1.137169465395,75,1.137169465395,0.060032866662999992,,,,,,,,,,
1.157156181359,75,1.157156181359,0.060019582626999995,,,,,,,,,,
1.1771864944,75,1.1771864944,0.060049895667999994,,,,,,,,,,
1.1971672152,75,1.1971672152,0.060030616467999994,,,,,,,,,,
1.2175708952,75,1.2175708952,0.060434296467999998,,,,,,,,,,
1.2372143352,75,1.2372143352,0.060077736467999992,,,,,,,,,,
1.2571528152,75,1.2571528152,0.060016216467999996,,,,,,,,,,
1.2772668952,75,1.2772668952,0.060130296467999999,,,,,,,,,,
1.2972164952,75,1.2972164952,0.060079896467999993,,,,,,,,,,
1.3171640152,75,1.3171640152,0.060027416467999999,,,,,,,,,,
1.3372141752,75,1.3372141752,0.060077576467999993,,,,,,,,,,
1.3572562552,75,1.3572562552,0.060119656467999993,,,,,,,,,,
1.6916839352,75,1.6916839352,0.060032934324999994,,,,,,,,,,
1.7117779352,75,1.7117779352,0.060126934324999991,,,,,,,,,,
1.7317028952,75,1.7317028952,0.060051894324999993,,,,,,,,,,
1.7517076152,75,1.7517076152,0.060056614324999993,,,,,,,,,,
1.7717968152,75,1.7717968152,0.06014581432499999,,,,,,,,,,
1.7916704952,75,1.7916704952,0.060019494324999991,,,,,,,,,,
1.8118905752,75,1.8118905752,0.060239574325000002,,,,,,,,,,
1.8316824952,75,1.8316824952,0.060031494324999989,,,,,,,,,,
1.8518337752,75,1.8518337752,0.060182774324999993,,,,,,,,,,
1.8717608152,75,1.8717608152,0.060109814324999996,,,,,,,,,,
2.4904673752,75,2.4904673752,0.060209011064999997,,,,,,,,,,
3.0450535352,75,3.0450535352,0.060399074043000003,,,,,,,,,,
3.0647811352,75,3.0647811352,0.060126674042999997,,,,,,,,,,
3.0885104152,75,3.0885104152,0.063855954042999984,,,,,,,,,,
3.1059091352,75,3.1059091352,0.061254674043000001,,,,,,,,,,
3.1286769752,75,3.1286769752,0.064022514042999994,,,,,,,,,,
3.1487718552,75,3.1487718552,0.064117394042999986,,,,,,,,,,
3.1685158552,75,3.1685158552,0.06386139404299998,,,,,,,,,,
3.1862158552,75,3.1862158552,0.061561394042999997,,,,,,,,,,
3.2064632152,75,3.2064632152,0.061808754042999999,,,,,,,,,,
3.2247429752,75,3.2247429752,0.060088514043000001,,,,,,,,,,
3.2454732152,75,3.2454732152,0.060818754042999994,,,,,,,,,,
3.2653880152,75,3.2653880152,0.060733554043000001,,,,,,,,,,
3.2846880152,75,3.2846880152,0.060033554042999995,,,,,,,,,,
3.3050578552,75,3.3050578552,0.060403394042999991,,,,,,,,,,
3.3260371352,75,3.3260371352,0.06138267404299999,,,,,,,,,,
3.3460303352,75,3.3460303352,0.061375874043000003,,,,,,,,,,
3.3648465752,75,3.3648465752,0.060192114042999997,,,,,,,,,,
3.3848082552,75,3.3848082552,0.060153794043000002,,,,,,,,,,
3.4048129752,75,3.4048129752,0.060158514043000002,,,,,,,,,,
3.4251806552,75,3.4251806552,0.060526194042999997,,,,,,,,,,
3.4447966552,75,3.4447966552,0.060142194043000002,,,,,,,,,,
3.4647671352,75,3.4647671352,0.060112674042999997,,,,,,,,,,
3.4847601752,75,3.4847601752,0.060105714042999996,,,,,,,,,,
3.5048672152,75,3.5048672152,0.060212754042999999,,,,,,,,,,
3.5247148952,75,3.5247148952,0.060060434043000001,,,,,,,,,,
3.5447530552,75,3.5447530552,0.060098594042999997,,,,,,,,,,
3.5647721752,75,3.5647721752,0.060117714042999994,,,,,,,,,,
3.5848744952,75,3.5848744952,0.060220034042999997,,,,,,,,,,
3.6048371352,75,3.6048371352,0.060182674042999997,,,,,,,,,,
3.6246648152,75,3.6246648152,0.060010354042999994,,,,,,,,,,
3.6446867352,75,3.6446867352,0.060032274043000002,,,,,,,,,,
3.6649325752,75,3.6649325752,0.060278114042999999,,,,,,,,,,
3.6847364152,75,3.6847364152,0.060081954042999999,,,,,,,,,,
3.7048182552,75,3.7048182552,0.060163794042999998,,,,,,,,,,
3.7250708152,75,3.7250708152,0.060416354042999997,,,,,,,,,,
3.7448980152,75,3.7448980152,0.060243554042999996,,,,,,,,,,
3.7648510552,75,3.7648510552,0.060196594042999998,,,,,,,,,,
3.7846888952,75,3.7846888952,0.060034434042999989,,,,,,,,,,
3.8048733752,75,3.8048733752,0.06021891404299999,,,,,,,,,,
3.8248396952,75,3.8248396952,0.060185234042999996,,,,,,,,,,
3.8446900152,75,3.8446900152,0.060035554042999997,,,,,,,,,,
3.8648336952,75,3.8648336952,0.06017923404299999,,,,,,,,,,
3.8848108952,75,3.8848108952,0.060156434043,,,,,,,,,,
3.9047200152,75,3.9047200152,0.060065554042999999,,,,,,,,,,
3.9246868152,75,3.9246868152,0.060032354043000002,,,,,,,,,,
3.9450139352,75,3.9450139352,0.060359474043000002,,,,,,,,,,
3.9647535352,75,3.9647535352,0.060099074042999994,,,,,,,,,,
3.9847320152,75,3.9847320152,0.060077554042999997,,,,,,,,,,
4.0046772952,75,4.0046772952,0.060022834043000003,,,,,,,,,,
4.0247304152,75,4.0247304152,0.060075954042999993,,,,,,,,,,
4.0448860952,75,4.0448860952,0.060231634042999998,,,,,,,,,,
