rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[37].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[37].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[37].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[37].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[37].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[37].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[37].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.439153422235,75,0.439153422235,0.060106859999999997,0.588585166359,0,0.588585166359,0.019999999999999996,0.588585166359,0,0.588585166359,4.369026056673099827,0.588585166359,0
0.459153422235,75,0.459153422235,0.060106859999999997,2.108585166359,0,2.108585166359,0.019999999999999996,2.108585166359,0,2.108585166359,4.369052892503798782,2.108585166359,0
0.479106768206,75,0.479106768206,0.060060205970999993,3.8357332152,0,3.8357332152,0.019999999999999996,3.8357332152,0,3.8357332152,4.368863003953499892,3.8357332152,0
0.588585166359,75,0.588585166359,0.060057158562000001,5,0,5,0.019999999999999996,5,0,5,4.368975874995600237,5,0
0.608634867797,75,0.608634867797,0.060106859999999997,,,,,,,,,,
0.628634867797,75,0.628634867797,0.060106859999999997,,,,,,,,,,
0.648597124323,75,0.648597124323,0.060069116525999999,,,,,,,,,,
0.668634867797,75,0.668634867797,0.060106859999999997,,,,,,,,,,
0.688634867797,75,0.688634867797,0.060106859999999997,,,,,,,,,,
0.708596625336,75,0.708596625336,0.060068617539000001,,,,,,,,,,
0.728634867797,75,0.728634867797,0.060106859999999997,,,,,,,,,,
0.748634867797,75,0.748634867797,0.060106859999999997,,,,,,,,,,
0.76855234661,75,0.76855234661,0.060024338812999996,,,,,,,,,,
