numActiveSessions:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[0].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[0].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[0].tcp.conn-580 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,104,0,240,0.584039430532,0,0.584039430532,51,0.664248888132,51,0.664248888132,0.664248888131999889,0.744346140172,0.080097252039999982,0.744477676172,0.040202518440000001,1.3412952632,100000,1.5206937832,574.1407454197499175
0.584039430532,1,1.5206937832,1,3.2909535192,1,1.3412952632,103,1.3412952632,240,2.2909535192,1,0.664248888132,47,0.744346140172,47,1.3412952632,1.341295263199999693,1.4213483512,0.080053087999999993,0.824827760972,0.12055260324,1.5206937832,12875,2.2909535192,792.959926221770044
,,2.2909535192,2,4.2909535192,2,2,258,2,360,,,0.664249264132,247,0.744477676172,1499,2,2,2.0801312312,0.080131231199999985,0.824947680972,0.120672523239999995,2.2909535192,32250,3.3460256312,945.928012792129943
,,3.2909535192,1,,,3,350,3,480,,,0.744477676172,47,0.824827760972,1499,2.2909535192,2.290953519199999447,3.0801411512,0.080141151199999982,0.905192564972,0.200917407240000011,3.3460256312,43750,4.4751613592,1264.918791147099903
,,3.3460256312,2,,,4,666,4,480,,,0.824827760972,47,0.824947680972,1499,3,3,4.0801337912,0.080133791199999998,0.905444404972,0.201169247239999958,4.4751613592,83250,,
,,4.2909535192,1,,,5,680,5,480,,,0.824947680972,47,0.905192564972,1499,3.2909535192,2.290953519199999447,,,0.907485204972,0.203210047239999968,,,,
,,4.4751613592,2,,,,,,,,,0.905192564972,47,0.905444404972,1499,4,3,,,0.910695149699,0.206419991967000004,,,,
,,,,,,,,,,,,0.905444404972,47,0.907485204972,1499,4.2909535192,2.290953519199999447,,,0.985632445442,0.281357287710000013,,,,
,,,,,,,,,,,,0.907485204972,47,0.910695149699,1499,5,3,,,0.985752365442,0.281477207709999953,,,,
,,,,,,,,,,,,0.910695149699,47,0.985632445442,1499,,,,,0.98784917861,0.283574020877999987,,,,
