rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[29].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[29].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[29].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[29].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[29].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[29].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[29].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
1.054601781359,75,1.054601781359,0.060114854893000002,2.114601781359,0,2.114601781359,0.019999999999999996,2.114601781359,0,2.114601781359,4.369021739693099687,2.114601781359,0
1.074543981772,75,1.074543981772,0.060057055306,5,0,5,0.019999999999999996,5,0,5,4.369025917228599437,5,0
2.4252729752,75,2.4252729752,0.060107118247999996,,,,,,,,,,
2.4453653752,75,2.4453653752,0.060199518248000002,,,,,,,,,,
2.4652008952,75,2.4652008952,0.060035038247999994,,,,,,,,,,
2.4852628152,75,2.4852628152,0.060096958248000001,,,,,,,,,,
2.5051952152,75,2.5051952152,0.060029358248,,,,,,,,,,
2.5258834552,75,2.5258834552,0.060717598247999992,,,,,,,,,,
2.5453946552,75,2.5453946552,0.060228798247999995,,,,,,,,,,
2.5651820952,75,2.5651820952,0.060016238247999994,,,,,,,,,,
2.5851930552,75,2.5851930552,0.060027198247999999,,,,,,,,,,
2.6053022552,75,2.6053022552,0.060136398248000002,,,,,,,,,,
2.6252955352,75,2.6252955352,0.060129678248000001,,,,,,,,,,
2.6452041752,75,2.6452041752,0.060038318248000002,,,,,,,,,,
2.6654521752,75,2.6654521752,0.060286318248,,,,,,,,,,
2.6853645752,75,2.6853645752,0.060198718247999993,,,,,,,,,,
2.7052792152,75,2.7052792152,0.060113358248,,,,,,,,,,
2.7252580152,75,2.7252580152,0.060092158248000001,,,,,,,,,,
2.7454597752,75,2.7454597752,0.060293918247999997,,,,,,,,,,
2.7653306552,75,2.7653306552,0.060164798248,,,,,,,,,,
2.7851812952,75,2.7851812952,0.060015438247999999,,,,,,,,,,
2.8053440952,75,2.8053440952,0.06017823824799999,,,,,,,,,,
2.8254244152,75,2.8254244152,0.060258558247999999,,,,,,,,,,
2.8454590552,75,2.8454590552,0.060293198248000001,,,,,,,,,,
2.8653346552,75,2.8653346552,0.06016879824799999,,,,,,,,,,
2.8851960152,75,2.8851960152,0.060030158247999995,,,,,,,,,,
2.9054111352,75,2.9054111352,0.060245278247999994,,,,,,,,,,
2.9253472952,75,2.9253472952,0.060181438247999999,,,,,,,,,,
2.9452468152,75,2.9452468152,0.060080958247999999,,,,,,,,,,
2.9653142552,75,2.9653142552,0.060148398248000001,,,,,,,,,,
2.9853816952,75,2.9853816952,0.060215838248000002,,,,,,,,,,
3.0052651352,75,3.0052651352,0.060099278248000001,,,,,,,,,,
