rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[10].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.311954821217,75,0.311954821217,0.060106859999999997,1.931954821217,0,1.931954821217,0.019999999999999996,1.931954821217,0,1.931954821217,4.369026056673099827,1.931954821217,0
0.331954821217,75,0.331954821217,0.060106859999999997,3.0998591352,0,3.0998591352,0.019999999999999996,3.0998591352,0,3.0998591352,4.368787518914698945,3.0998591352,0
0.351954821217,75,0.351954821217,0.060106859999999997,5,0,5,0.019999999999999996,5,0,5,4.368183045234799142,5,0
0.371950594434,75,0.371950594434,0.060102633216999989,,,,,,,,,,
0.391954821217,75,0.391954821217,0.060106859999999997,,,,,,,,,,
0.411954821217,75,0.411954821217,0.060106859999999997,,,,,,,,,,
0.431955768943,75,0.431955768943,0.060107807725999995,,,,,,,,,,
0.451860821217,75,0.451860821217,0.06001286,,,,,,,,,,
0.471860821217,75,0.471860821217,0.06001286,,,,,,,,,,
0.491860821217,75,0.491860821217,0.06001286,,,,,,,,,,
0.511860821217,75,0.511860821217,0.06001286,,,,,,,,,,
0.531860821217,75,0.531860821217,0.06001286,,,,,,,,,,
0.551860821217,75,0.551860821217,0.06001286,,,,,,,,,,
0.571860821217,75,0.571860821217,0.06001286,,,,,,,,,,
0.592022587017,75,0.592022587017,0.060174625799999992,,,,,,,,,,
0.611860821217,75,0.611860821217,0.06001286,,,,,,,,,,
0.631860821217,75,0.631860821217,0.06001286,,,,,,,,,,
0.651860821217,75,0.651860821217,0.06001286,,,,,,,,,,
0.671901711017,75,0.671901711017,0.0600537498,,,,,,,,,,
0.691860821217,75,0.691860821217,0.06001286,,,,,,,,,,
0.711860821217,75,0.711860821217,0.06001286,,,,,,,,,,
0.731954821217,75,0.731954821217,0.060106859999999997,,,,,,,,,,
0.751860821217,75,0.751860821217,0.06001286,,,,,,,,,,
0.771969600807,75,0.771969600807,0.060121639589999997,,,,,,,,,,
0.791860821217,75,0.791860821217,0.06001286,,,,,,,,,,
0.812044640757,75,0.812044640757,0.060196679539999991,,,,,,,,,,
0.831886354154,75,0.831886354154,0.060038392937000001,,,,,,,,,,
0.851895285607,75,0.851895285607,0.060047324389999989,,,,,,,,,,
0.872036169899,75,0.872036169899,0.060188208681999991,,,,,,,,,,
0.891954818723,75,0.891954818723,0.060106857505999991,,,,,,,,,,
2.3962840152,75,2.3962840152,0.060548460670999989,,,,,,,,,,
2.4158512952,75,2.4158512952,0.060115740670999992,,,,,,,,,,
2.4357919352,75,2.4357919352,0.060056380670999997,,,,,,,,,,
2.4558843352,75,2.4558843352,0.06014878067099999,,,,,,,,,,
2.4759212952,75,2.4759212952,0.060185740670999992,,,,,,,,,,
2.4958076952,75,2.4958076952,0.060072140671000001,,,,,,,,,,
2.5158400952,75,2.5158400952,0.060104540670999989,,,,,,,,,,
2.5359347352,75,2.5359347352,0.060199180670999996,,,,,,,,,,
2.5565610552,75,2.5565610552,0.060825500670999995,,,,,,,,,,
2.5758404952,75,2.5758404952,0.060104940671,,,,,,,,,,
2.5959606552,75,2.5959606552,0.060225100670999995,,,,,,,,,,
2.6160698552,75,2.6160698552,0.060334300670999998,,,,,,,,,,
2.6358125752,75,2.6358125752,0.060077020671,,,,,,,,,,
2.6559406552,75,2.6559406552,0.060205100671000002,,,,,,,,,,
2.6757791352,75,2.6757791352,0.06004358067099999,,,,,,,,,,
2.6960512952,75,2.6960512952,0.060315740670999998,,,,,,,,,,
2.7157962552,75,2.7157962552,0.060060700671,,,,,,,,,,
2.7357750552,75,2.7357750552,0.060039500671,,,,,,,,,,
2.7559888152,75,2.7559888152,0.060253260670999994,,,,,,,,,,
2.7760815352,75,2.7760815352,0.060345980670999998,,,,,,,,,,
2.7958763352,75,2.7958763352,0.060140780670999996,,,,,,,,,,
2.8158611352,75,2.8158611352,0.060125580670999989,,,,,,,,,,
2.8362586552,75,2.8362586552,0.060523100671000001,,,,,,,,,,
2.8558668952,75,2.8558668952,0.060131340670999996,,,,,,,,,,
2.8758601752,75,2.8758601752,0.060124620670999995,,,,,,,,,,
3.0998591352,75,3.0998591352,0.06166603200399999,,,,,,,,,,
3.1228728152,75,3.1228728152,0.064679712003999994,,,,,,,,,,
3.1400381752,75,3.1400381752,0.061845072003999995,,,,,,,,,,
3.1600210552,75,3.1600210552,0.061827952004,,,,,,,,,,
3.1806515352,75,3.1806515352,0.062458432004000002,,,,,,,,,,
3.2005284152,75,3.2005284152,0.062335312003999998,,,,,,,,,,
3.2195105752,75,3.2195105752,0.061317472003999992,,,,,,,,,,
3.2394073752,75,3.2394073752,0.061214272003999994,,,,,,,,,,
3.2584865752,75,3.2584865752,0.060293472003999995,,,,,,,,,,
3.2783340952,75,3.2783340952,0.060140992003999998,,,,,,,,,,
3.2998226552,75,3.2998226552,0.061629552003999998,,,,,,,,,,
3.3211676952,75,3.3211676952,0.06297459200399999,,,,,,,,,,
3.3388230552,75,3.3388230552,0.060629952003999995,,,,,,,,,,
3.3582628952,75,3.3582628952,0.060069792003999991,,,,,,,,,,
3.3782905752,75,3.3782905752,0.060097472003999993,,,,,,,,,,
3.3984152152,75,3.3984152152,0.060222112004000002,,,,,,,,,,
3.4184635352,75,3.4184635352,0.060270432003999993,,,,,,,,,,
3.4382933752,75,3.4382933752,0.06010027200399999,,,,,,,,,,
3.4582481752,75,3.4582481752,0.060055072003999995,,,,,,,,,,
3.4787008152,75,3.4787008152,0.060507712003999999,,,,,,,,,,
3.4983388152,75,3.4983388152,0.060145712003999998,,,,,,,,,,
3.5182785752,75,3.5182785752,0.060085472003999995,,,,,,,,,,
3.5382079352,75,3.5382079352,0.060014832003999998,,,,,,,,,,
3.5582544952,75,3.5582544952,0.060061392003999999,,,,,,,,,,
3.5782062552,75,3.5782062552,0.060013152003999994,,,,,,,,,,
3.5982450552,75,3.5982450552,0.060051952004,,,,,,,,,,
3.6183301752,75,3.6183301752,0.060137072003999994,,,,,,,,,,
3.6384088952,75,3.6384088952,0.060215792003999998,,,,,,,,,,
3.6583934552,75,3.6583934552,0.060200352003999993,,,,,,,,,,
3.6783080152,75,3.6783080152,0.060114912004,,,,,,,,,,
3.6982624952,75,3.6982624952,0.060069392003999993,,,,,,,,,,
3.7184284952,75,3.7184284952,0.060235392003999993,,,,,,,,,,
3.7382218552,75,3.7382218552,0.060028752003999999,,,,,,,,,,
3.7582636952,75,3.7582636952,0.060070592004,,,,,,,,,,
3.7784640152,75,3.7784640152,0.06027091200399999,,,,,,,,,,
3.7982250552,75,3.7982250552,0.060031952003999994,,,,,,,,,,
3.8184065752,75,3.8184065752,0.060213472003999998,,,,,,,,,,
3.8382815352,75,3.8382815352,0.060088432003999991,,,,,,,,,,
3.8585584952,75,3.8585584952,0.060365392003999998,,,,,,,,,,
3.8783992152,75,3.8783992152,0.060206112004,,,,,,,,,,
3.8982836952,75,3.8982836952,0.060090592003999992,,,,,,,,,,
3.9186447352,75,3.9186447352,0.060451632003999999,,,,,,,,,,
3.9384266552,75,3.9384266552,0.06023355200399999,,,,,,,,,,
3.9582251352,75,3.9582251352,0.060032032003999993,,,,,,,,,,
3.9782538552,75,3.9782538552,0.060060752003999989,,,,,,,,,,
3.9987554552,75,3.9987554552,0.060562352003999994,,,,,,,,,,
4.0182764152,75,4.0182764152,0.060083312003999994,,,,,,,,,,
4.0382833752,75,4.0382833752,0.060090272003999994,,,,,,,,,,
4.0583903352,75,4.0583903352,0.060197232003999997,,,,,,,,,,
4.0783716952,75,4.0783716952,0.060178592003999997,,,,,,,,,,
4.1005844152,75,4.1005844152,0.062391312003999998,,,,,,,,,,
4.1199243352,75,4.1199243352,0.061731232003999991,,,,,,,,,,
4.1397475352,75,4.1397475352,0.061554432004,,,,,,,,,,
4.1595100952,75,4.1595100952,0.061316992003999995,,,,,,,,,,
4.1792228152,75,4.1792228152,0.061029712003999994,,,,,,,,,,
