numActiveSessions:vector baselineTestQoS.hostVID[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[0].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[0].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[0].tcp.conn-511 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.4734378072,47,1.4826151672,1499,,,1.4970043672,0.394309811793999929,,
,,,,,,,,,,,,1.4826151672,47,1.4848037272,1499,,,1.5040184472,0.401323891793999963,,
,,,,,,,,,,,,1.4848037272,47,1.4932461272,1499,,,1.5074308472,0.404736291793999945,,
,,,,,,,,,,,,1.4932461272,47,1.4970043672,1499,,,1.5146727672,0.411978211793999957,,
,,,,,,,,,,,,1.4970043672,47,1.5040184472,1499,,,1.5164775672,0.413783011794000009,,
,,,,,,,,,,,,1.5040184472,47,1.5074308472,1499,,,1.5253958072,0.422701251793999975,,
,,,,,,,,,,,,1.5074308472,47,1.5146727672,1499,,,1.5269806872,0.424286131793999986,,
,,,,,,,,,,,,1.5146727672,47,1.5164775672,1499,,,1.5361678072,0.433473251793999978,,
,,,,,,,,,,,,1.5164775672,47,1.5253958072,1499,,,1.5368933272,0.434198771794000014,,
,,,,,,,,,,,,1.5253958072,47,1.5269806872,1499,,,1.5468042072,0.444109651793999969,,
,,,,,,,,,,,,1.5269806872,47,1.5361678072,1499,,,1.5483811672,0.445686611793999929,,
,,,,,,,,,,,,1.5361678072,47,1.5368933272,1499,,,1.5574522872,0.454757731793999917,,
,,,,,,,,,,,,1.5368933272,47,1.5468042072,1499,,,1.5627754872,0.460080931794,,
,,,,,,,,,,,,1.5468042072,47,1.5483811672,1499,,,1.5682198872,0.465525331794000017,,
,,,,,,,,,,,,1.5483811672,47,1.5574522872,1499,,,1.5745249272,0.471830371794,,
,,,,,,,,,,,,1.5574522872,47,1.5627754872,1499,,,1.5788799672,0.476185411793999976,,
,,,,,,,,,,,,1.5627754872,47,1.5682198872,1499,,,1.5865137272,0.483819171794000023,,
,,,,,,,,,,,,1.5682198872,47,1.5745249272,1499,,,1.5896770872,0.48698253179399997,,
,,,,,,,,,,,,1.5745249272,47,1.5788799672,1499,,,1.6002947672,0.497600211793999933,,
,,,,,,,,,,,,1.5788799672,47,1.5865137272,1499,,,1.6010462072,0.498351651793999981,,
,,,,,,,,,,,,1.5865137272,47,1.5896770872,1499,,,1.6110105272,0.508315971794000007,,
,,,,,,,,,,,,1.5896770872,47,1.6002947672,1499,,,1.6128292472,0.510134691793999948,,
,,,,,,,,,,,,1.6002947672,47,1.6010462072,1499,,,1.6220009272,0.519306371793999852,,
,,,,,,,,,,,,1.6010462072,47,1.6110105272,1499,,,1.6262508472,0.523556291793999981,,
,,,,,,,,,,,,1.6110105272,47,1.6128292472,1499,,,1.6324154072,0.529720851793999967,,
,,,,,,,,,,,,1.6128292472,47,1.6220009272,1499,,,1.6392103672,0.536515811793999872,,
,,,,,,,,,,,,1.6220009272,47,1.6262508472,1499,,,1.6431964472,0.540501891793999875,,
,,,,,,,,,,,,1.6262508472,47,1.6324154072,1499,,,1.6507022072,0.548007651794000015,,
,,,,,,,,,,,,1.6324154072,47,1.6392103672,1499,,,1.6539558072,0.551261251793999871,,
,,,,,,,,,,,,1.6392103672,47,1.6431964472,1499,,,1.6605101272,0.557815571793999873,,
,,,,,,,,,,,,1.6431964472,47,1.6507022072,1499,,,1.6646151672,0.561920611793999877,,
,,,,,,,,,,,,1.6507022072,47,1.6539558072,1499,,,1.6703351672,0.567640611794000047,,
,,,,,,,,,,,,1.6539558072,47,1.6605101272,1499,,,1.6752866072,0.572592051793999965,,
,,,,,,,,,,,,1.6605101272,47,1.6646151672,1499,,,1.6807250072,0.57803045179400003,,
,,,,,,,,,,,,1.6646151672,47,1.6703351672,1499,,,1.6859807672,0.583286211793999861,,
,,,,,,,,,,,,1.6703351672,47,1.6752866072,1499,,,1.6915694072,0.588874851793999895,,
,,,,,,,,,,,,1.6752866072,47,1.6807250072,1499,,,1.6966420472,0.593947491793999968,,
,,,,,,,,,,,,1.6807250072,47,1.6859807672,1499,,,1.7013549272,0.598660371794,,
,,,,,,,,,,,,1.6859807672,47,1.6915694072,1499,,,1.7074068472,0.604712291793999987,,
,,,,,,,,,,,,1.6915694072,47,1.6966420472,1499,,,1.7112929272,0.608598371794,,
,,,,,,,,,,,,1.6966420472,47,1.7013549272,1499,,,1.7180918072,0.615397251793999841,,
,,,,,,,,,,,,1.7013549272,47,1.7074068472,1499,,,1.7209852472,0.618290691793999866,,
,,,,,,,,,,,,1.7074068472,47,1.7112929272,1499,,,1.7288250072,0.62613045179399984,,
,,,,,,,,,,,,1.7112929272,47,1.7180918072,1499,,,1.7300151672,0.627320611794000002,,
,,,,,,,,,,,,1.7180918072,47,1.7209852472,1499,,,1.7395738072,0.636879251793999843,,
,,,,,,,,,,,,1.7209852472,47,1.7288250072,1499,,,1.7401933272,0.637498771793999939,,
,,,,,,,,,,,,1.7288250072,47,1.7300151672,1499,,,1.7502540472,0.647559491793999961,,
,,,,,,,,,,,,1.7300151672,47,1.7395738072,1499,,,1.7509934872,0.648298931793999996,,
,,,,,,,,,,,,1.7395738072,47,1.7401933272,1499,,,1.7573972472,0.654702691793999977,,
