numActiveSessions:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[5].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[5].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[5].tcp.conn-540 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[5].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,96,0,240,0.334288302064,0,0.334288302064,51,0.414367553078,51,0.414367553078,0.414367553077999993,0.494399395478,0.080031842399999996,0.494530931478,0.040137108800000001,1.0903458184,100000,1.2665254792,482.462048195749956
0.334288302064,1,1.2665254792,1,3.3180652152,1,1.0903458184,85,1.0903458184,240,2.3180652152,1,0.414367553078,47,0.494399395478,47,1.0903458184,1.090345818399999885,1.1704463512,0.080100532799999984,0.574769815478,0.120375992799999997,1.2665254792,10625,2.3180652152,822.5870232022898535
,,2.3180652152,2,4.3180652152,2,2,308,2,360,,,0.414367929078,247,0.494530931478,1499,2,2,2.0807496312,0.080749631200000004,0.574889735478,0.120495912799999992,2.3180652152,38500,3.4563828472,1127.177293081299918
,,3.3180652152,1,,,3,574,3,480,,,0.494530931478,47,0.574769815478,1499,2.3180652152,2.318065215199999852,3.0807595512,0.080759551200000001,0.655008699478,0.200614876800000007,3.4563828472,71750,4.4041997992,1191.938866895599853
,,3.4563828472,2,,,4,493,4,480,,,0.574769815478,47,0.574889735478,1499,3,3,4.0807521912,0.080752191199999989,0.655128619478,0.200734796800000003,4.4041997992,61625,,
,,4.3180652152,1,,,5,655,5,480,,,0.574889735478,47,0.655008699478,1499,3.3180652152,2.318065215199999852,,,0.657343631478,0.202949808799999963,,,,
,,4.4041997992,2,,,,,,,,,0.655008699478,47,0.655128619478,1499,4,3,,,0.660567055728,0.206173233049999959,,,,
,,,,,,,,,,,,0.655128619478,47,0.657343631478,1499,4.3180652152,2.318065215199999852,,,0.735247583478,0.280853760800000017,,,,
,,,,,,,,,,,,0.657343631478,47,0.660567055728,1499,5,3,,,0.735367503478,0.280973680799999957,,,,
,,,,,,,,,,,,0.660567055728,47,0.735247583478,1499,,,,,0.737442675478,0.283048852799999916,,,,
