numActiveSessions:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[9].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[9].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[9].tcp.conn-648 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.4625486072,47,1.4655886072,1499,,,,,1.4731859672,0.392376832962999964,,,,
,,,,,,,,,,,,1.4655886072,47,1.4684846872,1499,,,,,1.4750074872,0.394198352962999985,,,,
,,,,,,,,,,,,1.4684846872,47,1.4731859672,1499,,,,,1.4786398072,0.397830672963000007,,,,
,,,,,,,,,,,,1.4731859672,47,1.4750074872,1499,,,,,1.4815358872,0.400726752962999975,,,,
,,,,,,,,,,,,1.4750074872,47,1.4786398072,1499,,,,,1.4854153272,0.404606192962999931,,,,
,,,,,,,,,,,,1.4786398072,47,1.4815358872,1499,,,,,1.4880715672,0.407262432963000018,,,,
,,,,,,,,,,,,1.4815358872,47,1.4854153272,1499,,,,,1.5233762072,0.442567072963000017,,,,
,,,,,,,,,,,,1.4854153272,47,1.4880715672,1499,,,,,1.5235188472,0.442709712962999988,,,,
,,,,,,,,,,,,1.4880715672,47,1.5233762072,1499,,,,,1.5260014072,0.44519227296300001,,,,
,,,,,,,,,,,,1.5233762072,47,1.5235188472,1499,,,,,1.5289281272,0.448118992962999949,,,,
,,,,,,,,,,,,1.5235188472,47,1.5260014072,1499,,,,,1.5325462072,0.451737072962999917,,,,
,,,,,,,,,,,,1.5260014072,47,1.5289281272,1499,,,,,1.5355622072,0.454753072962999935,,,,
,,,,,,,,,,,,1.5289281272,47,1.5325462072,1499,,,,,1.5396694872,0.458860352962999982,,,,
,,,,,,,,,,,,1.5325462072,47,1.5355622072,1499,,,,,1.5420746072,0.46126547296300002,,,,
,,,,,,,,,,,,1.5355622072,47,1.5396694872,1499,,,,,1.5475357272,0.466726592963000006,,,,
,,,,,,,,,,,,1.5396694872,47,1.5420746072,1499,,,,,1.5505769272,0.469767792962999972,,,,
,,,,,,,,,,,,1.5420746072,47,1.5475357272,1499,,,,,1.5533310872,0.472521952962999922,,,,
,,,,,,,,,,,,1.5475357272,47,1.5505769272,1499,,,,,1.5553956472,0.474586512962999915,,,,
,,,,,,,,,,,,1.5505769272,47,1.5533310872,1499,,,,,1.5587941272,0.477984992963000008,,,,
,,,,,,,,,,,,1.5533310872,47,1.5553956472,1499,,,,,1.5620499672,0.481240832963000018,,,,
,,,,,,,,,,,,1.5553956472,47,1.5587941272,1499,,,,,1.5662891672,0.485480032963000016,,,,
,,,,,,,,,,,,1.5587941272,47,1.5620499672,1499,,,,,1.5687055672,0.487896432963000002,,,,
,,,,,,,,,,,,1.5620499672,47,1.5662891672,1499,,,,,1.5720753272,0.491266192963000001,,,,
,,,,,,,,,,,,1.5662891672,47,1.5687055672,1499,,,,,1.5750046072,0.494195472962999925,,,,
,,,,,,,,,,,,1.5687055672,47,1.5720753272,1499,,,,,1.5796194072,0.498810272962999954,,,,
,,,,,,,,,,,,1.5720753272,47,1.5750046072,1499,,,,,1.5817959672,0.500986832962999837,,,,
,,,,,,,,,,,,1.5750046072,47,1.5796194072,1499,,,,,1.5853145272,0.504505392962999897,,,,
,,,,,,,,,,,,1.5796194072,47,1.5817959672,1499,,,,,1.5883412472,0.507532112962999934,,,,
,,,,,,,,,,,,1.5817959672,47,1.5853145272,1499,,,,,1.5917324472,0.510923312962999973,,,,
,,,,,,,,,,,,1.5853145272,47,1.5883412472,1499,,,,,1.5949882872,0.514179152962999983,,,,
,,,,,,,,,,,,1.5883412472,47,1.5917324472,1499,,,,,1.5995752472,0.5187661129629999,,,,
,,,,,,,,,,,,1.5917324472,47,1.5949882872,1499,,,,,1.6014059672,0.520596832962999965,,,,
,,,,,,,,,,,,1.5949882872,47,1.5995752472,1499,,,,,1.6059192472,0.525110112963000028,,,,
,,,,,,,,,,,,1.5995752472,47,1.6014059672,1499,,,,,1.6079898072,0.527180672962999971,,,,
,,,,,,,,,,,,1.6014059672,47,1.6059192472,1499,,,,,1.6118638872,0.531054752962999863,,,,
,,,,,,,,,,,,1.6059192472,47,1.6079898072,1499,,,,,1.6147599672,0.533950832963000053,,,,
,,,,,,,,,,,,1.6079898072,47,1.6118638872,1499,,,,,1.6186214072,0.537812272962999934,,,,
,,,,,,,,,,,,1.6118638872,47,1.6147599672,1499,,,,,1.6212776472,0.540468512963000023,,,,
,,,,,,,,,,,,1.6147599672,47,1.6186214072,1499,,,,,1.6255313272,0.544722192962999948,,,,
,,,,,,,,,,,,1.6186214072,47,1.6212776472,1499,,,,,1.6278218072,0.547012672963000044,,,,
,,,,,,,,,,,,1.6212776472,47,1.6255313272,1499,,,,,1.6332676472,0.552458512962999967,,,,
,,,,,,,,,,,,1.6255313272,47,1.6278218072,1499,,,,,1.6358146872,0.555005552963000023,,,,
,,,,,,,,,,,,1.6278218072,47,1.6332676472,1499,,,,,1.6379912472,0.557182112962999906,,,,
,,,,,,,,,,,,1.6332676472,47,1.6358146872,1499,,,,,1.7184410232,0.637631888962999935,,,,
,,,,,,,,,,,,1.6358146872,47,1.6379912472,1499,,,,,1.7986494872,0.040172202399999995,,,,
,,,,,,,,,,,,1.6379912472,47,1.7184410232,1311,,,,,1.7987893272,0.040312042399999997,,,,
,,,,,,,,,,,,1.7184410232,47,1.7985179512,47,,,,,1.8019476472,0.043470362399999989,,,,
,,,,,,,,,,,,1.7184413992,247,1.7986494872,1499,,,,,1.8046076472,0.046130362399999999,,,,
,,,,,,,,,,,,1.7986494872,47,1.7987893272,1499,,,,,1.8083671672,0.049889882400000001,,,,
,,,,,,,,,,,,1.7987893272,47,1.8019476472,1499,,,,,1.8109151672,0.052437882399999996,,,,
,,,,,,,,,,,,1.8019476472,47,1.8046076472,1499,,,,,1.8155295672,0.0570522824,,,,
,,,,,,,,,,,,1.8046076472,47,1.8083671672,1499,,,,,1.8175821272,0.059104842399999995,,,,
,,,,,,,,,,,,1.8083671672,47,1.8109151672,1499,,,,,1.8979570232,0.139479738399999996,,,,
,,,,,,,,,,,,1.8109151672,47,1.8155295672,1499,,,,,2.0813758872,0.041172153599999996,,,,
,,,,,,,,,,,,1.8155295672,47,1.8175821272,1499,,,,,2.0854930072,0.045289273599999998,,,,
,,,,,,,,,,,,1.8175821272,47,1.8979570232,931,,,,,2.0910513272,0.05084759359999999,,,,
,,,,,,,,,,,,1.8979570232,47,2.0812443512,47,,,,,2.0966795672,0.056475833599999996,,,,
,,,,,,,,,,,,2,247,2.0813758872,1499,,,,,2.1028880472,0.062684313599999985,,,,
,,,,,,,,,,,,2.0813758872,47,2.0854930072,1499,,,,,2.1088146072,0.068610873599999982,,,,
,,,,,,,,,,,,2.0854930072,47,2.0910513272,1499,,,,,2.1148963672,0.074692633600000002,,,,
,,,,,,,,,,,,2.0910513272,47,2.0966795672,1499,,,,,2.1207582072,0.080554473599999981,,,,
,,,,,,,,,,,,2.0966795672,47,2.1028880472,1499,,,,,2.1265829272,0.086379193599999986,,,,
,,,,,,,,,,,,2.1028880472,47,2.1088146072,1499,,,,,2.1324038072,0.092200073599999987,,,,
,,,,,,,,,,,,2.1088146072,47,2.1148963672,1499,,,,,2.1415242072,0.101320473599999987,,,,
,,,,,,,,,,,,2.1148963672,47,2.1207582072,1499,,,,,2.1470891672,0.106885433599999995,,,,
,,,,,,,,,,,,2.1207582072,47,2.1265829272,1499,,,,,2.1529072472,0.112703513599999998,,,,
,,,,,,,,,,,,2.1265829272,47,2.1324038072,1499,,,,,2.1586412472,0.118437513599999988,,,,
,,,,,,,,,,,,2.1324038072,47,2.1415242072,1499,,,,,2.1675860472,0.127382313599999962,,,,
,,,,,,,,,,,,2.1415242072,47,2.1470891672,1499,,,,,2.1733662072,0.133162473599999997,,,,
,,,,,,,,,,,,2.1470891672,47,2.1529072472,1499,,,,,2.1788459672,0.138642233599999997,,,,
,,,,,,,,,,,,2.1529072472,47,2.1586412472,1499,,,,,2.1874556472,0.147251913600000005,,,,
,,,,,,,,,,,,2.1586412472,47,2.1675860472,1499,,,,,2.1927668472,0.152563113599999965,,,,
,,,,,,,,,,,,2.1675860472,47,2.1733662072,1499,,,,,2.1986849272,0.158481193599999958,,,,
,,,,,,,,,,,,2.1733662072,47,2.1788459672,1499,,,,,2.2063762072,0.16617247359999998,,,,
,,,,,,,,,,,,2.1788459672,47,2.1874556472,1499,,,,,2.2115627672,0.171359033599999987,,,,
,,,,,,,,,,,,2.1874556472,47,2.1927668472,1499,,,,,2.2188285272,0.178624793599999997,,,,
,,,,,,,,,,,,2.1927668472,47,2.1986849272,1499,,,,,2.2245768472,0.18437311359999997,,,,
,,,,,,,,,,,,2.1986849272,47,2.2063762072,1499,,,,,2.2321905272,0.191986793599999982,,,,
,,,,,,,,,,,,2.2063762072,47,2.2115627672,1499,,,,,2.2382285272,0.19802479359999997,,,,
,,,,,,,,,,,,2.2115627672,47,2.2188285272,1499,,,,,2.3184775752,0.278273841600000014,,,,
,,,,,,,,,,,,2.2188285272,47,2.2245768472,1499,,,,,3.0813858072,0.041184986399999998,,,,
,,,,,,,,,,,,2.2245768472,47,2.2321905272,1499,,,,,3.0873756472,0.047174826399999994,,,,
,,,,,,,,,,,,2.2321905272,47,2.2382285272,1499,,,,,3.0929814072,0.052780586399999995,,,,
,,,,,,,,,,,,2.2382285272,47,2.3184775752,670,,,,,3.0987732472,0.058572426400000001,,,,
,,,,,,,,,,,,2.3184775752,47,3.0812542712,47,,,,,3.1048172472,0.064616426399999981,,,,
,,,,,,,,,,,,3,247,3.0813858072,1499,,,,,3.1105254872,0.070324666399999985,,,,
,,,,,,,,,,,,3.0813858072,47,3.0873756472,1499,,,,,3.1163223672,0.076121546399999989,,,,
,,,,,,,,,,,,3.0873756472,47,3.0929814072,1499,,,,,3.1217762072,0.081575386400000004,,,,
,,,,,,,,,,,,3.0929814072,47,3.0987732472,1499,,,,,3.1275850872,0.087384266399999993,,,,
,,,,,,,,,,,,3.0987732472,47,3.1048172472,1499,,,,,3.1330474872,0.092846666399999999,,,,
,,,,,,,,,,,,3.1048172472,47,3.1105254872,1499,,,,,3.1389415672,0.098740746399999995,,,,
,,,,,,,,,,,,3.1105254872,47,3.1163223672,1499,,,,,3.1476812472,0.107480426399999995,,,,
,,,,,,,,,,,,3.1163223672,47,3.1217762072,1499,,,,,3.1530224472,0.112821626399999985,,,,
,,,,,,,,,,,,3.1217762072,47,3.1275850872,1499,,,,,3.1589411672,0.118740346400000001,,,,
,,,,,,,,,,,,3.1275850872,47,3.1330474872,1499,,,,,3.1674359672,0.127235146399999998,,,,
,,,,,,,,,,,,3.1330474872,47,3.1389415672,1499,,,,,3.1734897272,0.133288906399999961,,,,
,,,,,,,,,,,,3.1389415672,47,3.1476812472,1499,,,,,3.1795716472,0.13937082639999998,,,,
,,,,,,,,,,,,3.1476812472,47,3.1530224472,1499,,,,,3.1852498872,0.145049066399999981,,,,
,,,,,,,,,,,,3.1530224472,47,3.1589411672,1499,,,,,3.1942079672,0.15400714639999996,,,,
,,,,,,,,,,,,3.1589411672,47,3.1674359672,1499,,,,,3.1995238872,0.159323066399999989,,,,
,,,,,,,,,,,,3.1674359672,47,3.1734897272,1499,,,,,3.2054865272,0.165285706400000009,,,,
,,,,,,,,,,,,3.1734897272,47,3.1795716472,1499,,,,,3.2133760472,0.173175226399999992,,,,
,,,,,,,,,,,,3.1795716472,47,3.1852498872,1499,,,,,3.2185446072,0.17834378639999998,,,,
,,,,,,,,,,,,3.1852498872,47,3.1942079672,1499,,,,,3.2244746872,0.184273866399999984,,,,
,,,,,,,,,,,,3.1942079672,47,3.1995238872,1499,,,,,3.2310562072,0.190855386399999992,,,,
,,,,,,,,,,,,3.1995238872,47,3.2054865272,1499,,,,,3.2384474072,0.198246586399999979,,,,
,,,,,,,,,,,,3.2054865272,47,3.2133760472,1499,,,,,3.2444854072,0.204284586399999966,,,,
,,,,,,,,,,,,3.2133760472,47,3.2185446072,1499,,,,,3.2513127672,0.211111946399999971,,,,
,,,,,,,,,,,,3.2185446072,47,3.2244746872,1499,,,,,3.2575326072,0.217331786400000003,,,,
,,,,,,,,,,,,3.2244746872,47,3.2310562072,1499,,,,,3.2644280472,0.224227226399999978,,,,
,,,,,,,,,,,,3.2310562072,47,3.2384474072,1499,,,,,3.2706099672,0.230409146399999985,,,,
,,,,,,,,,,,,3.2384474072,47,3.2444854072,1499,,,,,3.2773741272,0.237173306400000004,,,,
,,,,,,,,,,,,3.2444854072,47,3.2513127672,1499,,,,,3.2838372472,0.243636426399999993,,,,
,,,,,,,,,,,,3.2513127672,47,3.2575326072,1499,,,,,3.2906434072,0.250442586399999943,,,,
,,,,,,,,,,,,3.2575326072,47,3.2644280472,1499,,,,,3.2972630072,0.257062186400000002,,,,
,,,,,,,,,,,,3.2644280472,47,3.2706099672,1499,,,,,3.3035755672,0.263374746400000025,,,,
,,,,,,,,,,,,3.2706099672,47,3.2773741272,1499,,,,,3.3101478872,0.269947066399999989,,,,
,,,,,,,,,,,,3.2773741272,47,3.2838372472,1499,,,,,3.3168199672,0.276619146399999959,,,,
,,,,,,,,,,,,3.2838372472,47,3.2906434072,1499,,,,,3.3233616472,0.283160826399999952,,,,
,,,,,,,,,,,,3.2906434072,47,3.2972630072,1499,,,,,3.3299339672,0.289733146399999917,,,,
,,,,,,,,,,,,3.2972630072,47,3.3035755672,1499,,,,,3.3364000472,0.296199226399999958,,,,
,,,,,,,,,,,,3.3035755672,47,3.3101478872,1499,,,,,3.3415437272,0.301342906399999942,,,,
,,,,,,,,,,,,3.3101478872,47,3.3168199672,1499,,,,,3.3436003672,0.303399546399999996,,,,
,,,,,,,,,,,,3.3168199672,47,3.3233616472,1499,,,,,3.3496753272,0.309474506399999958,,,,
,,,,,,,,,,,,3.3233616472,47,3.3299339672,1499,,,,,3.3564088472,0.316208026400000007,,,,
,,,,,,,,,,,,3.3299339672,47,3.3364000472,1499,,,,,3.3627906072,0.322589786400000021,,,,
,,,,,,,,,,,,3.3364000472,47,3.3415437272,1499,,,,,3.3680166072,0.327815786399999974,,,,
,,,,,,,,,,,,3.3415437272,47,3.3436003672,1499,,,,,3.3694556472,0.329254826399999921,,,,
,,,,,,,,,,,,3.3436003672,47,3.3496753272,1499,,,,,3.3765549272,0.336354106399999962,,,,
,,,,,,,,,,,,3.3496753272,47,3.3564088472,1499,,,,,3.4574171272,0.417216306399999956,,,,
,,,,,,,,,,,,3.3564088472,47,3.3627906072,1499,,,,,4.0813784472,0.041174713599999995,,,,
,,,,,,,,,,,,3.3627906072,47,3.3680166072,1499,,,,,4.0853741272,0.045170393599999996,,,,
,,,,,,,,,,,,3.3680166072,47,3.3694556472,1499,,,,,4.0893914872,0.049187753599999994,,,,
,,,,,,,,,,,,3.3694556472,47,3.3765549272,1499,,,,,4.0944438872,0.054240153599999993,,,,
,,,,,,,,,,,,3.3765549272,47,3.4574171272,774,,,,,4.0997503672,0.059546633599999995,,,,
,,,,,,,,,,,,3.4574171272,47,4.0812469112,47,,,,,4.1069190872,0.066715353599999998,,,,
,,,,,,,,,,,,4,247,4.0813784472,1499,,,,,4.1136231672,0.0734194336,,,,
,,,,,,,,,,,,4.0813784472,47,4.0853741272,1499,,,,,4.1190902872,0.078886553599999992,,,,
,,,,,,,,,,,,4.0853741272,47,4.0893914872,1499,,,,,4.1257455672,0.085541833600000005,,,,
,,,,,,,,,,,,4.0893914872,47,4.0944438872,1499,,,,,4.1322300472,0.092026313599999992,,,,
,,,,,,,,,,,,4.0944438872,47,4.0997503672,1499,,,,,4.1389134872,0.098709753600000004,,,,
,,,,,,,,,,,,4.0997503672,47,4.1069190872,1499,,,,,4.1453929272,0.105189193599999979,,,,
,,,,,,,,,,,,4.1069190872,47,4.1136231672,1499,,,,,4.1520185272,0.111814793599999989,,,,
,,,,,,,,,,,,4.1136231672,47,4.1190902872,1499,,,,,4.1586760472,0.118472313599999989,,,,
,,,,,,,,,,,,4.1190902872,47,4.1257455672,1499,,,,,4.1653234072,0.12511967359999998,,,,
,,,,,,,,,,,,4.1257455672,47,4.1322300472,1499,,,,,4.1700542872,0.129850553599999973,,,,
,,,,,,,,,,,,4.1322300472,47,4.1389134872,1499,,,,,4.1718530872,0.131649353599999962,,,,
,,,,,,,,,,,,4.1389134872,47,4.1453929272,1499,,,,,4.1783887672,0.138185033600000006,,,,
,,,,,,,,,,,,4.1453929272,47,4.1520185272,1499,,,,,4.1851342872,0.14493055360000001,,,,
,,,,,,,,,,,,4.1520185272,47,4.1586760472,1499,,,,,4.1919391672,0.151735433599999968,,,,
,,,,,,,,,,,,4.1586760472,47,4.1653234072,1499,,,,,4.1982727672,0.158069033599999963,,,,
,,,,,,,,,,,,4.1653234072,47,4.1700542872,1499,,,,,4.2048011672,0.164597433600000008,,,,
,,,,,,,,,,,,4.1700542872,47,4.1718530872,1499,,,,,4.2116943672,0.171490633599999997,,,,
,,,,,,,,,,,,4.1718530872,47,4.1783887672,1499,,,,,4.2179936472,0.177789913599999959,,,,
,,,,,,,,,,,,4.1783887672,47,4.1851342872,1499,,,,,4.2245173272,0.184313593599999991,,,,
,,,,,,,,,,,,4.1851342872,47,4.1919391672,1499,,,,,4.2311142072,0.190910473599999962,,,,
,,,,,,,,,,,,4.1919391672,47,4.1982727672,1499,,,,,4.2376426072,0.197438873600000008,,,,
,,,,,,,,,,,,4.1982727672,47,4.2048011672,1499,,,,,4.2442862072,0.204082473599999979,,,,
,,,,,,,,,,,,4.2048011672,47,4.2116943672,1499,,,,,4.2508218872,0.210618153599999967,,,,
,,,,,,,,,,,,4.2116943672,47,4.2179936472,1499,,,,,4.2575914072,0.217387673599999996,,,,
,,,,,,,,,,,,4.2179936472,47,4.2245173272,1499,,,,,4.2645827672,0.224379033599999998,,,,
,,,,,,,,,,,,4.2245173272,47,4.2311142072,1499,,,,,4.2677606872,0.227556953599999999,,,,
,,,,,,,,,,,,4.2311142072,47,4.2376426072,1499,,,,,4.2707586872,0.2305549536,,,,
,,,,,,,,,,,,4.2376426072,47,4.2442862072,1499,,,,,4.2778759672,0.237672233600000003,,,,
,,,,,,,,,,,,4.2442862072,47,4.2508218872,1499,,,,,4.2838498072,0.243646073600000011,,,,
,,,,,,,,,,,,4.2508218872,47,4.2575914072,1499,,,,,4.2903914872,0.250187753600000005,,,,
,,,,,,,,,,,,4.2575914072,47,4.2645827672,1499,,,,,4.2972629272,0.257059193599999956,,,,
,,,,,,,,,,,,4.2645827672,47,4.2677606872,1499,,,,,4.3035263672,0.263322633599999965,,,,
,,,,,,,,,,,,4.2677606872,47,4.2707586872,1499,,,,,4.3101275672,0.269923833599999939,,,,
,,,,,,,,,,,,4.2707586872,47,4.2778759672,1499,,,,,4.3166890072,0.276485273599999968,,,,
,,,,,,,,,,,,4.2778759672,47,4.2838498072,1499,,,,,4.3241117272,0.283907993599999962,,,,
,,,,,,,,,,,,4.2838498072,47,4.2903914872,1499,,,,,4.3300330072,0.289829273599999991,,,,
,,,,,,,,,,,,4.2903914872,47,4.2972629272,1499,,,,,4.3367845272,0.296580793600000002,,,,
,,,,,,,,,,,,4.2972629272,47,4.3035263672,1499,,,,,4.3382475672,0.298043833599999972,,,,
,,,,,,,,,,,,4.3035263672,47,4.3101275672,1499,,,,,4.3430743672,0.302870633599999993,,,,
,,,,,,,,,,,,4.3101275672,47,4.3166890072,1499,,,,,4.3498498872,0.309646153599999916,,,,
,,,,,,,,,,,,4.3166890072,47,4.3241117272,1499,,,,,4.3569551672,0.316751433600000019,,,,
,,,,,,,,,,,,4.3241117272,47,4.3300330072,1499,,,,,4.3631310872,0.32292735360000002,,,,
,,,,,,,,,,,,4.3300330072,47,4.3367845272,1499,,,,,4.3648279672,0.324624233599999921,,,,
,,,,,,,,,,,,4.3367845272,47,4.3382475672,1499,,,,,4.3693010072,0.32909727359999996,,,,
,,,,,,,,,,,,4.3382475672,47,4.3430743672,1499,,,,,4.3755668472,0.335363113599999928,,,,
,,,,,,,,,,,,4.3430743672,47,4.3498498872,1499,,,,,4.3760525272,0.33584879359999997,,,,
,,,,,,,,,,,,4.3498498872,47,4.3569551672,1499,,,,,4.3831818072,0.342978073599999986,,,,
,,,,,,,,,,,,4.3569551672,47,4.3631310872,1499,,,,,4.3842670872,0.344063353599999953,,,,
,,,,,,,,,,,,4.3631310872,47,4.3648279672,1499,,,,,4.3864736472,0.346269913599999921,,,,
,,,,,,,,,,,,4.3648279672,47,4.3693010072,1499,,,,,4.3894776472,0.349273913599999928,,,,
,,,,,,,,,,,,4.3693010072,47,4.3755668472,1499,,,,,4.3950814872,0.354877753599999955,,,,
,,,,,,,,,,,,4.3755668472,47,4.3760525272,1499,,,,,4.3955671672,0.3553634336,,,,
,,,,,,,,,,,,4.3760525272,47,4.3831818072,1499,,,,,4.3987270872,0.358523353599999981,,,,
,,,,,,,,,,,,4.3831818072,47,4.3842670872,1499,,,,,4.4024663672,0.362262633599999993,,,,
,,,,,,,,,,,,4.3842670872,47,4.3864736472,1499,,,,,4.4827237112,0.442519977599999946,,,,
,,,,,,,,,,,,4.3864736472,47,4.3894776472,1499,,,,,,,,,,
