numActiveSessions:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[13].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[13].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[13].tcp.conn-605 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[13].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.3264812472,47,1.3296081272,1499,,,,,1.3359976472,0.513066506796999941,,,,
,,,,,,,,,,,,1.3296081272,47,1.3330978072,1499,,,,,1.3393810872,0.516449946796999845,,,,
,,,,,,,,,,,,1.3330978072,47,1.3359976472,1499,,,,,1.3426158872,0.51968474679700005,,,,
,,,,,,,,,,,,1.3359976472,47,1.3393810872,1499,,,,,1.3467686072,0.523837466797000049,,,,
,,,,,,,,,,,,1.3393810872,47,1.3426158872,1499,,,,,1.3493049272,0.526373786796999973,,,,
,,,,,,,,,,,,1.3426158872,47,1.3467686072,1499,,,,,1.3525487672,0.529617626796999861,,,,
,,,,,,,,,,,,1.3467686072,47,1.3493049272,1499,,,,,1.3558106072,0.532879466797000043,,,,
,,,,,,,,,,,,1.3493049272,47,1.3525487672,1499,,,,,1.3602862872,0.537355146796999914,,,,
,,,,,,,,,,,,1.3525487672,47,1.3558106072,1499,,,,,1.3625702072,0.539639066796999908,,,,
,,,,,,,,,,,,1.3558106072,47,1.3602862872,1499,,,,,1.3669766872,0.54404554679700001,,,,
,,,,,,,,,,,,1.3602862872,47,1.3625702072,1499,,,,,1.3689134072,0.545982266797000013,,,,
,,,,,,,,,,,,1.3625702072,47,1.3669766872,1499,,,,,1.3733731672,0.550442026797000047,,,,
,,,,,,,,,,,,1.3669766872,47,1.3689134072,1499,,,,,1.3757835672,0.55285242679699986,,,,
,,,,,,,,,,,,1.3689134072,47,1.3733731672,1499,,,,,1.3794111672,0.556480026797000035,,,,
,,,,,,,,,,,,1.3733731672,47,1.3757835672,1499,,,,,1.4598285432,0.63689740279700002,,,,
,,,,,,,,,,,,1.3757835672,47,1.3794111672,1499,,,,,1.5400330072,0.0401797864,,,,
,,,,,,,,,,,,1.3794111672,47,1.4598285432,1311,,,,,1.5401529272,0.040299706399999995,,,,
,,,,,,,,,,,,1.4598285432,47,1.5399014712,47,,,,,1.5425542872,0.0427010664,,,,
,,,,,,,,,,,,1.4598289192,247,1.5400330072,1499,,,,,1.5459647672,0.046111546399999994,,,,
,,,,,,,,,,,,1.5400330072,47,1.5401529272,1499,,,,,1.5512964472,0.051443226399999999,,,,
,,,,,,,,,,,,1.5401529272,47,1.5425542872,1499,,,,,1.5528514072,0.052998186399999993,,,,
,,,,,,,,,,,,1.5425542872,47,1.5459647672,1499,,,,,1.6331464152,0.13329319439999998,,,,
,,,,,,,,,,,,1.5459647672,47,1.5512964472,1499,,,,,2.0818706072,0.041587833599999998,,,,
,,,,,,,,,,,,1.5512964472,47,1.5528514072,1499,,,,,2.0859726872,0.045689913599999992,,,,
,,,,,,,,,,,,1.5528514072,47,1.6331464152,1335,,,,,2.0915310072,0.051248233599999998,,,,
,,,,,,,,,,,,1.6331464152,47,2.0817390712,47,,,,,2.0971592472,0.05687647359999999,,,,
,,,,,,,,,,,,2,247,2.0818706072,1499,,,,,2.1033677272,0.063084953599999993,,,,
,,,,,,,,,,,,2.0818706072,47,2.0859726872,1499,,,,,2.1092942872,0.06901151359999999,,,,
,,,,,,,,,,,,2.0859726872,47,2.0915310072,1499,,,,,2.1153760472,0.075093273599999982,,,,
,,,,,,,,,,,,2.0915310072,47,2.0971592472,1499,,,,,2.1212378872,0.080955113599999989,,,,
,,,,,,,,,,,,2.0971592472,47,2.1033677272,1499,,,,,2.1270626072,0.086779833599999994,,,,
,,,,,,,,,,,,2.1033677272,47,2.1092942872,1499,,,,,2.1328834872,0.092600713599999994,,,,
,,,,,,,,,,,,2.1092942872,47,2.1153760472,1499,,,,,2.1420038872,0.101721113599999995,,,,
,,,,,,,,,,,,2.1153760472,47,2.1212378872,1499,,,,,2.1475688472,0.107286073600000003,,,,
,,,,,,,,,,,,2.1212378872,47,2.1270626072,1499,,,,,2.1533869272,0.113104153599999978,,,,
,,,,,,,,,,,,2.1270626072,47,2.1328834872,1499,,,,,2.1591209272,0.118838153599999995,,,,
,,,,,,,,,,,,2.1328834872,47,2.1420038872,1499,,,,,2.1680657272,0.12778295359999997,,,,
,,,,,,,,,,,,2.1420038872,47,2.1475688472,1499,,,,,2.1738458872,0.133563113600000004,,,,
,,,,,,,,,,,,2.1475688472,47,2.1533869272,1499,,,,,2.1793256472,0.139042873600000004,,,,
,,,,,,,,,,,,2.1533869272,47,2.1591209272,1499,,,,,2.1879353272,0.147652553600000013,,,,
,,,,,,,,,,,,2.1591209272,47,2.1680657272,1499,,,,,2.1932465272,0.152963753599999973,,,,
,,,,,,,,,,,,2.1680657272,47,2.1738458872,1499,,,,,2.1991646072,0.158881833599999965,,,,
,,,,,,,,,,,,2.1738458872,47,2.1793256472,1499,,,,,2.2068558872,0.166573113599999987,,,,
,,,,,,,,,,,,2.1793256472,47,2.1879353272,1499,,,,,2.2120424472,0.171759673599999995,,,,
,,,,,,,,,,,,2.1879353272,47,2.1932465272,1499,,,,,2.2193082072,0.179025433600000004,,,,
,,,,,,,,,,,,2.1932465272,47,2.1991646072,1499,,,,,2.2250565272,0.184773753599999978,,,,
,,,,,,,,,,,,2.1991646072,47,2.2068558872,1499,,,,,2.2326702072,0.192387433599999989,,,,
,,,,,,,,,,,,2.2068558872,47,2.2120424472,1499,,,,,2.2385882872,0.198305513599999982,,,,
,,,,,,,,,,,,2.2120424472,47,2.2193082072,1499,,,,,2.2446582072,0.204375433599999988,,,,
,,,,,,,,,,,,2.2193082072,47,2.2250565272,1499,,,,,2.2488447672,0.208561993599999994,,,,
,,,,,,,,,,,,2.2250565272,47,2.2326702072,1499,,,,,2.2523404472,0.212057673599999995,,,,
,,,,,,,,,,,,2.2326702072,47,2.2385882872,1499,,,,,2.3331486472,0.292865873599999936,,,,
,,,,,,,,,,,,2.2385882872,47,2.2446582072,1499,,,,,3.0818805272,0.041600666399999999,,,,
,,,,,,,,,,,,2.2446582072,47,2.2488447672,1499,,,,,3.0878553272,0.047575466400000001,,,,
,,,,,,,,,,,,2.2488447672,47,2.2523404472,1499,,,,,3.0934610872,0.053181226400000003,,,,
,,,,,,,,,,,,2.2523404472,47,2.3331486472,564,,,,,3.0992529272,0.058973066399999995,,,,
,,,,,,,,,,,,2.3331486472,47,3.0817489912,47,,,,,3.1052969272,0.065017066399999989,,,,
,,,,,,,,,,,,3,247,3.0818805272,1499,,,,,3.1110051672,0.070725306399999992,,,,
,,,,,,,,,,,,3.0818805272,47,3.0878553272,1499,,,,,3.1168020472,0.076522186399999997,,,,
,,,,,,,,,,,,3.0878553272,47,3.0934610872,1499,,,,,3.1222558872,0.081976026399999984,,,,
,,,,,,,,,,,,3.0934610872,47,3.0992529272,1499,,,,,3.1280647672,0.0877849064,,,,
,,,,,,,,,,,,3.0992529272,47,3.1052969272,1499,,,,,3.1335271672,0.093247306399999979,,,,
,,,,,,,,,,,,3.1052969272,47,3.1110051672,1499,,,,,3.1394212472,0.099141386400000002,,,,
,,,,,,,,,,,,3.1110051672,47,3.1168020472,1499,,,,,3.1481609272,0.107881066400000002,,,,
,,,,,,,,,,,,3.1168020472,47,3.1222558872,1499,,,,,3.1535021272,0.113222266399999992,,,,
,,,,,,,,,,,,3.1222558872,47,3.1280647672,1499,,,,,3.1594208472,0.119140986399999981,,,,
,,,,,,,,,,,,3.1280647672,47,3.1335271672,1499,,,,,3.1679156472,0.127635786400000005,,,,
,,,,,,,,,,,,3.1335271672,47,3.1394212472,1499,,,,,3.1739694072,0.133689546399999969,,,,
,,,,,,,,,,,,3.1394212472,47,3.1481609272,1499,,,,,3.1800513272,0.139771466399999987,,,,
,,,,,,,,,,,,3.1481609272,47,3.1535021272,1499,,,,,3.1857295672,0.145449706399999989,,,,
,,,,,,,,,,,,3.1535021272,47,3.1594208472,1499,,,,,3.1946876472,0.154407786399999968,,,,
,,,,,,,,,,,,3.1594208472,47,3.1679156472,1499,,,,,3.2000035672,0.159723706399999997,,,,
,,,,,,,,,,,,3.1679156472,47,3.1739694072,1499,,,,,3.2059662072,0.165686346399999961,,,,
,,,,,,,,,,,,3.1739694072,47,3.1800513272,1499,,,,,3.2138557272,0.1735758664,,,,
,,,,,,,,,,,,3.1800513272,47,3.1857295672,1499,,,,,3.2190242872,0.178744426399999988,,,,
,,,,,,,,,,,,3.1857295672,47,3.1946876472,1499,,,,,3.2280282072,0.187748346399999987,,,,
,,,,,,,,,,,,3.1946876472,47,3.2000035672,1499,,,,,3.2340741272,0.193794266399999969,,,,
,,,,,,,,,,,,3.2000035672,47,3.2059662072,1499,,,,,3.2389270872,0.198647226399999987,,,,
,,,,,,,,,,,,3.2059662072,47,3.2138557272,1499,,,,,3.2449650872,0.204685226399999974,,,,
,,,,,,,,,,,,3.2138557272,47,3.2190242872,1499,,,,,3.2517924472,0.211512586399999978,,,,
,,,,,,,,,,,,3.2190242872,47,3.2280282072,1499,,,,,3.2580122872,0.217732426400000011,,,,
,,,,,,,,,,,,3.2280282072,47,3.2340741272,1499,,,,,3.2649077272,0.224627866399999985,,,,
,,,,,,,,,,,,3.2340741272,47,3.2389270872,1499,,,,,3.2710896472,0.230809786399999993,,,,
,,,,,,,,,,,,3.2389270872,47,3.2449650872,1499,,,,,3.2778538072,0.237573946400000012,,,,
,,,,,,,,,,,,3.2449650872,47,3.2517924472,1499,,,,,3.2820324472,0.241752586399999968,,,,
,,,,,,,,,,,,3.2517924472,47,3.2580122872,1499,,,,,3.2843169272,0.244037066400000001,,,,
,,,,,,,,,,,,3.2580122872,47,3.2649077272,1499,,,,,3.2911230872,0.250843226400000007,,,,
,,,,,,,,,,,,3.2649077272,47,3.2710896472,1499,,,,,3.2977426872,0.257462826399999954,,,,
,,,,,,,,,,,,3.2710896472,47,3.2778538072,1499,,,,,3.3040552472,0.263775386399999976,,,,
,,,,,,,,,,,,3.2778538072,47,3.2820324472,1499,,,,,3.3106275672,0.270347706399999941,,,,
,,,,,,,,,,,,3.2820324472,47,3.2843169272,1499,,,,,3.3172996472,0.277019786400000022,,,,
,,,,,,,,,,,,3.2843169272,47,3.2911230872,1499,,,,,3.3238413272,0.283561466400000015,,,,
,,,,,,,,,,,,3.2911230872,47,3.2977426872,1499,,,,,3.3304136472,0.29013378639999998,,,,
,,,,,,,,,,,,3.2977426872,47,3.3040552472,1499,,,,,3.3371255672,0.296845706399999963,,,,
,,,,,,,,,,,,3.3040552472,47,3.3106275672,1499,,,,,3.3440800472,0.303800186399999948,,,,
,,,,,,,,,,,,3.3106275672,47,3.3172996472,1499,,,,,3.3518338872,0.31155402639999996,,,,
,,,,,,,,,,,,3.3172996472,47,3.3238413272,1499,,,,,3.3548498872,0.314570026399999978,,,,
,,,,,,,,,,,,3.3238413272,47,3.3304136472,1499,,,,,3.3567686072,0.316488746400000019,,,,
,,,,,,,,,,,,3.3304136472,47,3.3371255672,1499,,,,,3.3632702872,0.322990426399999973,,,,
,,,,,,,,,,,,3.3371255672,47,3.3440800472,1499,,,,,3.3708946872,0.330614826399999949,,,,
,,,,,,,,,,,,3.3440800472,47,3.3518338872,1499,,,,,3.3737847672,0.333504906399999966,,,,
,,,,,,,,,,,,3.3518338872,47,3.3548498872,1499,,,,,3.3769146872,0.336634826399999974,,,,
,,,,,,,,,,,,3.3548498872,47,3.3567686072,1499,,,,,3.4574901912,0.417210330399999994,,,,
,,,,,,,,,,,,3.3567686072,47,3.3632702872,1499,,,,,4.0818731672,0.041590393599999997,,,,
,,,,,,,,,,,,3.3632702872,47,3.3708946872,1499,,,,,4.0858538072,0.04557103359999999,,,,
,,,,,,,,,,,,3.3708946872,47,3.3737847672,1499,,,,,4.0898711672,0.049588393600000002,,,,
,,,,,,,,,,,,3.3737847672,47,3.3769146872,1499,,,,,4.0949235672,0.0546407936,,,,
,,,,,,,,,,,,3.3769146872,47,3.4574901912,197,,,,,4.1002300472,0.059947273600000003,,,,
,,,,,,,,,,,,3.4574901912,47,4.0817416312,47,,,,,4.1073987672,0.067115993600000006,,,,
,,,,,,,,,,,,4,247,4.0818731672,1499,,,,,4.1141028472,0.073820073599999979,,,,
,,,,,,,,,,,,4.0818731672,47,4.0858538072,1499,,,,,4.1195699672,0.079287193599999999,,,,
,,,,,,,,,,,,4.0858538072,47,4.0898711672,1499,,,,,4.1262252472,0.085942473599999985,,,,
,,,,,,,,,,,,4.0898711672,47,4.0949235672,1499,,,,,4.1327097272,0.0924269536,,,,
,,,,,,,,,,,,4.0949235672,47,4.1002300472,1499,,,,,4.1393931672,0.099110393599999984,,,,
,,,,,,,,,,,,4.1002300472,47,4.1073987672,1499,,,,,4.1461244472,0.10584167359999999,,,,
,,,,,,,,,,,,4.1073987672,47,4.1141028472,1499,,,,,4.1524982072,0.112215433599999996,,,,
,,,,,,,,,,,,4.1141028472,47,4.1195699672,1499,,,,,4.1591557272,0.118872953599999997,,,,
,,,,,,,,,,,,4.1195699672,47,4.1262252472,1499,,,,,4.1658030872,0.125520313599999988,,,,
,,,,,,,,,,,,4.1262252472,47,4.1327097272,1499,,,,,4.1723327672,0.13204999359999997,,,,
,,,,,,,,,,,,4.1327097272,47,4.1393931672,1499,,,,,4.1788684472,0.138585673599999958,,,,
,,,,,,,,,,,,4.1393931672,47,4.1461244472,1499,,,,,4.1828558072,0.142573033600000009,,,,
,,,,,,,,,,,,4.1461244472,47,4.1524982072,1499,,,,,4.1856139672,0.145331193599999963,,,,
,,,,,,,,,,,,4.1524982072,47,4.1591557272,1499,,,,,4.1924188472,0.152136073599999976,,,,
,,,,,,,,,,,,4.1591557272,47,4.1658030872,1499,,,,,4.1987524472,0.158469673599999971,,,,
,,,,,,,,,,,,4.1658030872,47,4.1723327672,1499,,,,,4.2052808472,0.16499807359999996,,,,
,,,,,,,,,,,,4.1723327672,47,4.1788684472,1499,,,,,4.2121740472,0.171891273600000004,,,,
,,,,,,,,,,,,4.1788684472,47,4.1828558072,1499,,,,,4.2184733272,0.178190553599999967,,,,
,,,,,,,,,,,,4.1828558072,47,4.1856139672,1499,,,,,4.2249970072,0.184714233599999998,,,,
,,,,,,,,,,,,4.1856139672,47,4.1924188472,1499,,,,,4.2315938872,0.19131111359999997,,,,
,,,,,,,,,,,,4.1924188472,47,4.1987524472,1499,,,,,4.2402988472,0.200016073600000009,,,,
,,,,,,,,,,,,4.1987524472,47,4.2052808472,1499,,,,,4.2447658872,0.204483113599999987,,,,
,,,,,,,,,,,,4.2052808472,47,4.2121740472,1499,,,,,4.2520210872,0.211738313600000004,,,,
,,,,,,,,,,,,4.2121740472,47,4.2184733272,1499,,,,,4.2580710872,0.217788313600000004,,,,
,,,,,,,,,,,,4.2184733272,47,4.2249970072,1499,,,,,4.2650624472,0.224779673600000005,,,,
,,,,,,,,,,,,4.2249970072,47,4.2315938872,1499,,,,,4.2712383672,0.230955593600000007,,,,
,,,,,,,,,,,,4.2315938872,47,4.2402988472,1499,,,,,4.2783556472,0.238072873600000011,,,,
,,,,,,,,,,,,4.2402988472,47,4.2447658872,1499,,,,,4.2843294872,0.244046713599999964,,,,
,,,,,,,,,,,,4.2447658872,47,4.2520210872,1499,,,,,4.2881070072,0.247824233599999998,,,,
,,,,,,,,,,,,4.2520210872,47,4.2580710872,1499,,,,,4.2908711672,0.250588393599999958,,,,
,,,,,,,,,,,,4.2580710872,47,4.2650624472,1499,,,,,4.2977426072,0.25745983360000002,,,,
,,,,,,,,,,,,4.2650624472,47,4.2712383672,1499,,,,,4.3054570872,0.265174313599999987,,,,
,,,,,,,,,,,,4.2712383672,47,4.2783556472,1499,,,,,4.3107271672,0.270444393599999942,,,,
,,,,,,,,,,,,4.2783556472,47,4.2843294872,1499,,,,,4.3172946072,0.277011833599999922,,,,
,,,,,,,,,,,,4.2843294872,47,4.2881070072,1499,,,,,4.3245914072,0.284308633600000025,,,,
,,,,,,,,,,,,4.2881070072,47,4.2908711672,1499,,,,,4.3305126872,0.290229913599999943,,,,
,,,,,,,,,,,,4.2908711672,47,4.2977426072,1499,,,,,4.3372642072,0.296981433599999954,,,,
,,,,,,,,,,,,4.2977426072,47,4.3054570872,1499,,,,,4.3439138072,0.303631033599999987,,,,
,,,,,,,,,,,,4.3054570872,47,4.3107271672,1499,,,,,4.3480450872,0.307762313599999947,,,,
,,,,,,,,,,,,4.3107271672,47,4.3172946072,1499,,,,,4.3503295672,0.310046793599999979,,,,
,,,,,,,,,,,,4.3172946072,47,4.3245914072,1499,,,,,4.3573149272,0.31703215359999992,,,,
,,,,,,,,,,,,4.3245914072,47,4.3305126872,1499,,,,,4.3634908472,0.323208073599999921,,,,
,,,,,,,,,,,,4.3305126872,47,4.3372642072,1499,,,,,4.4437373432,0.403454569599999921,,,,
,,,,,,,,,,,,4.3372642072,47,4.3439138072,1499,,,,,,,,,,
,,,,,,,,,,,,4.3439138072,47,4.3480450872,1499,,,,,,,,,,
,,,,,,,,,,,,4.3480450872,47,4.3503295672,1499,,,,,,,,,,
,,,,,,,,,,,,4.3503295672,47,4.3573149272,1499,,,,,,,,,,
,,,,,,,,,,,,4.3573149272,47,4.3634908472,1499,,,,,,,,,,
,,,,,,,,,,,,4.3634908472,47,4.4437373432,351,,,,,,,,,,
,,,,,,,,,,,,4.4437373432,47,,,,,,,,,,,,
,,,,,,,,,,,,5,247,,,,,,,,,,,,
