rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[32].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[32].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[32].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[32].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[32].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[32].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[32].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.169925860943,75,0.169925860943,0.060106859999999997,1.689925860943,0,1.689925860943,0.019999999999999996,1.689925860943,0,1.689925860943,4.369026056673099827,1.689925860943,0
0.189925860943,75,0.189925860943,0.060106859999999997,4.9606720152,0,4.9606720152,0.019999999999999996,4.9606720152,0,4.9606720152,4.368720969374098907,4.9606720152,0
0.209925860943,75,0.209925860943,0.060106859999999997,5,0,5,0.019999999999999996,5,0,5,4.368954098798099025,5,0
0.229925860943,75,0.229925860943,0.060106859999999997,,,,,,,,,,
0.249925860943,75,0.249925860943,0.060106859999999997,,,,,,,,,,
0.269925860943,75,0.269925860943,0.060106859999999997,,,,,,,,,,
0.289925860943,75,0.289925860943,0.060106859999999997,,,,,,,,,,
0.309884809263,75,0.309884809263,0.060065808319999996,,,,,,,,,,
0.329925860943,75,0.329925860943,0.060106859999999997,,,,,,,,,,
0.349925860943,75,0.349925860943,0.060106859999999997,,,,,,,,,,
0.369925860943,75,0.369925860943,0.060106859999999997,,,,,,,,,,
0.389921804463,75,0.389921804463,0.060102803519999997,,,,,,,,,,
0.409925860943,75,0.409925860943,0.060106859999999997,,,,,,,,,,
0.429925860943,75,0.429925860943,0.060106859999999997,,,,,,,,,,
0.449925860943,75,0.449925860943,0.060106859999999997,,,,,,,,,,
0.469925860943,75,0.469925860943,0.060106859999999997,,,,,,,,,,
0.489925860943,75,0.489925860943,0.060106859999999997,,,,,,,,,,
0.509925860943,75,0.509925860943,0.060106859999999997,,,,,,,,,,
0.529925860943,75,0.529925860943,0.060106859999999997,,,,,,,,,,
0.549925860943,75,0.549925860943,0.060106859999999997,,,,,,,,,,
0.569925860943,75,0.569925860943,0.060106859999999997,,,,,,,,,,
0.589925860943,75,0.589925860943,0.060106859999999997,,,,,,,,,,
0.609827672007,75,0.609827672007,0.060008671063999999,,,,,,,,,,
0.629907752007,75,0.629907752007,0.060088751063999995,,,,,,,,,,
0.649925860943,75,0.649925860943,0.060106859999999997,,,,,,,,,,
2.0978340152,75,2.0978340152,0.060671603562999998,,,,,,,,,,
2.1218946552,75,2.1218946552,0.064732243563000002,,,,,,,,,,
2.1426407352,75,2.1426407352,0.065478323562999984,,,,,,,,,,
2.1597438552,75,2.1597438552,0.062581443562999994,,,,,,,,,,
2.1799792152,75,2.1799792152,0.062816803562999984,,,,,,,,,,
2.1997875352,75,2.1997875352,0.062625123562999984,,,,,,,,,,
2.2199478552,75,2.2199478552,0.062785443563000003,,,,,,,,,,
2.2390685752,75,2.2390685752,0.061906163562999993,,,,,,,,,,
2.2591403352,75,2.2591403352,0.061977923562999997,,,,,,,,,,
2.2773248152,75,2.2773248152,0.060162403562999996,,,,,,,,,,
2.2972346552,75,2.2972346552,0.060072243562999991,,,,,,,,,,
2.3177560152,75,2.3177560152,0.060593603562999989,,,,,,,,,,
2.3372680152,75,2.3372680152,0.060105603563,,,,,,,,,,
2.3572195352,75,2.3572195352,0.060057123562999997,,,,,,,,,,
2.3772870552,75,2.3772870552,0.060124643562999999,,,,,,,,,,
2.3973872952,75,2.3973872952,0.060224883563,,,,,,,,,,
2.4175579352,75,2.4175579352,0.060395523563,,,,,,,,,,
2.4372549752,75,2.4372549752,0.060092563562999995,,,,,,,,,,
2.4572274552,75,2.4572274552,0.060065043562999992,,,,,,,,,,
2.4776279352,75,2.4776279352,0.060465523563,,,,,,,,,,
2.4973906552,75,2.4973906552,0.060228243562999994,,,,,,,,,,
2.5171832152,75,2.5171832152,0.060020803562999991,,,,,,,,,,
2.5372668952,75,2.5372668952,0.060104483562999993,,,,,,,,,,
2.5574304952,75,2.5574304952,0.060268083562999993,,,,,,,,,,
2.5773095352,75,2.5773095352,0.06014712356299999,,,,,,,,,,
2.5971898552,75,2.5971898552,0.060027443562999993,,,,,,,,,,
2.6175426552,75,2.6175426552,0.060380243562999993,,,,,,,,,,
2.6375214552,75,2.6375214552,0.060359043562999994,,,,,,,,,,
2.6571698552,75,2.6571698552,0.060007443563000001,,,,,,,,,,
2.6772481752,75,2.6772481752,0.060085763562999993,,,,,,,,,,
2.6972804952,75,2.6972804952,0.060118083562999996,,,,,,,,,,
2.7173852152,75,2.7173852152,0.060222803562999998,,,,,,,,,,
2.7372380952,75,2.7372380952,0.060075683562999998,,,,,,,,,,
2.7572120152,75,2.7572120152,0.060049603563,,,,,,,,,,
2.7775445752,75,2.7775445752,0.060382163562999996,,,,,,,,,,
2.7974592952,75,2.7974592952,0.060296883563000003,,,,,,,,,,
