rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[18].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
3.1685218552,75,3.1685218552,0.064177153924000001,,,,,,,,,,
3.1862278552,75,3.1862278552,0.061883153923999997,,,,,,,,,,
3.2064752152,75,3.2064752152,0.062130513923999999,,,,,,,,,,
3.2247549752,75,3.2247549752,0.060410273924000001,,,,,,,,,,
3.2454852152,75,3.2454852152,0.061140513923999994,,,,,,,,,,
3.2653940152,75,3.2653940152,0.061049313923999995,,,,,,,,,,
3.2846940152,75,3.2846940152,0.060349313924000002,,,,,,,,,,
3.3044156152,75,3.3044156152,0.060070913923999991,,,,,,,,,,
3.3260431352,75,3.3260431352,0.061698433923999998,,,,,,,,,,
3.3444404152,75,3.3444404152,0.060095713923999996,,,,,,,,,,
3.3645900152,75,3.3645900152,0.060245313923999996,,,,,,,,,,
3.3844424952,75,3.3844424952,0.060097793923999997,,,,,,,,,,
3.4045671352,75,3.4045671352,0.060222433923999993,,,,,,,,,,
3.4245750552,75,3.4245750552,0.060230353924000001,,,,,,,,,,
3.4445508152,75,3.4445508152,0.060206113923999993,,,,,,,,,,
3.4644140152,75,3.4644140152,0.060069313924,,,,,,,,,,
3.4845083352,75,3.4845083352,0.060163633923999995,,,,,,,,,,
3.5043815352,75,3.5043815352,0.060036833923999999,,,,,,,,,,
3.5244690552,75,3.5244690552,0.060124353923999992,,,,,,,,,,
3.5443812952,75,3.5443812952,0.060036593924,,,,,,,,,,
3.5644064152,75,3.5644064152,0.06006171392399999,,,,,,,,,,
3.5847425752,75,3.5847425752,0.060397873923999992,,,,,,,,,,
3.6044713752,75,3.6044713752,0.060126673923999992,,,,,,,,,,
3.6244189752,75,3.6244189752,0.060074273923999998,,,,,,,,,,
3.6445608152,75,3.6445608152,0.060216113924000002,,,,,,,,,,
3.6649385752,75,3.6649385752,0.060593873923999993,,,,,,,,,,
3.6844845752,75,3.6844845752,0.060139873923999997,,,,,,,,,,
3.7044524952,75,3.7044524952,0.060107793923999994,,,,,,,,,,
3.7250768152,75,3.7250768152,0.060732113923999991,,,,,,,,,,
3.7445322552,75,3.7445322552,0.060187553923999992,,,,,,,,,,
3.7643593752,75,3.7643593752,0.060014673923999991,,,,,,,,,,
3.7844430552,75,3.7844430552,0.060098353923999994,,,,,,,,,,
3.8045076152,75,3.8045076152,0.060162913923999999,,,,,,,,,,
3.8243540152,75,3.8243540152,0.060009313923999995,,,,,,,,,,
3.8444441752,75,3.8444441752,0.060099473924000001,,,,,,,,,,
3.8644679352,75,3.8644679352,0.060123233923999999,,,,,,,,,,
3.8844451352,75,3.8844451352,0.060100433923999995,,,,,,,,,,
3.9043542552,75,3.9043542552,0.060009553923999994,,,,,,,,,,
3.9244409752,75,3.9244409752,0.060096273923999993,,,,,,,,,,
3.9443804952,75,3.9443804952,0.060035793923999991,,,,,,,,,,
3.9645076952,75,3.9645076952,0.060162993923999999,,,,,,,,,,
3.9843602552,75,3.9843602552,0.060015553924,,,,,,,,,,
4.0044314552,75,4.0044314552,0.060086753923999994,,,,,,,,,,
4.0245798552,75,4.0245798552,0.060235153924,,,,,,,,,,
4.0445203352,75,4.0445203352,0.060175633923999993,,,,,,,,,,
4.0645728952,75,4.0645728952,0.060228193924,,,,,,,,,,
4.0862201752,75,4.0862201752,0.061875473924000001,,,,,,,,,,
4.1078316152,75,4.1078316152,0.063486913923999993,,,,,,,,,,
4.1265916152,75,4.1265916152,0.062246913924000002,,,,,,,,,,
4.1445300952,75,4.1445300952,0.060185393923999991,,,,,,,,,,
4.1661694552,75,4.1661694552,0.061824753923999997,,,,,,,,,,
4.1860858552,75,4.1860858552,0.061741153923999994,,,,,,,,,,
4.2056532152,75,4.2056532152,0.061308513923999996,,,,,,,,,,
4.2253740952,75,4.2253740952,0.061029393924000002,,,,,,,,,,
4.2451322552,75,4.2451322552,0.060787553923999995,,,,,,,,,,
4.2654288152,75,4.2654288152,0.061084113923999996,,,,,,,,,,
4.2846838552,75,4.2846838552,0.060339153923999993,,,,,,,,,,
4.3058792152,75,4.3058792152,0.061534513924,,,,,,,,,,
4.3248378552,75,4.3248378552,0.060493153923999995,,,,,,,,,,
4.3454793752,75,4.3454793752,0.061134673924000001,,,,,,,,,,
4.3645647352,75,4.3645647352,0.060220033923999993,,,,,,,,,,
4.3843816152,75,4.3843816152,0.060036913923999998,,,,,,,,,,
4.4048336952,75,4.4048336952,0.060488993923999992,,,,,,,,,,
4.4245352152,75,4.4245352152,0.060190513924000002,,,,,,,,,,
4.4444606552,75,4.4444606552,0.060115953924000001,,,,,,,,,,
4.4644446552,75,4.4644446552,0.060099953923999998,,,,,,,,,,
4.4845236952,75,4.4845236952,0.060178993924000001,,,,,,,,,,
4.5045517752,75,4.5045517752,0.060207073924000001,,,,,,,,,,
4.5243673752,75,4.5243673752,0.060022673923999999,,,,,,,,,,
4.5445320152,75,4.5445320152,0.060187313923999993,,,,,,,,,,
4.5646464952,75,4.5646464952,0.060301793923999993,,,,,,,,,,
4.5844111352,75,4.5844111352,0.060066433923999989,,,,,,,,,,
4.6044605752,75,4.6044605752,0.060115873924000001,,,,,,,,,,
4.6243733752,75,4.6243733752,0.060028673923999991,,,,,,,,,,
4.6445619352,75,4.6445619352,0.060217233923999996,,,,,,,,,,
4.6644215352,75,4.6644215352,0.060076833923999997,,,,,,,,,,
