numActiveSessions:vector baselineTestQoS.hostFDO[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[1].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[1].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[1].tcp.conn-641 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,1.6419912472,47,1.6440538872,1499,,,,,1.6561323672,1452,1.6561323672,0.609558814723999861
,,1.6440538872,47,1.6473157272,1499,,,,,1.6579570872,1452,1.6579570872,0.611383534723999975
,,1.6473157272,47,1.6527408472,1499,,,,,1.6634122072,1452,1.6634122072,0.616838654723999898
,,1.6527408472,47,1.6561323672,1499,,,,,1.6683905272,1452,1.6683905272,0.621816974723999878
,,1.6561323672,47,1.6579570872,1499,,,,,1.6687502872,1452,1.6687502872,0.622176734723999921
,,1.6579570872,47,1.6634122072,1499,,,,,1.6740874072,1452,1.6740874072,0.627513854724000006
,,1.6634122072,47,1.6683905272,1499,,,,,1.6793938872,1452,1.6793938872,0.632820334724000008
,,1.6683905272,47,1.6687502872,1499,,,,,1.6799934872,1452,1.6799934872,0.63341993472399993
,,1.6687502872,47,1.6740874072,1499,,,,,1.6848815672,1452,1.6848815672,0.638308014723999892
,,1.6740874072,47,1.6793938872,1499,,,,,1.6901104472,1452,1.6901104472,0.643536894723999883
,,1.6793938872,47,1.6799934872,1499,,,,,1.6924148472,1452,1.6924148472,0.645841294723999978
,,1.6799934872,47,1.6848815672,1499,,,,,1.6956826872,1452,1.6956826872,0.64910913472399989
,,1.6848815672,47,1.6901104472,1499,,,,,1.7008752472,1452,1.7008752472,0.654301694723999902
,,1.6901104472,47,1.6924148472,1499,,,,,1.7041370872,1452,1.7041370872,0.657563534723999863
,,1.6924148472,47,1.6956826872,1499,,,,,1.7063215672,1452,1.7063215672,0.659748014724000017
,,1.6956826872,47,1.7008752472,1499,,,,,1.7115434872,1452,1.7115434872,0.664969934723999897
,,1.7008752472,47,1.7041370872,1499,,,,,1.7170065272,1452,1.7170065272,0.670432974723999871
,,1.7041370872,47,1.7063215672,1499,,,,,1.7173722872,1452,1.7173722872,0.670798734723999865
,,1.7063215672,47,1.7115434872,1499,,,,,1.7224242872,1452,1.7224242872,0.675850734723999921
,,1.7115434872,47,1.7170065272,1499,,,,,1.7276198072,1452,1.7276198072,0.68104625472399993
,,1.7170065272,47,1.7173722872,1499,,,,,1.7301350872,1452,1.7301350872,0.683561534724000048
,,1.7173722872,47,1.7224242872,1499,,,,,1.7329254872,1452,1.7329254872,0.68635193472399991
,,1.7224242872,47,1.7276198072,1499,,,,,1.7384885272,1452,1.7384885272,0.691914974723999873
,,1.7276198072,47,1.7301350872,1499,,,,,1.7416383672,1452,1.7416383672,0.695064814723999943
,,1.7301350872,47,1.7329254872,1499,,,,,1.7437010072,1452,1.7437010072,0.697127454723999836
,,1.7329254872,47,1.7384885272,1499,,,,,1.7491580472,1452,1.7491580472,0.70258449472399986
,,1.7384885272,47,1.7416383672,1499,,,,,1.7531700472,1452,1.7531700472,0.706596494723999988
,,1.7416383672,47,1.7437010072,1499,,,,,1.7543812472,1452,1.7543812472,0.707807694723999955
,,1.7437010072,47,1.7491580472,1499,,,,,1.7596877272,1452,1.7596877272,0.713114174723999958
,,1.7491580472,47,1.7531700472,1499,,,,,1.7643610872,1452,1.7643610872,0.717787534723999917
,,1.7531700472,47,1.7543812472,1499,,,,,1.7651005272,1452,1.7651005272,0.718526974723999953
,,1.7543812472,47,1.7596877272,1499,,,,,1.7704723672,1452,1.7704723672,0.723898814723999968
,,1.7596877272,47,1.7643610872,1499,,,,,1.7744871672,1452,1.7744871672,0.727913614723999953
,,1.7643610872,47,1.7651005272,1499,,,,,1.7758122872,1452,1.7758122872,0.729238734723999912
,,1.7651005272,47,1.7704723672,1499,,,,,1.7811247672,1452,1.7811247672,0.734551214723999863
,,1.7704723672,47,1.7744871672,1499,,,,,1.7834272472,1452,1.7834272472,0.73685369472399986
,,1.7744871672,47,1.7758122872,1499,,,,,1.7864479672,1452,1.7864479672,0.739874414723999948
,,1.7758122872,47,1.7811247672,1499,,,,,1.7918018072,1452,1.7918018072,0.745228254723999892
,,1.7811247672,47,1.7834272472,1499,,,,,1.7924014072,1452,1.7924014072,0.745827854724000035
,,1.7834272472,47,1.7864479672,1499,,,,,1.7972006872,1452,1.7972006872,0.750627134723999886
,,1.7864479672,47,1.7918018072,1499,,,,,1.8025472472,1452,1.8025472472,0.755973694723999886
,,1.7918018072,47,1.7924014072,1499,,,,,1.8051053272,1452,1.8051053272,0.758531774723999904
,,1.7924014072,47,1.7972006872,1499,,,,,1.8078874872,1452,1.8078874872,0.761313934723999881
,,1.7972006872,47,1.8025472472,1499,,,,,1.8132330872,1452,1.8132330872,0.766659534723999944
,,1.8025472472,47,1.8051053272,1499,,,,,1.8187873272,1452,1.8187873272,0.772213774723999875
,,1.8051053272,47,1.8078874872,1499,,,,,1.8200064472,1452,1.8200064472,0.773432894723999893
,,1.8078874872,47,1.8132330872,1499,,,,,1.8239998072,1452,1.8239998072,0.777426254723999839
,,1.8132330872,47,1.8187873272,1499,,,,,1.8294986872,1452,1.8294986872,0.782925134724000045
,,1.8187873272,47,1.8200064472,1499,,,,,1.8318138072,1452,1.8318138072,0.78524025472400005
,,1.8200064472,47,1.8239998072,1499,,,,,1.8347218872,1452,1.8347218872,0.788148334723999917
,,1.8239998072,47,1.8294986872,1499,,,,,1.8400094072,1452,1.8400094072,0.793435854723999908
,,1.8294986872,47,1.8318138072,1499,,,,,1.8419898872,1452,1.8419898872,0.79541633472399997
,,1.8318138072,47,1.8347218872,1499,,,,,1.8454082872,1452,1.8454082872,0.798834734723999901
,,1.8347218872,47,1.8400094072,1499,,,,,1.8507598872,1452,1.8507598872,0.804186334723999914
,,1.8400094072,47,1.8419898872,1499,,,,,1.8527463672,1452,1.8527463672,0.806172814723999928
,,1.8419898872,47,1.8454082872,1499,,,,,1.8562527672,1452,1.8562527672,0.809679214723999948
,,1.8454082872,47,1.8507598872,1499,,,,,1.8614453272,1452,1.8614453272,0.81487177472399996
,,1.8507598872,47,1.8527463672,1499,,,,,1.8628903672,1452,1.8628903672,0.816316814723999857
,,1.8527463672,47,1.8562527672,1499,,,,,1.8667837272,1452,1.8667837272,0.820210174724000038
,,1.8562527672,47,1.8614453272,1499,,,,,1.8721319672,1452,1.8721319672,0.825558414724000041
,,1.8614453272,47,1.8628903672,1499,,,,,1.8727435672,1452,1.8727435672,0.826170014723999863
,,1.8628903672,47,1.8667837272,1499,,,,,1.8774718872,1452,1.8774718872,0.830898334723999984
,,1.8667837272,47,1.8721319672,1499,,,,,1.8825678872,1452,1.8825678872,0.835994334723999973
,,1.8721319672,47,1.8727435672,1499,,,,,1.8828137272,1452,1.8828137272,0.836240174724000025
,,1.8727435672,47,1.8774718872,1499,,,,,1.8882641272,1452,1.8882641272,0.841690574723999991
,,1.8774718872,47,1.8825678872,1499,,,,,1.8931764472,1452,1.8931764472,0.846602894723999851
,,1.8825678872,47,1.8828137272,1499,,,,,1.8935482072,1452,1.8935482072,0.846974654724000016
,,1.8828137272,47,1.8882641272,1499,,,,,1.8990528472,1452,1.8990528472,0.852479294723999854
,,1.8882641272,47,1.8931764472,1499,,,,,1.9042728472,1452,1.9042728472,0.857699294723999856
,,1.8931764472,47,1.8935482072,1499,,,,,1.9049061272,1452,1.9049061272,0.858332574724000037
,,1.8935482072,47,1.8990528472,1499,,,,,1.9097049272,1452,1.9097049272,0.863131374723999917
,,1.8990528472,47,1.9042728472,1499,,,,,1.9151651672,1452,1.9151651672,0.868591614724000035
,,1.9042728472,47,1.9049061272,1499,,,,,1.9155249272,1452,1.9155249272,0.868951374723999854
,,1.9049061272,47,1.9097049272,1499,,,,,1.9204754072,1452,1.9204754072,0.873901854723999834
,,1.9097049272,47,1.9151651672,1499,,,,,1.9256145272,1452,1.9256145272,0.879040974723999997
,,1.9151651672,47,1.9155249272,1499,,,,,1.9257344472,1452,1.9257344472,0.879160894723999938
,,1.9155249272,47,1.9204754072,1499,,,,,1.9311213272,1452,1.9311213272,0.884547774724000033
,,1.9204754072,47,1.9256145272,1499,,,,,1.9360926872,1452,1.9360926872,0.8895191347239999
,,1.9256145272,47,1.9257344472,1499,,,,,1.9365723672,1452,1.9365723672,0.889998814723999883
,,1.9257344472,47,1.9311213272,1499,,,,,1.9418848472,1452,1.9418848472,0.895311294723999835
,,1.9311213272,47,1.9360926872,1499,,,,,1.9463718072,1452,1.9463718072,0.899798254723999985
,,1.9360926872,47,1.9365723672,1499,,,,,1.9471033272,1452,1.9471033272,0.900529774723999972
,,1.9365723672,47,1.9418848472,1499,,,,,1.9525530872,1452,1.9525530872,0.905979534723999831
,,1.9418848472,47,1.9463718072,1499,,,,,1.9569758872,1452,1.9569758872,0.910402334724000001
,,1.9463718072,47,1.9471033272,1499,,,,,1.9578153272,1452,1.9578153272,0.911241774724000026
,,1.9471033272,47,1.9525530872,1499,,,,,1.9632862872,1452,1.9632862872,0.916712734723999829
,,1.9525530872,47,1.9569758872,1499,,,,,1.9655887672,1452,1.9655887672,0.919015214724000046
,,1.9569758872,47,1.9578153272,1499,,,,,1.9657086872,1452,1.9657086872,0.919135134723999988
,,1.9578153272,47,1.9632862872,1499,,,,,1.9684848472,1452,1.9684848472,0.921911294724000015
,,1.9632862872,47,1.9655887672,1499,,,,,1.9739623672,1452,1.9739623672,0.927388814723999917
,,1.9655887672,47,1.9657086872,1499,,,,,1.9767479672,1452,1.9767479672,0.930174414723999861
,,1.9657086872,47,1.9684848472,1499,,,,,1.9791750872,1452,1.9791750872,0.932601534723999976
,,1.9684848472,47,1.9739623672,1499,,,,,1.9846739672,1452,1.9846739672,0.93810041472399996
,,1.9739623672,47,1.9767479672,1499,,,,,1.9879600472,1452,1.9879600472,0.941386494724000042
,,1.9767479672,47,1.9791750872,1499,,,,,1.9898847672,1452,1.9898847672,0.94331121472399992
,,1.9791750872,47,1.9846739672,1499,,,,,1.9954617272,1452,1.9954617272,0.948888174723999884
,,1.9846739672,47,1.9879600472,1499,,,,,1.9999227672,1452,1.9999227672,0.953349214723999912
,,1.9879600472,47,1.9898847672,1499,,,,,2.0006542872,1452,2.0006542872,0.954080734723999896
,,1.9898847672,47,1.9954617272,1499,,,,,2.0061364472,1452,2.0061364472,0.959562894724000021
,,1.9954617272,47,1.9999227672,1499,,,,,2.0108679672,1452,2.0108679672,0.964294414724000011
,,1.9999227672,47,2.0006542872,1499,,,,,2.0113536472,1452,2.0113536472,0.964780094723999942
,,2.0006542872,47,2.0061364472,1499,,,,,2.0168074872,1452,2.0168074872,0.970233934723999875
,,2.0061364472,47,2.0108679672,1499,,,,,2.0217482072,1452,2.0217482072,0.975174654723999886
,,2.0108679672,47,2.0113536472,1499,,,,,2.0222278872,1452,2.0222278872,0.975654334723999867
,,2.0113536472,47,2.0168074872,1499,,,,,2.0275229272,1452,2.0275229272,0.980949374723999896
,,2.0168074872,47,2.0217482072,1499,,,,,2.0327898872,1452,2.0327898872,0.986216334724000048
,,2.0217482072,47,2.0222278872,1499,,,,,2.0333894872,1452,2.0333894872,0.986815934723999973
,,2.0222278872,47,2.0275229272,1499,,,,,2.0382330072,1452,2.0382330072,0.991659454723999851
,,2.0275229272,47,2.0327898872,1499,,,,,2.0435059672,1452,2.0435059672,0.996932414723999956
,,2.0327898872,47,2.0333894872,1499,,,,,2.0454366872,1452,2.0454366872,0.998863134724000009
,,2.0333894872,47,2.0382330072,1499,,,,,2.0489323672,1452,2.0489323672,1.002358814723999898
,,2.0382330072,47,2.0435059672,1499,,,,,2.0541786872,1452,2.0541786872,1.007605134723999813
,,2.0435059672,47,2.0454366872,1499,,,,,2.0563586872,1452,2.0563586872,1.009785134723999886
,,2.0454366872,47,2.0489323672,1499,,,,,2.0596312472,1452,2.0596312472,1.013057694723999976
,,2.0489323672,47,2.0541786872,1499,,,,,2.0648497272,1452,2.0648497272,1.01827617472399989
,,2.0541786872,47,2.0563586872,1499,,,,,2.0696887672,1452,2.0696887672,1.023115214723999685
,,2.0563586872,47,2.0596312472,1499,,,,,2.0704640472,1452,2.0704640472,1.023890494723999728
,,2.0596312472,47,2.0648497272,1499,,,,,2.0756780472,1452,2.0756780472,1.029104494723999781
,,2.0648497272,47,2.0696887672,1499,,,,,2.0827348472,1452,2.0827348472,1.036161294723999756
,,2.0696887672,47,2.0704640472,1499,,,,,2.0867342072,1452,2.0867342072,1.040160654724000095
,,2.0704640472,47,2.0756780472,1499,,,,,2.0924823672,1452,2.0924823672,1.045908814724000098
,,2.0756780472,47,2.0827348472,1499,,,,,2.0980912472,1452,2.0980912472,1.051517694723999691
,,2.0827348472,47,2.0867342072,1499,,,,,2.1042538872,1452,2.1042538872,1.057680334724000021
,,2.0867342072,47,2.0924823672,1499,,,,,2.1102194872,1452,2.1102194872,1.063645934723999704
,,2.0924823672,47,2.0980912472,1499,,,,,2.1163211672,1452,2.1163211672,1.069747614723999703
,,2.0980912472,47,2.1042538872,1499,,,,,2.1221458872,1452,2.1221458872,1.07557233472399982
,,2.1042538872,47,2.1102194872,1499,,,,,2.1279667672,1452,2.1279667672,1.081393214723999736
,,2.1102194872,47,2.1163211672,1499,,,,,2.1338094872,1452,2.1338094872,1.087235934723999704
,,2.1163211672,47,2.1221458872,1499,,,,,2.1373270072,1452,2.1373270072,1.090753454724000088
,,2.1221458872,47,2.1279667672,1499,,,,,2.1428919672,1452,2.1428919672,1.096318414723999709
,,2.1279667672,47,2.1338094872,1499,,,,,2.1484702072,1452,2.1484702072,1.101896654723999887
,,2.1338094872,47,2.1373270072,1499,,,,,2.1543241272,1452,2.1543241272,1.107750574723999731
,,2.1373270072,47,2.1428919672,1499,,,,,2.1599950872,1452,2.1599950872,1.113421534723999956
,,2.1428919672,47,2.1484702072,1499,,,,,2.1635087672,1452,2.1635087672,1.116935214723999697
,,2.1484702072,47,2.1543241272,1499,,,,,2.1689291672,1452,2.1689291672,1.122355614723999913
,,2.1543241272,47,2.1599950872,1499,,,,,2.1747686872,1452,2.1747686872,1.128195134723999786
,,2.1599950872,47,2.1635087672,1499,,,,,2.1802304472,1452,2.1802304472,1.133656894723999991
,,2.1635087672,47,2.1689291672,1499,,,,,2.1837381272,1452,2.1837381272,1.137164574723999782
,,2.1689291672,47,2.1747686872,1499,,,,,2.1888094872,1452,2.1888094872,1.142235934723999863
,,2.1747686872,47,2.1802304472,1499,,,,,2.1941279672,1452,2.1941279672,1.147554414723999988
,,2.1802304472,47,2.1837381272,1499,,,,,2.2000387672,1452,2.2000387672,1.153465214724000093
,,2.1837381272,47,2.1888094872,1499,,,,,2.2077253272,1452,2.2077253272,1.16115177472399988
,,2.1888094872,47,2.1941279672,1499,,,,,2.2129226072,1452,2.2129226072,1.166349054723999851
,,2.1941279672,47,2.2000387672,1499,,,,,2.2163695672,1452,2.2163695672,1.169796014724000072
,,2.2000387672,47,2.2077253272,1499,,,,,2.2227354072,1452,2.2227354072,1.176161854724000028
,,2.2077253272,47,2.2129226072,1499,,,,,2.2257880472,1452,2.2257880472,1.179214494723999968
,,2.2129226072,47,2.2163695672,1499,,,,,2.2308714072,1452,2.2308714072,1.18429785472399995
,,2.2163695672,47,2.2227354072,1499,,,,,2.2371492472,1452,2.2371492472,1.190575694724000038
,,2.2227354072,47,2.2257880472,1499,,,,,2.2415042872,1452,2.2415042872,1.194930734723999683
,,2.2257880472,47,2.2308714072,1499,,,,,2.2473997272,1452,2.2473997272,1.20082617472399988
,,2.2308714072,47,2.2371492472,1499,,,,,2.2484850072,1452,2.2484850072,1.201911454723999733
,,2.2371492472,47,2.2415042872,1499,,,,,2.2529520472,1452,2.2529520472,1.206378494723999933
,,2.2415042872,47,2.2473997272,1499,,,,,2.2592716472,1452,2.2592716472,1.212698094723999803
,,2.2473997272,47,2.2484850072,1499,,,,,2.2630517272,1452,2.2630517272,1.216478174724000101
,,2.2484850072,47,2.2529520472,1499,,,,,2.2686160472,1452,2.2686160472,1.222042494724000056
,,2.2529520472,47,2.2592716472,1499,,,,,2.2737146072,1452,2.2737146072,1.227141054724000028
,,2.2592716472,47,2.2630517272,1499,,,,,2.2795007672,1452,2.2795007672,1.232927214724000016
,,2.2630517272,47,2.2686160472,1499,,,,,2.2822067672,1452,2.2822067672,1.23563321472399989
,,2.2686160472,47,2.2737146072,1499,,,,,2.2850223672,1452,2.2850223672,1.238448814723999808
,,2.2737146072,47,2.2795007672,1499,,,,,2.2898431672,1452,2.2898431672,1.243269614723999876
,,2.2795007672,47,2.2822067672,1499,,,,,2.2950838872,1452,2.2950838872,1.248510334724000075
,,2.2822067672,47,2.2850223672,1499,,,,,2.3004135672,1452,2.3004135672,1.253840014724000078
,,2.2850223672,47,2.2898431672,1499,,,,,2.3059817272,1452,2.3059817272,1.259408174723999791
,,2.2898431672,47,2.2950838872,1499,,,,,2.3085180472,1452,2.3085180472,1.261944494723999716
,,2.2950838872,47,2.3004135672,1499,,,,,2.3116678872,1452,2.3116678872,1.265094334724000008
,,2.3004135672,47,2.3059817272,1499,,,,,2.3165502072,1452,2.3165502072,1.26997665472399967
,,2.3059817272,47,2.3085180472,1499,,,,,2.3218766872,1452,2.3218766872,1.275303134724000025
,,2.3085180472,47,2.3116678872,1499,,,,,2.3273308472,1452,2.3273308472,1.28075729472399979
,,2.3116678872,47,2.3165502072,1499,,,,,2.3304727672,1452,2.3304727672,1.28389921472399981
,,2.3165502072,47,2.3218766872,1499,,,,,2.3326313272,1452,2.3326313272,1.286057774724000066
,,2.3218766872,47,2.3273308472,1499,,,,,2.3380740472,1452,2.3380740472,1.291500494724000075
,,2.3273308472,47,2.3304727672,1499,,,,,2.3433470072,1452,2.3433470072,1.296773454723999736
,,2.3304727672,47,2.3326313272,1499,,,,,2.3462658872,1452,2.3462658872,1.299692334723999916
,,2.3326313272,47,2.3380740472,1499,,,,,2.3488022072,1452,2.3488022072,1.30222865472399984
,,2.3380740472,47,2.3433470072,1499,,,,,2.3541079672,1452,2.3541079672,1.307534414724
,,2.3433470072,47,2.3462658872,1499,,,,,2.3592755672,1452,2.3592755672,1.312702014724000048
,,2.3462658872,47,2.3488022072,1499,,,,,2.3611626072,1452,2.3611626072,1.314589054723999777
,,2.3488022072,47,2.3541079672,1499,,,,,2.3649658872,1452,2.3649658872,1.318392334723999853
,,2.3541079672,47,2.3592755672,1499,,,,,2.3701464472,1452,2.3701464472,1.323572894723999743
,,2.3592755672,47,2.3611626072,1499,,,,,2.3730592472,1452,2.3730592472,1.326485694724000015
