rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[15].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.385786105607,75,0.385786105607,0.060106859999999997,1.7267629752,0,1.7267629752,0.019999999999999996,1.7267629752,0,1.7267629752,4.369026056673099827,1.7267629752,0
0.405786105607,75,0.405786105607,0.060106859999999997,2.2225920952,0,2.2225920952,0.019999999999999996,2.2225920952,0,2.2225920952,4.3689387902846004,2.2225920952,0
0.425793580536,75,0.425793580536,0.060114334928999993,4.7642479352,0,4.7642479352,0.019999999999999996,4.7642479352,0,4.7642479352,4.36855385232910008,4.7642479352,0
0.445786105607,75,0.445786105607,0.060106859999999997,5,0,5,0.019999999999999996,5,0,5,4.368907976480100415,5,0
0.465786105607,75,0.465786105607,0.060106859999999997,,,,,,,,,,
0.485786105607,75,0.485786105607,0.060106859999999997,,,,,,,,,,
0.505786105607,75,0.505786105607,0.060106859999999997,,,,,,,,,,
0.525806025607,75,0.525806025607,0.06012677999999999,,,,,,,,,,
0.545786105607,75,0.545786105607,0.060106859999999997,,,,,,,,,,
0.565786105607,75,0.565786105607,0.060106859999999997,,,,,,,,,,
0.585786105607,75,0.585786105607,0.060106859999999997,,,,,,,,,,
0.605793580536,75,0.605793580536,0.060114334928999993,,,,,,,,,,
0.625693580536,75,0.625693580536,0.06001433492899999,,,,,,,,,,
0.645786105607,75,0.645786105607,0.060106859999999997,,,,,,,,,,
0.665783289748,75,0.665783289748,0.060104044140999998,,,,,,,,,,
0.685786105607,75,0.685786105607,0.060106859999999997,,,,,,,,,,
0.705786105607,75,0.705786105607,0.060106859999999997,,,,,,,,,,
0.725695328172,75,0.725695328172,0.060016082564999989,,,,,,,,,,
0.745786105607,75,0.745786105607,0.060106859999999997,,,,,,,,,,
0.765734897203,75,0.765734897203,0.060055651596,,,,,,,,,,
0.785846114646,75,0.785846114646,0.060166869038999995,,,,,,,,,,
0.805766724148,75,0.805766724148,0.060087478540999994,,,,,,,,,,
0.825913648972,75,0.825913648972,0.060234403364999994,,,,,,,,,,
0.845694825276,75,0.845694825276,0.060015579668999993,,,,,,,,,,
0.865803603603,75,0.865803603603,0.060124357995999993,,,,,,,,,,
0.885806025607,75,0.885806025607,0.06012677999999999,,,,,,,,,,
0.905798772972,75,0.905798772972,0.060119527364999994,,,,,,,,,,
0.925786105607,75,0.925786105607,0.060106859999999997,,,,,,,,,,
0.945901448403,75,0.945901448403,0.06022220279599999,,,,,,,,,,
0.965729203603,75,0.965729203603,0.060049957995999991,,,,,,,,,,
0.985746973442,75,0.985746973442,0.060067727835,,,,,,,,,,
1.005786105607,75,1.005786105607,0.060106859999999997,,,,,,,,,,
1.02591655393,75,1.02591655393,0.06023730832299999,,,,,,,,,,
1.045778487603,75,1.045778487603,0.060099241996000002,,,,,,,,,,
1.065813520148,75,1.065813520148,0.060134274540999995,,,,,,,,,,
1.0858801704,75,1.0858801704,0.060200924793000001,,,,,,,,,,
1.1056955304,75,1.1056955304,0.060016284793000001,,,,,,,,,,
1.125871609442,75,1.125871609442,0.060192363834999998,,,,,,,,,,
1.145899364948,75,1.145899364948,0.060220119340999994,,,,,,,,,,
1.1657284152,75,1.1657284152,0.060049169592999995,,,,,,,,,,
1.1857140152,75,1.1857140152,0.060034769592999997,,,,,,,,,,
1.2059068952,75,1.2059068952,0.06022764959299999,,,,,,,,,,
1.2258094552,75,1.2258094552,0.060130209593,,,,,,,,,,
1.2456927352,75,1.2456927352,0.060013489592999999,,,,,,,,,,
1.2657618552,75,1.2657618552,0.060082609592999991,,,,,,,,,,
1.2857413752,75,1.2857413752,0.060062129593000001,,,,,,,,,,
1.3056888952,75,1.3056888952,0.060009649592999994,,,,,,,,,,
1.3257503352,75,1.3257503352,0.06007108959299999,,,,,,,,,,
1.3461516152,75,1.3461516152,0.060472369592999994,,,,,,,,,,
1.3658660952,75,1.3658660952,0.060186849592999996,,,,,,,,,,
1.7267629752,75,1.7267629752,0.060268453139999996,,,,,,,,,,
1.7467163352,75,1.7467163352,0.060221813139999996,,,,,,,,,,
1.7666589752,75,1.7666589752,0.06016445313999999,,,,,,,,,,
1.7865624952,75,1.7865624952,0.060067973139999994,,,,,,,,,,
1.8065389752,75,1.8065389752,0.060044453139999995,,,,,,,,,,
1.8265744952,75,1.8265744952,0.060079973139999992,,,,,,,,,,
1.8467387352,75,1.8467387352,0.060244213140000002,,,,,,,,,,
1.8665264952,75,1.8665264952,0.060031973139999999,,,,,,,,,,
1.8870415352,75,1.8870415352,0.060547013139999994,,,,,,,,,,
1.9065796152,75,1.9065796152,0.060085093139999989,,,,,,,,,,
1.9267441752,75,1.9267441752,0.060249653139999997,,,,,,,,,,
1.9466062552,75,1.9466062552,0.060111733139999997,,,,,,,,,,
1.9665427352,75,1.9665427352,0.06004821314,,,,,,,,,,
1.9866076152,75,1.9866076152,0.060113093139999989,,,,,,,,,,
2.0067306552,75,2.0067306552,0.060236133139999994,,,,,,,,,,
2.0265461752,75,2.0265461752,0.060051653139999993,,,,,,,,,,
2.0465105752,75,2.0465105752,0.060016053139999997,,,,,,,,,,
2.0665269752,75,2.0665269752,0.060032453139999996,,,,,,,,,,
2.0865788952,75,2.0865788952,0.060084373139999993,,,,,,,,,,
2.1099442552,75,2.1099442552,0.063449733139999991,,,,,,,,,,
2.1276855352,75,2.1276855352,0.061191013139999999,,,,,,,,,,
2.1481949752,75,2.1481949752,0.061700453139999999,,,,,,,,,,
2.2225920952,75,2.2225920952,0.060980722557999994,,,,,,,,,,
2.2416188152,75,2.2416188152,0.060007442558000001,,,,,,,,,,
2.2618351352,75,2.2618351352,0.060223762557999993,,,,,,,,,,
2.2817156952,75,2.2817156952,0.060104322557999994,,,,,,,,,,
2.3017272952,75,2.3017272952,0.060115922557999995,,,,,,,,,,
2.3217453752,75,2.3217453752,0.060134002557999999,,,,,,,,,,
2.3417526552,75,2.3417526552,0.060141282557999997,,,,,,,,,,
2.3616368952,75,2.3616368952,0.060025522557999991,,,,,,,,,,
2.3817699352,75,2.3817699352,0.060158562557999991,,,,,,,,,,
2.4017550552,75,2.4017550552,0.060143682557999997,,,,,,,,,,
2.4218672152,75,2.4218672152,0.060255842557999997,,,,,,,,,,
2.4418396952,75,2.4418396952,0.060228322557999993,,,,,,,,,,
2.4620696952,75,2.4620696952,0.060458322558000001,,,,,,,,,,
2.4824626552,75,2.4824626552,0.060851282557999999,,,,,,,,,,
2.5016755352,75,2.5016755352,0.060064162557999997,,,,,,,,,,
2.5216442552,75,2.5216442552,0.060032882558000002,,,,,,,,,,
2.5418214552,75,2.5418214552,0.060210082557999991,,,,,,,,,,
2.5620221752,75,2.5620221752,0.060410802557999992,,,,,,,,,,
2.5816673752,75,2.5816673752,0.06005600255799999,,,,,,,,,,
2.6016566552,75,2.6016566552,0.060045282557999998,,,,,,,,,,
2.6222495352,75,2.6222495352,0.060638162558000002,,,,,,,,,,
2.6422780952,75,2.6422780952,0.060666722557999999,,,,,,,,,,
2.6616866552,75,2.6616866552,0.060075282558,,,,,,,,,,
2.6818388952,75,2.6818388952,0.060227522557999998,,,,,,,,,,
2.7018674552,75,2.7018674552,0.060256082557999995,,,,,,,,,,
2.7218522552,75,2.7218522552,0.060240882558000002,,,,,,,,,,
2.7417051352,75,2.7417051352,0.060093762558000002,,,,,,,,,,
2.7617989752,75,2.7617989752,0.060187602558,,,,,,,,,,
2.7818916952,75,2.7818916952,0.06028032255799999,,,,,,,,,,
2.8016864952,75,2.8016864952,0.060075122558000001,,,,,,,,,,
2.8216528952,75,2.8216528952,0.060041522557999993,,,,,,,,,,
2.8418396952,75,2.8418396952,0.060228322557999993,,,,,,,,,,
2.8617969752,75,2.8617969752,0.060185602557999997,,,,,,,,,,
2.8816703352,75,2.8816703352,0.060058962558,,,,,,,,,,
2.9016396152,75,2.9016396152,0.060028242558000002,,,,,,,,,,
2.9218058552,75,2.9218058552,0.060194482558,,,,,,,,,,
2.9420748952,75,2.9420748952,0.060463522557999998,,,,,,,,,,
2.9617885752,75,2.9617885752,0.060177202557999992,,,,,,,,,,
2.9817360952,75,2.9817360952,0.060124722557999998,,,,,,,,,,
3.0020824952,75,3.0020824952,0.060471122557999995,,,,,,,,,,
3.0218122552,75,3.0218122552,0.06020088255799999,,,,,,,,,,
3.0416537752,75,3.0416537752,0.060042402558000001,,,,,,,,,,
3.0618550552,75,3.0618550552,0.060243682558,,,,,,,,,,
3.0825241752,75,3.0825241752,0.060912802557999995,,,,,,,,,,
3.1059151352,75,3.1059151352,0.064303762557999993,,,,,,,,,,
3.1228788152,75,3.1228788152,0.061267442557999998,,,,,,,,,,
3.1431008952,75,3.1431008952,0.061489522557999997,,,,,,,,,,
3.1633315352,75,3.1633315352,0.061720162558000002,,,,,,,,,,
3.1862218552,75,3.1862218552,0.064610482558000003,,,,,,,,,,
3.2064692152,75,3.2064692152,0.064857842558000005,,,,,,,,,,
3.2247489752,75,3.2247489752,0.063137602557999994,,,,,,,,,,
3.2454792152,75,3.2454792152,0.063867842557999987,,,,,,,,,,
3.2616524952,75,3.2616524952,0.060041122557999995,,,,,,,,,,
3.2816552952,75,3.2816552952,0.060043922557999992,,,,,,,,,,
3.3019992152,75,3.3019992152,0.06038784255799999,,,,,,,,,,
3.3218992152,75,3.3218992152,0.060287842558000001,,,,,,,,,,
3.3417781752,75,3.3417781752,0.060166802557999998,,,,,,,,,,
3.3618138552,75,3.3618138552,0.060202482557999994,,,,,,,,,,
3.3820200952,75,3.3820200952,0.060408722557999991,,,,,,,,,,
3.4023905752,75,3.4023905752,0.060779202557999997,,,,,,,,,,
3.4216789752,75,3.4216789752,0.06006760255799999,,,,,,,,,,
3.4416343352,75,3.4416343352,0.060022962557999992,,,,,,,,,,
3.4616378552,75,3.4616378552,0.060026482557999999,,,,,,,,,,
3.4817321752,75,3.4817321752,0.060120802557999994,,,,,,,,,,
3.5017252952,75,3.5017252952,0.060113922557999993,,,,,,,,,,
3.5216928952,75,3.5216928952,0.060081522557999991,,,,,,,,,,
3.5419541752,75,3.5419541752,0.060342802557999994,,,,,,,,,,
3.5616302552,75,3.5616302552,0.060018882558000002,,,,,,,,,,
3.5817265752,75,3.5817265752,0.060115202557999999,,,,,,,,,,
3.6018091352,75,3.6018091352,0.060197762557999995,,,,,,,,,,
3.6221010552,75,3.6221010552,0.060489682557999996,,,,,,,,,,
3.6416647352,75,3.6416647352,0.060053362557999992,,,,,,,,,,
3.6616767352,75,3.6616767352,0.06006536255799999,,,,,,,,,,
3.6821880952,75,3.6821880952,0.060576722557999992,,,,,,,,,,
3.7022512952,75,3.7022512952,0.060639922557999992,,,,,,,,,,
3.7216950552,75,3.7216950552,0.060083682557999992,,,,,,,,,,
3.7416361752,75,3.7416361752,0.060024802557999995,,,,,,,,,,
3.7616394552,75,3.7616394552,0.060028082557999989,,,,,,,,,,
3.7816422552,75,3.7816422552,0.060030882558,,,,,,,,,,
3.8017314552,75,3.8017314552,0.060120082557999998,,,,,,,,,,
3.8216917752,75,3.8216917752,0.060080402557999998,,,,,,,,,,
3.8417772152,75,3.8417772152,0.06016584255799999,,,,,,,,,,
3.8616671352,75,3.8616671352,0.060055762557999991,,,,,,,,,,
3.8816550552,75,3.8816550552,0.060043682557999994,,,,,,,,,,
3.9016594552,75,3.9016594552,0.060048082557999995,,,,,,,,,,
3.9217349752,75,3.9217349752,0.060123602557999991,,,,,,,,,,
3.9417242552,75,3.9417242552,0.060112882557999999,,,,,,,,,,
3.9618407352,75,3.9618407352,0.060229362558000001,,,,,,,,,,
3.9817495352,75,3.9817495352,0.060138162558000002,,,,,,,,,,
4.0018891352,75,4.0018891352,0.060277762557999991,,,,,,,,,,
4.0217758552,75,4.0217758552,0.060164482557999998,,,,,,,,,,
4.0417242552,75,4.0417242552,0.060112882557999999,,,,,,,,,,
4.0616461752,75,4.0616461752,0.060034802557999991,,,,,,,,,,
4.0822388152,75,4.0822388152,0.060627442557999996,,,,,,,,,,
4.1040056152,75,4.1040056152,0.062394242557999995,,,,,,,,,,
4.1225922552,75,4.1225922552,0.060980882557999993,,,,,,,,,,
4.1421639352,75,4.1421639352,0.060552562557999997,,,,,,,,,,
4.1618163352,75,4.1618163352,0.060204962557999993,,,,,,,,,,
4.1819929752,75,4.1819929752,0.060381602557999999,,,,,,,,,,
4.2016491352,75,4.2016491352,0.060037762558000001,,,,,,,,,,
4.2219816152,75,4.2219816152,0.060370242557999997,,,,,,,,,,
4.2417444952,75,4.2417444952,0.06013312255799999,,,,,,,,,,
4.2619271352,75,4.2619271352,0.060315762558000002,,,,,,,,,,
4.2818579352,75,4.2818579352,0.060246562557999996,,,,,,,,,,
4.3020759352,75,4.3020759352,0.060464562557999992,,,,,,,,,,
4.3217562552,75,4.3217562552,0.060144882557999989,,,,,,,,,,
4.3418577752,75,4.3418577752,0.060246402557999997,,,,,,,,,,
4.3625140952,75,4.3625140952,0.060902722557999999,,,,,,,,,,
4.3822110552,75,4.3822110552,0.060599682557999995,,,,,,,,,,
4.4018516152,75,4.4018516152,0.060240242557999992,,,,,,,,,,
4.4216285752,75,4.4216285752,0.060017202557999998,,,,,,,,,,
4.4416523352,75,4.4416523352,0.060040962557999996,,,,,,,,,,
4.4617944152,75,4.4617944152,0.060183042557999999,,,,,,,,,,
4.4816993752,75,4.4816993752,0.060088002557999994,,,,,,,,,,
4.7642479352,75,4.7642479352,0.060325501156999999,,,,,,,,,,
4.7840612952,75,4.7840612952,0.060138861156999997,,,,,,,,,,
4.8040406552,75,4.8040406552,0.060118221156999995,,,,,,,,,,
