numActiveSessions:vector baselineTestQoS.hostFDO[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[18].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[18].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[18].tcp.conn-551 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0.404955358014,51,0.485065968148,51,0.485065968148,800,0.565151090548,0.080085122399999985,0.565282626548,1452,0.565282626548,0.040137108800000001
0.404955358014,1,0.485065968148,47,0.565151090548,47,,,,,0.645455836172,1452,0.645455836172,0.120310318424
0.565282626548,0,0.485066344148,847,0.565282626548,1499,,,,,0.645575756172,1452,0.645575756172,0.120430238423999996
,,0.565282626548,47,0.645455836172,1499,,,,,0.725694720172,1452,0.725694720172,0.200549202423999982
,,0.565283002548,47,0.645575756172,1499,,,,,0.725946560172,1452,0.725946560172,0.200801042423999986
,,0.645455836172,47,0.647289241607,47,,,,,0.72748341861,1452,0.72748341861,0.202337900861999985
,,0.645575756172,47,0.725694720172,1499,,,,,0.730252984007,1452,0.730252984007,0.205107466259000003
,,0.725694720172,47,0.725946560172,1499,,,,,0.806017956148,1452,0.806017956148,0.280872438399999978
,,0.725946560172,47,0.72748341861,1499,,,,,0.806257796148,1452,0.806257796148,0.281112278399999969
,,0.72748341861,47,0.730252984007,1499,,,,,0.807902916323,1452,0.807902916323,0.282757398574999928
,,0.730252984007,47,0.806017956148,1499,,,,,0.810543245923,1452,0.810543245923,0.285397728174999975
,,0.806017956148,47,0.806257796148,1499,,,,,0.813245880559,1452,0.813245880559,0.28810036281099993
,,0.806257796148,47,0.807902916323,1499,,,,,0.815877177228,1452,0.815877177228,0.290731659480000014
,,0.807902916323,47,0.810543245923,1499,,,,,0.818561239478,1452,0.818561239478,0.293415721729999966
,,0.810543245923,47,0.813245880559,1499,,,,,0.821222351359,1452,0.821222351359,0.296076833611000011
,,0.813245880559,47,0.815877177228,1499,,,,,0.886495480948,1452,0.886495480948,0.36134996320000001
,,0.815877177228,47,0.818561239478,1499,,,,,0.886735320948,1452,0.886735320948,0.361589803200000002
,,0.818561239478,47,0.821222351359,1499,,,,,0.888341800323,1452,0.888341800323,0.363196282574999916
,,0.821222351359,47,0.886495480948,1499,,,,,0.891020770723,1452,0.891020770723,0.365875252975000007
,,0.886495480948,47,0.886735320948,1499,,,,,0.893689565359,1452,0.893689565359,0.368544047611000012
,,0.886735320948,47,0.888341800323,1499,,,,,0.896335981228,1452,0.896335981228,0.371190463479999953
,,0.888341800323,47,0.891020770723,1499,,,,,0.899013084278,1452,0.899013084278,0.37386756652999997
,,0.891020770723,47,0.893689565359,1499,,,,,0.901868813806,1452,0.901868813806,0.376723296057999921
,,0.893689565359,47,0.896335981228,1499,,,,,0.904436121442,1452,0.904436121442,0.379290603693999915
,,0.896335981228,47,0.899013084278,1499,,,,,0.907019444972,1452,0.907019444972,0.38187392722399993
,,0.899013084278,47,0.901868813806,1499,,,,,0.909786964972,1452,0.909786964972,0.384641447223999953
,,0.901868813806,47,0.904436121442,1499,,,,,0.912450550154,1452,0.912450550154,0.387305032406000003
,,0.904436121442,47,0.907019444972,1499,,,,,0.915054840559,1452,0.915054840559,0.38990932281099999
,,0.907019444972,47,0.909786964972,1499,,,,,0.917816670385,1452,0.917816670385,0.392671152636999919
,,0.909786964972,47,0.912450550154,1499,,,,,0.920606209766,1452,0.920606209766,0.395460692017999935
,,0.912450550154,47,0.915054840559,1499,,,,,0.923101549328,1452,0.923101549328,0.397956031579999923
,,0.915054840559,47,0.917816670385,1499,,,,,0.966888542407,1452,0.966888542407,0.441743024658999947
,,0.917816670385,47,0.920606209766,1499,,,,,0.967014462407,1452,0.967014462407,0.441868944658999949
,,0.920606209766,47,0.923101549328,1499,,,,,0.969230819797,1452,0.969230819797,0.444085302048999984
,,0.923101549328,47,0.966888542407,1499,,,,,0.971359654723,1452,0.971359654723,0.446214136975000006
,,0.966888542407,47,0.967014462407,1499,,,,,0.974028449359,1452,0.974028449359,0.44888293161100001
,,0.967014462407,47,0.969230819797,1499,,,,,0.976716551444,1452,0.976716551444,0.451571033695999932
,,0.969230819797,47,0.971359654723,1499,,,,,0.979571888278,1452,0.979571888278,0.45442637053000001
,,0.971359654723,47,0.974028449359,1499,,,,,0.982227617806,1452,0.982227617806,0.457082100057999982
,,0.974028449359,47,0.976716551444,1499,,,,,0.984900925442,1452,0.984900925442,0.459755407693999915
,,0.976716551444,47,0.979571888278,1499,,,,,0.98760333861,1452,0.98760333861,0.462457820861999933
,,0.979571888278,47,0.982227617806,1499,,,,,0.990125848972,1452,0.990125848972,0.464980331223999952
,,0.982227617806,47,0.984900925442,1499,,,,,0.992936248972,1452,0.992936248972,0.467790731223999943
,,0.984900925442,47,0.98760333861,1499,,,,,0.995493724559,1452,0.995493724559,0.470348206810999978
,,0.98760333861,47,0.990125848972,1499,,,,,0.998180116002,1452,0.998180116002,0.473034598253999957
,,0.990125848972,47,0.992936248972,1499,,,,,1.000849894566,1452,1.000849894566,0.475704376817999926
,,0.992936248972,47,0.995493724559,1499,,,,,1.003515263728,1452,1.003515263728,0.478369745979999925
,,0.995493724559,47,0.998180116002,1499,,,,,1.006217417607,1452,1.006217417607,0.481071899859000005
,,0.998180116002,47,1.000849894566,1499,,,,,1.00890823141,1452,1.00890823141,0.483762713661999963
,,1.000849894566,47,1.003515263728,1499,,,,,1.01158783141,1452,1.01158783141,0.486442313661999967
,,1.003515263728,47,1.006217417607,1499,,,,,1.014243275959,1452,1.014243275959,0.489097758210999986
,,1.006217417607,47,1.00890823141,1499,,,,,1.016953151416,1452,1.016953151416,0.491807633667999952
