rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.431949768943,75,0.431949768943,0.06012677999999999,0.995488332559,0,0.995488332559,0.019999999999999996,0.995488332559,0,0.995488332559,4.369015300417299112,0.995488332559,0
0.451854821217,75,0.451854821217,0.060031832273999996,2.0109824952,0,2.0109824952,0.019999999999999996,2.0109824952,0,2.0109824952,4.369048914033299962,2.0109824952,0
0.471854821217,75,0.471854821217,0.060031832273999996,2.5826387352,0,2.5826387352,0.019999999999999996,2.5826387352,0,2.5826387352,4.369039536725900045,2.5826387352,0
0.491854821217,75,0.491854821217,0.060031832273999996,3.2005224152,0,3.2005224152,0.019999999999999996,3.2005224152,0,3.2005224152,4.368989341686699375,3.2005224152,0
0.511854821217,75,0.511854821217,0.060031832273999996,3.7882205752,0,3.7882205752,0.019999999999999996,3.7882205752,0,3.7882205752,4.366465652623100255,3.7882205752,0
0.531854821217,75,0.531854821217,0.060031832273999996,5,0,5,0.019999999999999996,5,0,5,4.369030382061598755,5,0
0.551854821217,75,0.551854821217,0.060031832273999996,,,,,,,,,,
0.571854821217,75,0.571854821217,0.060031832273999996,,,,,,,,,,
0.592016587017,75,0.592016587017,0.060193598074000001,,,,,,,,,,
0.611854821217,75,0.611854821217,0.060031832273999996,,,,,,,,,,
0.631854821217,75,0.631854821217,0.060031832273999996,,,,,,,,,,
0.651854821217,75,0.651854821217,0.060031832273999996,,,,,,,,,,
0.671895711017,75,0.671895711017,0.060072722073999995,,,,,,,,,,
0.691854821217,75,0.691854821217,0.060031832273999996,,,,,,,,,,
0.711854821217,75,0.711854821217,0.060031832273999996,,,,,,,,,,
0.731834604127,75,0.731834604127,0.060011615183999999,,,,,,,,,,
0.751854821217,75,0.751854821217,0.060031832273999996,,,,,,,,,,
0.771843680807,75,0.771843680807,0.060020691863999997,,,,,,,,,,
0.791854821217,75,0.791854821217,0.060031832273999996,,,,,,,,,,
0.995488332559,75,0.995488332559,0.060064527174000001,,,,,,,,,,
1.015444289873,75,1.015444289873,0.060020484488,,,,,,,,,,
1.035442280417,75,1.035442280417,0.060018475032000001,,,,,,,,,,
1.055447221359,75,1.055447221359,0.060023415974000001,,,,,,,,,,
1.075530665385,75,1.075530665385,0.060106859999999997,,,,,,,,,,
1.0955164904,75,1.0955164904,0.060092685014999993,,,,,,,,,,
1.1154555304,75,1.1154555304,0.060031725014999995,,,,,,,,,,
1.135493406753,75,1.135493406753,0.060069601367999991,,,,,,,,,,
1.155458065772,75,1.155458065772,0.060034260386999993,,,,,,,,,,
1.1754944152,75,1.1754944152,0.060070609814999994,,,,,,,,,,
1.1954703352,75,1.1954703352,0.060046529814999999,,,,,,,,,,
1.2157465752,75,1.2157465752,0.060322769814999996,,,,,,,,,,
1.2355174552,75,1.2355174552,0.060093649814999996,,,,,,,,,,
1.2554452152,75,1.2554452152,0.060021409814999995,,,,,,,,,,
1.2754500952,75,1.2754500952,0.060026289814999994,,,,,,,,,,
1.2955196152,75,1.2955196152,0.060095809814999997,,,,,,,,,,
1.3155870552,75,1.3155870552,0.060163249814999999,,,,,,,,,,
1.3355065752,75,1.3355065752,0.060082769814999991,,,,,,,,,,
1.3555593752,75,1.3555593752,0.060135569814999997,,,,,,,,,,
1.3758980952,75,1.3758980952,0.060474289814999998,,,,,,,,,,
1.3954817752,75,1.3954817752,0.060057969815,,,,,,,,,,
1.4157640952,75,1.4157640952,0.060340289815000003,,,,,,,,,,
1.4354998552,75,1.4354998552,0.06007604981499999,,,,,,,,,,
1.4556124952,75,1.4556124952,0.060188689815000001,,,,,,,,,,
1.4754817752,75,1.4754817752,0.060057969815,,,,,,,,,,
1.4956511352,75,1.4956511352,0.060227329814999993,,,,,,,,,,
1.5156267352,75,1.5156267352,0.060202929815,,,,,,,,,,
1.5355568152,75,1.5355568152,0.060133009814999998,,,,,,,,,,
1.5555101752,75,1.5555101752,0.060086369814999998,,,,,,,,,,
1.5755988152,75,1.5755988152,0.060175009814999999,,,,,,,,,,
1.5955824952,75,1.5955824952,0.060158689814999999,,,,,,,,,,
1.6154740952,75,1.6154740952,0.06005028981499999,,,,,,,,,,
1.6355634552,75,1.6355634552,0.060139649815000001,,,,,,,,,,
1.6555213752,75,1.6555213752,0.060097569815000001,,,,,,,,,,
1.6756409752,75,1.6756409752,0.060217169814999998,,,,,,,,,,
1.6955513752,75,1.6955513752,0.060127569814999989,,,,,,,,,,
1.7156700152,75,1.7156700152,0.060246209814999992,,,,,,,,,,
1.7355703352,75,1.7355703352,0.060146529815000001,,,,,,,,,,
1.7554551352,75,1.7554551352,0.060031329814999992,,,,,,,,,,
1.7754411352,75,1.7754411352,0.060017329814999992,,,,,,,,,,
1.7957275352,75,1.7957275352,0.060303729814999998,,,,,,,,,,
1.8155241752,75,1.8155241752,0.060100369814999998,,,,,,,,,,
2.0109824952,75,2.0109824952,0.060081894723999995,,,,,,,,,,
2.0312530552,75,2.0312530552,0.060352454723999998,,,,,,,,,,
2.0509915352,75,2.0509915352,0.060090934723999997,,,,,,,,,,
2.0714287352,75,2.0714287352,0.060528134723999995,,,,,,,,,,
2.0922131352,75,2.0922131352,0.061312534724,,,,,,,,,,
2.1160459352,75,2.1160459352,0.065145334723999997,,,,,,,,,,
2.1335282552,75,2.1335282552,0.062627654724000003,,,,,,,,,,
2.1540428952,75,2.1540428952,0.063142294723999986,,,,,,,,,,
2.1744874552,75,2.1744874552,0.063586854723999996,,,,,,,,,,
2.5826387352,75,2.5826387352,0.060174851377000001,,,,,,,,,,
2.6025080952,75,2.6025080952,0.060044211377,,,,,,,,,,
2.6226212952,75,2.6226212952,0.060157411376999994,,,,,,,,,,
2.6431295352,75,2.6431295352,0.060665651377000001,,,,,,,,,,
2.6628978552,75,2.6628978552,0.060433971376999989,,,,,,,,,,
2.6825704152,75,2.6825704152,0.060106531376999991,,,,,,,,,,
2.7025929752,75,2.7025929752,0.060129091376999995,,,,,,,,,,
2.7225837752,75,2.7225837752,0.060119891376999995,,,,,,,,,,
2.7425565752,75,2.7425565752,0.06009269137699999,,,,,,,,,,
2.7625304952,75,2.7625304952,0.060066611376999992,,,,,,,,,,
2.7826172152,75,2.7826172152,0.06015333137699999,,,,,,,,,,
2.8030176152,75,2.8030176152,0.060553731377,,,,,,,,,,
2.8226242552,75,2.8226242552,0.06016037137699999,,,,,,,,,,
2.8425329752,75,2.8425329752,0.060069091376999991,,,,,,,,,,
2.8630081752,75,2.8630081752,0.060544291377,,,,,,,,,,
2.8826416952,75,2.8826416952,0.060177811376999998,,,,,,,,,,
2.9024910552,75,2.9024910552,0.06002717137699999,,,,,,,,,,
2.9226670552,75,2.9226670552,0.060203171377,,,,,,,,,,
2.9426864952,75,2.9426864952,0.060222611376999995,,,,,,,,,,
2.9625200952,75,2.9625200952,0.060056211376999998,,,,,,,,,,
2.9825875352,75,2.9825875352,0.060123651377,,,,,,,,,,
3.0026940952,75,3.0026940952,0.060230211376999992,,,,,,,,,,
3.0226636952,75,3.0226636952,0.060199811376999992,,,,,,,,,,
3.0425052152,75,3.0425052152,0.060041331376999989,,,,,,,,,,
3.0625925752,75,3.0625925752,0.060128691376999998,,,,,,,,,,
3.0825181752,75,3.0825181752,0.060054291376999996,,,,,,,,,,
3.1058971352,75,3.1058971352,0.063433251376999982,,,,,,,,,,
3.1228668152,75,3.1228668152,0.060402931376999993,,,,,,,,,,
3.1430888952,75,3.1430888952,0.060625011376999993,,,,,,,,,,
3.2005224152,75,3.2005224152,0.064829728230999999,,,,,,,,,,
3.2195045752,75,3.2195045752,0.06381188823099998,,,,,,,,,,
3.2359056952,75,3.2359056952,0.060213008230999995,,,,,,,,,,
3.2560761752,75,3.2560761752,0.060383488230999995,,,,,,,,,,
3.2783280952,75,3.2783280952,0.062635408231,,,,,,,,,,
3.2981077752,75,3.2981077752,0.06241508823099999,,,,,,,,,,
3.3176540152,75,3.3176540152,0.061961328230999992,,,,,,,,,,
3.3359089752,75,3.3359089752,0.060216288230999989,,,,,,,,,,
3.3571476152,75,3.3571476152,0.061454928231000002,,,,,,,,,,
3.3769307352,75,3.3769307352,0.061238048230999999,,,,,,,,,,
3.3957469752,75,3.3957469752,0.060054288230999994,,,,,,,,,,
3.4157952952,75,3.4157952952,0.060102608230999998,,,,,,,,,,
3.4358904952,75,3.4358904952,0.060197808231000001,,,,,,,,,,
3.4558466552,75,3.4558466552,0.060153968230999998,,,,,,,,,,
3.4757927352,75,3.4757927352,0.060100048230999999,,,,,,,,,,
3.4957904952,75,3.4957904952,0.060097808230999999,,,,,,,,,,
3.5161820952,75,3.5161820952,0.060489408230999991,,,,,,,,,,
3.5359915352,75,3.5359915352,0.060298848230999998,,,,,,,,,,
3.5557061752,75,3.5557061752,0.060013488231,,,,,,,,,,
3.5758977752,75,3.5758977752,0.060205088231,,,,,,,,,,
3.5958629752,75,3.5958629752,0.060170288230999999,,,,,,,,,,
3.6158803352,75,3.6158803352,0.060187648230999993,,,,,,,,,,
3.6357406552,75,3.6357406552,0.060047968230999989,,,,,,,,,,
3.6558777752,75,3.6558777752,0.060185088230999994,,,,,,,,,,
3.6759292952,75,3.6759292952,0.060236608230999993,,,,,,,,,,
3.6958002552,75,3.6958002552,0.060107568230999996,,,,,,,,,,
3.7157542552,75,3.7157542552,0.060061568230999992,,,,,,,,,,
3.7359036152,75,3.7359036152,0.060210928230999993,,,,,,,,,,
3.7882205752,75,3.7882205752,0.060098849425999994,,,,,,,,,,
3.8082379352,75,3.8082379352,0.060116209426000002,,,,,,,,,,
3.8281315352,75,3.8281315352,0.060009809425999996,,,,,,,,,,
3.8482992952,75,3.8482992952,0.060177569425999999,,,,,,,,,,
3.8682454552,75,3.8682454552,0.060123729425999999,,,,,,,,,,
3.8882226552,75,3.8882226552,0.060100929425999996,,,,,,,,,,
3.9081317752,75,3.9081317752,0.060010049425999994,,,,,,,,,,
3.9282873752,75,3.9282873752,0.060165649426,,,,,,,,,,
3.9484256952,75,3.9484256952,0.060303969425999997,,,,,,,,,,
3.9681759352,75,3.9681759352,0.060054209425999996,,,,,,,,,,
