rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[25].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[25].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[25].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[25].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[25].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[25].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[25].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.154360838645,75,0.154360838645,0.060106859999999997,1.474360838645,0,1.474360838645,0.019999999999999996,1.474360838645,0,1.474360838645,4.369026056673099827,1.474360838645,0
0.174360838645,75,0.174360838645,0.060106859999999997,3.3603396152,0,3.3603396152,0.019999999999999996,3.3603396152,0,3.3603396152,4.36902407737069963,3.3603396152,0
0.194306059366,75,0.194306059366,0.060052080720999989,,,,,,,,,,
0.214360838645,75,0.214360838645,0.060106859999999997,,,,,,,,,,
0.234282552265,75,0.234282552265,0.060028573619999997,,,,,,,,,,
0.254360838645,75,0.254360838645,0.060106859999999997,,,,,,,,,,
0.274360838645,75,0.274360838645,0.060106859999999997,,,,,,,,,,
0.294326191921,75,0.294326191921,0.060072213275999999,,,,,,,,,,
0.314300693065,75,0.314300693065,0.060046714419999993,,,,,,,,,,
0.334324170445,75,0.334324170445,0.060070191799999991,,,,,,,,,,
0.354360838645,75,0.354360838645,0.060106859999999997,,,,,,,,,,
0.374360838645,75,0.374360838645,0.060106859999999997,,,,,,,,,,
0.394360838645,75,0.394360838645,0.060106859999999997,,,,,,,,,,
0.414493665078,75,0.414493665078,0.060239686432999997,,,,,,,,,,
0.434360838645,75,0.434360838645,0.060106859999999997,,,,,,,,,,
1.5203396152,75,1.5203396152,0.060110525610999998,,,,,,,,,,
1.5405132952,75,1.5405132952,0.060284205610999993,,,,,,,,,,
1.5603536952,75,1.5603536952,0.060124605610999998,,,,,,,,,,
1.5803395352,75,1.5803395352,0.060110445610999998,,,,,,,,,,
1.6002953752,75,1.6002953752,0.060066285610999997,,,,,,,,,,
1.6203068952,75,1.6203068952,0.060077805610999998,,,,,,,,,,
1.6404208952,75,1.6404208952,0.060191805611000001,,,,,,,,,,
1.6602588952,75,1.6602588952,0.060029805610999991,,,,,,,,,,
1.6804737752,75,1.6804737752,0.060244685610999992,,,,,,,,,,
1.7002642552,75,1.7002642552,0.060035165611000001,,,,,,,,,,
1.7202543352,75,1.7202543352,0.060025245610999991,,,,,,,,,,
1.7403078552,75,1.7403078552,0.060078765610999992,,,,,,,,,,
1.7604078552,75,1.7604078552,0.060178765610999995,,,,,,,,,,
1.7802739352,75,1.7802739352,0.060044845610999999,,,,,,,,,,
1.8002536152,75,1.8002536152,0.060024525610999995,,,,,,,,,,
1.8202468952,75,1.8202468952,0.060017805610999993,,,,,,,,,,
1.8403697752,75,1.8403697752,0.060140685610999999,,,,,,,,,,
1.8604745752,75,1.8604745752,0.060245485611000001,,,,,,,,,,
1.8802780152,75,1.8802780152,0.060048925610999989,,,,,,,,,,
1.9005139352,75,1.9005139352,0.06028484561099999,,,,,,,,,,
1.9209496952,75,1.9209496952,0.060720605610999997,,,,,,,,,,
1.9404344152,75,1.9404344152,0.06020532561099999,,,,,,,,,,
1.9603708952,75,1.9603708952,0.060141805610999993,,,,,,,,,,
1.9802656952,75,1.9802656952,0.060036605610999993,,,,,,,,,,
2.0002831352,75,2.0002831352,0.060054045611,,,,,,,,,,
2.0205376152,75,2.0205376152,0.060308525611000002,,,,,,,,,,
2.0403387352,75,2.0403387352,0.060109645610999989,,,,,,,,,,
2.0607250552,75,2.0607250552,0.060495965610999999,,,,,,,,,,
2.0824836152,75,2.0824836152,0.062254525610999991,,,,,,,,,,
2.1040026552,75,2.1040026552,0.063773565611000004,,,,,,,,,,
2.1218886552,75,2.1218886552,0.061659565610999999,,,,,,,,,,
2.1426347352,75,2.1426347352,0.062405645610999995,,,,,,,,,,
2.1632575352,75,2.1632575352,0.063028445610999988,,,,,,,,,,
2.1834868952,75,2.1834868952,0.063257805611,,,,,,,,,,
2.2030070552,75,2.2030070552,0.062777965610999991,,,,,,,,,,
2.2226040952,75,2.2226040952,0.062375005610999997,,,,,,,,,,
2.2405335352,75,2.2405335352,0.060304445610999998,,,,,,,,,,
2.2603900952,75,2.2603900952,0.060161005610999989,,,,,,,,,,
2.2803905752,75,2.2803905752,0.060161485611,,,,,,,,,,
2.3002822552,75,2.3002822552,0.060053165610999992,,,,,,,,,,
2.3203003352,75,2.3203003352,0.060071245610999995,,,,,,,,,,
