rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[31].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[31].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[31].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[31].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[31].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[31].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[31].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
2.8747748952,75,2.8747748952,0.060107093922999995,,,,,,,,,,
2.8948616152,75,2.8948616152,0.060193813922999994,,,,,,,,,,
2.9148453752,75,2.9148453752,0.060177573922999993,,,,,,,,,,
2.9347634552,75,2.9347634552,0.060095653922999994,,,,,,,,,,
2.9547912152,75,2.9547912152,0.060123413922999996,,,,,,,,,,
2.9748479352,75,2.9748479352,0.060180133922999992,,,,,,,,,,
2.9946969752,75,2.9946969752,0.060029173923,,,,,,,,,,
3.0146912152,75,3.0146912152,0.060023413922999993,,,,,,,,,,
3.0348855352,75,3.0348855352,0.060217733922999991,,,,,,,,,,
3.0548390552,75,3.0548390552,0.060171253922999989,,,,,,,,,,
3.0747112152,75,3.0747112152,0.060043413922999999,,,,,,,,,,
3.0998771352,75,3.0998771352,0.06520933392299999,,,,,,,,,,
3.1174356952,75,3.1174356952,0.062767893923,,,,,,,,,,
3.1400561752,75,3.1400561752,0.065388373922999981,,,,,,,,,,
3.1600390552,75,3.1600390552,0.065371253922999999,,,,,,,,,,
3.1806695352,75,3.1806695352,0.066001733922999988,,,,,,,,,,
3.1951953752,75,3.1951953752,0.060527573922999996,,,,,,,,,,
3.2195285752,75,3.2195285752,0.064860773922999992,,,,,,,,,,
3.2359176952,75,3.2359176952,0.061249893922999995,,,,,,,,,,
3.2548709752,75,3.2548709752,0.060203173922999994,,,,,,,,,,
3.2750536152,75,3.2750536152,0.060385813922999992,,,,,,,,,,
3.2953328952,75,3.2953328952,0.060665093922999998,,,,,,,,,,
3.3147639352,75,3.3147639352,0.060096133922999991,,,,,,,,,,
3.3347373752,75,3.3347373752,0.060069573922999996,,,,,,,,,,
3.3547185752,75,3.3547185752,0.060050773922999997,,,,,,,,,,
3.3747387352,75,3.3747387352,0.060070933923000002,,,,,,,,,,
3.3948955352,75,3.3948955352,0.060227733923000001,,,,,,,,,,
3.4149540152,75,3.4149540152,0.060286213923,,,,,,,,,,
3.4349191352,75,3.4349191352,0.060251333922999999,,,,,,,,,,
3.4549894552,75,3.4549894552,0.060321653922999998,,,,,,,,,,
3.4747860152,75,3.4747860152,0.060118213922999999,,,,,,,,,,
3.4947093752,75,3.4947093752,0.060041573922999996,,,,,,,,,,
3.5149708952,75,3.5149708952,0.060303093922999997,,,,,,,,,,
3.5347803352,75,3.5347803352,0.060112533922999991,,,,,,,,,,
3.5547771352,75,3.5547771352,0.060109333922999996,,,,,,,,,,
3.5750313752,75,3.5750313752,0.060363573922999999,,,,,,,,,,
3.5950115352,75,3.5950115352,0.060343733922999992,,,,,,,,,,
3.6147890552,75,3.6147890552,0.060121253922999995,,,,,,,,,,
3.6347446552,75,3.6347446552,0.060076853922999995,,,,,,,,,,
3.6547120952,75,3.6547120952,0.060044293922999994,,,,,,,,,,
3.6747180952,75,3.6747180952,0.060050293923,,,,,,,,,,
3.6947089752,75,3.6947089752,0.060041173922999998,,,,,,,,,,
3.7147224152,75,3.7147224152,0.060054613923000002,,,,,,,,,,
3.7352422552,75,3.7352422552,0.060574453922999995,,,,,,,,,,
3.7546942552,75,3.7546942552,0.060026453923000003,,,,,,,,,,
3.7746766552,75,3.7746766552,0.060008853922999996,,,,,,,,,,
3.7947755352,75,3.7947755352,0.060107733922999992,,,,,,,,,,
3.8149714552,75,3.8149714552,0.060303653922999994,,,,,,,,,,
3.8348817752,75,3.8348817752,0.060213973922999999,,,,,,,,,,
3.8547989752,75,3.8547989752,0.060131173922999991,,,,,,,,,,
3.8748795352,75,3.8748795352,0.060211733922999999,,,,,,,,,,
3.8948421752,75,3.8948421752,0.060174373922999998,,,,,,,,,,
3.9147652952,75,3.9147652952,0.060097493922999997,,,,,,,,,,
3.9347870552,75,3.9347870552,0.060119253922999993,,,,,,,,,,
3.9549452952,75,3.9549452952,0.060277493922999997,,,,,,,,,,
3.9748052952,75,3.9748052952,0.060137493922999995,,,,,,,,,,
3.9947560952,75,3.9947560952,0.060088293922999996,,,,,,,,,,
4.0149965752,75,4.0149965752,0.060328773922999997,,,,,,,,,,
4.0348836152,75,4.0348836152,0.060215813923000002,,,,,,,,,,
4.0549092152,75,4.0549092152,0.060241413923000003,,,,,,,,,,
4.0747320952,75,4.0747320952,0.060064293923,,,,,,,,,,
4.0952959352,75,4.0952959352,0.060628133922999996,,,,,,,,,,
4.1164166552,75,4.1164166552,0.061748853923000001,,,,,,,,,,
4.1347549752,75,4.1347549752,0.060087173922999989,,,,,,,,,,
4.1560084152,75,4.1560084152,0.061340613922999997,,,,,,,,,,
4.1761948152,75,4.1761948152,0.061527013923000001,,,,,,,,,,
4.1948736152,75,4.1948736152,0.060205813922999992,,,,,,,,,,
4.2147049752,75,4.2147049752,0.060037173922999994,,,,,,,,,,
4.2347351352,75,4.2347351352,0.060067333922999996,,,,,,,,,,
4.2550316952,75,4.2550316952,0.060363893922999997,,,,,,,,,,
4.2748485752,75,4.2748485752,0.060180773923000002,,,,,,,,,,
4.2947212152,75,4.2947212152,0.060053413922999995,,,,,,,,,,
4.3147408952,75,4.3147408952,0.060073093922999989,,,,,,,,,,
4.3348424152,75,4.3348424152,0.060174613922999997,,,,,,,,,,
4.3557385752,75,4.3557385752,0.06107077392299999,,,,,,,,,,
4.3748299352,75,4.3748299352,0.060162133923000002,,,,,,,,,,
4.3947103352,75,4.3947103352,0.06004253392299999,,,,,,,,,,
4.4148470552,75,4.4148470552,0.060179253922999997,,,,,,,,,,
4.4347508952,75,4.4347508952,0.060083093922999999,,,,,,,,,,
4.4546996152,75,4.4546996152,0.060031813922999998,,,,,,,,,,
4.4748752152,75,4.4748752152,0.060207413922999997,,,,,,,,,,
4.4947555352,75,4.4947555352,0.060087733923,,,,,,,,,,
4.5146910552,75,4.5146910552,0.060023253922999994,,,,,,,,,,
4.5348664152,75,4.5348664152,0.060198613922999993,,,,,,,,,,
4.5547410552,75,4.5547410552,0.060073253923000002,,,,,,,,,,
4.5750470552,75,4.5750470552,0.060379253922999989,,,,,,,,,,
4.5947902552,75,4.5947902552,0.060122453923000001,,,,,,,,,,
4.6147137752,75,4.6147137752,0.060045973922999998,,,,,,,,,,
4.6351314552,75,4.6351314552,0.060463653923000001,,,,,,,,,,
4.6548380152,75,4.6548380152,0.060170213922999995,,,,,,,,,,
4.6746867352,75,4.6746867352,0.060018933922999992,,,,,,,,,,
4.6947440952,75,4.6947440952,0.060076293922999998,,,,,,,,,,
4.7148319352,75,4.7148319352,0.06016413392299999,,,,,,,,,,
4.7350168152,75,4.7350168152,0.060349013923000002,,,,,,,,,,
4.7548020152,75,4.7548020152,0.060134213923000001,,,,,,,,,,
4.7748836152,75,4.7748836152,0.060215813923000002,,,,,,,,,,
4.7948383352,75,4.7948383352,0.060170533922999993,,,,,,,,,,
4.8146902552,75,4.8146902552,0.060022453922999999,,,,,,,,,,
4.8346747352,75,4.8346747352,0.060006933922999994,,,,,,,,,,
4.8548880952,75,4.8548880952,0.060220293922999989,,,,,,,,,,
4.8749445752,75,4.8749445752,0.060276773923000001,,,,,,,,,,
4.8947208152,75,4.8947208152,0.060053013922999997,,,,,,,,,,
4.9146895352,75,4.9146895352,0.060021733922999989,,,,,,,,,,
4.9347926552,75,4.9347926552,0.060124853923000001,,,,,,,,,,
4.9548427352,75,4.9548427352,0.060174933922999995,,,,,,,,,,
4.9748632952,75,4.9748632952,0.060195493922999998,,,,,,,,,,
4.9946952152,75,4.9946952152,0.060027413922999997,,,,,,,,,,
