rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[2].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[2].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.858288158021,75,0.858288158021,0.060106859999999997,2.298288158021,0,2.298288158021,0.019999999999999996,2.298288158021,0,2.298288158021,4.369026056673099827,2.298288158021,0
0.878238645065,75,0.878238645065,0.060057347043999994,3.3876330552,0,3.3876330552,0.019999999999999996,3.3876330552,0,3.3876330552,4.36903145134260028,3.3876330552,0
0.898291193585,75,0.898291193585,0.060109895563999995,4.1860678552,0,4.1860678552,0.019999999999999996,4.1860678552,0,4.1860678552,4.3689708190234988,4.1860678552,0
0.918277038385,75,0.918277038385,0.060095740363999991,5,0,5,0.019999999999999996,5,0,5,4.368296395217098987,5,0
0.938299965816,75,0.938299965816,0.060118667794999996,,,,,,,,,,
0.958307947674,75,0.958307947674,0.060126649652999991,,,,,,,,,,
0.978288158021,75,0.978288158021,0.060106859999999997,,,,,,,,,,
0.998274883185,75,0.998274883185,0.060093585163999998,,,,,,,,,,
1.018256850616,75,1.018256850616,0.060075552594999997,,,,,,,,,,
1.038270668332,75,1.038270668332,0.060089370310999992,,,,,,,,,,
1.058288158021,75,1.058288158021,0.060106859999999997,,,,,,,,,,
1.078192488802,75,1.078192488802,0.060011190780999992,,,,,,,,,,
1.0983084104,75,1.0983084104,0.060127112378999994,,,,,,,,,,
1.118288158021,75,1.118288158021,0.060106859999999997,,,,,,,,,,
1.138260745395,75,1.138260745395,0.060079447373999991,,,,,,,,,,
1.158288158021,75,1.158288158021,0.060106859999999997,,,,,,,,,,
