numActiveSessions:vector baselineTestQoS.hostFDO[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[10].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[10].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[10].tcp.conn-640 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[10].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,1.3444554072,47,1.4054046072,1499,,,,,1.4132391672,1452,1.4132391672,0.369524285718999976
,,1.4054046072,47,1.4055245272,1499,,,,,1.4143304472,1452,1.4143304472,0.370615565719000005
,,1.4055245272,47,1.4090299672,1499,,,,,1.4199051672,1452,1.4199051672,0.376190285718999926
,,1.4090299672,47,1.4132391672,1499,,,,,1.4239022872,1452,1.4239022872,0.380187405719000003
,,1.4132391672,47,1.4143304472,1499,,,,,1.4251274072,1452,1.4251274072,0.381412525718999971
,,1.4143304472,47,1.4199051672,1499,,,,,1.4304506072,1452,1.4304506072,0.386735725718999943
,,1.4199051672,47,1.4239022872,1499,,,,,1.4355052472,1452,1.4355052472,0.391790365718999942
,,1.4239022872,47,1.4251274072,1499,,,,,1.4357510872,1452,1.4357510872,0.392036205718999995
,,1.4251274072,47,1.4304506072,1499,,,,,1.4412118872,1452,1.4412118872,0.397497005718999928
,,1.4304506072,47,1.4355052472,1499,,,,,1.4464570872,1452,1.4464570872,0.402742205718999989
,,1.4355052472,47,1.4357510872,1499,,,,,1.4518823672,1452,1.4518823672,0.408167485718999965
,,1.4357510872,47,1.4412118872,1499,,,,,1.4533274072,1452,1.4533274072,0.409612525718999974
,,1.4412118872,47,1.4464570872,1499,,,,,1.4571948472,1452,1.4571948472,0.413479965718999918
,,1.4464570872,47,1.4518823672,1499,,,,,1.4857750872,1452,1.4857750872,0.442060205718999953
,,1.4518823672,47,1.4533274072,1499,,,,,1.4858950072,1452,1.4858950072,0.442180125719000003
,,1.4533274072,47,1.4571948472,1499,,,,,1.4894026872,1452,1.4894026872,0.445687805719000017
,,1.4571948472,47,1.4857750872,1499,,,,,1.4946971672,1452,1.4946971672,0.450982285719000007
,,1.4857750872,47,1.4858950072,1499,,,,,1.4948170872,1452,1.4948170872,0.451102205718999947
,,1.4858950072,47,1.4894026872,1499,,,,,1.5001510072,1452,1.5001510072,0.456436125718999938
,,1.4894026872,47,1.4946971672,1499,,,,,1.5054862072,1452,1.5054862072,0.461771325718999923
,,1.4946971672,47,1.4948170872,1499,,,,,1.5060858072,1452,1.5060858072,0.462370925718999957
,,1.4948170872,47,1.5001510072,1499,,,,,1.5108173272,1452,1.5108173272,0.467102445718999945
,,1.5001510072,47,1.5054862072,1499,,,,,1.5161178072,1452,1.5161178072,0.472402925718999997
,,1.5054862072,47,1.5060858072,1499,,,,,1.5175688472,1452,1.5175688472,0.473853965718999957
,,1.5060858072,47,1.5108173272,1499,,,,,1.5215654072,1452,1.5215654072,0.477850525718999994
,,1.5108173272,47,1.5161178072,1499,,,,,1.5268607672,1452,1.5268607672,0.483145885718999965
,,1.5161178072,47,1.5175688472,1499,,,,,1.5291679672,1452,1.5291679672,0.485453085718999919
,,1.5175688472,47,1.5215654072,1499,,,,,1.5321864472,1452,1.5321864472,0.488471565718999965
,,1.5215654072,47,1.5268607672,1499,,,,,1.5376188472,1452,1.5376188472,0.493903965718999969
,,1.5268607672,47,1.5291679672,1499,,,,,1.5407705272,1452,1.5407705272,0.497055645718999958
,,1.5291679672,47,1.5321864472,1499,,,,,1.5429200472,1452,1.5429200472,0.499205165718999974
,,1.5321864472,47,1.5376188472,1499,,,,,1.5482612472,1452,1.5482612472,0.50454636571899991
,,1.5376188472,47,1.5407705272,1499,,,,,1.5535829272,1452,1.5535829272,0.509868045718999905
,,1.5407705272,47,1.5429200472,1499,,,,,1.5589140472,1452,1.5589140472,0.515199165719000038
,,1.5429200472,47,1.5482612472,1499,,,,,1.5590339672,1452,1.5590339672,0.515319085718999979
,,1.5482612472,47,1.5535829272,1499,,,,,1.5643584472,1452,1.5643584472,0.520643565718999832
,,1.5535829272,47,1.5589140472,1499,,,,,1.5696769272,1452,1.5696769272,0.525962045718999958
,,1.5589140472,47,1.5590339672,1499,,,,,1.5729539672,1452,1.5729539672,0.52923908571899991
,,1.5590339672,47,1.5643584472,1499,,,,,1.5751245272,1452,1.5751245272,0.531409645718999844
,,1.5643584472,47,1.5696769272,1499,,,,,1.5804708472,1452,1.5804708472,0.536755965718999969
,,1.5696769272,47,1.5729539672,1499,,,,,1.5857942072,1452,1.5857942072,0.542079325718999969
,,1.5729539672,47,1.5751245272,1499,,,,,1.5876157272,1452,1.5876157272,0.54390084571899999
,,1.5751245272,47,1.5804708472,1499,,,,,1.5911328472,1452,1.5911328472,0.547417965718999918
,,1.5804708472,47,1.5857942072,1499,,,,,1.5964333272,1452,1.5964333272,0.55271844571899997
,,1.5857942072,47,1.5876157272,1499,,,,,1.6017796472,1452,1.6017796472,0.558064765718999875
,,1.5876157272,47,1.5911328472,1499,,,,,1.6026190872,1452,1.6026190872,0.5589042057189999
,,1.5911328472,47,1.5964333272,1499,,,,,1.6071383672,1452,1.6071383672,0.563423485718999914
,,1.5964333272,47,1.6017796472,1499,,,,,1.6125834072,1452,1.6125834072,0.568868525719000037
,,1.6017796472,47,1.6026190872,1499,,,,,1.6171763672,1452,1.6171763672,0.573461485718999905
,,1.6026190872,47,1.6071383672,1499,,,,,1.6178958872,1452,1.6178958872,0.57418100571899999
,,1.6071383672,47,1.6125834072,1499,,,,,1.6232121272,1452,1.6232121272,0.579497245718999963
,,1.6125834072,47,1.6171763672,1499,,,,,1.6285473272,1452,1.6285473272,0.584832445718999946
,,1.6171763672,47,1.6178958872,1499,,,,,1.6339991672,1452,1.6339991672,0.590284285719000043
,,1.6178958872,47,1.6232121272,1499,,,,,1.6347186872,1452,1.6347186872,0.591003805718999905
,,1.6232121272,47,1.6285473272,1499,,,,,1.6393302872,1452,1.6393302872,0.595615405718999955
,,1.6285473272,47,1.6339991672,1499,,,,,1.6446594872,1452,1.6446594872,0.600944605718999988
,,1.6339991672,47,1.6347186872,1499,,,,,1.6488866872,1452,1.6488866872,0.605171805718999864
,,1.6347186872,47,1.6393302872,1499,,,,,1.6499719672,1452,1.6499719672,0.606257085718999941
,,1.6393302872,47,1.6446594872,1499,,,,,1.6554068472,1452,1.6554068472,0.611691965718999861
,,1.6446594872,47,1.6488866872,1499,,,,,1.6606300472,1452,1.6606300472,0.616915165718999956
,,1.6488866872,47,1.6499719672,1499,,,,,1.6607499672,1452,1.6607499672,0.617035085718999895
,,1.6499719672,47,1.6554068472,1499,,,,,1.6660801272,1452,1.6660801272,0.622365245718999868
,,1.6554068472,47,1.6606300472,1499,,,,,1.6714251672,1452,1.6714251672,0.627710285719000002
,,1.6606300472,47,1.6607499672,1499,,,,,1.6744471672,1452,1.6744471672,0.630732285718999861
,,1.6607499672,47,1.6660801272,1499,,,,,1.6767376472,1452,1.6767376472,0.633022765718999955
,,1.6660801272,47,1.6714251672,1499,,,,,1.6821886872,1452,1.6821886872,0.63847380571900003
,,1.6714251672,47,1.6744471672,1499,,,,,1.6873203672,1452,1.6873203672,0.64360548571899989
,,1.6744471672,47,1.6767376472,1499,,,,,1.6874462872,1452,1.6874462872,0.643731405719000002
,,1.6767376472,47,1.6821886872,1499,,,,,1.6929065272,1452,1.6929065272,0.649191645718999897
,,1.6821886872,47,1.6873203672,1499,,,,,1.6982190072,1452,1.6982190072,0.654504125718999848
,,1.6873203672,47,1.6874462872,1499,,,,,1.6988246072,1452,1.6988246072,0.655109725718999943
,,1.6874462872,47,1.6929065272,1499,,,,,1.7035374872,1452,1.7035374872,0.659822605718999974
,,1.6929065272,47,1.6982190072,1499,,,,,1.7088578872,1452,1.7088578872,0.665143005718999977
,,1.6982190072,47,1.6988246072,1499,,,,,1.7108132472,1452,1.7108132472,0.667098365718999939
,,1.6988246072,47,1.7035374872,1499,,,,,1.7142224472,1452,1.7142224472,0.670507565719000051
,,1.7035374872,47,1.7088578872,1499,,,,,1.7196584472,1452,1.7196584472,0.675943565719000047
,,1.7088578872,47,1.7108132472,1499,,,,,1.7235125272,1452,1.7235125272,0.67979764571900003
,,1.7108132472,47,1.7142224472,1499,,,,,1.7249635672,1452,1.7249635672,0.681248685718999877
,,1.7142224472,47,1.7196584472,1499,,,,,1.7302550072,1452,1.7302550072,0.686540125719000023
,,1.7196584472,47,1.7235125272,1499,,,,,1.7349761272,1452,1.7349761272,0.691261245718999936
,,1.7235125272,47,1.7249635672,1499,,,,,1.7357016472,1452,1.7357016472,0.691986765718999971
,,1.7249635672,47,1.7302550072,1499,,,,,1.7410387672,1452,1.7410387672,0.697323885718999833
,,1.7302550072,47,1.7349761272,1499,,,,,1.7461221272,1452,1.7461221272,0.702407245719000036
,,1.7349761272,47,1.7357016472,1499,,,,,1.7463619672,1452,1.7463619672,0.702647085718999916
,,1.7357016472,47,1.7410387672,1499,,,,,1.7517130072,1452,1.7517130072,0.707998125719000002
,,1.7410387672,47,1.7461221272,1499,,,,,1.7570314872,1452,1.7570314872,0.713316605718999905
,,1.7461221272,47,1.7463619672,1499,,,,,1.7572773272,1452,1.7572773272,0.713562445718999956
,,1.7463619672,47,1.7517130072,1499,,,,,1.7623984472,1452,1.7623984472,0.718683565719000046
,,1.7517130072,47,1.7570314872,1499,,,,,1.7678114072,1452,1.7678114072,0.724096525718999957
,,1.7570314872,47,1.7572773272,1499,,,,,1.7679313272,1452,1.7679313272,0.724216445718999898
,,1.7572773272,47,1.7623984472,1499,,,,,1.7731500472,1452,1.7731500472,0.729435165718999909
,,1.7623984472,47,1.7678114072,1499,,,,,1.7777430072,1452,1.7777430072,0.734028125719
,,1.7678114072,47,1.7679313272,1499,,,,,1.7784685272,1452,1.7784685272,0.734753645719000034
,,1.7679313272,47,1.7731500472,1499,,,,,1.7837870072,1452,1.7837870072,0.740072125718999936
,,1.7731500472,47,1.7777430072,1499,,,,,1.7869396472,1452,1.7869396472,0.743224765718999865
,,1.7777430072,47,1.7784685272,1499,,,,,1.7892301272,1452,1.7892301272,0.74551524571899996
,,1.7784685272,47,1.7837870072,1499,,,,,1.7945198072,1452,1.7945198072,0.750804925718999923
,,1.7837870072,47,1.7869396472,1499,,,,,1.7967150072,1452,1.7967150072,0.753000125718999988
,,1.7869396472,47,1.7892301272,1499,,,,,1.7998793272,1452,1.7998793272,0.756164445718999985
,,1.7892301272,47,1.7945198072,1499,,,,,1.8052252472,1452,1.8052252472,0.761510365718999878
,,1.7945198072,47,1.7967150072,1499,,,,,1.8105554072,1452,1.8105554072,0.766840525718999851
,,1.7967150072,47,1.7998793272,1499,,,,,1.8107952472,1452,1.8107952472,0.767080365718999953
,,1.7998793272,47,1.8052252472,1499,,,,,1.8160152472,1452,1.8160152472,0.772300365718999955
,,1.8052252472,47,1.8105554072,1499,,,,,1.8213375672,1452,1.8213375672,0.777622685718999837
,,1.8105554072,47,1.8107952472,1499,,,,,1.8263400472,1452,1.8263400472,0.782625165718999978
,,1.8107952472,47,1.8160152472,1499,,,,,1.8267058072,1452,1.8267058072,0.782990925718999972
,,1.8160152472,47,1.8213375672,1499,,,,,1.8320536472,1452,1.8320536472,0.788338765718999963
,,1.8213375672,47,1.8263400472,1499,,,,,1.8373591672,1452,1.8373591672,0.793644285719000028
,,1.8263400472,47,1.8267058072,1499,,,,,1.8374790872,1452,1.8374790872,0.793764205718999966
,,1.8267058072,47,1.8320536472,1499,,,,,1.8427154072,1452,1.8427154072,0.799000525719000039
,,1.8320536472,47,1.8373591672,1499,,,,,1.8479758072,1452,1.8479758072,0.804260925718999871
,,1.8373591672,47,1.8374790872,1499,,,,,1.8480957272,1452,1.8480957272,0.804380845719000033
,,1.8374790872,47,1.8427154072,1499,,,,,1.8534886072,1452,1.8534886072,0.809773725718999856
,,1.8427154072,47,1.8479758072,1499,,,,,1.8585492472,1452,1.8585492472,0.814834365719000028
,,1.8479758072,47,1.8480957272,1499,,,,,1.8587950872,1452,1.8587950872,0.815080205718999857
,,1.8480957272,47,1.8534886072,1499,,,,,1.8641075672,1452,1.8641075672,0.820392685719000034
,,1.8534886072,47,1.8585492472,1499,,,,,1.8688343672,1452,1.8688343672,0.825119485718999841
,,1.8585492472,47,1.8587950872,1499,,,,,1.8695598872,1452,1.8695598872,0.825845005718999878
,,1.8587950872,47,1.8641075672,1499,,,,,1.8748002072,1452,1.8748002072,0.831085325718999841
,,1.8641075672,47,1.8688343672,1499,,,,,1.8790567672,1452,1.8790567672,0.835341885719000029
,,1.8688343672,47,1.8695598872,1499,,,,,1.8801527672,1452,1.8801527672,0.836437885719000014
,,1.8695598872,47,1.8748002072,1499,,,,,1.8856018872,1452,1.8856018872,0.841887005718999988
,,1.8748002072,47,1.8790567672,1499,,,,,1.8877784472,1452,1.8877784472,0.844063565718999871
,,1.8790567672,47,1.8801527672,1499,,,,,1.8908581272,1452,1.8908581272,0.847143245719000012
,,1.8801527672,47,1.8856018872,1499,,,,,1.8964360472,1452,1.8964360472,0.852721165718999913
,,1.8856018872,47,1.8877784472,1499,,,,,1.8985671672,1452,1.8985671672,0.854852285718999956
,,1.8877784472,47,1.8908581272,1499,,,,,1.9016046072,1452,1.9016046072,0.857889725718999903
,,1.8908581272,47,1.8964360472,1499,,,,,1.9069567672,1452,1.9069567672,0.863241885718999843
,,1.8964360472,47,1.8985671672,1499,,,,,1.9115375672,1452,1.9115375672,0.867822685718999894
,,1.8985671672,47,1.9016046072,1499,,,,,1.9123770072,1452,1.9123770072,0.868662125718999918
,,1.9016046072,47,1.9069567672,1499,,,,,1.9176992472,1452,1.9176992472,0.873984365718999841
,,1.9069567672,47,1.9115375672,1499,,,,,1.9219204472,1452,1.9219204472,0.878205565718999988
,,1.9115375672,47,1.9123770072,1499,,,,,1.9230057272,1452,1.9230057272,0.879290845718999843
,,1.9123770072,47,1.9176992472,1499,,,,,1.9284571672,1452,1.9284571672,0.884742285718999928
,,1.9176992472,47,1.9219204472,1499,,,,,1.9307615672,1452,1.9307615672,0.887046685719000023
,,1.9219204472,47,1.9230057272,1499,,,,,1.9336942872,1452,1.9336942872,0.889979405719000023
,,1.9230057272,47,1.9284571672,1499,,,,,1.9391146872,1452,1.9391146872,0.895399805719000015
,,1.9284571672,47,1.9307615672,1499,,,,,1.9412852472,1452,1.9412852472,0.897570365718999948
,,1.9307615672,47,1.9336942872,1499,,,,,1.9444331672,1452,1.9444331672,0.900718285718999918
,,1.9336942872,47,1.9391146872,1499,,,,,1.9497535672,1452,1.9497535672,0.906038685718999921
,,1.9391146872,47,1.9412852472,1499,,,,,1.9515830072,1452,1.9515830072,0.907868125718999991
,,1.9412852472,47,1.9444331672,1499,,,,,1.9517136472,1452,1.9517136472,0.90799876571899984
,,1.9444331672,47,1.9497535672,1499,,,,,1.9551014072,1452,1.9551014072,0.911386525718999914
,,1.9497535672,47,1.9515830072,1499,,,,,1.9605022072,1452,1.9605022072,0.91678732571900001
,,1.9515830072,47,1.9517136472,1499,,,,,1.9619551672,1452,1.9619551672,0.918240285718999956
,,1.9517136472,47,1.9551014072,1499,,,,,1.9658286072,1452,1.9658286072,0.922113725718999962
,,1.9551014072,47,1.9605022072,1499,,,,,1.9712941272,1452,1.9712941272,0.927579245718999963
,,1.9605022072,47,1.9619551672,1499,,,,,1.9714140472,1452,1.9714140472,0.927699165718999904
,,1.9619551672,47,1.9658286072,1499,,,,,1.9766280472,1452,1.9766280472,0.932913165718999954
,,1.9658286072,47,1.9712941272,1499,,,,,1.9816459672,1452,1.9816459672,0.937931085718999963
,,1.9712941272,47,1.9714140472,1499,,,,,1.9818858072,1452,1.9818858072,0.938170925718999844
,,1.9714140472,47,1.9766280472,1499,,,,,1.9872353272,1452,1.9872353272,0.943520445718999841
,,1.9766280472,47,1.9816459672,1499,,,,,1.9926735672,1452,1.9926735672,0.94895868571899999
,,1.9816459672,47,1.9818858072,1499,,,,,1.9932851672,1452,1.9932851672,0.949570285719000036
,,1.9818858072,47,1.9872353272,1499,,,,,1.9979920472,1452,1.9979920472,0.954277165718999894
,,1.9872353272,47,1.9926735672,1499,,,,,2.0033105272,1452,2.0033105272,0.959595645719000019
,,1.9926735672,47,1.9932851672,1499,,,,,2.0055368472,1452,2.0055368472,0.961821965718999911
,,1.9932851672,47,1.9979920472,1499,,,,,2.0086866872,1452,2.0086866872,0.964971805718999981
,,1.9979920472,47,2.0033105272,1499,,,,,2.0140433272,1452,2.0140433272,0.970328445719000005
,,2.0033105272,47,2.0055368472,1499,,,,,2.0163218072,1452,2.0163218072,0.972606925718999978
,,2.0055368472,47,2.0086866872,1499,,,,,2.0194577272,1452,2.0194577272,0.975742845719000046
,,2.0086866872,47,2.0140433272,1499,,,,,2.0247360472,1452,2.0247360472,0.981021165718999995
,,2.0140433272,47,2.0163218072,1499,,,,,2.0271631672,1452,2.0271631672,0.983448285718999888
,,2.0163218072,47,2.0194577272,1499,,,,,2.0300532472,1452,2.0300532472,0.986338365718999906
,,2.0194577272,47,2.0247360472,1499,,,,,2.0354461272,1452,2.0354461272,0.99173124571899995
,,2.0247360472,47,2.0271631672,1499,,,,,2.0401042872,1452,2.0401042872,0.996389405718999917
,,2.0271631672,47,2.0300532472,1499,,,,,2.0408437272,1452,2.0408437272,0.997128845718999951
,,2.0300532472,47,2.0354461272,1499,,,,,2.0461562072,1452,2.0461562072,1.002441325718999904
,,2.0354461272,47,2.0401042872,1499,,,,,2.0508770072,1452,2.0508770072,1.007162125718999763
,,2.0401042872,47,2.0408437272,1499,,,,,2.0515104472,1452,2.0515104472,1.007795565718999859
,,2.0408437272,47,2.0461562072,1499,,,,,2.0568443672,1452,2.0568443672,1.013129485718999851
,,2.0461562072,47,2.0508770072,1499,,,,,2.0618157272,1452,2.0618157272,1.01810084571899972
,,2.0508770072,47,2.0515104472,1499,,,,,2.0621754872,1452,2.0621754872,1.018460605718999985
,,2.0515104472,47,2.0568443672,1499,,,,,2.0677580472,1452,2.0677580472,1.024043165718999667
,,2.0568443672,47,2.0618157272,1499,,,,,2.0728911672,1452,2.0728911672,1.0291762857190001
,,2.0618157272,47,2.0621754872,1499,,,,,2.0743589272,1452,2.0743589272,1.03064404571899981
,,2.0621754872,47,2.0677580472,1499,,,,,2.0783342872,1452,2.0783342872,1.034619405718999903
,,2.0677580472,47,2.0728911672,1499,,,,,2.0876935672,1452,2.0876935672,1.043978685718999873
,,2.0728911672,47,2.0743589272,1499,,,,,2.0935616472,1452,2.0935616472,1.049846765718999816
,,2.0743589272,47,2.0783342872,1499,,,,,2.0991705272,1452,2.0991705272,1.055455645718999853
,,2.0783342872,47,2.0876935672,1499,,,,,2.1053331672,1452,2.1053331672,1.06161828571899974
,,2.0876935672,47,2.0935616472,1499,,,,,2.1112987672,1452,2.1112987672,1.067583885718999865
,,2.0935616472,47,2.0991705272,1499,,,,,2.1174004472,1452,2.1174004472,1.073685565718999863
,,2.0991705272,47,2.1053331672,1499,,,,,2.1232251672,1452,2.1232251672,1.079510285718999981
,,2.1053331672,47,2.1112987672,1499,,,,,2.1290460472,1452,2.1290460472,1.085331165718999898
,,2.1112987672,47,2.1174004472,1499,,,,,2.1348887672,1452,2.1348887672,1.091173885718999865
,,2.1174004472,47,2.1232251672,1499,,,,,2.1384062872,1452,2.1384062872,1.094691405718999805
,,2.1232251672,47,2.1290460472,1499,,,,,2.1439712472,1452,2.1439712472,1.100256365718999867
,,2.1290460472,47,2.1348887672,1499,,,,,2.1495494872,1452,2.1495494872,1.105834605719000048
,,2.1348887672,47,2.1384062872,1499,,,,,2.1554034072,1452,2.1554034072,1.111688525718999894
,,2.1384062872,47,2.1439712472,1499,,,,,2.1610743672,1452,2.1610743672,1.117359485718999675
,,2.1439712472,47,2.1495494872,1499,,,,,2.1645880472,1452,2.1645880472,1.120873165718999859
,,2.1495494872,47,2.1554034072,1499,,,,,2.1700084472,1452,2.1700084472,1.126293565719000072
,,2.1554034072,47,2.1610743672,1499,,,,,2.1758479672,1452,2.1758479672,1.13213308571899995
,,2.1610743672,47,2.1645880472,1499,,,,,2.1813097272,1452,2.1813097272,1.137594845718999709
,,2.1645880472,47,2.1700084472,1499,,,,,2.1848174072,1452,2.1848174072,1.141102525718999943
,,2.1700084472,47,2.1758479672,1499,,,,,2.1898887672,1452,2.1898887672,1.146173885719000025
,,2.1758479672,47,2.1813097272,1499,,,,,2.1952072472,1452,2.1952072472,1.151492365718999706
,,2.1813097272,47,2.1848174072,1499,,,,,2.2011180472,1452,2.2011180472,1.15740316571899981
,,2.1848174072,47,2.1898887672,1499,,,,,2.2038578872,1452,2.2038578872,1.16014300571900008
,,2.1898887672,47,2.1952072472,1499,,,,,2.2086846872,1452,2.2086846872,1.164969805719000102
,,2.1952072472,47,2.2011180472,1499,,,,,2.2138819672,1452,2.2138819672,1.170167085719000072
,,2.2011180472,47,2.2038578872,1499,,,,,2.2210385272,1452,2.2210385272,1.177323645718999938
,,2.2038578872,47,2.2086846872,1499,,,,,2.2267474072,1452,2.2267474072,1.183032525718999746
,,2.2086846872,47,2.2138819672,1499,,,,,2.2296542072,1452,2.2296542072,1.185939325719000066
,,2.2138819672,47,2.2210385272,1499,,,,,2.2349786872,1452,2.2349786872,1.191263805718999697
,,2.2210385272,47,2.2267474072,1499,,,,,2.2404190072,1452,2.2404190072,1.196704125719000083
,,2.2267474072,47,2.2296542072,1499,,,,,2.2457434872,1452,2.2457434872,1.202028605718999716
,,2.2296542072,47,2.2349786872,1499,,,,,2.2515010072,1452,2.2515010072,1.207786125718999675
,,2.2349786872,47,2.2404190072,1499,,,,,2.2562496472,1452,2.2562496472,1.212534765718999981
,,2.2404190072,47,2.2457434872,1499,,,,,2.2617206072,1452,2.2617206072,1.218005725718999782
,,2.2457434872,47,2.2515010072,1499,,,,,2.2663195672,1452,2.2663195672,1.222604685718999823
,,2.2515010072,47,2.2562496472,1499,,,,,2.2671710072,1452,2.2671710072,1.223456125718999747
,,2.2562496472,47,2.2617206072,1499,,,,,2.2723654872,1452,2.2723654872,1.228650605718999862
,,2.2617206072,47,2.2663195672,1499,,,,,2.2778158872,1452,2.2778158872,1.234101005718999828
,,2.2663195672,47,2.2671710072,1499,,,,,2.2832920472,1452,2.2832920472,1.239577165719000001
,,2.2671710072,47,2.2723654872,1499,,,,,2.2885180472,1452,2.2885180472,1.244803165718999953
,,2.2723654872,47,2.2778158872,1499,,,,,2.2938786872,1452,2.2938786872,1.250163805719000093
,,2.2778158872,47,2.2832920472,1499,,,,,2.2955635672,1452,2.2955635672,1.251848685719000091
,,2.2832920472,47,2.2885180472,1499,,,,,2.2992944472,1452,2.2992944472,1.255579565719000083
,,2.2885180472,47,2.2938786872,1499,,,,,2.3046806072,1452,2.3046806072,1.26096572571899967
,,2.2938786872,47,2.2955635672,1499,,,,,2.3099770072,1452,2.3099770072,1.26626212571899987
,,2.2955635672,47,2.2992944472,1499,,,,,2.3152250872,1452,2.3152250872,1.271510205718999747
,,2.2992944472,47,2.3046806072,1499,,,,,2.3198093272,1452,2.3198093272,1.276094445718999987
,,2.3046806072,47,2.3099770072,1499,,,,,2.3206714872,1452,2.3206714872,1.276956605719000043
,,2.3099770072,47,2.3152250872,1499,,,,,2.3259959672,1452,2.3259959672,1.282281085718999675
,,2.3152250872,47,2.3198093272,1499,,,,,2.3313122072,1452,2.3313122072,1.287597325719000091
,,2.3198093272,47,2.3206714872,1499,,,,,2.3366558072,1452,2.3366558072,1.292940925718999872
,,2.3206714872,47,2.3259959672,1499,,,,,2.3398788472,1452,2.3398788472,1.296163965718999828
,,2.3259959672,47,2.3313122072,1499,,,,,2.3421238072,1452,2.3421238072,1.298408925718999901
,,2.3313122072,47,2.3366558072,1499,,,,,2.3473571672,1452,2.3473571672,1.303642285718999976
,,2.3366558072,47,2.3398788472,1499,,,,,2.3519194072,1452,2.3519194072,1.308204525718999805
,,2.3398788472,47,2.3421238072,1499,,,,,2.3527588472,1452,2.3527588472,1.30904396571899983
,,2.3421238072,47,2.3473571672,1499,,,,,2.3580703672,1452,2.3580703672,1.314355485719000067
,,2.3473571672,47,2.3519194072,1499,,,,,2.3633511672,1452,2.3633511672,1.31963628571900004
,,2.3519194072,47,2.3527588472,1499,,,,,2.3670165272,1452,2.3670165272,1.32330164571899988
,,2.3527588472,47,2.3580703672,1499,,,,,2.3688213272,1452,2.3688213272,1.32510644571899982
