numActiveSessions:vector baselineTestQoS.hostVID[4].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[4].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[4].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[4].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[4].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[4].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[4].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[4].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[4].tcp.conn-565 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[4].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[4].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,287,0,360,0.493527078088,0,0.493527078088,51,0.573778410088,51,0.653848753228,0.080070343139999999,0.653980289228,0.04017560953999999,1.3281615832,100000
0.493527078088,1,2.3962887752,5,3.3962887752,1,1.3281615832,353,1.3281615832,360,2.3962887752,1,0.573778410088,47,0.653848753228,47,1.4085326712,0.080371087999999979,0.734219173228,0.12041449354,2.3962887752,220625
,,3.3962887752,4,4.3962887752,2,2.3962887752,434,2.3962887752,360,,,0.573778786088,247,0.653980289228,1499,2.4764105112,0.080121735999999998,0.734339093228,0.120534413539999995,3.6993489752,271250
,,3.6993489752,9,,,3.6993489752,247,3.6993489752,360,,,0.653980289228,47,0.734219173228,1499,3.7794436312,0.080094655999999986,0.814458057228,0.200653377540000009,4.5525572552,154375
,,4.3962887752,8,,,4.5525572552,287,4.5525572552,360,,,0.734219173228,47,0.734339093228,1499,4.6325901912,0.080032935999999998,0.814577977228,0.200773297540000005,,
,,4.5525572552,13,,,,,,,,,0.734339093228,47,0.814458057228,1499,,,0.818241319478,0.204436639789999984,,
,,,,,,,,,,,,0.814458057228,47,0.814577977228,1499,,,0.823478516642,0.209673836953999991,,
,,,,,,,,,,,,0.814577977228,47,0.818241319478,1499,,,0.894696941228,0.28089226154000002,,
,,,,,,,,,,,,0.818241319478,47,0.823478516642,1499,,,0.894816861228,0.281012181539999959,,
,,,,,,,,,,,,0.823478516642,47,0.894696941228,1499,,,0.898296585585,0.284491905897000018,,
