numActiveSessions:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[8].tcp.conn-650 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,3.1851299672,47,3.1940880472,1499,,,,,3.2243547672,0.184173706399999969,,,,
,,,,,,,,,,,,3.1940880472,47,3.1994039672,1499,,,,,3.2309362872,0.190755226399999976,,,,
,,,,,,,,,,,,3.1994039672,47,3.2053666072,1499,,,,,3.2383274872,0.198146426399999963,,,,
,,,,,,,,,,,,3.2053666072,47,3.2132561272,1499,,,,,3.2443654872,0.204184426400000006,,,,
,,,,,,,,,,,,3.2132561272,47,3.2184246872,1499,,,,,3.2511928472,0.211011786400000011,,,,
,,,,,,,,,,,,3.2184246872,47,3.2243547672,1499,,,,,3.2574126872,0.217231626399999987,,,,
,,,,,,,,,,,,3.2243547672,47,3.2309362872,1499,,,,,3.2643081272,0.224127066399999962,,,,
,,,,,,,,,,,,3.2309362872,47,3.2383274872,1499,,,,,3.2704900472,0.23030898639999997,,,,
,,,,,,,,,,,,3.2383274872,47,3.2443654872,1499,,,,,3.2772542072,0.237073146399999989,,,,
,,,,,,,,,,,,3.2443654872,47,3.2511928472,1499,,,,,3.2837173272,0.243536266399999977,,,,
,,,,,,,,,,,,3.2511928472,47,3.2574126872,1499,,,,,3.2905234872,0.250342426399999927,,,,
,,,,,,,,,,,,3.2574126872,47,3.2643081272,1499,,,,,3.2971430872,0.256962026399999986,,,,
,,,,,,,,,,,,3.2643081272,47,3.2704900472,1499,,,,,3.3034556472,0.263274586400000009,,,,
,,,,,,,,,,,,3.2704900472,47,3.2772542072,1499,,,,,3.3100279672,0.269846906399999973,,,,
,,,,,,,,,,,,3.2772542072,47,3.2837173272,1499,,,,,3.3167000472,0.276518986399999942,,,,
,,,,,,,,,,,,3.2837173272,47,3.2905234872,1499,,,,,3.3232417272,0.283060666399999937,,,,
,,,,,,,,,,,,3.2905234872,47,3.2971430872,1499,,,,,3.3298140472,0.289632986400000012,,,,
,,,,,,,,,,,,3.2971430872,47,3.3034556472,1499,,,,,3.3362801272,0.296099066399999942,,,,
,,,,,,,,,,,,3.3034556472,47,3.3100279672,1499,,,,,3.3411779672,0.300996906399999984,,,,
,,,,,,,,,,,,3.3100279672,47,3.3167000472,1499,,,,,3.4214330392,0.381251978400000022,,,,
,,,,,,,,,,,,3.3167000472,47,3.3232417272,1499,,,,,4.0812547672,0.041070793600000002,,,,
,,,,,,,,,,,,3.3232417272,47,3.3298140472,1499,,,,,4.0852542072,0.045070233599999995,,,,
,,,,,,,,,,,,3.3298140472,47,3.3362801272,1499,,,,,4.0892715672,0.049087593599999992,,,,
,,,,,,,,,,,,3.3362801272,47,3.3411779672,1499,,,,,4.0943239672,0.054139993599999991,,,,
,,,,,,,,,,,,3.3411779672,47,3.4214330392,813,,,,,4.0996304472,0.059446473599999993,,,,
,,,,,,,,,,,,3.4214330392,47,4.0811232312,47,,,,,4.1067991672,0.066615193599999983,,,,
,,,,,,,,,,,,4,247,4.0812547672,1499,,,,,4.1135032472,0.073319273599999984,,,,
,,,,,,,,,,,,4.0812547672,47,4.0852542072,1499,,,,,4.1189703672,0.078786393600000003,,,,
,,,,,,,,,,,,4.0852542072,47,4.0892715672,1499,,,,,4.1256256472,0.085441673599999989,,,,
,,,,,,,,,,,,4.0892715672,47,4.0943239672,1499,,,,,4.1321101272,0.091926153600000004,,,,
,,,,,,,,,,,,4.0943239672,47,4.0996304472,1499,,,,,4.1387935672,0.098609593599999989,,,,
,,,,,,,,,,,,4.0996304472,47,4.1067991672,1499,,,,,4.1452730072,0.105089033599999992,,,,
,,,,,,,,,,,,4.1067991672,47,4.1135032472,1499,,,,,4.1506994072,0.110515433599999989,,,,
,,,,,,,,,,,,4.1135032472,47,4.1189703672,1499,,,,,4.1518986072,0.111714633600000001,,,,
,,,,,,,,,,,,4.1189703672,47,4.1256256472,1499,,,,,4.1585561272,0.118372153600000001,,,,
,,,,,,,,,,,,4.1256256472,47,4.1321101272,1499,,,,,4.1652034872,0.125019513599999964,,,,
,,,,,,,,,,,,4.1321101272,47,4.1387935672,1499,,,,,4.1717331672,0.131549193600000002,,,,
,,,,,,,,,,,,4.1387935672,47,4.1452730072,1499,,,,,4.1782688472,0.13808487359999999,,,,
,,,,,,,,,,,,4.1452730072,47,4.1506994072,1499,,,,,4.1850143672,0.144830393599999995,,,,
,,,,,,,,,,,,4.1506994072,47,4.1518986072,1499,,,,,4.1918192472,0.151635273600000008,,,,
,,,,,,,,,,,,4.1518986072,47,4.1585561272,1499,,,,,4.1981528472,0.157968873600000003,,,,
,,,,,,,,,,,,4.1585561272,47,4.1652034872,1499,,,,,4.2046812472,0.164497273599999992,,,,
,,,,,,,,,,,,4.1652034872,47,4.1717331672,1499,,,,,4.2115744472,0.17139047359999998,,,,
,,,,,,,,,,,,4.1717331672,47,4.1782688472,1499,,,,,4.2178737272,0.177689753599999999,,,,
,,,,,,,,,,,,4.1782688472,47,4.1850143672,1499,,,,,4.2243974072,0.184213433599999975,,,,
,,,,,,,,,,,,4.1850143672,47,4.1918192472,1499,,,,,4.2309942872,0.190810313600000002,,,,
,,,,,,,,,,,,4.1918192472,47,4.1981528472,1499,,,,,4.2375226872,0.197338713599999992,,,,
,,,,,,,,,,,,4.1981528472,47,4.2046812472,1499,,,,,4.2441662872,0.203982313599999964,,,,
,,,,,,,,,,,,4.2046812472,47,4.2115744472,1499,,,,,4.2507019672,0.210517993600000007,,,,
,,,,,,,,,,,,4.2115744472,47,4.2178737272,1499,,,,,4.2572256472,0.217041673599999983,,,,
,,,,,,,,,,,,4.2178737272,47,4.2243974072,1499,,,,,4.2624242072,0.222240233600000002,,,,
,,,,,,,,,,,,4.2243974072,47,4.2309942872,1499,,,,,4.2644628472,0.224278873599999982,,,,
,,,,,,,,,,,,4.2309942872,47,4.2375226872,1499,,,,,4.2706387672,0.230454793599999984,,,,
,,,,,,,,,,,,4.2375226872,47,4.2441662872,1499,,,,,4.2777560472,0.237572073599999987,,,,
,,,,,,,,,,,,4.2441662872,47,4.2507019672,1499,,,,,4.2837298872,0.243545913599999996,,,,
,,,,,,,,,,,,4.2507019672,47,4.2572256472,1499,,,,,4.2902715672,0.25008759359999999,,,,
,,,,,,,,,,,,4.2572256472,47,4.2624242072,1499,,,,,4.2971430072,0.25695903359999994,,,,
,,,,,,,,,,,,4.2624242072,47,4.2644628472,1499,,,,,4.3034064472,0.263222473599999949,,,,
,,,,,,,,,,,,4.2644628472,47,4.2706387672,1499,,,,,4.3100076472,0.269823673599999923,,,,
,,,,,,,,,,,,4.2706387672,47,4.2777560472,1499,,,,,4.3165690872,0.276385113599999953,,,,
,,,,,,,,,,,,4.2777560472,47,4.2837298872,1499,,,,,4.3239918072,0.283807833599999946,,,,
,,,,,,,,,,,,4.2837298872,47,4.2902715672,1499,,,,,4.3299130872,0.289729113599999975,,,,
,,,,,,,,,,,,4.2902715672,47,4.2971430072,1499,,,,,4.3326832472,0.292499273599999941,,,,
,,,,,,,,,,,,4.2971430072,47,4.3034064472,1499,,,,,4.3366646072,0.296480633599999986,,,,
,,,,,,,,,,,,4.3034064472,47,4.3100076472,1499,,,,,4.3428345272,0.302650553599999925,,,,
