numActiveSessions:vector baselineTestQoS.hostFDO[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[7].tcp.conn-598 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,1.3181407672,47,1.3216364472,1499,,,,,1.3290085272,1452,1.3290085272,0.538407300112999863
,,1.3216364472,47,1.3236990872,1499,,,,,1.3323722872,1452,1.3323722872,0.541771060112999911
,,1.3236990872,47,1.3269669272,1499,,,,,1.3364880472,1452,1.3364880472,0.545886820113000045
,,1.3269669272,47,1.3290085272,1499,,,,,1.3377052472,1452,1.3377052472,0.547104020112999964
,,1.3290085272,47,1.3323722872,1499,,,,,1.3424959672,1452,1.3424959672,0.551894740112999879
,,1.3323722872,47,1.3364880472,1499,,,,,1.3429816472,1452,1.3429816472,0.552380420113000035
,,1.3364880472,47,1.3377052472,1499,,,,,1.3483395672,1452,1.3483395672,0.55773834011300005
,,1.3377052472,47,1.3424959672,1499,,,,,1.3489451672,1452,1.3489451672,0.558343940112999922
,,1.3424959672,47,1.3429816472,1499,,,,,1.3538858872,1452,1.3538858872,0.563284660112999932
,,1.3429816472,47,1.3483395672,1499,,,,,1.3553249272,1452,1.3553249272,0.56472370011299988
,,1.3483395672,47,1.3489451672,1499,,,,,1.3590822072,1452,1.3590822072,0.568480980112999965
,,1.3489451672,47,1.3538858872,1499,,,,,1.3645403672,1452,1.3645403672,0.573939140112999842
,,1.3538858872,47,1.3553249272,1499,,,,,1.3670966072,1452,1.3670966072,0.576495380112999941
,,1.3553249272,47,1.3590822072,1499,,,,,1.3697588472,1452,1.3697588472,0.57915762011299998
,,1.3590822072,47,1.3645403672,1499,,,,,1.3753038872,1452,1.3753038872,0.58470266011299987
,,1.3645403672,47,1.3670966072,1499,,,,,1.3795310872,1452,1.3795310872,0.588929860112999967
,,1.3670966072,47,1.3697588472,1499,,,,,1.3804964472,1452,1.3804964472,0.589895220112999882
,,1.3697588472,47,1.3753038872,1499,,,,,1.3858209272,1452,1.3858209272,0.595219700112999958
,,1.3753038872,47,1.3795310872,1499,,,,,1.3907676472,1452,1.3907676472,0.600166420112999918
,,1.3795310872,47,1.3804964472,1499,,,,,1.3912473272,1452,1.3912473272,0.6006461001129999
,,1.3804964472,47,1.3858209272,1499,,,,,1.3968122872,1452,1.3968122872,0.606211060112999963
,,1.3858209272,47,1.3907676472,1499,,,,,1.4004398872,1452,1.4004398872,0.609838660112999916
,,1.3907676472,47,1.3912473272,1499,,,,,1.4018849272,1452,1.4018849272,0.611283700113000037
,,1.3912473272,47,1.3968122872,1499,,,,,1.4074492472,1452,1.4074492472,0.616848020112999992
,,1.3968122872,47,1.4004398872,1499,,,,,1.4115542872,1452,1.4115542872,0.620953060112999996
,,1.4004398872,47,1.4018849272,1499,,,,,1.4126335672,1452,1.4126335672,0.622032340112999901
,,1.4018849272,47,1.4074492472,1499,,,,,1.4179599672,1452,1.4179599672,0.627358740112999853
,,1.4074492472,47,1.4115542872,1499,,,,,1.4223193272,1452,1.4223193272,0.631718100112999889
,,1.4115542872,47,1.4126335672,1499,,,,,1.4232906872,1452,1.4232906872,0.632689460112999976
,,1.4126335672,47,1.4179599672,1499,,,,,1.4287597272,1452,1.4287597272,0.638158500112999902
,,1.4179599672,47,1.4223193272,1499,,,,,1.4335865272,1452,1.4335865272,0.642985300112999921
,,1.4223193272,47,1.4232906872,1499,,,,,1.4341861272,1452,1.4341861272,0.643584900112999844
,,1.4232906872,47,1.4287597272,1499,,,,,1.4393726872,1452,1.4393726872,0.648771460112999906
,,1.4287597272,47,1.4335865272,1499,,,,,1.4447554872,1452,1.4447554872,0.654154260112999928
,,1.4335865272,47,1.4341861272,1499,,,,,1.4500846872,1452,1.4500846872,0.659483460112999961
,,1.4341861272,47,1.4393726872,1499,,,,,1.4511778872,1452,1.4511778872,0.660576660112999867
,,1.4393726872,47,1.4447554872,1499,,,,,1.4554979672,1452,1.4554979672,0.664896740112999926
,,1.4447554872,47,1.4500846872,1499,,,,,1.4607954072,1452,1.4607954072,0.670194180113000023
,,1.4500846872,47,1.4511778872,1499,,,,,1.4657085272,1452,1.4657085272,0.675107300112999906
,,1.4511778872,47,1.4554979672,1499,,,,,1.4661882072,1452,1.4661882072,0.675586980112999888
,,1.4554979672,47,1.4607954072,1499,,,,,1.4714903672,1452,1.4714903672,0.680889140112999944
,,1.4607954072,47,1.4657085272,1499,,,,,1.4769382072,1452,1.4769382072,0.686336980112999925
,,1.4657085272,47,1.4661882072,1499,,,,,1.4783999672,1452,1.4783999672,0.687798740112999904
,,1.4661882072,47,1.4714903672,1499,,,,,1.4823753272,1452,1.4823753272,0.691774100112999998
,,1.4714903672,47,1.4769382072,1499,,,,,1.4875858872,1452,1.4875858872,0.696984660112999863
,,1.4769382072,47,1.4783999672,1499,,,,,1.4928863672,1452,1.4928863672,0.702285140112999914
,,1.4783999672,47,1.4823753272,1499,,,,,1.4937378072,1452,1.4937378072,0.703136580112999839
,,1.4823753272,47,1.4875858872,1499,,,,,1.4983294872,1452,1.4983294872,0.707728260112999937
,,1.4875858872,47,1.4928863672,1499,,,,,1.5037786072,1452,1.5037786072,0.713177380112999911
,,1.4928863672,47,1.4937378072,1499,,,,,1.5048806072,1452,1.5048806072,0.714279380112999848
,,1.4937378072,47,1.4983294872,1499,,,,,1.5090125272,1452,1.5090125272,0.718411300112999915
,,1.4983294872,47,1.5037786072,1499,,,,,1.5143130072,1452,1.5143130072,0.723711780112999966
,,1.5037786072,47,1.5048806072,1499,,,,,1.5159978872,1452,1.5159978872,0.725396660112999965
,,1.5048806072,47,1.5090125272,1499,,,,,1.5197394072,1452,1.5197394072,0.729138180112999909
,,1.5090125272,47,1.5143130072,1499,,,,,1.5250360472,1452,1.5250360472,0.734434820112999984
,,1.5143130072,47,1.5159978872,1499,,,,,1.5271006072,1452,1.5271006072,0.736499380112999976
,,1.5159978872,47,1.5197394072,1499,,,,,1.5303731672,1452,1.5303731672,0.739771940112999844
,,1.5197394072,47,1.5250360472,1499,,,,,1.5358080472,1452,1.5358080472,0.745206820112999987
,,1.5250360472,47,1.5271006072,1499,,,,,1.5382244472,1452,1.5382244472,0.747623220112999972
,,1.5271006072,47,1.5303731672,1499,,,,,1.5412351672,1452,1.5412351672,0.750633940112999995
,,1.5303731672,47,1.5358080472,1499,,,,,1.5464444472,1452,1.5464444472,0.755843220112999865
,,1.5358080472,47,1.5382244472,1499,,,,,1.5518721272,1452,1.5518721272,0.761270900113000022
,,1.5382244472,47,1.5412351672,1499,,,,,1.5544223672,1452,1.5544223672,0.763821140112999948
,,1.5412351672,47,1.5464444472,1499,,,,,1.5556414872,1452,1.5556414872,0.765040260112999966
,,1.5464444472,47,1.5518721272,1499,,,,,1.5572124472,1452,1.5572124472,0.766611220112999978
,,1.5518721272,47,1.5544223672,1499,,,,,1.5625296472,1452,1.5625296472,0.771928420112999888
,,1.5544223672,47,1.5556414872,1499,,,,,1.5678601272,1452,1.5678601272,0.777258900112999914
,,1.5556414872,47,1.5572124472,1499,,,,,1.5705163672,1452,1.5705163672,0.779915140113000001
,,1.5572124472,47,1.5625296472,1499,,,,,1.5731938072,1452,1.5731938072,0.782592580113000031
,,1.5625296472,47,1.5678601272,1499,,,,,1.5786401272,1452,1.5786401272,0.788038900112999926
,,1.5678601272,47,1.5705163672,1499,,,,,1.5839634872,1452,1.5839634872,0.793362260112999925
,,1.5705163672,47,1.5731938072,1499,,,,,1.5854344472,1452,1.5854344472,0.794833220112999945
,,1.5731938072,47,1.5786401272,1499,,,,,1.5894372472,1452,1.5894372472,0.798836020113000029
,,1.5786401272,47,1.5839634872,1499,,,,,1.5946285272,1452,1.5946285272,0.804027300113000051
,,1.5839634872,47,1.5854344472,1499,,,,,1.6000549272,1452,1.6000549272,0.809453700112999993
,,1.5854344472,47,1.5894372472,1499,,,,,1.6011661272,1452,1.6011661272,0.810564900112999972
,,1.5894372472,47,1.5946285272,1499,,,,,1.6053346872,1452,1.6053346872,0.814733460112999848
,,1.5946285272,47,1.6000549272,1499,,,,,1.6106507672,1452,1.6106507672,0.820049540112999904
,,1.6000549272,47,1.6011661272,1499,,,,,1.6156054072,1452,1.6156054072,0.825004180112999915
,,1.6011661272,47,1.6053346872,1499,,,,,1.6160850872,1452,1.6160850872,0.825483860112999898
,,1.6053346872,47,1.6106507672,1499,,,,,1.6216411672,1452,1.6216411672,0.831039940112999972
,,1.6106507672,47,1.6156054072,1499,,,,,1.6267305272,1452,1.6267305272,0.836129300112999903
,,1.6156054072,47,1.6160850872,1499,,,,,1.6321755672,1452,1.6321755672,0.841574340113000025
,,1.6160850872,47,1.6216411672,1499,,,,,1.6330409272,1452,1.6330409272,0.842439700112999953
,,1.6216411672,47,1.6267305272,1499,,,,,1.6375055672,1452,1.6375055672,0.846904340112999863
,,1.6267305272,47,1.6321755672,1499,,,,,1.6428366872,1452,1.6428366872,0.852235460112999995
,,1.6321755672,47,1.6330409272,1499,,,,,1.6470758872,1452,1.6470758872,0.856474660112999993
,,1.6330409272,47,1.6375055672,1499,,,,,1.6481671672,1452,1.6481671672,0.85756594011300002
,,1.6375055672,47,1.6428366872,1499,,,,,1.6535960472,1452,1.6535960472,0.86299482011299999
,,1.6428366872,47,1.6470758872,1499,,,,,1.6589284472,1452,1.6589284472,0.868327220112999893
,,1.6470758872,47,1.6481671672,1499,,,,,1.6597786072,1452,1.6597786072,0.869177380113000048
,,1.6481671672,47,1.6535960472,1499,,,,,1.6643753272,1452,1.6643753272,0.873774100112999937
,,1.6535960472,47,1.6589284472,1499,,,,,1.6696096472,1452,1.6696096472,0.879008420112999951
,,1.6589284472,47,1.6597786072,1499,,,,,1.6715450872,1452,1.6715450872,0.880943860112999963
,,1.6597786072,47,1.6643753272,1499,,,,,1.6749268472,1452,1.6749268472,0.884325620112999863
,,1.6643753272,47,1.6696096472,1499,,,,,1.6803592472,1452,1.6803592472,0.889758020112999978
,,1.6696096472,47,1.6715450872,1499,,,,,1.6840222072,1452,1.6840222072,0.89342098011299997
,,1.6715450872,47,1.6749268472,1499,,,,,1.6856210072,1452,1.6856210072,0.895019780112999981
,,1.6749268472,47,1.6803592472,1499,,,,,1.6910758072,1452,1.6910758072,0.900474580112999853
,,1.6803592472,47,1.6840222072,1499,,,,,1.6964022072,1452,1.6964022072,0.905800980113000026
,,1.6840222072,47,1.6856210072,1499,,,,,1.6976134072,1452,1.6976134072,0.907012180112999996
,,1.6856210072,47,1.6910758072,1499,,,,,1.7017146872,1452,1.7017146872,0.911113460112999981
,,1.6910758072,47,1.6964022072,1499,,,,,1.7070470872,1452,1.7070470872,0.916445860112999885
,,1.6964022072,47,1.6976134072,1499,,,,,1.7089778072,1452,1.7089778072,0.918376580112999935
,,1.6976134072,47,1.7017146872,1499,,,,,1.7123889272,1452,1.7123889272,0.921787700112999923
,,1.7017146872,47,1.7070470872,1499,,,,,1.7177320472,1452,1.7177320472,0.92713082011299996
,,1.7070470872,47,1.7089778072,1499,,,,,1.7214649272,1452,1.7214649272,0.930863700113000011
,,1.7089778072,47,1.7123889272,1499,,,,,1.7231347672,1452,1.7231347672,0.932533540112999931
,,1.7123889272,47,1.7177320472,1499,,,,,1.7284652472,1452,1.7284652472,0.937864020112999959
,,1.7177320472,47,1.7214649272,1499,,,,,1.7335370872,1452,1.7335370872,0.942935860113000008
,,1.7214649272,47,1.7231347672,1499,,,,,1.7338968472,1452,1.7338968472,0.943295620113000048
,,1.7231347672,47,1.7284652472,1499,,,,,1.7393339672,1452,1.7393339672,0.948732740112999903
,,1.7284652472,47,1.7335370872,1499,,,,,1.7445464472,1452,1.7445464472,0.953945220112999866
,,1.7335370872,47,1.7338968472,1499,,,,,1.7451627672,1452,1.7451627672,0.954561540112999869
,,1.7338968472,47,1.7393339672,1499,,,,,1.7498942872,1452,1.7498942872,0.959293060112999859
,,1.7393339672,47,1.7445464472,1499,,,,,1.7552206872,1452,1.7552206872,0.964619460113000035
,,1.7445464472,47,1.7451627672,1499,,,,,1.7563059672,1452,1.7563059672,0.965704740112999888
,,1.7451627672,47,1.7498942872,1499,,,,,1.7606590872,1452,1.7606590872,0.970057860112999876
,,1.7498942872,47,1.7552206872,1499,,,,,1.7659538872,1452,1.7659538872,0.975352660113000031
,,1.7552206872,47,1.7563059672,1499,,,,,1.7669599672,1452,1.7669599672,0.976358740112999829
,,1.7563059672,47,1.7606590872,1499,,,,,1.7715516472,1452,1.7715516472,0.980950420112999929
,,1.7606590872,47,1.7659538872,1499,,,,,1.7762919672,1452,1.7762919672,0.985690740112999947
,,1.7659538872,47,1.7669599672,1499,,,,,1.7766517272,1452,1.7766517272,0.986050500112999989
,,1.7669599672,47,1.7715516472,1499,,,,,1.7822040472,1452,1.7822040472,0.991602820113000046
,,1.7715516472,47,1.7762919672,1499,,,,,1.7859682872,1452,1.7859682872,0.995367060113000019
,,1.7762919672,47,1.7766517272,1499,,,,,1.7874193272,1452,1.7874193272,0.996818100112999867
,,1.7766517272,47,1.7822040472,1499,,,,,1.7930130072,1452,1.7930130072,1.002411780112999912
,,1.7822040472,47,1.7859682872,1499,,,,,1.7953731672,1452,1.7953731672,1.004771940112999747
,,1.7859682872,47,1.7874193272,1499,,,,,1.7980401272,1452,1.7980401272,1.007438900112999743
,,1.7874193272,47,1.7930130072,1499,,,,,1.8034084472,1452,1.8034084472,1.012807220112999836
,,1.7930130072,47,1.7953731672,1499,,,,,1.8084870872,1452,1.8084870872,1.017885860113000081
,,1.7953731672,47,1.7980401272,1499,,,,,1.8088468472,1452,1.8088468472,1.018245620112999901
,,1.7980401272,47,1.8034084472,1499,,,,,1.8143303672,1452,1.8143303672,1.023729140112999755
,,1.8034084472,47,1.8084870872,1499,,,,,1.8195128472,1452,1.8195128472,1.028911620112999966
,,1.8084870872,47,1.8088468472,1499,,,,,1.8234002072,1452,1.8234002072,1.03279898011299975
,,1.8088468472,47,1.8143303672,1499,,,,,1.8250910872,1452,1.8250910872,1.0344898601129997
,,1.8143303672,47,1.8195128472,1499,,,,,1.8302321272,1452,1.8302321272,1.039630900112999963
,,1.8195128472,47,1.8234002072,1499,,,,,1.8358011672,1452,1.8358011672,1.045199940113000098
,,1.8234002072,47,1.8250910872,1499,,,,,1.8362808472,1452,1.8362808472,1.045679620112999859
,,1.8250910872,47,1.8302321272,1499,,,,,1.8409807672,1452,1.8409807672,1.050379540113000048
,,1.8302321272,47,1.8358011672,1499,,,,,1.8450485272,1452,1.8450485272,1.054447300112999914
,,1.8358011672,47,1.8362808472,1499,,,,,1.8463783672,1452,1.8463783672,1.055777140112999831
,,1.8362808472,47,1.8409807672,1499,,,,,1.8515993272,1452,1.8515993272,1.060998100112999771
,,1.8409807672,47,1.8450485272,1499,,,,,1.8557730872,1452,1.8557730872,1.065171860112999796
,,1.8450485272,47,1.8463783672,1499,,,,,1.8572241272,1452,1.8572241272,1.066622900112999867
,,1.8463783672,47,1.8515993272,1499,,,,,1.8622847672,1452,1.8622847672,1.07168354011299982
,,1.8515993272,47,1.8557730872,1499,,,,,1.8662920472,1452,1.8662920472,1.075690820112999985
,,1.8557730872,47,1.8572241272,1499,,,,,1.8677490872,1452,1.8677490872,1.077147860113000007
,,1.8572241272,47,1.8622847672,1499,,,,,1.8731033272,1452,1.8731033272,1.08250210011299996
,,1.8622847672,47,1.8662920472,1499,,,,,1.8768662872,1452,1.8768662872,1.086265060112999941
,,1.8662920472,47,1.8677490872,1499,,,,,1.8785571672,1452,1.8785571672,1.087955940112999892
,,1.8677490872,47,1.8731033272,1499,,,,,1.8837910872,1452,1.8837910872,1.093189860112999673
,,1.8731033272,47,1.8768662872,1499,,,,,1.8858417272,1452,1.8858417272,1.095240500112999888
,,1.8768662872,47,1.8785571672,1499,,,,,1.8892764472,1452,1.8892764472,1.09867522011299989
,,1.8785571672,47,1.8837910872,1499,,,,,1.8945135672,1452,1.8945135672,1.103912340112999763
,,1.8837910872,47,1.8858417272,1499,,,,,1.8960725272,1452,1.8960725272,1.105471300112999872
,,1.8858417272,47,1.8892764472,1499,,,,,1.9000229272,1452,1.9000229272,1.109421700112999782
,,1.8892764472,47,1.8945135672,1499,,,,,1.9051459672,1452,1.9051459672,1.11454474011299975
,,1.8945135672,47,1.8960725272,1499,,,,,1.9089794072,1452,1.9089794072,1.118378180112999938
,,1.8960725272,47,1.9000229272,1499,,,,,1.9105642872,1452,1.9105642872,1.119963060112999726
,,1.9000229272,47,1.9051459672,1499,,,,,1.9158846872,1452,1.9158846872,1.125283460112999728
,,1.9051459672,47,1.9089794072,1499,,,,,1.9196299672,1452,1.9196299672,1.129028740112999691
,,1.9089794072,47,1.9105642872,1499,,,,,1.9212009272,1452,1.9212009272,1.130599700112999701
,,1.9105642872,47,1.9158846872,1499,,,,,1.9266236472,1452,1.9266236472,1.136022420113000025
,,1.9158846872,47,1.9196299672,1499,,,,,1.9304018072,1452,1.9304018072,1.139800580113
,,1.9196299672,47,1.9212009272,1499,,,,,1.9319607672,1452,1.9319607672,1.141359540112999667
,,1.9212009272,47,1.9266236472,1499,,,,,1.9373038872,1452,1.9373038872,1.1467026601129997
,,1.9266236472,47,1.9304018072,1499,,,,,1.9397142872,1452,1.9397142872,1.149113060112999735
,,1.9304018072,47,1.9319607672,1499,,,,,1.9426043672,1452,1.9426043672,1.152003140112999975
,,1.9319607672,47,1.9373038872,1499,,,,,1.9479487672,1452,1.9479487672,1.157347540112999778
,,1.9373038872,47,1.9397142872,1499,,,,,1.9495137272,1452,1.9495137272,1.158912500112999838
,,1.9397142872,47,1.9426043672,1499,,,,,1.9534045272,1452,1.9534045272,1.162803300113000035
,,1.9426043672,47,1.9479487672,1499,,,,,1.9586607672,1452,1.9586607672,1.168059540113000057
,,1.9479487672,47,1.9495137272,1499,,,,,1.9597706872,1452,1.9597706872,1.16916946011299982
,,1.9495137272,47,1.9534045272,1499,,,,,1.9640178072,1452,1.9640178072,1.173416580112999868
,,1.9534045272,47,1.9586607672,1499,,,,,1.9682450072,1452,1.9682450072,1.177643780112999743
,,1.9586607672,47,1.9597706872,1499,,,,,1.9694479672,1452,1.9694479672,1.17884674011299983
,,1.9597706872,47,1.9640178072,1499,,,,,1.9748125272,1452,1.9748125272,1.184211300112999682
,,1.9640178072,47,1.9682450072,1499,,,,,1.9801451672,1452,1.9801451672,1.189543940112999903
,,1.9682450072,47,1.9694479672,1499,,,,,1.9806368472,1452,1.9806368472,1.190035620113000011
,,1.9694479672,47,1.9748125272,1499,,,,,1.9856430872,1452,1.9856430872,1.195041860112999726
,,1.9748125272,47,1.9801451672,1499,,,,,1.9908608472,1452,1.9908608472,1.20025962011300002
,,1.9801451672,47,1.9806368472,1499,,,,,1.9921938872,1452,1.9921938872,1.201592660113000028
,,1.9806368472,47,1.9856430872,1499,,,,,1.9964210872,1452,1.9964210872,1.205819860112999902
,,1.9856430872,47,1.9908608472,1499,,,,,2.0014937272,1452,2.0014937272,1.210892500112999755
,,1.9908608472,47,1.9921938872,1499,,,,,2.0031846072,1452,2.0031846072,1.212583380112999706
,,1.9921938872,47,1.9964210872,1499,,,,,2.0069818872,1452,2.0069818872,1.216380660112999828
,,1.9964210872,47,2.0014937272,1499,,,,,2.0121930872,1452,2.0121930872,1.221591860113000021
,,2.0014937272,47,2.0031846072,1499,,,,,2.0142831672,1452,2.0142831672,1.223681940112999903
