rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[0].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[0].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
2.2728397752,75,2.2728397752,0.060284420731999993,,,,,,,,,,
2.2926361752,75,2.2926361752,0.060080820731999995,,,,,,,,,,
2.3126316152,75,2.3126316152,0.060076260731999994,,,,,,,,,,
2.3331507352,75,2.3331507352,0.060595380731999992,,,,,,,,,,
2.3529932952,75,2.3529932952,0.060437940731999997,,,,,,,,,,
2.3726713752,75,2.3726713752,0.060116020731999994,,,,,,,,,,
2.3926627352,75,2.3926627352,0.06010738073199999,,,,,,,,,,
2.4126799352,75,2.4126799352,0.060124580731999998,,,,,,,,,,
2.4327639352,75,2.4327639352,0.060208580731999999,,,,,,,,,,
2.4526025752,75,2.4526025752,0.060047220732,,,,,,,,,,
2.4726946552,75,2.4726946552,0.060139300731999994,,,,,,,,,,
2.4931116152,75,2.4931116152,0.060556260732000002,,,,,,,,,,
2.5125722552,75,2.5125722552,0.060016900732,,,,,,,,,,
2.5326469752,75,2.5326469752,0.060091620732,,,,,,,,,,
2.5525676952,75,2.5525676952,0.060012340731999999,,,,,,,,,,
2.5726651352,75,2.5726651352,0.060109780731999989,,,,,,,,,,
2.5926868152,75,2.5926868152,0.060131460731999999,,,,,,,,,,
2.6126653752,75,2.6126653752,0.060110020732000002,,,,,,,,,,
2.6327785752,75,2.6327785752,0.060223220731999995,,,,,,,,,,
2.6529270552,75,2.6529270552,0.060371700732000002,,,,,,,,,,
2.6726252152,75,2.6726252152,0.06006986073199999,,,,,,,,,,
2.6926077752,75,2.6926077752,0.060052420731999997,,,,,,,,,,
2.7128821752,75,2.7128821752,0.060326820731999991,,,,,,,,,,
2.7327410552,75,2.7327410552,0.060185700731999996,,,,,,,,,,
2.7525890552,75,2.7525890552,0.060033700731999997,,,,,,,,,,
2.7725678552,75,2.7725678552,0.060012500731999998,,,,,,,,,,
2.7929622552,75,2.7929622552,0.060406900732000001,,,,,,,,,,
2.8125812952,75,2.8125812952,0.060025940732000001,,,,,,,,,,
2.8326190552,75,2.8326190552,0.060063700731999999,,,,,,,,,,
2.8528268952,75,2.8528268952,0.060271540732,,,,,,,,,,
3.9512037752,75,3.9512037752,0.060054714977999995,,,,,,,,,,
3.9714235352,75,3.9714235352,0.060274474977999994,,,,,,,,,,
3.9912604152,75,3.9912604152,0.060111354977999991,,,,,,,,,,
4.0112610552,75,4.0112610552,0.060111994978000002,,,,,,,,,,
4.0312680152,75,4.0312680152,0.060118954978000002,,,,,,,,,,
4.0514135352,75,4.0514135352,0.060264474977999998,,,,,,,,,,
4.0713424152,75,4.0713424152,0.06019335497799999,,,,,,,,,,
4.0952779352,75,4.0952779352,0.064128874977999988,,,,,,,,,,
4.1144679352,75,4.1144679352,0.063318874977999983,,,,,,,,,,
4.1328242552,75,4.1328242552,0.061675194978000002,,,,,,,,,,
4.1528664952,75,4.1528664952,0.061717434978000001,,,,,,,,,,
4.1726871352,75,4.1726871352,0.061538074977999998,,,,,,,,,,
4.1927732152,75,4.1927732152,0.061624154978,,,,,,,,,,
4.2125284152,75,4.2125284152,0.061379354977999997,,,,,,,,,,
4.2319482552,75,4.2319482552,0.060799194978,,,,,,,,,,
4.2523754552,75,4.2523754552,0.061226394977999989,,,,,,,,,,
4.2715927352,75,4.2715927352,0.060443674978000002,,,,,,,,,,
4.2936239352,75,4.2936239352,0.062474874977999999,,,,,,,,,,
4.9981908952,75,4.9981908952,0.060239185558999999,,,,,,,,,,
