rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[16].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.702523578928,75,0.702523578928,0.060034674285999997,3.902523578928,0,3.902523578928,0.019999999999999996,3.902523578928,0,3.902523578928,4.369065031935299692,3.902523578928,0
0.722523915359,75,0.722523915359,0.060035010717,,,,,,,,,,
0.742656448959,75,0.742656448959,0.060167544316999998,,,,,,,,,,
0.762547461276,75,0.762547461276,0.06005855663399999,,,,,,,,,,
0.782602302928,75,0.782602302928,0.060113398285999999,,,,,,,,,,
0.802595764642,75,0.802595764642,0.060106859999999997,,,,,,,,,,
0.822735604642,75,0.822735604642,0.0602467,,,,,,,,,,
0.842527822928,75,0.842527822928,0.060038918285999997,,,,,,,,,,
0.862503028528,75,0.862503028528,0.060014123885999997,,,,,,,,,,
0.882595764642,75,0.882595764642,0.060106859999999997,,,,,,,,,,
0.902582941806,75,0.902582941806,0.060094037163999996,,,,,,,,,,
0.922595764642,75,0.922595764642,0.060106859999999997,,,,,,,,,,
0.942538662928,75,0.942538662928,0.060049758285999995,,,,,,,,,,
0.962517049759,75,0.962517049759,0.060028145116999997,,,,,,,,,,
0.982581985806,75,0.982581985806,0.060093081164,,,,,,,,,,
1.002534880159,75,1.002534880159,0.060045975516999999,,,,,,,,,,
1.022584598032,75,1.022584598032,0.060095693389999995,,,,,,,,,,
1.042715684642,75,1.042715684642,0.060226779999999993,,,,,,,,,,
1.062665989806,75,1.062665989806,0.060177085163999999,,,,,,,,,,
1.0827104904,75,1.0827104904,0.06022158575799999,,,,,,,,,,
1.1026555304,75,1.1026555304,0.060166625757999997,,,,,,,,,,
1.122504611837,75,1.122504611837,0.060015707194999989,,,,,,,,,,
1.142509899829,75,1.142509899829,0.060020995186999992,,,,,,,,,,
1.162595438021,75,1.162595438021,0.060106533379000001,,,,,,,,,,
1.1825147344,75,1.1825147344,0.060025829757999998,,,,,,,,,,
1.2028561752,75,1.2028561752,0.060367270557999993,,,,,,,,,,
1.2231352152,75,1.2231352152,0.060646310558000001,,,,,,,,,,
1.2425328152,75,1.2425328152,0.060043910557999999,,,,,,,,,,
1.2629509752,75,1.2629509752,0.060462070557999999,,,,,,,,,,
1.2828105752,75,1.2828105752,0.060321670558,,,,,,,,,,
1.3026488952,75,1.3026488952,0.060159990557999989,,,,,,,,,,
1.3227103352,75,1.3227103352,0.060221430557999999,,,,,,,,,,
1.3426104952,75,1.3426104952,0.060121590557999995,,,,,,,,,,
1.3626847352,75,1.3626847352,0.060195830557999998,,,,,,,,,,
1.3825356952,75,1.3825356952,0.060046790557999995,,,,,,,,,,
1.4027189752,75,1.4027189752,0.060230070557999989,,,,,,,,,,
1.4227936152,75,1.4227936152,0.06030471055799999,,,,,,,,,,
1.4425293752,75,1.4425293752,0.060040470557999991,,,,,,,,,,
