rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[27].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[27].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[27].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[27].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[27].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[27].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[27].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.873401550817,75,0.873401550817,0.060130993546000002,3.2473380152,0,3.2473380152,0.019999999999999996,3.2473380152,0,3.2473380152,4.36901302517089894,3.2473380152,0
0.893358253359,75,0.893358253359,0.060087696087999991,4.2893008152,0,4.2893008152,0.019999999999999996,4.2893008152,0,4.2893008152,4.3682615386411001,4.2893008152,0
0.913284088559,75,0.913284088559,0.060013531287999993,5,0,5,0.019999999999999996,5,0,5,4.36895838208849872,5,0
0.933377417271,75,0.933377417271,0.060106859999999997,,,,,,,,,,
0.953399374699,75,0.953399374699,0.060128817427999997,,,,,,,,,,
0.973377417271,75,0.973377417271,0.060106859999999997,,,,,,,,,,
0.993296616972,75,0.993296616972,0.060026059701,,,,,,,,,,
1.013283417271,75,1.013283417271,0.06001286,,,,,,,,,,
1.033283299499,75,1.033283299499,0.060012742228000001,,,,,,,,,,
1.053401562753,75,1.053401562753,0.060131005481999996,,,,,,,,,,
1.073395660972,75,1.073395660972,0.060125103700999993,,,,,,,,,,
1.0933519304,75,1.0933519304,0.060081373128999998,,,,,,,,,,
1.1133060104,75,1.1133060104,0.060035453128999993,,,,,,,,,,
1.133283417271,75,1.133283417271,0.06001286,,,,,,,,,,
1.153293505772,75,1.153293505772,0.060022948500999997,,,,,,,,,,
1.1733395352,75,1.1733395352,0.060068977928999997,,,,,,,,,,
1.1935418552,75,1.1935418552,0.060271297929000003,,,,,,,,,,
1.2133899352,75,1.2133899352,0.060119377928999989,,,,,,,,,,
1.2334306552,75,1.2334306552,0.060160097928999997,,,,,,,,,,
1.2532956952,75,1.2532956952,0.060025137928999993,,,,,,,,,,
1.2736452952,75,1.2736452952,0.060374737928999999,,,,,,,,,,
1.2933550552,75,1.2933550552,0.060084497929000002,,,,,,,,,,
1.3134224952,75,1.3134224952,0.06015193792899999,,,,,,,,,,
1.3333382552,75,1.3333382552,0.060067697928999991,,,,,,,,,,
1.3536346552,75,1.3536346552,0.060364097928999993,,,,,,,,,,
1.3733737752,75,1.3733737752,0.060103217929000002,,,,,,,,,,
1.3934264152,75,1.3934264152,0.060155857928999994,,,,,,,,,,
1.4133596952,75,1.4133596952,0.060089137929000002,,,,,,,,,,
1.4334552152,75,1.4334552152,0.06018465792899999,,,,,,,,,,
1.4533280152,75,1.4533280152,0.060057457928999996,,,,,,,,,,
1.4733064952,75,1.4733064952,0.060035937928999999,,,,,,,,,,
1.4936064952,75,1.4936064952,0.060335937928999993,,,,,,,,,,
1.5133422552,75,1.5133422552,0.060071697928999995,,,,,,,,,,
1.5336320952,75,1.5336320952,0.060361537928999994,,,,,,,,,,
1.5533316952,75,1.5533316952,0.060061137929000002,,,,,,,,,,
1.5734342552,75,1.5734342552,0.060163697928999989,,,,,,,,,,
1.5932980152,75,1.5932980152,0.060027457928999994,,,,,,,,,,
1.6134294552,75,1.6134294552,0.06015889792899999,,,,,,,,,,
1.6333881752,75,1.6333881752,0.060117617928999999,,,,,,,,,,
1.6539564152,75,1.6539564152,0.060685857928999997,,,,,,,,,,
1.6734764152,75,1.6734764152,0.060205857929000003,,,,,,,,,,
1.6933868152,75,1.6933868152,0.060116257928999994,,,,,,,,,,
1.7133716152,75,1.7133716152,0.060101057929000001,,,,,,,,,,
1.7332858552,75,1.7332858552,0.060015297928999996,,,,,,,,,,
1.7534104952,75,1.7534104952,0.060139937928999992,,,,,,,,,,
1.7735104152,75,1.7735104152,0.060239857928999995,,,,,,,,,,
1.7934231352,75,1.7934231352,0.060152577929,,,,,,,,,,
1.8137193752,75,1.8137193752,0.060448817928999989,,,,,,,,,,
1.8333853752,75,1.8333853752,0.060114817929000002,,,,,,,,,,
1.8533572952,75,1.8533572952,0.060086737929000002,,,,,,,,,,
1.8733437752,75,1.8733437752,0.060073217928999999,,,,,,,,,,
1.8932969752,75,1.8932969752,0.060026417929,,,,,,,,,,
1.9134688952,75,1.9134688952,0.060198337928999992,,,,,,,,,,
1.9333064152,75,1.9333064152,0.060035857928999999,,,,,,,,,,
1.9535250552,75,1.9535250552,0.060254497928999991,,,,,,,,,,
1.9733453752,75,1.9733453752,0.06007481792899999,,,,,,,,,,
1.9932857752,75,1.9932857752,0.060015217928999997,,,,,,,,,,
2.0132956952,75,2.0132956952,0.060025137928999993,,,,,,,,,,
2.0333900952,75,2.0333900952,0.060119537929000002,,,,,,,,,,
2.0533218552,75,2.0533218552,0.060051297928999991,,,,,,,,,,
2.0733714552,75,2.0733714552,0.060100897929000002,,,,,,,,,,
2.0978220152,75,2.0978220152,0.064551457928999994,,,,,,,,,,
2.1160639352,75,2.1160639352,0.062793377928999999,,,,,,,,,,
2.1335462552,75,2.1335462552,0.06027569792899999,,,,,,,,,,
2.1540608952,75,2.1540608952,0.060790337929000001,,,,,,,,,,
2.1745054552,75,2.1745054552,0.061234897928999998,,,,,,,,,,
2.1938647352,75,2.1938647352,0.060594177929,,,,,,,,,,
2.2162382552,75,2.2162382552,0.062967697929000004,,,,,,,,,,
2.2340079352,75,2.2340079352,0.060737377928999996,,,,,,,,,,
2.2540379352,75,2.2540379352,0.060767377928999999,,,,,,,,,,
2.2733374552,75,2.2733374552,0.060066897928999995,,,,,,,,,,
2.2935075352,75,2.2935075352,0.060236977928999998,,,,,,,,,,
2.3134088952,75,2.3134088952,0.060138337929000001,,,,,,,,,,
2.3335284952,75,2.3335284952,0.060257937928999999,,,,,,,,,,
2.3537368152,75,2.3537368152,0.060466257928999997,,,,,,,,,,
2.3732996952,75,2.3732996952,0.060029137928999998,,,,,,,,,,
2.3934002552,75,2.3934002552,0.060129697928999997,,,,,,,,,,
2.4132975352,75,2.4132975352,0.060026977928999996,,,,,,,,,,
2.4335014552,75,2.4335014552,0.060230897928999993,,,,,,,,,,
2.4534739352,75,2.4534739352,0.06020337792899999,,,,,,,,,,
2.4734321752,75,2.4734321752,0.060161617929000002,,,,,,,,,,
2.4937352152,75,2.4937352152,0.060464657928999992,,,,,,,,,,
2.5137954552,75,2.5137954552,0.060524897928999995,,,,,,,,,,
2.5332844952,75,2.5332844952,0.060013937928999991,,,,,,,,,,
2.5533112152,75,2.5533112152,0.060040657928999999,,,,,,,,,,
2.5736544952,75,2.5736544952,0.060383937929,,,,,,,,,,
2.5937960952,75,2.5937960952,0.060525537928999991,,,,,,,,,,
2.6132996952,75,2.6132996952,0.060029137928999998,,,,,,,,,,
2.6332822552,75,2.6332822552,0.06001169792899999,,,,,,,,,,
2.6537964952,75,2.6537964952,0.060525937928999989,,,,,,,,,,
2.6736085752,75,2.6736085752,0.060338017928999995,,,,,,,,,,
2.6934010552,75,2.6934010552,0.060130497928999992,,,,,,,,,,
2.7136256952,75,2.7136256952,0.060355137928999991,,,,,,,,,,
2.7333646552,75,2.7333646552,0.060094097929,,,,,,,,,,
2.7533325752,75,2.7533325752,0.060062017928999996,,,,,,,,,,
2.7733053752,75,2.7733053752,0.060034817928999991,,,,,,,,,,
2.7934599352,75,2.7934599352,0.06018937792899999,,,,,,,,,,
2.8136845752,75,2.8136845752,0.060414017929000002,,,,,,,,,,
2.8333565752,75,2.8333565752,0.060086017928999993,,,,,,,,,,
2.8534444952,75,2.8534444952,0.060173937928999998,,,,,,,,,,
2.8734377752,75,2.8734377752,0.060167217928999996,,,,,,,,,,
2.8934045752,75,2.8934045752,0.060134017928999999,,,,,,,,,,
3.2473380152,75,3.2473380152,0.061521030327999992,,,,,,,,,,
3.2679603352,75,3.2679603352,0.062143350328000001,,,,,,,,,,
3.2873701752,75,3.2873701752,0.061553190327999995,,,,,,,,,,
3.3062810552,75,3.3062810552,0.060464070327999996,,,,,,,,,,
3.3260491352,75,3.3260491352,0.060232150328,,,,,,,,,,
3.3460363352,75,3.3460363352,0.060219350327999992,,,,,,,,,,
3.3661896952,75,3.3661896952,0.060372710327999998,,,,,,,,,,
3.3860560952,75,3.3860560952,0.060239110328,,,,,,,,,,
3.4060361752,75,3.4060361752,0.060219190327999993,,,,,,,,,,
3.4259241752,75,3.4259241752,0.060107190327999992,,,,,,,,,,
3.4460552152,75,3.4460552152,0.060238230327999991,,,,,,,,,,
3.4665336952,75,3.4665336952,0.060716710327999995,,,,,,,,,,
3.4858574552,75,3.4858574552,0.060040470328,,,,,,,,,,
3.5059704952,75,3.5059704952,0.060153510327999995,,,,,,,,,,
3.5258503352,75,3.5258503352,0.060033350328000001,,,,,,,,,,
3.5459809752,75,3.5459809752,0.060163990328000002,,,,,,,,,,
3.5658754552,75,3.5658754552,0.06005847032799999,,,,,,,,,,
3.5858518552,75,3.5858518552,0.060034870327999992,,,,,,,,,,
3.6062220152,75,3.6062220152,0.060405030328,,,,,,,,,,
3.6259377752,75,3.6259377752,0.060120790327999995,,,,,,,,,,
3.6459099352,75,3.6459099352,0.060092950327999994,,,,,,,,,,
3.6659219352,75,3.6659219352,0.060104950327999992,,,,,,,,,,
