numActiveSessions:vector baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[12].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[12].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[12].tcp.conn-469 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,0.645115996172,47,0.647796916323,1499,,,,,0.655783871478,1452,0.655783871478,0.523302791199999892
,,0.647796916323,47,0.650477092943,1499,,,,,0.65850206709,1452,0.65850206709,0.526020986812000045
,,0.650477092943,47,0.653137973217,1499,,,,,0.661172655728,1452,0.661172655728,0.528691575449999893
,,0.653137973217,47,0.655783871478,1499,,,,,0.663894115603,1452,0.663894115603,0.531413035324999947
,,0.655783871478,47,0.65850206709,1499,,,,,0.666556301607,1452,0.666556301607,0.534075221328999869
,,0.65850206709,47,0.661172655728,1499,,,,,0.669186099797,1452,0.669186099797,0.536705019518999957
,,0.661172655728,47,0.663894115603,1499,,,,,0.671901103017,1452,0.671901103017,0.539420022739000024
,,0.663894115603,47,0.666556301607,1499,,,,,0.674608979202,1452,0.674608979202,0.542127898923999926
,,0.666556301607,47,0.669186099797,1499,,,,,0.678311076966,1452,0.678311076966,0.545829996688000028
,,0.669186099797,47,0.671901103017,1499,,,,,0.679872965328,1452,0.679872965328,0.547391885049999914
,,0.671901103017,47,0.674608979202,1499,,,,,0.682674928476,1452,0.682674928476,0.550193848197999988
,,0.674608979202,47,0.678311076966,1499,,,,,0.685282684403,1452,0.685282684403,0.552801604124999899
,,0.678311076966,47,0.679872965328,1499,,,,,0.687967777336,1452,0.687967777336,0.55548669705799991
,,0.679872965328,47,0.682674928476,1499,,,,,0.690605788007,1452,0.690605788007,0.558124707728999911
,,0.682674928476,47,0.685282684403,1499,,,,,0.693318314098,1452,0.693318314098,0.560837233819999833
,,0.685282684403,47,0.687967777336,1499,,,,,0.695935263416,1452,0.695935263416,0.563454183137999995
,,0.687967777336,47,0.690605788007,1499,,,,,0.698616670385,1452,0.698616670385,0.566135590106999983
,,0.690605788007,47,0.693318314098,1499,,,,,0.701349290928,1452,0.701349290928,0.568868210650000036
,,0.693318314098,47,0.695935263416,1499,,,,,0.703948080972,1452,0.703948080972,0.571467000693999912
,,0.695935263416,47,0.698616670385,1499,,,,,0.706671696536,1452,0.706671696536,0.574190616257999939
,,0.698616670385,47,0.701349290928,1499,,,,,0.709429784597,1452,0.709429784597,0.576948704319000024
,,0.701349290928,47,0.703948080972,1499,,,,,0.711992133217,1452,0.711992133217,0.579511052938999956
,,0.703948080972,47,0.706671696536,1499,,,,,0.714708142017,1452,0.714708142017,0.582227061738999959
,,0.706671696536,47,0.709429784597,1499,,,,,0.717356910385,1452,0.717356910385,0.584875830106999836
,,0.709429784597,47,0.711992133217,1499,,,,,0.720151446128,1452,0.720151446128,0.587670365849999985
,,0.711992133217,47,0.714708142017,1499,,,,,0.722757046128,1452,0.722757046128,0.590275965849999859
,,0.714708142017,47,0.717356910385,1499,,,,,0.725353680972,1452,0.725353680972,0.592872600693999938
,,0.717356910385,47,0.720151446128,1499,,,,,0.728034601123,1452,0.728034601123,0.595553520845000014
,,0.720151446128,47,0.722757046128,1499,,,,,0.730712744007,1452,0.730712744007,0.598231663728999938
,,0.722757046128,47,0.725353680972,1499,,,,,0.733475658017,1452,0.733475658017,0.600994577739
,,0.725353680972,47,0.728034601123,1499,,,,,0.736212943478,1452,0.736212943478,0.603731863199999938
,,0.728034601123,47,0.730712744007,1499,,,,,0.73874575189,1452,0.73874575189,0.606264671611999925
,,0.730712744007,47,0.733475658017,1499,,,,,0.741489067359,1452,0.741489067359,0.609007987080999898
,,0.733475658017,47,0.736212943478,1499,,,,,0.744110396172,1452,0.744110396172,0.611629315894000045
,,0.736212943478,47,0.73874575189,1499,,,,,0.746777177607,1452,0.746777177607,0.614296097328999921
,,0.73874575189,47,0.741489067359,1499,,,,,0.749529784597,1452,0.749529784597,0.61704870431900005
,,0.741489067359,47,0.744110396172,1499,,,,,0.752138787817,1452,0.752138787817,0.619657707538999955
,,0.744110396172,47,0.746777177607,1499,,,,,0.754947863202,1452,0.754947863202,0.622466782924000036
,,0.746777177607,47,0.749529784597,1499,,,,,0.757573742616,1452,0.757573742616,0.62509266233799998
,,0.749529784597,47,0.752138787817,1499,,,,,0.760210650128,1452,0.760210650128,0.627729569849999831
,,0.752138787817,47,0.754947863202,1499,,,,,0.763044533276,1452,0.763044533276,0.630563452997999982
,,0.754947863202,47,0.757573742616,1499,,,,,0.765520369203,1452,0.765520369203,0.633039288925000051
,,0.757573742616,47,0.760210650128,1499,,,,,0.76831789861,1452,0.76831789861,0.635836818332000006
,,0.760210650128,47,0.763044533276,1499,,,,,0.770943472807,1452,0.770943472807,0.638462392528999831
,,0.763044533276,47,0.765520369203,1499,,,,,0.773677118098,1452,0.773677118098,0.641196037819999895
,,0.765520369203,47,0.76831789861,1499,,,,,0.776272948216,1452,0.776272948216,0.643791867937999915
,,0.76831789861,47,0.770943472807,1499,,,,,0.778932080206,1452,0.778932080206,0.646450999927999922
,,0.770943472807,47,0.773677118098,1499,,,,,0.781586975728,1452,0.781586975728,0.649105895449999966
,,0.773677118098,47,0.776272948216,1499,,,,,0.784386030803,1452,0.784386030803,0.651904950524999856
,,0.776272948216,47,0.778932080206,1499,,,,,0.786930500536,1452,0.786930500536,0.654449420258000011
,,0.778932080206,47,0.781586975728,1499,,,,,0.789642748597,1452,0.789642748597,0.657161668319000022
,,0.781586975728,47,0.784386030803,1499,,,,,0.792329818017,1452,0.792329818017,0.659848737738999877
,,0.784386030803,47,0.786930500536,1499,,,,,0.794945826817,1452,0.794945826817,0.66246474653899989
,,0.786930500536,47,0.789642748597,1499,,,,,0.797659065585,1452,0.797659065585,0.665177985306999894
,,0.789642748597,47,0.792329818017,1499,,,,,0.800456351465,1452,0.800456351465,0.667975271186999949
,,0.792329818017,47,0.794945826817,1499,,,,,0.802988111359,1452,0.802988111359,0.670507031080999958
,,0.794945826817,47,0.797659065585,1499,,,,,0.805772116148,1452,0.805772116148,0.67329103586999994
,,0.797659065585,47,0.800456351465,1499,,,,,0.808342756323,1452,0.808342756323,0.675861676045000023
,,0.800456351465,47,0.802988111359,1499,,,,,0.811057628007,1452,0.811057628007,0.678576547729
,,0.802988111359,47,0.805772116148,1499,,,,,0.813685720559,1452,0.813685720559,0.681204640280999915
,,0.805772116148,47,0.808342756323,1499,,,,,0.816570548278,1452,0.816570548278,0.684089468000000031
,,0.808342756323,47,0.811057628007,1499,,,,,0.81908343669,1452,0.81908343669,0.686602356411999844
,,0.811057628007,47,0.813685720559,1499,,,,,0.822185791359,1452,0.822185791359,0.689704711080999951
,,0.813685720559,47,0.816570548278,1499,,,,,0.824468000972,1452,0.824468000972,0.691986920693999915
,,0.816570548278,47,0.81908343669,1499,,,,,0.827116061607,1452,0.827116061607,0.69463498132900003
,,0.81908343669,47,0.822185791359,1499,,,,,0.829777784899,1452,0.829777784899,0.697296704620999905
,,0.822185791359,47,0.824468000972,1499,,,,,0.832450937217,1452,0.832450937217,0.699969856939000042
,,0.824468000972,47,0.827116061607,1499,,,,,0.835186747202,1452,0.835186747202,0.702705666923999936
,,0.827116061607,47,0.829777784899,1499,,,,,0.837818825585,1452,0.837818825585,0.705337745306999993
,,0.829777784899,47,0.832450937217,1499,,,,,0.840568254928,1452,0.840568254928,0.708087174649999925
,,0.832450937217,47,0.835186747202,1499,,,,,0.843749177276,1452,0.843749177276,0.711268096997999863
,,0.835186747202,47,0.837818825585,1499,,,,,0.845826137276,1452,0.845826137276,0.71334505699799999
,,0.837818825585,47,0.840568254928,1499,,,,,0.84857438341,1452,0.84857438341,0.716093303132000033
,,0.840568254928,47,0.843749177276,1499,,,,,0.851181157607,1452,0.851181157607,0.718700077328999983
,,0.843749177276,47,0.845826137276,1499,,,,,0.854486547159,1452,0.854486547159,0.722005466880999865
,,0.845826137276,47,0.84857438341,1499,,,,,0.856510633016,1452,0.856510633016,0.724029552737999846
,,0.84857438341,47,0.851181157607,1499,,,,,0.859411760206,1452,0.859411760206,0.726930679927999976
,,0.851181157607,47,0.854486547159,1499,,,,,0.861924660528,1452,0.861924660528,0.729443580249999887
,,0.854486547159,47,0.856510633016,1499,,,,,0.864623715603,1452,0.864623715603,0.732142635325000009
,,0.856510633016,47,0.859411760206,1499,,,,,0.867268185336,1452,0.867268185336,0.73478710505799993
,,0.859411760206,47,0.861924660528,1499,,,,,0.869947876536,1452,0.869947876536,0.737466796257999931
,,0.861924660528,47,0.864623715603,1499,,,,,0.872607321899,1452,0.872607321899,0.740126241620999934
,,0.864623715603,47,0.867268185336,1499,,,,,0.875265990017,1452,0.875265990017,0.742784909739000017
,,0.867268185336,47,0.869947876536,1499,,,,,0.877975654874,1452,0.877975654874,0.745494574595999988
,,0.869947876536,47,0.872607321899,1499,,,,,0.880694036265,1452,0.880694036265,0.74821295598699988
,,0.872607321899,47,0.875265990017,1499,,,,,0.883362430803,1452,0.883362430803,0.750881350525000043
,,0.875265990017,47,0.877975654874,1499,,,,,0.886057257607,1452,0.886057257607,0.753576177328999948
,,0.877975654874,47,0.880694036265,1499,,,,,0.888687640323,1452,0.888687640323,0.756206560044999861
,,0.880694036265,47,0.883362430803,1499,,,,,0.891480530723,1452,0.891480530723,0.758999450444999941
,,0.883362430803,47,0.886057257607,1499,,,,,0.894024012634,1452,0.894024012634,0.761542932355999898
,,0.886057257607,47,0.888687640323,1499,,,,,0.896695741228,1452,0.896695741228,0.764214660950000009
,,0.888687640323,47,0.891480530723,1499,,,,,0.89942488149,1452,0.89942488149,0.766943801212000005
,,0.891480530723,47,0.894024012634,1499,,,,,0.902108653806,1452,0.902108653806,0.769627573528000038
,,0.894024012634,47,0.896695741228,1499,,,,,0.904705685772,1452,0.904705685772,0.772224605493999847
,,0.896695741228,47,0.89942488149,1499,,,,,0.908090804972,1452,0.908090804972,0.77560972469399991
,,0.89942488149,47,0.902108653806,1499,,,,,0.910115469699,1452,0.910115469699,0.777634389421000045
,,0.902108653806,47,0.904705685772,1499,,,,,0.912809800559,1452,0.912809800559,0.780328720280999861
,,0.904705685772,47,0.908090804972,1499,,,,,0.915405711202,1452,0.915405711202,0.782924630923999881
,,0.908090804972,47,0.910115469699,1499,,,,,0.918162510385,1452,0.918162510385,0.785681430106999863
,,0.910115469699,47,0.912809800559,1499,,,,,0.920763547359,1452,0.920763547359,0.788282467081000022
,,0.912809800559,47,0.915405711202,1499,,,,,0.923473309328,1452,0.923473309328,0.790992229049999991
,,0.915405711202,47,0.918162510385,1499,,,,,0.926163822076,1452,0.926163822076,0.79368274179799991
,,0.918162510385,47,0.920763547359,1499,,,,,0.92940462741,1452,0.92940462741,0.796923547131999973
,,0.920763547359,47,0.923473309328,1499,,,,,0.931538762407,1452,0.931538762407,0.799057682128999854
,,0.923473309328,47,0.926163822076,1499,,,,,0.934725111159,1452,0.934725111159,0.802244030880999933
,,0.926163822076,47,0.92940462741,1499,,,,,0.936848317816,1452,0.936848317816,0.804367237537999988
,,0.92940462741,47,0.931538762407,1499,,,,,0.939524724206,1452,0.939524724206,0.807043643927999985
,,0.931538762407,47,0.934725111159,1499,,,,,0.942200454928,1452,0.942200454928,0.809719374649999988
,,0.934725111159,47,0.936848317816,1499,,,,,0.944892774928,1452,0.944892774928,0.812411694649999956
,,0.936848317816,47,0.939524724206,1499,,,,,0.947605870136,1452,0.947605870136,0.815124789857999851
,,0.939524724206,47,0.942200454928,1499,,,,,0.950206680536,1452,0.950206680536,0.817725600258000003
,,0.942200454928,47,0.944892774928,1499,,,,,0.952945006699,1452,0.952945006699,0.820463926420999853
,,0.944892774928,47,0.947605870136,1499,,,,,0.955649827617,1452,0.955649827617,0.823168747338999914
,,0.947605870136,47,0.950206680536,1499,,,,,0.958313339674,1452,0.958313339674,0.825832259395999908
,,0.950206680536,47,0.952945006699,1499,,,,,0.960932761865,1452,0.960932761865,0.828451681586999996
,,0.952945006699,47,0.955649827617,1499,,,,,0.963594115603,1452,0.963594115603,0.831113035325000023
,,0.955649827617,47,0.958313339674,1499,,,,,0.966288942407,1452,0.966288942407,0.833807862128999929
,,0.958313339674,47,0.960932761865,1499,,,,,0.969006019797,1452,0.969006019797,0.836524939518999973
,,0.960932761865,47,0.963594115603,1499,,,,,0.971719414723,1452,0.971719414723,0.839238334444999841
,,0.963594115603,47,0.966288942407,1499,,,,,0.974368289359,1452,0.974368289359,0.841887209080999895
,,0.966288942407,47,0.969006019797,1499,,,,,0.977082311444,1452,0.977082311444,0.844601231166000051
,,0.969006019797,47,0.971719414723,1499,,,,,0.979691808278,1452,0.979691808278,0.847210727999999853
,,0.971719414723,47,0.974368289359,1499,,,,,0.982467457806,1452,0.982467457806,0.849986377527999878
,,0.974368289359,47,0.977082311444,1499,,,,,0.985020845442,1452,0.985020845442,0.85253976516399987
,,0.977082311444,47,0.979691808278,1499,,,,,0.98772325861,1452,0.98772325861,0.855242178331999887
,,0.979691808278,47,0.982467457806,1499,,,,,0.990365688972,1452,0.990365688972,0.857884608693999957
,,0.982467457806,47,0.985020845442,1499,,,,,0.993056168972,1452,0.993056168972,0.860575088694000007
,,0.985020845442,47,0.98772325861,1499,,,,,0.995743396002,1452,0.995743396002,0.863262315724000025
,,0.98772325861,47,0.990365688972,1499,,,,,0.998406195185,1452,0.998406195185,0.865925114906999968
,,0.990365688972,47,0.993056168972,1499,,,,,1.001101232159,1452,1.001101232159,0.868620151880999941
,,0.993056168972,47,0.995743396002,1499,,,,,1.003766835881,1452,1.003766835881,0.87128575560300003
,,0.995743396002,47,0.998406195185,1499,,,,,1.006501506876,1452,1.006501506876,0.874020426598000051
,,0.998406195185,47,1.001101232159,1499,,,,,1.00927775141,1452,1.00927775141,0.876796671131999878
,,1.001101232159,47,1.003766835881,1499,,,,,1.011776447207,1452,1.011776447207,0.879295366929000008
,,1.003766835881,47,1.006501506876,1499,,,,,1.014483115959,1452,1.014483115959,0.882002035680999882
,,1.006501506876,47,1.00927775141,1499,,,,,1.017186002616,1452,1.017186002616,0.884704922337999906
,,1.00927775141,47,1.011776447207,1499,,,,,1.019862409006,1452,1.019862409006,0.887381328727999903
,,1.011776447207,47,1.014483115959,1499,,,,,1.022589990032,1452,1.022589990032,0.890108909754000029
,,1.014483115959,47,1.017186002616,1499,,,,,1.025230459728,1452,1.025230459728,0.892749379449999875
,,1.017186002616,47,1.019862409006,1499,,,,,1.027849554936,1452,1.027849554936,0.895368474657999954
,,1.019862409006,47,1.022589990032,1499,,,,,1.030664285336,1452,1.030664285336,0.898183205057999863
,,1.022589990032,47,1.025230459728,1499,,,,,1.033182691499,1452,1.033182691499,0.900701611221000005
,,1.025230459728,47,1.027849554936,1499,,,,,1.035887512417,1452,1.035887512417,0.903406432138999844
,,1.027849554936,47,1.030664285336,1499,,,,,1.038551024474,1452,1.038551024474,0.906069944195999838
,,1.030664285336,47,1.033182691499,1499,,,,,1.041265645865,1452,1.041265645865,0.908784565586999931
,,1.033182691499,47,1.035887512417,1499,,,,,1.043952919603,1452,1.043952919603,0.911471839324999861
,,1.035887512417,47,1.038551024474,1499,,,,,1.046609399603,1452,1.046609399603,0.914128319325000046
,,1.038551024474,47,1.041265645865,1499,,,,,1.049345859797,1452,1.049345859797,0.916864779518999914
,,1.041265645865,47,1.043952919603,1499,,,,,1.051944378723,1452,1.051944378723,0.919463298444999961
,,1.043952919603,47,1.046609399603,1499,,,,,1.054607173359,1452,1.054607173359,0.922126093081000015
,,1.046609399603,47,1.049345859797,1499,,,,,1.057317972595,1452,1.057317972595,0.924836892316999832
,,1.049345859797,47,1.051944378723,1499,,,,,1.060049413078,1452,1.060049413078,0.927568332799999946
,,1.051944378723,47,1.054607173359,1499,,,,,1.062797301806,1452,1.062797301806,0.930316221527999863
,,1.054607173359,47,1.057317972595,1499,,,,,1.065339232148,1452,1.065339232148,0.932858151869999869
,,1.057317972595,47,1.060049413078,1499,,,,,1.06806694341,1452,1.06806694341,0.93558586313199998
,,1.060049413078,47,1.062797301806,1499,,,,,1.070704572972,1452,1.070704572972,0.938223492693999844
,,1.062797301806,47,1.065339232148,1499,,,,,1.073395052972,1452,1.073395052972,0.940913972693999896
,,1.065339232148,47,1.06806694341,1499,,,,,1.076072448559,1452,1.076072448559,0.943591368280999984
,,1.06806694341,47,1.070704572972,1499,,,,,1.078763640802,1452,1.078763640802,0.946282560523999945
,,1.070704572972,47,1.073395052972,1499,,,,,1.0822362024,1452,1.0822362024,0.949755122121999969
,,1.073395052972,47,1.076072448559,1499,,,,,1.0861314024,1452,1.0861314024,0.953650322121999844
,,1.076072448559,47,1.078763640802,1499,,,,,1.0886714824,1452,1.0886714824,0.956190402122000012
,,1.078763640802,47,1.0822362024,1499,,,,,1.0911867624,1452,1.0911867624,0.95870568212199991
,,1.0822362024,47,1.0861314024,1499,,,,,1.0934832424,1452,1.0934832424,0.961002162121999954
,,1.0861314024,47,1.0886714824,1499,,,,,1.0966071624,1452,1.0966071624,0.9641260821219999
,,1.0886714824,47,1.0911867624,1499,,,,,1.1006102824,1452,1.1006102824,0.968129202122000038
,,1.0911867624,47,1.0934832424,1499,,,,,1.1019414024,1452,1.1019414024,0.969460322121999946
,,1.0934832424,47,1.0966071624,1499,,,,,1.1058268424,1452,1.1058268424,0.973345762121999853
,,1.0966071624,47,1.1006102824,1499,,,,,1.1072718824,1452,1.1072718824,0.974790802121999973
,,1.1006102824,47,1.1019414024,1499,,,,,1.1113806824,1452,1.1113806824,0.978899602121999996
,,1.1019414024,47,1.1058268424,1499,,,,,1.1128197224,1452,1.1128197224,0.980338642121999943
,,1.1058268424,47,1.1072718824,1499,,,,,1.1145166024,1452,1.1145166024,0.982035522121999844
,,1.1072718824,47,1.1113806824,1499,,,,,1.1171615624,1452,1.1171615624,0.984680482121999873
,,1.1113806824,47,1.1128197224,1499,,,,,1.118905150021,1452,1.118905150021,0.986424069743000005
,,1.1128197224,47,1.1145166024,1499,,,,,1.122390083837,1452,1.122390083837,0.989909003558999907
,,1.1145166024,47,1.1171615624,1499,,,,,1.124196281442,1452,1.124196281442,0.991715201164000021
,,1.1171615624,47,1.118905150021,1499,,,,,1.126968281442,1452,1.126968281442,0.994487201164000019
,,1.118905150021,47,1.122390083837,1499,,,,,1.129638041442,1452,1.129638041442,0.997156961163999873
,,1.122390083837,47,1.124196281442,1499,,,,,1.132758028597,1452,1.132758028597,1.00027694831899971
,,1.124196281442,47,1.126968281442,1499,,,,,1.134899198753,1452,1.134899198753,1.00241811847500006
,,1.126968281442,47,1.129638041442,1499,,,,,1.138266137395,1452,1.138266137395,1.005785057116999942
,,1.129638041442,47,1.132758028597,1499,,,,,1.140380999985,1452,1.140380999985,1.007899919706999988
,,1.132758028597,47,1.134899198753,1499,,,,,1.143622331829,1452,1.143622331829,1.011141251550999871
,,1.134899198753,47,1.138266137395,1499,,,,,1.145784836948,1452,1.145784836948,1.013303756670000051
,,1.138266137395,47,1.140380999985,1499,,,,,1.149296276948,1452,1.149296276948,1.016815196670000083
,,1.140380999985,47,1.143622331829,1499,,,,,1.151201076948,1452,1.151201076948,1.018719996669999791
,,1.143622331829,47,1.145784836948,1499,,,,,1.154624017772,1452,1.154624017772,1.022142937493999866
,,1.145784836948,47,1.149296276948,1499,,,,,1.156549973359,1452,1.156549973359,1.024068893081000015
,,1.149296276948,47,1.151201076948,1499,,,,,1.160350190021,1452,1.160350190021,1.027869109742999938
,,1.151201076948,47,1.154624017772,1499,,,,,1.161881310021,1452,1.161881310021,1.029400229743000045
,,1.154624017772,47,1.156549973359,1499,,,,,1.1654939672,1452,1.1654939672,1.033012886922000103
,,1.156549973359,47,1.160350190021,1499,,,,,1.1671886072,1452,1.1671886072,1.034707526921999848
