rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[34].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[34].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[34].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[34].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[34].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[34].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[34].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.449681832007,75,0.449681832007,0.060106859999999997,1.769681832007,0,1.769681832007,0.019999999999999996,1.769681832007,0,1.769681832007,4.369026056673099827,1.769681832007,0
0.469681832007,75,0.469681832007,0.060106859999999997,2.7454657752,0,2.7454657752,0.019999999999999996,2.7454657752,0,2.7454657752,4.368810156922299,2.7454657752,0
0.489681832007,75,0.489681832007,0.060106859999999997,4.0431892152,0,4.0431892152,0.019999999999999996,4.0431892152,0,4.0431892152,4.368861753343699282,4.0431892152,0
0.509681832007,75,0.509681832007,0.060106859999999997,4.3596240152,0,4.3596240152,0.019999999999999996,4.3596240152,0,4.3596240152,4.369059395392699925,4.3596240152,0
0.529681832007,75,0.529681832007,0.060106859999999997,5,0,5,0.019999999999999996,5,0,5,4.3690319939708999,5,0
0.549681832007,75,0.549681832007,0.060106859999999997,,,,,,,,,,
0.569681832007,75,0.569681832007,0.060106859999999997,,,,,,,,,,
0.589701752007,75,0.589701752007,0.06012677999999999,,,,,,,,,,
0.609701752007,75,0.609701752007,0.06012677999999999,,,,,,,,,,
0.629681832007,75,0.629681832007,0.060106859999999997,,,,,,,,,,
0.649681832007,75,0.649681832007,0.060106859999999997,,,,,,,,,,
0.669681832007,75,0.669681832007,0.060106859999999997,,,,,,,,,,
0.689681832007,75,0.689681832007,0.060106859999999997,,,,,,,,,,
0.709664232597,75,0.709664232597,0.060089260589999998,,,,,,,,,,
0.729681832007,75,0.729681832007,0.060106859999999997,,,,,,,,,,
2.5366492952,75,2.5366492952,0.060506565560000002,,,,,,,,,,
2.5565730552,75,2.5565730552,0.060430325559999997,,,,,,,,,,
2.5762062552,75,2.5762062552,0.060063525559999997,,,,,,,,,,
2.5962064952,75,2.5962064952,0.060063765559999995,,,,,,,,,,
2.6164356152,75,2.6164356152,0.060292885559999995,,,,,,,,,,
2.6362982552,75,2.6362982552,0.060155525559999991,,,,,,,,,,
2.6561864952,75,2.6561864952,0.060043765559999989,,,,,,,,,,
2.6762648152,75,2.6762648152,0.060122085559999996,,,,,,,,,,
2.6964170552,75,2.6964170552,0.060274325559999994,,,,,,,,,,
2.7164018552,75,2.7164018552,0.060259125560000001,,,,,,,,,,
2.7454657752,75,2.7454657752,0.060411067312999999,,,,,,,,,,
2.7652047352,75,2.7652047352,0.060150027312999995,,,,,,,,,,
2.7851872952,75,2.7851872952,0.060132587313000001,,,,,,,,,,
2.8050982552,75,2.8050982552,0.060043547312999989,,,,,,,,,,
2.8254304152,75,2.8254304152,0.060375707313000001,,,,,,,,,,
2.8452132152,75,2.8452132152,0.060158507313,,,,,,,,,,
2.8650888152,75,2.8650888152,0.060034107312999989,,,,,,,,,,
2.8850700952,75,2.8850700952,0.06001538731299999,,,,,,,,,,
2.9051652952,75,2.9051652952,0.060110587312999993,,,,,,,,,,
2.9251014552,75,2.9251014552,0.060046747312999998,,,,,,,,,,
2.9451208952,75,2.9451208952,0.060066187312999993,,,,,,,,,,
2.9653202552,75,2.9653202552,0.060265547312999989,,,,,,,,,,
2.9853876952,75,2.9853876952,0.060332987312999991,,,,,,,,,,
3.0051392152,75,3.0051392152,0.060084507312999995,,,,,,,,,,
3.0250980952,75,3.0250980952,0.06004338731299999,,,,,,,,,,
3.0450655352,75,3.0450655352,0.060010827312999989,,,,,,,,,,
3.0652728152,75,3.0652728152,0.060218107312999993,,,,,,,,,,
3.0885464152,75,3.0885464152,0.063491707312999995,,,,,,,,,,
3.1059451352,75,3.1059451352,0.060890427312999997,,,,,,,,,,
3.1287129752,75,3.1287129752,0.063658267313000005,,,,,,,,,,
3.1488078552,75,3.1488078552,0.063753147312999996,,,,,,,,,,
3.1685518552,75,3.1685518552,0.06349714731299999,,,,,,,,,,
3.1862518552,75,3.1862518552,0.061197147312999994,,,,,,,,,,
3.2064992152,75,3.2064992152,0.061444507312999996,,,,,,,,,,
3.2285264952,75,3.2285264952,0.063471787312999988,,,,,,,,,,
3.2455092152,75,3.2455092152,0.060454507312999991,,,,,,,,,,
3.2654120152,75,3.2654120152,0.060357307312999999,,,,,,,,,,
3.2873821752,75,3.2873821752,0.062327467312999998,,,,,,,,,,
3.3050638552,75,3.3050638552,0.060009147312999999,,,,,,,,,,
3.3260611352,75,3.3260611352,0.061006427313000002,,,,,,,,,,
3.3460483352,75,3.3460483352,0.060993627312999995,,,,,,,,,,
3.3652183352,75,3.3652183352,0.060163627312999997,,,,,,,,,,
3.3850847352,75,3.3850847352,0.060030027313,,,,,,,,,,
3.4050648152,75,3.4050648152,0.060010107312999993,,,,,,,,,,
3.4251926552,75,3.4251926552,0.060137947312999997,,,,,,,,,,
3.4452097752,75,3.4452097752,0.060155067312999993,,,,,,,,,,
3.4652085752,75,3.4652085752,0.060153867313,,,,,,,,,,
3.4851259352,75,3.4851259352,0.060071227312999991,,,,,,,,,,
3.5054848152,75,3.5054848152,0.060430107312999997,,,,,,,,,,
3.5252065752,75,3.5252065752,0.060151867312999998,,,,,,,,,,
3.5451188152,75,3.5451188152,0.060064107312999992,,,,,,,,,,
3.5651439352,75,3.5651439352,0.060089227312999995,,,,,,,,,,
3.5852402552,75,3.5852402552,0.060185547312999992,,,,,,,,,,
3.6052088952,75,3.6052088952,0.060154187312999998,,,,,,,,,,
3.6251564952,75,3.6251564952,0.06010178731299999,,,,,,,,,,
3.6451844152,75,3.6451844152,0.060129707312999991,,,,,,,,,,
3.6650704952,75,3.6650704952,0.060015787313000001,,,,,,,,,,
3.6851021752,75,3.6851021752,0.060047467312999993,,,,,,,,,,
3.7050700952,75,3.7050700952,0.06001538731299999,,,,,,,,,,
3.7250828152,75,3.7250828152,0.060028107312999997,,,,,,,,,,
3.7453956952,75,3.7453956952,0.060340987312999999,,,,,,,,,,
3.7650968952,75,3.7650968952,0.060042187312999997,,,,,,,,,,
3.7851865752,75,3.7851865752,0.060131867312999992,,,,,,,,,,
3.8051252152,75,3.8051252152,0.060070507312999995,,,,,,,,,,
3.8257031352,75,3.8257031352,0.060648427312999991,,,,,,,,,,
3.8451816952,75,3.8451816952,0.060126987312999993,,,,,,,,,,
3.8652054552,75,3.8652054552,0.060150747312999991,,,,,,,,,,
3.8854284952,75,3.8854284952,0.060373787312999998,,,,,,,,,,
3.9052116952,75,3.9052116952,0.060156987312999995,,,,,,,,,,
4.0431892152,75,4.0431892152,0.060045114220999992,,,,,,,,,,
4.0632417752,75,4.0632417752,0.060097674220999999,,,,,,,,,,
4.0862561752,75,4.0862561752,0.063112074220999986,,,,,,,,,,
4.1040236152,75,4.1040236152,0.060879514220999991,,,,,,,,,,
4.1236955352,75,4.1236955352,0.060551434220999997,,,,,,,,,,
4.1435647352,75,4.1435647352,0.060420634220999996,,,,,,,,,,
4.1635132152,75,4.1635132152,0.060369114220999997,,,,,,,,,,
4.3596240152,75,4.3596240152,0.060095864158999992,,,,,,,,,,
4.3795608152,75,4.3795608152,0.060032664158999993,,,,,,,,,,
4.3995611352,75,4.3995611352,0.060032984158999991,,,,,,,,,,
4.4199376952,75,4.4199376952,0.060409544159000002,,,,,,,,,,
4.4396016952,75,4.4396016952,0.060073544159,,,,,,,,,,
4.4596703352,75,4.4596703352,0.060142184158999994,,,,,,,,,,
4.4797686552,75,4.4797686552,0.060240504158999993,,,,,,,,,,
4.4997369752,75,4.4997369752,0.060208824159000001,,,,,,,,,,
4.5195418552,75,4.5195418552,0.060013704158999994,,,,,,,,,,
4.5395972952,75,4.5395972952,0.060069144158999998,,,,,,,,,,
4.5601914552,75,4.5601914552,0.060663304158999994,,,,,,,,,,
4.5796794552,75,4.5796794552,0.060151304158999996,,,,,,,,,,
4.5997549752,75,4.5997549752,0.060226824158999991,,,,,,,,,,
4.6195585752,75,4.6195585752,0.060030424158999992,,,,,,,,,,
4.6397471352,75,4.6397471352,0.060218984158999996,,,,,,,,,,
4.6596029752,75,4.6596029752,0.060074824158999992,,,,,,,,,,
4.6796454552,75,4.6796454552,0.060117304158999989,,,,,,,,,,
4.6999592152,75,4.6999592152,0.060431064159,,,,,,,,,,
4.7195546552,75,4.7195546552,0.060026504159000001,,,,,,,,,,
4.7395526552,75,4.7395526552,0.060024504158999999,,,,,,,,,,
4.7597714552,75,4.7597714552,0.060243304158999991,,,,,,,,,,
4.7797224152,75,4.7797224152,0.06019426415899999,,,,,,,,,,
4.7999453752,75,4.7999453752,0.060417224158999999,,,,,,,,,,
