numActiveSessions:vector baselineTestQoS.hostVID[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[18].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[18].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[18].tcp.conn-591 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[18].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,305,0,360,0.632500028003,0,0.632500028003,51,0.712629513217,51,0.792687722017,0.080058208800000002,0.792819258017,0.040163947199999994,1.4698099832,100000
0.632500028003,1,2.6016620232,5,3.6016620232,1,1.4698099832,381,1.4698099832,360,2.6016620232,1,0.712629513217,47,0.792687722017,47,1.5500749112,0.080264927999999985,0.873167102817,0.120511792000000005,2.6016620232,238125
,,3.6016620232,4,4.6016620232,2,2.6016620232,394,2.6016620232,360,,,0.712629889217,247,0.792819258017,1499,2.6817127512,0.080050727999999987,0.873287022817,0.120631712000000001,3.8082386072,246250
,,3.8082386072,9,,,3.8082386072,274,3.8082386072,360,,,0.792819258017,47,0.873167102817,1499,3.8883461112,0.080107503999999995,0.953530686699,0.200875375881999995,4.7155552792,171250
,,4.6016620232,8,,,4.7155552792,281,4.7155552792,360,,,0.873167102817,47,0.873287022817,1499,4.7959438712,0.08038859199999998,0.953650606699,0.20099529588199999,,
,,4.7155552792,13,,,,,,,,,0.873287022817,47,0.953530686699,1499,,,0.957119225585,0.204463914767999964,,
,,,,,,,,,,,,0.953530686699,47,0.953650606699,1499,,,0.962522441759,0.20986713094199999,,
,,,,,,,,,,,,0.953650606699,47,0.957119225585,1499,,,1.033774371499,0.281119060681999986,,
,,,,,,,,,,,,0.957119225585,47,0.962522441759,1499,,,1.033894291499,0.281238980681999927,,
,,,,,,,,,,,,0.962522441759,47,1.033774371499,1499,,,1.037356910385,0.284701599568000006,,
