numActiveSessions:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[6].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[6].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[6].tcp.conn-614 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[6].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.2932345272,47,1.2974677272,1499,,,1.3092019672,0.420732818189999967,,
,,,,,,,,,,,,1.2974677272,47,1.3018148472,1499,,,1.3126963672,0.424227218189999975,,
,,,,,,,,,,,,1.3018148472,47,1.3092019672,1499,,,1.3187463672,0.430277218189999975,,
,,,,,,,,,,,,1.3092019672,47,1.3126963672,1499,,,1.3232134072,0.434744258189999953,,
,,,,,,,,,,,,1.3126963672,47,1.3187463672,1499,,,1.3308133272,0.442344178189999935,,
,,,,,,,,,,,,1.3187463672,47,1.3232134072,1499,,,1.3339492472,0.445480098190000004,,
,,,,,,,,,,,,1.3232134072,47,1.3308133272,1499,,,1.3414166872,0.452947538189999996,,
,,,,,,,,,,,,1.3308133272,47,1.3339492472,1499,,,1.3446952472,0.456226098189999926,,
,,,,,,,,,,,,1.3339492472,47,1.3414166872,1499,,,1.3519491672,0.463480018189999952,,
,,,,,,,,,,,,1.3414166872,47,1.3446952472,1499,,,1.3555647672,0.467095618190000003,,
,,,,,,,,,,,,1.3446952472,47,1.3519491672,1499,,,1.3649001272,0.476430978190000018,,
,,,,,,,,,,,,1.3519491672,47,1.3555647672,1499,,,1.3718082072,0.483339058190000002,,
,,,,,,,,,,,,1.3555647672,47,1.3649001272,1499,,,1.3750640472,0.486594898190000011,,
,,,,,,,,,,,,1.3649001272,47,1.3718082072,1499,,,1.3820614072,0.493592258189999963,,
,,,,,,,,,,,,1.3718082072,47,1.3750640472,1499,,,1.3863006072,0.497831458189999963,,
,,,,,,,,,,,,1.3750640472,47,1.3820614072,1499,,,1.3908875672,0.50241841818999999,,
,,,,,,,,,,,,1.3820614072,47,1.3863006072,1499,,,1.3965724472,0.508103298189999994,,
,,,,,,,,,,,,1.3863006072,47,1.3908875672,1499,,,1.4032220472,0.514752898190000028,,
,,,,,,,,,,,,1.3908875672,47,1.3965724472,1499,,,1.4073293272,0.518860178189999963,,
,,,,,,,,,,,,1.3965724472,47,1.4032220472,1499,,,1.4098754072,0.521406258189999858,,
,,,,,,,,,,,,1.4032220472,47,1.4073293272,1499,,,1.4170006072,0.528531458190000023,,
,,,,,,,,,,,,1.4073293272,47,1.4098754072,1499,,,1.4197852472,0.531316098190000028,,
,,,,,,,,,,,,1.4098754072,47,1.4170006072,1499,,,1.4292394072,0.540770258190000016,,
,,,,,,,,,,,,1.4170006072,47,1.4197852472,1499,,,1.4303306872,0.541861538190000045,,
,,,,,,,,,,,,1.4197852472,47,1.4292394072,1499,,,1.4373220472,0.548852898190000047,,
,,,,,,,,,,,,1.4292394072,47,1.4303306872,1499,,,1.4413318072,0.552862658190000021,,
,,,,,,,,,,,,1.4303306872,47,1.4373220472,1499,,,1.4473025272,0.558833378189999894,,
,,,,,,,,,,,,1.4373220472,47,1.4413318072,1499,,,1.4517624472,0.563293298189999844,,
,,,,,,,,,,,,1.4413318072,47,1.4473025272,1499,,,1.4612750872,0.572805938189999916,,
,,,,,,,,,,,,1.4473025272,47,1.4517624472,1499,,,1.4627944472,0.574325298189999997,,
,,,,,,,,,,,,1.4517624472,47,1.4612750872,1499,,,1.4719700472,0.583500898189999836,,
,,,,,,,,,,,,1.4612750872,47,1.4627944472,1499,,,1.4764525272,0.587983378189999902,,
,,,,,,,,,,,,1.4627944472,47,1.4719700472,1499,,,1.4821354872,0.593666338190000028,,
,,,,,,,,,,,,1.4719700472,47,1.4764525272,1499,,,1.4891568472,0.600687698190000005,,
,,,,,,,,,,,,1.4764525272,47,1.4821354872,1499,,,1.4933660472,0.604896898190000028,,
,,,,,,,,,,,,1.4821354872,47,1.4891568472,1499,,,1.4999051672,0.611436018190000039,,
,,,,,,,,,,,,1.4891568472,47,1.4933660472,1499,,,1.5041383672,0.615669218189999865,,
,,,,,,,,,,,,1.4933660472,47,1.4999051672,1499,,,1.5100978072,0.621628658189999902,,
,,,,,,,,,,,,1.4999051672,47,1.5041383672,1499,,,1.5147926872,0.626323538189999859,,
,,,,,,,,,,,,1.5041383672,47,1.5100978072,1499,,,1.5192597272,0.630790578189999837,,
,,,,,,,,,,,,1.5100978072,47,1.5147926872,1499,,,1.5255157272,0.637046578189999877,,
,,,,,,,,,,,,1.5147926872,47,1.5192597272,1499,,,1.6057978232,0.717328674190000012,,
,,,,,,,,,,,,1.5192597272,47,1.5255157272,1499,,,1.6861044472,0.04028194639999999,,
,,,,,,,,,,,,1.5255157272,47,1.6057978232,1311,,,1.6864642072,0.040641706399999991,,
,,,,,,,,,,,,1.6057978232,47,1.6859729112,47,,,1.6931463672,0.047323866399999997,,
,,,,,,,,,,,,1.6057981992,247,1.6861044472,1499,,,1.6955567672,0.04973426639999999,,
,,,,,,,,,,,,1.6861044472,47,1.6864642072,1499,,,1.7031657272,0.057343226400000002,,
,,,,,,,,,,,,1.6864642072,47,1.6931463672,1499,,,1.7060817272,0.06025922639999999,,
,,,,,,,,,,,,1.6931463672,47,1.6955567672,1499,,,1.7135029272,0.067680426399999993,,
,,,,,,,,,,,,1.6955567672,47,1.7031657272,1499,,,1.7166467672,0.070824266400000001,,
,,,,,,,,,,,,1.7031657272,47,1.7060817272,1499,,,1.7259229272,0.080100426399999979,,
,,,,,,,,,,,,1.7060817272,47,1.7135029272,1499,,,1.7323138872,0.08649138639999998,,
,,,,,,,,,,,,1.7135029272,47,1.7166467672,1499,,,1.7364211672,0.090598666399999999,,
,,,,,,,,,,,,1.7166467672,47,1.7259229272,1499,,,1.7409188472,0.095096346400000003,,
,,,,,,,,,,,,1.7259229272,47,1.7323138872,1499,,,1.7450428472,0.099220346399999991,,
,,,,,,,,,,,,1.7323138872,47,1.7364211672,1499,,,1.7489182072,0.103095706399999986,,
,,,,,,,,,,,,1.7364211672,47,1.7409188472,1499,,,1.7578769272,0.112054426399999989,,
,,,,,,,,,,,,1.7409188472,47,1.7450428472,1499,,,1.7620386872,0.116216186400000003,,
,,,,,,,,,,,,1.7450428472,47,1.7489182072,1499,,,1.7665534872,0.120730986399999989,,
,,,,,,,,,,,,1.7489182072,47,1.7578769272,1499,,,1.7702265272,0.124404026400000005,,
,,,,,,,,,,,,1.7578769272,47,1.7620386872,1499,,,1.7772633272,0.131440826399999987,,
,,,,,,,,,,,,1.7620386872,47,1.7665534872,1499,,,1.7808849272,0.13506242639999999,,
,,,,,,,,,,,,1.7665534872,47,1.7702265272,1499,,,1.7870595672,0.141237066399999999,,
,,,,,,,,,,,,1.7702265272,47,1.7772633272,1499,,,1.7915559672,0.14573346640000001,,
,,,,,,,,,,,,1.7772633272,47,1.7808849272,1499,,,1.7990291672,0.153206666399999968,,
,,,,,,,,,,,,1.7808849272,47,1.7870595672,1499,,,1.8023074072,0.156484906400000011,,
,,,,,,,,,,,,1.7870595672,47,1.7915559672,1499,,,1.8114162872,0.165593786399999997,,
,,,,,,,,,,,,1.7915559672,47,1.7990291672,1499,,,1.8152897272,0.169467226400000003,,
,,,,,,,,,,,,1.7990291672,47,1.8023074072,1499,,,1.8220570872,0.176234586400000003,,
,,,,,,,,,,,,1.8023074072,47,1.8114162872,1499,,,1.8261002072,0.180277706399999958,,
,,,,,,,,,,,,1.8114162872,47,1.8152897272,1499,,,1.8305978872,0.184775386399999962,,
,,,,,,,,,,,,1.8152897272,47,1.8220570872,1499,,,1.8344820472,0.188659546399999987,,
,,,,,,,,,,,,1.8220570872,47,1.8261002072,1499,,,1.8405010872,0.194678586399999963,,
,,,,,,,,,,,,1.8261002072,47,1.8305978872,1499,,,1.8451684472,0.199345946399999973,,
,,,,,,,,,,,,1.8305978872,47,1.8344820472,1499,,,1.8528662872,0.207043786399999984,,
,,,,,,,,,,,,1.8344820472,47,1.8405010872,1499,,,1.8558930072,0.210070506399999966,,
,,,,,,,,,,,,1.8405010872,47,1.8451684472,1499,,,1.8619250072,0.216102506400000004,,
,,,,,,,,,,,,1.8451684472,47,1.8528662872,1499,,,1.8665318872,0.220709386399999984,,
,,,,,,,,,,,,1.8528662872,47,1.8558930072,1499,,,1.8726116472,0.226789146399999973,,
,,,,,,,,,,,,1.8558930072,47,1.8619250072,1499,,,1.8772320472,0.231409546399999997,,
,,,,,,,,,,,,1.8619250072,47,1.8665318872,1499,,,1.8833114072,0.237488906399999976,,
,,,,,,,,,,,,1.8665318872,47,1.8726116472,1499,,,1.8881442072,0.242321706400000002,,
,,,,,,,,,,,,1.8726116472,47,1.8772320472,1499,,,1.8955928472,0.249770346400000008,,
,,,,,,,,,,,,1.8772320472,47,1.8833114072,1499,,,1.8986870872,0.252864586399999978,,
,,,,,,,,,,,,1.8833114072,47,1.8881442072,1499,,,1.9064650872,0.26064258639999993,,
,,,,,,,,,,,,1.8881442072,47,1.8955928472,1499,,,1.9093391672,0.263516666399999931,,
,,,,,,,,,,,,1.8955928472,47,1.8986870872,1499,,,1.9163643672,0.270541866399999996,,
,,,,,,,,,,,,1.8986870872,47,1.9064650872,1499,,,1.9201096472,0.274287146399999958,,
,,,,,,,,,,,,1.9064650872,47,1.9093391672,1499,,,1.9291766872,0.283354186399999984,,
,,,,,,,,,,,,1.9093391672,47,1.9163643672,1499,,,1.9316010072,0.285778506400000019,,
,,,,,,,,,,,,1.9163643672,47,1.9201096472,1499,,,1.9398342072,0.29401170639999996,,
,,,,,,,,,,,,1.9201096472,47,1.9291766872,1499,,,1.9423645272,0.296542026399999934,,
,,,,,,,,,,,,1.9291766872,47,1.9316010072,1499,,,1.9491479672,0.303325466400000019,,
,,,,,,,,,,,,1.9316010072,47,1.9398342072,1499,,,1.9521933272,0.306370826400000016,,
,,,,,,,,,,,,1.9398342072,47,1.9423645272,1499,,,1.9598906072,0.314068106399999934,,
,,,,,,,,,,,,1.9423645272,47,1.9491479672,1499,,,1.9629205272,0.317098026399999953,,
,,,,,,,,,,,,1.9491479672,47,1.9521933272,1499,,,1.9715339672,0.325711466399999925,,
,,,,,,,,,,,,1.9521933272,47,1.9598906072,1499,,,1.9735966072,0.32777410639999993,,
,,,,,,,,,,,,1.9598906072,47,1.9629205272,1499,,,1.9812862072,0.335463706400000004,,
,,,,,,,,,,,,1.9629205272,47,1.9715339672,1499,,,1.9843082072,0.338485706399999973,,
,,,,,,,,,,,,1.9715339672,47,1.9735966072,1499,,,1.9913544472,0.345531946399999955,,
,,,,,,,,,,,,1.9735966072,47,1.9812862072,1499,,,1.9952218872,0.34939938640000001,,
,,,,,,,,,,,,1.9812862072,47,1.9843082072,1499,,,2.0041559672,0.358333466399999965,,
,,,,,,,,,,,,1.9843082072,47,1.9913544472,1499,,,2.0094122072,0.363589706399999989,,
,,,,,,,,,,,,1.9913544472,47,1.9952218872,1499,,,2.0148827672,0.369060266400000001,,
,,,,,,,,,,,,1.9952218872,47,2.0041559672,1499,,,2.0200633272,0.374240826400000002,,
,,,,,,,,,,,,2.0041559672,47,2.0094122072,1499,,,2.0255922072,0.37976970639999996,,
,,,,,,,,,,,,2.0094122072,47,2.0148827672,1499,,,2.0304190072,0.38459650639999998,,
,,,,,,,,,,,,2.0148827672,47,2.0200633272,1499,,,2.0342469272,0.388424426399999965,,
,,,,,,,,,,,,2.0200633272,47,2.0255922072,1499,,,2.0378732472,0.392050746399999926,,
,,,,,,,,,,,,2.0255922072,47,2.0304190072,1499,,,2.0470076472,0.401185146400000023,,
,,,,,,,,,,,,2.0304190072,47,2.0342469272,1499,,,2.0522299672,0.406407466399999915,,
,,,,,,,,,,,,2.0342469272,47,2.0378732472,1499,,,2.0576958072,0.411873306399999969,,
,,,,,,,,,,,,2.0378732472,47,2.0470076472,1499,,,2.0629010072,0.417078506399999991,,
,,,,,,,,,,,,2.0470076472,47,2.0522299672,1499,,,2.0683636472,0.422541146399999955,,
,,,,,,,,,,,,2.0522299672,47,2.0576958072,1499,,,2.0753182872,0.429495786399999965,,
,,,,,,,,,,,,2.0576958072,47,2.0629010072,1499,,,2.0790538072,0.433231306399999958,,
,,,,,,,,,,,,2.0629010072,47,2.0683636472,1499,,,2.0948807672,0.449058266400000014,,
,,,,,,,,,,,,2.0683636472,47,2.0753182872,1499,,,2.1006095672,0.454787066399999992,,
,,,,,,,,,,,,2.0753182872,47,2.0790538072,1499,,,2.1128577272,0.467035226399999945,,
,,,,,,,,,,,,2.0790538072,47,2.0948807672,1499,,,2.1246642072,0.478841706400000009,,
,,,,,,,,,,,,2.0948807672,47,2.1006095672,1499,,,2.1363278072,0.490505306400000005,,
,,,,,,,,,,,,2.1006095672,47,2.1128577272,1499,,,2.1454102872,0.499587786400000009,,
,,,,,,,,,,,,2.1128577272,47,2.1246642072,1499,,,2.1568424472,0.511019946400000033,,
,,,,,,,,,,,,2.1246642072,47,2.1363278072,1499,,,2.1659071672,0.520084666399999837,,
,,,,,,,,,,,,2.1363278072,47,2.1454102872,1499,,,2.1772870072,0.531464506399999868,,
,,,,,,,,,,,,2.1454102872,47,2.1568424472,1499,,,2.1913278072,0.545505306399999943,,
,,,,,,,,,,,,2.1568424472,47,2.1659071672,1499,,,2.2025570872,0.556734586399999951,,
,,,,,,,,,,,,2.1659071672,47,2.1772870072,1499,,,2.2100038072,0.564181306399999857,,
,,,,,,,,,,,,2.1772870072,47,2.1913278072,1499,,,2.2223576472,0.576535146399999918,,
,,,,,,,,,,,,2.1913278072,47,2.2025570872,1499,,,2.2290546072,0.583232106399999891,,
,,,,,,,,,,,,2.2025570872,47,2.2100038072,1499,,,2.2397994872,0.593976986399999959,,
,,,,,,,,,,,,2.2100038072,47,2.2223576472,1499,,,2.2487248472,0.602902346399999842,,
,,,,,,,,,,,,2.2223576472,47,2.2290546072,1499,,,2.2507814872,0.604958986400000007,,
,,,,,,,,,,,,2.2290546072,47,2.2397994872,1499,,,2.2612409272,0.615418426399999993,,
,,,,,,,,,,,,2.2397994872,47,2.2487248472,1499,,,2.2717658872,0.62594338639999991,,
,,,,,,,,,,,,2.2487248472,47,2.2507814872,1499,,,2.2811214872,0.63529898640000004,,
,,,,,,,,,,,,2.2507814872,47,2.2612409272,1499,,,2.2826864472,0.636863946399999878,,
,,,,,,,,,,,,2.2612409272,47,2.2717658872,1499,,,2.2933870072,0.647564506399999959,,
,,,,,,,,,,,,2.2717658872,47,2.2811214872,1499,,,2.3019785272,0.656156026399999922,,
,,,,,,,,,,,,2.2811214872,47,2.2826864472,1499,,,2.3040750072,0.65825250639999999,,
,,,,,,,,,,,,2.2826864472,47,2.2933870072,1499,,,2.3146254872,0.668802986400000018,,
,,,,,,,,,,,,2.2933870072,47,2.3019785272,1499,,,2.3199292472,0.674106746399999898,,
,,,,,,,,,,,,2.3019785272,47,2.3040750072,1499,,,2.3255162872,0.679693786399999885,,
,,,,,,,,,,,,2.3040750072,47,2.3146254872,1499,,,2.3358565272,0.690034026399999996,,
,,,,,,,,,,,,2.3146254872,47,2.3199292472,1499,,,2.3361761272,0.690353626399999861,,
,,,,,,,,,,,,2.3199292472,47,2.3255162872,1499,,,2.3467515672,0.700929066399999853,,
,,,,,,,,,,,,2.3255162872,47,2.3358565272,1499,,,2.3479627672,0.702140266400000041,,
,,,,,,,,,,,,2.3358565272,47,2.3361761272,1499,,,2.3575906872,0.711768186399999832,,
,,,,,,,,,,,,2.3361761272,47,2.3467515672,1499,,,2.3598751672,0.714052666399999976,,
,,,,,,,,,,,,2.3467515672,47,2.3479627672,1499,,,2.3683416472,0.722519146400000031,,
,,,,,,,,,,,,2.3479627672,47,2.3575906872,1499,,,2.3715974872,0.725774986400000039,,
,,,,,,,,,,,,2.3575906872,47,2.3598751672,1499,,,2.3788634072,0.733040906399999856,,
,,,,,,,,,,,,2.3598751672,47,2.3683416472,1499,,,2.3825008472,0.736678346399999957,,
,,,,,,,,,,,,2.3683416472,47,2.3715974872,1499,,,2.3895382072,0.743715706399999951,,
,,,,,,,,,,,,2.3715974872,47,2.3788634072,1499,,,2.3932797272,0.747457226399999892,,
,,,,,,,,,,,,2.3788634072,47,2.3825008472,1499,,,2.4004214072,0.754598906400000043,,
,,,,,,,,,,,,2.3825008472,47,2.3895382072,1499,,,2.4033494072,0.757526906399999863,,
,,,,,,,,,,,,2.3895382072,47,2.3932797272,1499,,,2.4108865272,0.765064026399999926,,
,,,,,,,,,,,,2.3932797272,47,2.4004214072,1499,,,2.4111263672,0.765303866400000029,,
,,,,,,,,,,,,2.4004214072,47,2.4033494072,1499,,,2.4212670072,0.775444506399999951,,
,,,,,,,,,,,,2.4033494072,47,2.4108865272,1499,,,2.4218726072,0.776050106400000046,,
,,,,,,,,,,,,2.4108865272,47,2.4111263672,1499,,,2.4312103672,0.785387866400000019,,
,,,,,,,,,,,,2.4111263672,47,2.4212670072,1499,,,2.4324095672,0.786587066399999865,,
,,,,,,,,,,,,2.4212670072,47,2.4218726072,1499,,,2.4417251672,0.795902666399999955,,
,,,,,,,,,,,,2.4218726072,47,2.4312103672,1499,,,2.4433021272,0.797479626399999915,,
,,,,,,,,,,,,2.4312103672,47,2.4324095672,1499,,,2.4526079672,0.806785466400000035,,
,,,,,,,,,,,,2.4324095672,47,2.4417251672,1499,,,2.4539710072,0.808148506400000017,,
,,,,,,,,,,,,2.4417251672,47,2.4433021272,1499,,,2.4634182072,0.817595706399999895,,
,,,,,,,,,,,,2.4433021272,47,2.4526079672,1499,,,2.4644807672,0.818658266399999941,,
,,,,,,,,,,,,2.4526079672,47,2.4539710072,1499,,,2.4740079672,0.8281854663999999,,
,,,,,,,,,,,,2.4539710072,47,2.4634182072,1499,,,2.4752071672,0.829384666399999966,,
,,,,,,,,,,,,2.4634182072,47,2.4644807672,1499,,,2.4847825272,0.838960026399999888,,
,,,,,,,,,,,,2.4644807672,47,2.4740079672,1499,,,2.4861136472,0.840291146400000017,,
,,,,,,,,,,,,2.4740079672,47,2.4752071672,1499,,,2.4955732472,0.849750746400000031,,
,,,,,,,,,,,,2.4752071672,47,2.4847825272,1499,,,2.4967844472,0.8509619464,,
,,,,,,,,,,,,2.4847825272,47,2.4861136472,1499,,,2.5064058072,0.86058330639999991,,
,,,,,,,,,,,,2.4861136472,47,2.4955732472,1499,,,2.5074970872,0.861674586399999939,,
,,,,,,,,,,,,2.4955732472,47,2.4967844472,1499,,,2.5171886072,0.871366106400000003,,
,,,,,,,,,,,,2.4967844472,47,2.5064058072,1499,,,2.5180340472,0.872211546399999978,,
,,,,,,,,,,,,2.5064058072,47,2.5074970872,1499,,,2.5277056472,0.88188314639999987,,
,,,,,,,,,,,,2.5074970872,47,2.5171886072,1499,,,2.5289168472,0.883094346399999837,,
,,,,,,,,,,,,2.5171886072,47,2.5180340472,1499,,,2.5382376472,0.892415146399999856,,
,,,,,,,,,,,,2.5180340472,47,2.5277056472,1499,,,2.5394428472,0.893620346399999873,,
,,,,,,,,,,,,2.5277056472,47,2.5289168472,1499,,,2.5490276472,0.903205146399999931,,
,,,,,,,,,,,,2.5289168472,47,2.5382376472,1499,,,2.5501626872,0.904340186400000019,,
,,,,,,,,,,,,2.5382376472,47,2.5394428472,1499,,,2.5598462872,0.914023786400000035,,
,,,,,,,,,,,,2.5394428472,47,2.5490276472,1499,,,2.5610514872,0.915228986400000051,,
,,,,,,,,,,,,2.5490276472,47,2.5501626872,1499,,,2.5703920472,0.924569546399999882,,
,,,,,,,,,,,,2.5501626872,47,2.5598462872,1499,,,2.5715912472,0.925768746399999948,,
,,,,,,,,,,,,2.5598462872,47,2.5610514872,1499,,,2.5811870872,0.935364586399999972,,
,,,,,,,,,,,,2.5610514872,47,2.5703920472,1499,,,2.5822783672,0.9364558664,,
,,,,,,,,,,,,2.5703920472,47,2.5715912472,1499,,,2.5919726872,0.946150186399999922,,
,,,,,,,,,,,,2.5715912472,47,2.5811870872,1499,,,2.5931898872,0.947367386399999841,,
,,,,,,,,,,,,2.5811870872,47,2.5822783672,1499,,,2.6028852472,0.957062746399999882,,
,,,,,,,,,,,,2.5822783672,47,2.5919726872,1499,,,2.6038626072,0.958040106399999919,,
,,,,,,,,,,,,2.5919726872,47,2.5931898872,1499,,,2.6136768472,0.967854346400000004,,
,,,,,,,,,,,,2.5931898872,47,2.6028852472,1499,,,2.6143963672,0.968573866399999867,,
,,,,,,,,,,,,2.6028852472,47,2.6038626072,1499,,,2.6250610872,0.979238586399999938,,
,,,,,,,,,,,,2.6038626072,47,2.6136768472,1499,,,2.6253009272,0.979478426400000041,,
,,,,,,,,,,,,2.6136768472,47,2.6143963672,1499,,,2.6358179672,0.989995466399999908,,
,,,,,,,,,,,,2.6143963672,47,2.6250610872,1499,,,2.6370471672,0.99122466639999995,,
,,,,,,,,,,,,2.6250610872,47,2.6253009272,1499,,,2.6465346872,1.000712186399999922,,
,,,,,,,,,,,,2.6253009272,47,2.6358179672,1499,,,2.6478718072,1.002049306400000001,,
,,,,,,,,,,,,2.6358179672,47,2.6370471672,1499,,,2.6574210872,1.011598586399999885,,
,,,,,,,,,,,,2.6370471672,47,2.6465346872,1499,,,2.6603171672,1.014494666400000072,,
,,,,,,,,,,,,2.6465346872,47,2.6478718072,1499,,,2.6681198072,1.022297306400000046,,
,,,,,,,,,,,,2.6478718072,47,2.6574210872,1499,,,2.6711915672,1.025369066399999691,,
,,,,,,,,,,,,2.6574210872,47,2.6603171672,1499,,,2.6788245272,1.033002026399999713,,
,,,,,,,,,,,,2.6603171672,47,2.6681198072,1499,,,2.6811150072,1.035292506399999808,,
,,,,,,,,,,,,2.6681198072,47,2.6711915672,1499,,,2.6893633272,1.043540826399999673,,
,,,,,,,,,,,,2.6711915672,47,2.6788245272,1499,,,2.6926131672,1.046790666399999734,,
,,,,,,,,,,,,2.6788245272,47,2.6811150072,1499,,,2.7000680472,1.054245546399999783,,
,,,,,,,,,,,,2.6811150072,47,2.6893633272,1499,,,2.7034738072,1.057651306399999931,,
,,,,,,,,,,,,2.6893633272,47,2.6926131672,1499,,,2.7109688472,1.065146346399999718,,
