numActiveSessions:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[14].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[14].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[14].tcp.conn-634 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[14].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.4330948472,47,1.4365905272,1499,,,1.4550182872,0.453826919734999998,,
,,,,,,,,,,,,1.4365905272,47,1.4456069272,1499,,,1.4562234872,0.455032119735000015,,
,,,,,,,,,,,,1.4456069272,47,1.4550182872,1499,,,1.4673934072,0.46620203973499996,,
,,,,,,,,,,,,1.4550182872,47,1.4562234872,1499,,,1.4681249272,0.466933559734999946,,
,,,,,,,,,,,,1.4562234872,47,1.4673934072,1499,,,1.4776637272,0.476472359735000014,,
,,,,,,,,,,,,1.4673934072,47,1.4681249272,1499,,,1.4832327672,0.482041399734999929,,
,,,,,,,,,,,,1.4681249272,47,1.4776637272,1499,,,1.4886711672,0.487479799734999994,,
,,,,,,,,,,,,1.4776637272,47,1.4832327672,1499,,,1.4949370072,0.493745639734999961,,
,,,,,,,,,,,,1.4832327672,47,1.4886711672,1499,,,1.4990550072,0.497863639734999916,,
,,,,,,,,,,,,1.4886711672,47,1.4949370072,1499,,,1.5053662872,0.504174919734999836,,
,,,,,,,,,,,,1.4949370072,47,1.4990550072,1499,,,1.5099778872,0.508786519734999885,,
,,,,,,,,,,,,1.4990550072,47,1.5053662872,1499,,,1.5151524472,0.513961079735000045,,
,,,,,,,,,,,,1.5053662872,47,1.5099778872,1499,,,1.5204709272,0.519279559734999949,,
,,,,,,,,,,,,1.5099778872,47,1.5151524472,1499,,,1.5218052472,0.520613879734999948,,
,,,,,,,,,,,,1.5151524472,47,1.5204709272,1499,,,1.5312233272,0.530031959734999833,,
,,,,,,,,,,,,1.5204709272,47,1.5218052472,1499,,,1.5324262872,0.53123491973499992,,
,,,,,,,,,,,,1.5218052472,47,1.5312233272,1499,,,1.5419546872,0.540763319734999911,,
,,,,,,,,,,,,1.5312233272,47,1.5324262872,1499,,,1.5428001272,0.541608759734999887,,
,,,,,,,,,,,,1.5324262872,47,1.5419546872,1499,,,1.5527254872,0.551534119734999881,,
,,,,,,,,,,,,1.5419546872,47,1.5428001272,1499,,,1.5591538872,0.557962519734999992,,
,,,,,,,,,,,,1.5428001272,47,1.5527254872,1499,,,1.5635130072,0.562321639734999931,,
,,,,,,,,,,,,1.5527254872,47,1.5591538872,1499,,,1.5711159672,0.569924599734999978,,
,,,,,,,,,,,,1.5591538872,47,1.5635130072,1499,,,1.5741651672,0.572973799734999953,,
,,,,,,,,,,,,1.5635130072,47,1.5711159672,1499,,,1.5834988472,0.582307479734999853,,
,,,,,,,,,,,,1.5711159672,47,1.5741651672,1499,,,1.5848228472,0.583631479734999956,,
,,,,,,,,,,,,1.5741651672,47,1.5834988472,1499,,,1.5955878872,0.594396519734999847,,
,,,,,,,,,,,,1.5834988472,47,1.5848228472,1499,,,1.5959536472,0.59476227973499984,,
,,,,,,,,,,,,1.5848228472,47,1.5955878872,1499,,,1.6061590872,0.604967719734999851,,
,,,,,,,,,,,,1.5955878872,47,1.5959536472,1499,,,1.6073842072,0.606192839735000041,,
,,,,,,,,,,,,1.5959536472,47,1.6061590872,1499,,,1.6170504472,0.615859079734999868,,
,,,,,,,,,,,,1.6061590872,47,1.6073842072,1499,,,1.6210378072,0.619846439734999863,,
,,,,,,,,,,,,1.6073842072,47,1.6170504472,1499,,,1.6277018872,0.626510519735000046,,
,,,,,,,,,,,,1.6170504472,47,1.6210378072,1499,,,1.6361744472,0.634983079735000008,,
,,,,,,,,,,,,1.6210378072,47,1.6277018872,1499,,,1.6382310872,0.637039719734999951,,
,,,,,,,,,,,,1.6277018872,47,1.6361744472,1499,,,1.6479273272,0.646735959734999974,,
,,,,,,,,,,,,1.6361744472,47,1.6382310872,1499,,,1.6491265272,0.647935159735000041,,
,,,,,,,,,,,,1.6382310872,47,1.6479273272,1499,,,1.7294080632,0.728216695735000028,,
,,,,,,,,,,,,1.6479273272,47,1.6491265272,1499,,,1.8096960472,0.040263306399999989,,
,,,,,,,,,,,,1.6491265272,47,1.7294080632,1311,,,1.8098159672,0.040383226399999999,,
,,,,,,,,,,,,1.7294080632,47,1.8095645112,47,,,1.8162012472,0.046768506399999992,,
,,,,,,,,,,,,1.7294084392,247,1.8096960472,1499,,,1.8190271672,0.049594426400000002,,
,,,,,,,,,,,,1.8096960472,47,1.8098159672,1499,,,1.8268317272,0.05739898639999999,,
,,,,,,,,,,,,1.8098159672,47,1.8162012472,1499,,,1.8297385272,0.060305786399999991,,
,,,,,,,,,,,,1.8162012472,47,1.8190271672,1499,,,1.8367535672,0.067320826400000005,,
,,,,,,,,,,,,1.8190271672,47,1.8268317272,1499,,,1.8403691672,0.070936426400000001,,
,,,,,,,,,,,,1.8268317272,47,1.8297385272,1499,,,1.8478451672,0.078412426399999984,,
,,,,,,,,,,,,1.8297385272,47,1.8367535672,1499,,,1.8511196472,0.08168690639999998,,
,,,,,,,,,,,,1.8367535672,47,1.8403691672,1499,,,1.8584293272,0.088996586399999993,,
,,,,,,,,,,,,1.8403691672,47,1.8478451672,1499,,,1.8618050872,0.092372346399999998,,
,,,,,,,,,,,,1.8478451672,47,1.8511196472,1499,,,1.8689542872,0.099521546399999993,,
,,,,,,,,,,,,1.8511196472,47,1.8584293272,1499,,,1.8724917272,0.103058986399999996,,
,,,,,,,,,,,,1.8584293272,47,1.8618050872,1499,,,1.8796670872,0.110234346399999987,,
,,,,,,,,,,,,1.8618050872,47,1.8689542872,1499,,,1.8830535672,0.113620826399999985,,
,,,,,,,,,,,,1.8689542872,47,1.8724917272,1499,,,1.8904876472,0.121054906399999994,,
,,,,,,,,,,,,1.8724917272,47,1.8796670872,1499,,,1.8939079672,0.124475226399999999,,
,,,,,,,,,,,,1.8796670872,47,1.8830535672,1499,,,1.9024440472,0.133011306399999972,,
,,,,,,,,,,,,1.8830535672,47,1.8904876472,1499,,,1.9046326072,0.135199866399999978,,
,,,,,,,,,,,,1.8904876472,47,1.8939079672,1499,,,1.9111778072,0.141745066400000007,,
,,,,,,,,,,,,1.8939079672,47,1.9024440472,1499,,,1.9154050072,0.145972266399999994,,
,,,,,,,,,,,,1.9024440472,47,1.9046326072,1499,,,1.9225200472,0.15308730640000001,,
,,,,,,,,,,,,1.9046326072,47,1.9111778072,1499,,,1.9260942072,0.156661466400000003,,
,,,,,,,,,,,,1.9111778072,47,1.9154050072,1499,,,1.9335683672,0.164135626400000011,,
,,,,,,,,,,,,1.9154050072,47,1.9225200472,1499,,,1.9368122072,0.167379466400000009,,
,,,,,,,,,,,,1.9225200472,47,1.9260942072,1499,,,1.9443132472,0.174880506399999967,,
,,,,,,,,,,,,1.9260942072,47,1.9335683672,1499,,,1.9474630872,0.178030346399999982,,
,,,,,,,,,,,,1.9335683672,47,1.9368122072,1499,,,1.9543818872,0.184949146399999984,,
,,,,,,,,,,,,1.9368122072,47,1.9443132472,1499,,,1.9581750872,0.188742346399999982,,
,,,,,,,,,,,,1.9443132472,47,1.9474630872,1499,,,1.9654688472,0.196036106399999964,,
,,,,,,,,,,,,1.9474630872,47,1.9543818872,1499,,,1.9688446072,0.19941186639999997,,
,,,,,,,,,,,,1.9543818872,47,1.9581750872,1499,,,1.9762622872,0.206829546400000007,,
,,,,,,,,,,,,1.9581750872,47,1.9654688472,1499,,,1.9794149272,0.209982186399999991,,
,,,,,,,,,,,,1.9654688472,47,1.9688446072,1499,,,1.9869954872,0.217562746400000005,,
,,,,,,,,,,,,1.9688446072,47,1.9762622872,1499,,,1.9901246072,0.22069186639999999,,
,,,,,,,,,,,,1.9762622872,47,1.9794149272,1499,,,1.9975123672,0.228079626400000012,,
,,,,,,,,,,,,1.9794149272,47,1.9869954872,1499,,,2.0010140472,0.231581306399999963,,
,,,,,,,,,,,,1.9869954872,47,1.9901246072,1499,,,2.0079532472,0.238520506399999997,,
,,,,,,,,,,,,1.9901246072,47,1.9975123672,1499,,,2.0117134072,0.24228066640000001,,
,,,,,,,,,,,,1.9975123672,47,2.0010140472,1499,,,2.0186122872,0.249179546400000005,,
,,,,,,,,,,,,2.0010140472,47,2.0079532472,1499,,,2.0224677272,0.253034986399999994,,
,,,,,,,,,,,,2.0079532472,47,2.0117134072,1499,,,2.0293277272,0.259894986399999971,,
,,,,,,,,,,,,2.0117134072,47,2.0186122872,1499,,,2.0331496472,0.263716906400000005,,
,,,,,,,,,,,,2.0186122872,47,2.0224677272,1499,,,2.0402242072,0.270791466399999957,,
,,,,,,,,,,,,2.0224677272,47,2.0293277272,1499,,,2.0438657272,0.274432986400000021,,
,,,,,,,,,,,,2.0293277272,47,2.0331496472,1499,,,2.0507570872,0.281324346399999923,,
,,,,,,,,,,,,2.0331496472,47,2.0402242072,1499,,,2.0545384472,0.28510570639999999,,
,,,,,,,,,,,,2.0402242072,47,2.0438657272,1499,,,2.0614559672,0.2920232264,,
,,,,,,,,,,,,2.0438657272,47,2.0507570872,1499,,,2.0652094872,0.295776746399999955,,
,,,,,,,,,,,,2.0507570872,47,2.0545384472,1499,,,2.0721596472,0.302726906399999994,,
,,,,,,,,,,,,2.0545384472,47,2.0614559672,1499,,,2.0760378072,0.306605066399999957,,
,,,,,,,,,,,,2.0614559672,47,2.0652094872,1499,,,2.0896122872,0.320179546400000013,,
,,,,,,,,,,,,2.0652094872,47,2.0721596472,1499,,,2.1014490072,0.332016266399999925,,
,,,,,,,,,,,,2.0721596472,47,2.0760378072,1499,,,2.1071357272,0.337702986399999958,,
,,,,,,,,,,,,2.0760378072,47,2.0896122872,1499,,,2.1191992472,0.349766506399999953,,
,,,,,,,,,,,,2.0896122872,47,2.1014490072,1499,,,2.1309647672,0.361532026399999926,,
,,,,,,,,,,,,2.1014490072,47,2.1071357272,1499,,,2.1400851672,0.370652426399999955,,
,,,,,,,,,,,,2.1071357272,47,2.1191992472,1499,,,2.1513482872,0.381915546400000025,,
,,,,,,,,,,,,2.1191992472,47,2.1309647672,1499,,,2.1629930872,0.393560346399999925,,
,,,,,,,,,,,,2.1309647672,47,2.1400851672,1499,,,2.1718072472,0.402374506399999941,,
,,,,,,,,,,,,2.1400851672,47,2.1513482872,1499,,,2.1831085272,0.413675786400000021,,
,,,,,,,,,,,,2.1513482872,47,2.1629930872,1499,,,2.1972458872,0.427813146400000008,,
,,,,,,,,,,,,2.1629930872,47,2.1718072472,1499,,,2.2027969272,0.43336418639999996,,
,,,,,,,,,,,,2.1718072472,47,2.1831085272,1499,,,2.2158006872,0.44636794639999999,,
,,,,,,,,,,,,2.1831085272,47,2.1972458872,1499,,,2.2285462072,0.459113466399999945,,
,,,,,,,,,,,,2.1972458872,47,2.2027969272,1499,,,2.2348587672,0.465426026399999967,,
,,,,,,,,,,,,2.2027969272,47,2.2158006872,1499,,,2.2459833272,0.476550586399999918,,
,,,,,,,,,,,,2.2158006872,47,2.2285462072,1499,,,2.2563695672,0.48693682640000002,,
,,,,,,,,,,,,2.2285462072,47,2.2348587672,1499,,,2.2654801272,0.496047386400000009,,
,,,,,,,,,,,,2.2348587672,47,2.2459833272,1499,,,2.2670510872,0.49761834640000002,,
,,,,,,,,,,,,2.2459833272,47,2.2563695672,1499,,,2.2780557272,0.50862298640000003,,
,,,,,,,,,,,,2.2563695672,47,2.2654801272,1499,,,2.2876726072,0.518239866399999858,,
,,,,,,,,,,,,2.2654801272,47,2.2670510872,1499,,,2.2883981272,0.518965386399999893,,
,,,,,,,,,,,,2.2670510872,47,2.2780557272,1499,,,2.2991745272,0.529741786400000023,,
,,,,,,,,,,,,2.2780557272,47,2.2876726072,1499,,,2.3087578872,0.539325146399999953,,
,,,,,,,,,,,,2.2876726072,47,2.2883981272,1499,,,2.3098570872,0.54042434640000003,,
,,,,,,,,,,,,2.2883981272,47,2.2991745272,1499,,,2.3205515672,0.551118826399999981,,
,,,,,,,,,,,,2.2991745272,47,2.3087578872,1499,,,2.3287758872,0.559343146400000044,,
,,,,,,,,,,,,2.3087578872,47,2.3098570872,1499,,,2.3315520472,0.562119306399999848,,
,,,,,,,,,,,,2.3098570872,47,2.3205515672,1499,,,2.3409186072,0.571485866399999985,,
,,,,,,,,,,,,2.3205515672,47,2.3287758872,1499,,,2.3420038872,0.572571146399999839,,
,,,,,,,,,,,,2.3287758872,47,2.3315520472,1499,,,2.3517994872,0.582366746399999965,,
,,,,,,,,,,,,2.3315520472,47,2.3409186072,1499,,,2.3526389272,0.58320618639999999,,
,,,,,,,,,,,,2.3409186072,47,2.3420038872,1499,,,2.3627335672,0.593300826399999922,,
,,,,,,,,,,,,2.3420038872,47,2.3517994872,1499,,,2.3634710872,0.594038346399999859,,
,,,,,,,,,,,,2.3517994872,47,2.3526389272,1499,,,2.3741565272,0.604723786399999905,,
,,,,,,,,,,,,2.3526389272,47,2.3627335672,1499,,,2.3766868472,0.607254106399999878,,
,,,,,,,,,,,,2.3627335672,47,2.3634710872,1499,,,2.3848174072,0.6153846664,,
,,,,,,,,,,,,2.3634710872,47,2.3741565272,1499,,,2.3875935672,0.618160826400000026,,
,,,,,,,,,,,,2.3741565272,47,2.3766868472,1499,,,2.3955762072,0.626143466399999846,,
,,,,,,,,,,,,2.3766868472,47,2.3848174072,1499,,,2.3980110072,0.628578266399999915,,
,,,,,,,,,,,,2.3848174072,47,2.3875935672,1499,,,2.4053342072,0.635901466400000001,,
,,,,,,,,,,,,2.3875935672,47,2.3955762072,1499,,,2.4061736472,0.636740906400000026,,
,,,,,,,,,,,,2.3955762072,47,2.3980110072,1499,,,2.4152570872,0.645824346399999968,,
,,,,,,,,,,,,2.3980110072,47,2.4053342072,1499,,,2.4169577272,0.647524986399999889,,
,,,,,,,,,,,,2.4053342072,47,2.4061736472,1499,,,2.4257640472,0.656331306400000033,,
,,,,,,,,,,,,2.4061736472,47,2.4152570872,1499,,,2.4276947672,0.658262026399999863,,
,,,,,,,,,,,,2.4152570872,47,2.4169577272,1499,,,2.4361630872,0.666730346399999837,,
,,,,,,,,,,,,2.4169577272,47,2.4257640472,1499,,,2.4383456472,0.668912906399999893,,
,,,,,,,,,,,,2.4257640472,47,2.4276947672,1499,,,2.4468218072,0.677389066399999959,,
,,,,,,,,,,,,2.4276947672,47,2.4361630872,1499,,,2.4493521272,0.679919386399999934,,
,,,,,,,,,,,,2.4361630872,47,2.4383456472,1499,,,2.4575986072,0.688165866399999878,,
,,,,,,,,,,,,2.4383456472,47,2.4468218072,1499,,,2.4601229272,0.690690186399999902,,
,,,,,,,,,,,,2.4468218072,47,2.4493521272,1499,,,2.4679884472,0.698555706399999861,,
,,,,,,,,,,,,2.4493521272,47,2.4575986072,1499,,,2.4707693272,0.701336586399999847,,
,,,,,,,,,,,,2.4575986072,47,2.4601229272,1499,,,2.4787246072,0.709291866399999856,,
,,,,,,,,,,,,2.4601229272,47,2.4679884472,1499,,,2.4815026872,0.712069946399999985,,
,,,,,,,,,,,,2.4679884472,47,2.4707693272,1499,,,2.4891356472,0.719702906400000005,,
,,,,,,,,,,,,2.4707693272,47,2.4787246072,1499,,,2.4921576472,0.722724906399999863,,
,,,,,,,,,,,,2.4787246072,47,2.4815026872,1499,,,2.5000522872,0.730619546400000037,,
,,,,,,,,,,,,2.4815026872,47,2.4891356472,1499,,,2.5028861272,0.733453386399999903,,
,,,,,,,,,,,,2.4891356472,47,2.4921576472,1499,,,2.5110186872,0.741585946399999859,,
,,,,,,,,,,,,2.4921576472,47,2.5000522872,1499,,,2.5136689272,0.744236186399999995,,
,,,,,,,,,,,,2.5000522872,47,2.5028861272,1499,,,2.5217755672,0.75234282640000005,,
,,,,,,,,,,,,2.5028861272,47,2.5110186872,1499,,,2.5243178872,0.754885146399999926,,
,,,,,,,,,,,,2.5110186872,47,2.5136689272,1499,,,2.5320527672,0.762620026400000035,,
,,,,,,,,,,,,2.5136689272,47,2.5217755672,1499,,,2.5347409272,0.765308186399999975,,
,,,,,,,,,,,,2.5217755672,47,2.5243178872,1499,,,2.5426842872,0.773251546400000041,,
,,,,,,,,,,,,2.5243178872,47,2.5320527672,1499,,,2.5454000472,0.775967306399999885,,
,,,,,,,,,,,,2.5320527672,47,2.5347409272,1499,,,2.5539282072,0.784495466399999892,,
,,,,,,,,,,,,2.5347409272,47,2.5426842872,1499,,,2.5564465272,0.787013786399999966,,
,,,,,,,,,,,,2.5426842872,47,2.5454000472,1499,,,2.5643420472,0.7949093063999999,,
,,,,,,,,,,,,2.5454000472,47,2.5539282072,1499,,,2.5668723672,0.797439626399999875,,
,,,,,,,,,,,,2.5539282072,47,2.5564465272,1499,,,2.5752462872,0.805813546400000021,,
,,,,,,,,,,,,2.5564465272,47,2.5643420472,1499,,,2.5775607672,0.808128026399999917,,
,,,,,,,,,,,,2.5643420472,47,2.5668723672,1499,,,2.5860438872,0.816611146399999873,,
,,,,,,,,,,,,2.5668723672,47,2.5752462872,1499,,,2.5885802072,0.81914746640000002,,
,,,,,,,,,,,,2.5752462872,47,2.5775607672,1499,,,2.5968294872,0.827396746400000046,,
,,,,,,,,,,,,2.5775607672,47,2.5860438872,1499,,,2.5992458872,0.829813146400000031,,
,,,,,,,,,,,,2.5860438872,47,2.5885802072,1499,,,2.6077240472,0.838291306399999932,,
,,,,,,,,,,,,2.5885802072,47,2.5968294872,1499,,,2.6100205272,0.840587786399999978,,
,,,,,,,,,,,,2.5968294872,47,2.5992458872,1499,,,2.6187652472,0.849332506399999906,,
,,,,,,,,,,,,2.5992458872,47,2.6077240472,1499,,,2.6206899672,0.851257226400000008,,
,,,,,,,,,,,,2.6077240472,47,2.6100205272,1499,,,2.6301337272,0.86070098639999992,,
,,,,,,,,,,,,2.6100205272,47,2.6187652472,1499,,,2.6313449272,0.861912186399999887,,
,,,,,,,,,,,,2.6187652472,47,2.6206899672,1499,,,2.6409086072,0.871475866399999961,,
,,,,,,,,,,,,2.6206899672,47,2.6301337272,1499,,,2.6421635672,0.87273082639999999,,
,,,,,,,,,,,,2.6301337272,47,2.6313449272,1499,,,2.6517332472,0.882300506400000014,,
,,,,,,,,,,,,2.6313449272,47,2.6409086072,1499,,,2.6528125272,0.883379786399999918,,
,,,,,,,,,,,,2.6409086072,47,2.6421635672,1499,,,2.6635148472,0.894082106399999961,,
,,,,,,,,,,,,2.6421635672,47,2.6517332472,1499,,,2.6650978072,0.895665066399999873,,
,,,,,,,,,,,,2.6517332472,47,2.6528125272,1499,,,2.7454640792,0.976031338399999888,,
,,,,,,,,,,,,2.6528125272,47,2.6635148472,1499,,,2.8256854072,0.040195058399999996,,
,,,,,,,,,,,,2.6635148472,47,2.6650978072,1499,,,2.8258053272,0.040314978399999992,,
,,,,,,,,,,,,2.6650978072,47,2.7454640792,1363,,,2.8328762872,0.047385938399999993,,
,,,,,,,,,,,,2.7454640792,47,2.8255538712,47,,,2.8351787672,0.049688418400000003,,
,,,,,,,,,,,,2.7454644552,247,2.8256854072,1499,,,2.8431559672,0.057665618399999993,,
,,,,,,,,,,,,2.8256854072,47,2.8258053272,1499,,,2.8457102872,0.060219938399999991,,
,,,,,,,,,,,,2.8258053272,47,2.8328762872,1499,,,2.8538216472,0.068331298399999989,,
,,,,,,,,,,,,2.8328762872,47,2.8351787672,1499,,,2.8563579672,0.070867618399999998,,
,,,,,,,,,,,,2.8351787672,47,2.8431559672,1499,,,2.8644886072,0.078998258399999992,,
,,,,,,,,,,,,2.8431559672,47,2.8457102872,1499,,,2.8670309272,0.081540578399999979,,
,,,,,,,,,,,,2.8457102872,47,2.8538216472,1499,,,2.8752659672,0.089775618400000006,,
,,,,,,,,,,,,2.8538216472,47,2.8563579672,1499,,,2.8778142872,0.092323938399999999,,
,,,,,,,,,,,,2.8563579672,47,2.8644886072,1499,,,2.8845898072,0.099099458400000006,,
,,,,,,,,,,,,2.8644886072,47,2.8670309272,1499,,,2.8887030872,0.103212738400000003,,
,,,,,,,,,,,,2.8670309272,47,2.8752659672,1499,,,2.8958323672,0.110342018399999991,,
,,,,,,,,,,,,2.8752659672,47,2.8778142872,1499,,,2.8992346072,0.113744258399999991,,
,,,,,,,,,,,,2.8778142872,47,2.8845898072,1499,,,2.9066324472,0.12114209839999998,,
,,,,,,,,,,,,2.8845898072,47,2.8887030872,1499,,,2.9101341272,0.124643778399999987,,
,,,,,,,,,,,,2.8887030872,47,2.8958323672,1499,,,2.9187918072,0.13330145839999996,,
,,,,,,,,,,,,2.8958323672,47,2.8992346072,1499,,,2.9205906072,0.135100258400000005,,
,,,,,,,,,,,,2.8992346072,47,2.9066324472,1499,,,2.9297387672,0.144248418399999966,,
,,,,,,,,,,,,2.9066324472,47,2.9101341272,1499,,,2.9347688472,0.149278498399999958,,
,,,,,,,,,,,,2.9101341272,47,2.9187918072,1499,,,2.9401555672,0.15466521839999997,,
,,,,,,,,,,,,2.9187918072,47,2.9205906072,1499,,,2.9420802872,0.15658993839999996,,
,,,,,,,,,,,,2.9205906072,47,2.9297387672,1499,,,2.9508105272,0.165320178399999961,,
,,,,,,,,,,,,2.9297387672,47,2.9347688472,1499,,,2.9527292472,0.167238898400000001,,
,,,,,,,,,,,,2.9347688472,47,2.9401555672,1499,,,2.9611883672,0.175698018399999987,,
,,,,,,,,,,,,2.9401555672,47,2.9420802872,1499,,,2.9634968472,0.178006498399999989,,
,,,,,,,,,,,,2.9420802872,47,2.9508105272,1499,,,2.9702723672,0.184782018399999969,,
