numActiveSessions:vector baselineTestQoS.hostFDO[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[16].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[16].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[16].tcp.conn-656 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[16].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,1.4733058872,47,1.4777836472,1499,,,,,1.4885512472,1452,1.4885512472,0.386566313770999923
,,1.4777836472,47,1.4831068472,1499,,,,,1.4938577272,1452,1.4938577272,0.391872793770999926
,,1.4831068472,47,1.4843240472,1499,,,,,1.4979637272,1452,1.4979637272,0.39597879377099998
,,1.4843240472,47,1.4885512472,1499,,,,,1.4991749272,1452,1.4991749272,0.397189993770999948
,,1.4885512472,47,1.4938577272,1499,,,,,1.5045148472,1452,1.5045148472,0.402529913771
,,1.4938577272,47,1.4979637272,1499,,,,,1.5094982072,1452,1.5094982072,0.407513273770999994
,,1.4979637272,47,1.4991749272,1499,,,,,1.5098579672,1452,1.5098579672,0.407873033770999925
,,1.4991749272,47,1.5045148472,1499,,,,,1.5152723672,1452,1.5152723672,0.413287433770999966
,,1.5045148472,47,1.5094982072,1499,,,,,1.5436575672,1452,1.5436575672,0.441672633770999965
,,1.5094982072,47,1.5098579672,1499,,,,,1.5437774872,1452,1.5437774872,0.441792553771000015
,,1.5098579672,47,1.5152723672,1499,,,,,1.5474098072,1452,1.5474098072,0.445424873770999927
,,1.5152723672,47,1.5436575672,1499,,,,,1.5526055672,1452,1.5526055672,0.45062063377099992
,,1.5436575672,47,1.5437774872,1499,,,,,1.5580518872,1452,1.5580518872,0.456066953770999925
,,1.5437774872,47,1.5474098072,1499,,,,,1.5631412472,1452,1.5631412472,0.461156313770999967
,,1.5474098072,47,1.5526055672,1499,,,,,1.5633930872,1452,1.5633930872,0.461408153770999971
,,1.5526055672,47,1.5580518872,1499,,,,,1.5688254872,1452,1.5688254872,0.466840553770999975
,,1.5580518872,47,1.5631412472,1499,,,,,1.5740452472,1452,1.5740452472,0.472060313770999992
,,1.5631412472,47,1.5633930872,1499,,,,,1.5770751672,1452,1.5770751672,0.475090233771000012
,,1.5633930872,47,1.5688254872,1499,,,,,1.5793795672,1452,1.5793795672,0.477394633770999996
,,1.5688254872,47,1.5740452472,1499,,,,,1.5847029272,1452,1.5847029272,0.482717993770999995
,,1.5740452472,47,1.5770751672,1499,,,,,1.5901627672,1452,1.5901627672,0.488177833770999989
,,1.5770751672,47,1.5793795672,1499,,,,,1.5930575672,1452,1.5930575672,0.491072633770999964
,,1.5793795672,47,1.5847029272,1499,,,,,1.5954679672,1452,1.5954679672,0.493483033771
,,1.5847029272,47,1.5901627672,1499,,,,,1.6007924472,1452,1.6007924472,0.498807513770999963
,,1.5901627672,47,1.5930575672,1499,,,,,1.6062790072,1452,1.6062790072,0.504294073770999994
,,1.5930575672,47,1.5954679672,1499,,,,,1.6068985272,1452,1.6068985272,0.504913593770999867
,,1.5954679672,47,1.6007924472,1499,,,,,1.6116240472,1452,1.6116240472,0.509639113770999905
,,1.6007924472,47,1.6062790072,1499,,,,,1.6169305272,1452,1.6169305272,0.514945593770999908
,,1.6062790072,47,1.6068985272,1499,,,,,1.6226005272,1452,1.6226005272,0.520615593770999971
,,1.6068985272,47,1.6116240472,1499,,,,,1.6233440472,1452,1.6233440472,0.521359113770999857
,,1.6116240472,47,1.6169305272,1499,,,,,1.6275819672,1452,1.6275819672,0.525597033770999864
,,1.6169305272,47,1.6226005272,1499,,,,,1.6329210072,1452,1.6329210072,0.530936073771000047
,,1.6226005272,47,1.6233440472,1499,,,,,1.6383510072,1452,1.6383510072,0.53636607377099987
,,1.6233440472,47,1.6275819672,1499,,,,,1.6390904472,1452,1.6390904472,0.537105513770999908
,,1.6275819672,47,1.6329210072,1499,,,,,1.6436941272,1452,1.6436941272,0.541709193770999906
,,1.6329210072,47,1.6383510072,1499,,,,,1.6490066072,1452,1.6490066072,0.547021673770999859
,,1.6383510072,47,1.6390904472,1499,,,,,1.6544474872,1452,1.6544474872,0.55246255377099995
,,1.6390904472,47,1.6436941272,1499,,,,,1.6546873272,1452,1.6546873272,0.552702393770999831
,,1.6436941272,47,1.6490066072,1499,,,,,1.6596586872,1452,1.6596586872,0.557673753770999922
,,1.6490066072,47,1.6544474872,1499,,,,,1.6650008472,1452,1.6650008472,0.563015913771000017
,,1.6544474872,47,1.6546873272,1499,,,,,1.6662000472,1452,1.6662000472,0.564215113770999863
,,1.6546873272,47,1.6596586872,1499,,,,,1.6704550872,1452,1.6704550872,0.568470153770999961
,,1.6596586872,47,1.6650008472,1499,,,,,1.6757722872,1452,1.6757722872,0.573787353770999871
,,1.6650008472,47,1.6662000472,1499,,,,,1.6775830872,1452,1.6775830872,0.575598153770999985
,,1.6662000472,47,1.6704550872,1499,,,,,1.6810954872,1452,1.6810954872,0.579110553770999955
,,1.6704550872,47,1.6757722872,1499,,,,,1.6867040472,1452,1.6867040472,0.584719113770999941
,,1.6757722872,47,1.6775830872,1499,,,,,1.6905961272,1452,1.6905961272,0.588611193770999905
,,1.6775830872,47,1.6810954872,1499,,,,,1.6918152472,1452,1.6918152472,0.589830313770999922
,,1.6810954872,47,1.6867040472,1499,,,,,1.6971337272,1452,1.6971337272,0.595148793771000048
,,1.6867040472,47,1.6905961272,1499,,,,,1.7023142872,1452,1.7023142872,0.600329353770999937
,,1.6905961272,47,1.6918152472,1499,,,,,1.7025541272,1452,1.7025541272,0.600569193771000039
,,1.6918152472,47,1.6971337272,1499,,,,,1.7078985272,1452,1.7078985272,0.605913593770999844
,,1.6971337272,47,1.7023142872,1499,,,,,1.7132510872,1452,1.7132510872,0.611266153771000017
,,1.7023142872,47,1.7025541272,1499,,,,,1.7137427672,1452,1.7137427672,0.6117578337709999
,,1.7025541272,47,1.7078985272,1499,,,,,1.7185731672,1452,1.7185731672,0.616588233771000024
,,1.7078985272,47,1.7132510872,1499,,,,,1.7239922072,1452,1.7239922072,0.622007273770999844
,,1.7132510872,47,1.7137427672,1499,,,,,1.7268942872,1452,1.7268942872,0.624909353770999984
,,1.7137427672,47,1.7185731672,1499,,,,,1.7293046872,1452,1.7293046872,0.627319753771000019
,,1.7185731672,47,1.7239922072,1499,,,,,1.7346163672,1452,1.7346163672,0.632631433770999948
,,1.7239922072,47,1.7268942872,1499,,,,,1.7400734072,1452,1.7400734072,0.638088473770999972
,,1.7268942872,47,1.7293046872,1499,,,,,1.7403132472,1452,1.7403132472,0.638328313770999853
,,1.7293046872,47,1.7346163672,1499,,,,,1.7454026072,1452,1.7454026072,0.643417673771000006
,,1.7346163672,47,1.7400734072,1499,,,,,1.7508735672,1452,1.7508735672,0.648888633771000031
,,1.7400734072,47,1.7403132472,1499,,,,,1.7513532472,1452,1.7513532472,0.649368313771000013
,,1.7403132472,47,1.7454026072,1499,,,,,1.7560661272,1452,1.7560661272,0.654081193771000045
,,1.7454026072,47,1.7508735672,1499,,,,,1.7614283672,1452,1.7614283672,0.659443433771000006
,,1.7508735672,47,1.7513532472,1499,,,,,1.7621586072,1452,1.7621586072,0.660173673771
,,1.7513532472,47,1.7560661272,1499,,,,,1.7667902872,1452,1.7667902872,0.664805353770999915
,,1.7560661272,47,1.7614283672,1499,,,,,1.7722878872,1452,1.7722878872,0.670302953770999908
,,1.7614283672,47,1.7621586072,1499,,,,,1.7726476472,1452,1.7726476472,0.670662713770999949
,,1.7621586072,47,1.7667902872,1499,,,,,1.7775031672,1452,1.7775031672,0.67551823377099995
,,1.7667902872,47,1.7722878872,1499,,,,,1.7807650072,1452,1.7807650072,0.678780073770999911
,,1.7722878872,47,1.7726476472,1499,,,,,1.7828096472,1452,1.7828096472,0.680824713770999953
,,1.7726476472,47,1.7775031672,1499,,,,,1.7881508472,1452,1.7881508472,0.686165913770999888
,,1.7775031672,47,1.7807650072,1499,,,,,1.7894759672,1452,1.7894759672,0.687491033770999845
,,1.7807650072,47,1.7828096472,1499,,,,,1.7935544472,1452,1.7935544472,0.69156951377099984
,,1.7828096472,47,1.7881508472,1499,,,,,1.7989092472,1452,1.7989092472,0.696924313770999944
,,1.7881508472,47,1.7894759672,1499,,,,,1.7993996472,1452,1.7993996472,0.697414713770999836
,,1.7894759672,47,1.7935544472,1499,,,,,1.8048594872,1452,1.8048594872,0.702874553770999941
,,1.7935544472,47,1.7989092472,1499,,,,,1.8095723672,1452,1.8095723672,0.70758743377099997
,,1.7989092472,47,1.7993996472,1499,,,,,1.8149299672,1452,1.8149299672,0.712945033770999932
,,1.7993996472,47,1.8048594872,1499,,,,,1.8165610072,1452,1.8165610072,0.714576073770999848
,,1.8048594872,47,1.8095723672,1499,,,,,1.8203782072,1452,1.8203782072,0.718393273770999926
,,1.8095723672,47,1.8149299672,1499,,,,,1.8257404472,1452,1.8257404472,0.723755513770999889
,,1.8149299672,47,1.8165610072,1499,,,,,1.8298723672,1452,1.8298723672,0.727887433770999955
,,1.8165610072,47,1.8203782072,1499,,,,,1.8309683672,1452,1.8309683672,0.728983433770999941
,,1.8203782072,47,1.8257404472,1499,,,,,1.8364007672,1452,1.8364007672,0.734415833770999834
,,1.8257404472,47,1.8298723672,1499,,,,,1.8396496472,1452,1.8396496472,0.737664713770999953
,,1.8298723672,47,1.8309683672,1499,,,,,1.8417002872,1452,1.8417002872,0.739715353770999945
,,1.8309683672,47,1.8364007672,1499,,,,,1.8472335672,1452,1.8472335672,0.745248633771000031
,,1.8364007672,47,1.8396496472,1499,,,,,1.8504001272,1452,1.8504001272,0.74841519377099996
,,1.8396496472,47,1.8417002872,1499,,,,,1.8524945272,1452,1.8524945272,0.750509593771000012
,,1.8417002872,47,1.8472335672,1499,,,,,1.8579436472,1452,1.8579436472,0.755958713770999988
,,1.8472335672,47,1.8504001272,1499,,,,,1.8609656472,1452,1.8609656472,0.758980713770999845
,,1.8504001272,47,1.8524945272,1499,,,,,1.8631302072,1452,1.8631302072,0.761145273771000048
,,1.8524945272,47,1.8579436472,1499,,,,,1.8684746072,1452,1.8684746072,0.766489673770999854
,,1.8579436472,47,1.8609656472,1499,,,,,1.8713925272,1452,1.8713925272,0.769407593770999872
,,1.8609656472,47,1.8631302072,1499,,,,,1.8738408472,1452,1.8738408472,0.771855913770999931
,,1.8631302072,47,1.8684746072,1499,,,,,1.8791766872,1452,1.8791766872,0.777191753771000022
,,1.8684746072,47,1.8713925272,1499,,,,,1.8816085272,1452,1.8816085272,0.779623593770999875
,,1.8713925272,47,1.8738408472,1499,,,,,1.8845166072,1452,1.8845166072,0.782531673770999966
,,1.8738408472,47,1.8791766872,1499,,,,,1.8898820472,1452,1.8898820472,0.78789711377100002
,,1.8791766872,47,1.8816085272,1499,,,,,1.8912457272,1452,1.8912457272,0.789260793770999888
,,1.8816085272,47,1.8845166072,1499,,,,,1.8952330872,1452,1.8952330872,0.793248153770999883
,,1.8845166072,47,1.8898820472,1499,,,,,1.9007651672,1452,1.9007651672,0.798780233770999934
,,1.8898820472,47,1.8912457272,1499,,,,,1.9030556472,1452,1.9030556472,0.801070713771000028
,,1.8912457272,47,1.8952330872,1499,,,,,1.9059854072,1452,1.9059854072,0.804000473771000031
,,1.8952330872,47,1.9007651672,1499,,,,,1.9112977272,1452,1.9112977272,0.809312793770999847
,,1.9007651672,47,1.9030556472,1499,,,,,1.9140858872,1452,1.9140858872,0.812100953770999996
,,1.9030556472,47,1.9059854072,1499,,,,,1.9167241272,1452,1.9167241272,0.814739193771000011
,,1.9059854072,47,1.9112977272,1499,,,,,1.9220403672,1452,1.9220403672,0.820055433770999984
,,1.9112977272,47,1.9140858872,1499,,,,,1.9244794872,1452,1.9244794872,0.822494553771
,,1.9140858872,47,1.9167241272,1499,,,,,1.9273551672,1452,1.9273551672,0.825370233771000046
,,1.9167241272,47,1.9220403672,1499,,,,,1.9326802872,1452,1.9326802872,0.830695353771000007
,,1.9220403672,47,1.9244794872,1499,,,,,1.9340540472,1452,1.9340540472,0.832069113770999898
,,1.9244794872,47,1.9273551672,1499,,,,,1.9381493272,1452,1.9381493272,0.836164393770999934
,,1.9273551672,47,1.9326802872,1499,,,,,1.9434678072,1452,1.9434678072,0.841482873770999836
,,1.9326802872,47,1.9340540472,1499,,,,,1.9441873272,1452,1.9441873272,0.84220239377099992
,,1.9340540472,47,1.9381493272,1499,,,,,1.9487882072,1452,1.9487882072,0.846803273770999838
,,1.9381493272,47,1.9434678072,1499,,,,,1.9541420472,1452,1.9541420472,0.852157113771000003
,,1.9434678072,47,1.9441873272,1499,,,,,1.9547416472,1452,1.9547416472,0.852756713770999926
,,1.9441873272,47,1.9487882072,1499,,,,,1.9595308472,1452,1.9595308472,0.857545913770999975
,,1.9487882072,47,1.9541420472,1499,,,,,1.9637779672,1452,1.9637779672,0.861793033771000023
,,1.9541420472,47,1.9547416472,1499,,,,,1.9648692472,1452,1.9648692472,0.862884313771000051
,,1.9547416472,47,1.9595308472,1499,,,,,1.9701734872,1452,1.9701734872,0.8681885537709999
,,1.9595308472,47,1.9637779672,1499,,,,,1.9754121272,1452,1.9754121272,0.873427193770999863
,,1.9637779672,47,1.9648692472,1499,,,,,1.9755320472,1452,1.9755320472,0.873547113771000023
,,1.9648692472,47,1.9701734872,1499,,,,,1.9809264472,1452,1.9809264472,0.878941513770999934
,,1.9701734872,47,1.9754121272,1499,,,,,1.9862532472,1452,1.9862532472,0.8842683137709999
,,1.9754121272,47,1.9755320472,1499,,,,,1.9863731672,1452,1.9863731672,0.884388233770999838
,,1.9755320472,47,1.9809264472,1499,,,,,1.9915942872,1452,1.9915942872,0.889609353770999917
,,1.9809264472,47,1.9862532472,1499,,,,,1.9970266872,1452,1.9970266872,0.895041753771000033
,,1.9862532472,47,1.9863731672,1499,,,,,1.9976322872,1452,1.9976322872,0.895647353770999907
,,1.9863731672,47,1.9915942872,1499,,,,,2.0023331672,1452,2.0023331672,0.900348233771000037
,,1.9915942872,47,1.9970266872,1499,,,,,2.0077074072,1452,2.0077074072,0.905722473770999896
,,1.9970266872,47,1.9976322872,1499,,,,,2.0085667672,1452,2.0085667672,0.906581833770999875
,,1.9976322872,47,2.0023331672,1499,,,,,2.0130445272,1452,2.0130445272,0.911059593770999984
,,2.0023331672,47,2.0077074072,1499,,,,,2.0183724472,1452,2.0183724472,0.916387513771000023
,,2.0077074072,47,2.0085667672,1499,,,,,2.0196975672,1452,2.0196975672,0.917712633770999981
,,2.0085667672,47,2.0130445272,1499,,,,,2.0236909272,1452,2.0236909272,0.921705993770999926
,,2.0130445272,47,2.0183724472,1499,,,,,2.0290878872,1452,2.0290878872,0.927102953771000045
,,2.0183724472,47,2.0196975672,1499,,,,,2.0307787672,1452,2.0307787672,0.928793833770999995
,,2.0196975672,47,2.0236909272,1499,,,,,2.0344867672,1452,2.0344867672,0.93250183377100004
,,2.0236909272,47,2.0290878872,1499,,,,,2.0398584472,1452,2.0398584472,0.937873513770999918
,,2.0290878872,47,2.0307787672,1499,,,,,2.0427684472,1452,2.0427684472,0.940783513770999886
,,2.0307787672,47,2.0344867672,1499,,,,,2.0451968472,1452,2.0451968472,0.943211913770999995
,,2.0344867672,47,2.0398584472,1499,,,,,2.0505033272,1452,2.0505033272,0.948518393770999997
,,2.0398584472,47,2.0427684472,1499,,,,,2.0536990072,1452,2.0536990072,0.951714073770999921
,,2.0427684472,47,2.0451968472,1499,,,,,2.0558682872,1452,2.0558682872,0.95388335377099986
,,2.0451968472,47,2.0505033272,1499,,,,,2.0612161272,1452,2.0612161272,0.959231193770999851
,,2.0505033272,47,2.0536990072,1499,,,,,2.0646038872,1452,2.0646038872,0.962618953770999926
,,2.0536990072,47,2.0558682872,1499,,,,,2.0665323672,1452,2.0665323672,0.964547433771000048
,,2.0558682872,47,2.0612161272,1499,,,,,2.0719198072,1452,2.0719198072,0.969934873770999847
,,2.0612161272,47,2.0646038872,1499,,,,,2.0772490072,1452,2.0772490072,0.97526407377099988
,,2.0646038872,47,2.0665323672,1499,,,,,2.0785741272,1452,2.0785741272,0.976589193770999836
,,2.0665323672,47,2.0719198072,1499,,,,,2.0836942072,1452,2.0836942072,0.981709273771000031
,,2.0719198072,47,2.0772490072,1499,,,,,2.0884130872,1452,2.0884130872,0.986428153771000012
,,2.0772490072,47,2.0785741272,1499,,,,,2.0942811672,1452,2.0942811672,0.992296233770999953
,,2.0785741272,47,2.0836942072,1499,,,,,2.0998900472,1452,2.0998900472,0.997905113770999992
,,2.0836942072,47,2.0884130872,1499,,,,,2.1060526872,1452,2.1060526872,1.004067753770999878
,,2.0884130872,47,2.0942811672,1499,,,,,2.1120182872,1452,2.1120182872,1.010033353771000005
,,2.0942811672,47,2.0998900472,1499,,,,,2.1181199672,1452,2.1181199672,1.016135033771000003
,,2.0998900472,47,2.1060526872,1499,,,,,2.1239446872,1452,2.1239446872,1.021959753770999675
,,2.1060526872,47,2.1120182872,1499,,,,,2.1297655672,1452,2.1297655672,1.027780633771000036
,,2.1120182872,47,2.1181199672,1499,,,,,2.1356082872,1452,2.1356082872,1.033623353771000003
,,2.1181199672,47,2.1239446872,1499,,,,,2.1391258072,1452,2.1391258072,1.037140873770999945
,,2.1239446872,47,2.1297655672,1499,,,,,2.1446907672,1452,2.1446907672,1.042705833771000008
,,2.1297655672,47,2.1356082872,1499,,,,,2.1502690072,1452,2.1502690072,1.048284073770999743
,,2.1356082872,47,2.1391258072,1499,,,,,2.1561229272,1452,2.1561229272,1.054137993771000033
,,2.1391258072,47,2.1446907672,1499,,,,,2.1617938872,1452,2.1617938872,1.059808953770999813
,,2.1446907672,47,2.1502690072,1499,,,,,2.1653075672,1452,2.1653075672,1.063322633771
,,2.1502690072,47,2.1561229272,1499,,,,,2.1707279672,1452,2.1707279672,1.06874303377099977
,,2.1561229272,47,2.1617938872,1499,,,,,2.1765674872,1452,2.1765674872,1.074582553771000088
,,2.1617938872,47,2.1653075672,1499,,,,,2.1820292472,1452,2.1820292472,1.080044313770999851
,,2.1653075672,47,2.1707279672,1499,,,,,2.1855369272,1452,2.1855369272,1.083551993771000083
,,2.1707279672,47,2.1765674872,1499,,,,,2.1906082872,1452,2.1906082872,1.08862335377099972
,,2.1765674872,47,2.1820292472,1499,,,,,2.1959267672,1452,2.1959267672,1.093941833770999844
,,2.1820292472,47,2.1855369272,1499,,,,,2.2018375672,1452,2.2018375672,1.09985263377099995
,,2.1855369272,47,2.1906082872,1499,,,,,2.2094042072,1452,2.2094042072,1.107419273770999795
,,2.1906082872,47,2.1959267672,1499,,,,,2.2146014872,1452,2.2146014872,1.112616553770999767
,,2.1959267672,47,2.2018375672,1499,,,,,2.2174488472,1452,2.2174488472,1.115463913770999843
,,2.2018375672,47,2.2094042072,1499,,,,,2.2229752472,1452,2.2229752472,1.120990313770999775
,,2.2094042072,47,2.2146014872,1499,,,,,2.2274669272,1452,2.2274669272,1.125481993770999884
,,2.2146014872,47,2.2174488472,1499,,,,,2.2337614872,1452,2.2337614872,1.131776553771000055
,,2.2174488472,47,2.2229752472,1499,,,,,2.2393198072,1452,2.2393198072,1.13733487377100006
,,2.2229752472,47,2.2274669272,1499,,,,,2.2432011672,1452,2.2432011672,1.141216233770999894
,,2.2274669272,47,2.2337614872,1499,,,,,2.2486049272,1452,2.2486049272,1.146619993770999985
,,2.2337614872,47,2.2393198072,1499,,,,,2.2541692472,1452,2.2541692472,1.152184313770999938
,,2.2393198072,47,2.2432011672,1499,,,,,2.2601110872,1452,2.2601110872,1.158126153770999695
,,2.2432011672,47,2.2486049272,1499,,,,,2.2650004472,1452,2.2650004472,1.163015513771000093
,,2.2486049272,47,2.2541692472,1499,,,,,2.2700750072,1452,2.2700750072,1.168090073770999821
,,2.2541692472,47,2.2601110872,1499,,,,,2.2753934872,1452,2.2753934872,1.173408553770999945
,,2.2601110872,47,2.2650004472,1499,,,,,2.2759930872,1452,2.2759930872,1.17400815377100009
,,2.2650004472,47,2.2700750072,1499,,,,,2.2807617272,1452,2.2807617272,1.178776793771000082
,,2.2700750072,47,2.2753934872,1499,,,,,2.2861016472,1452,2.2861016472,1.184116713771000023
,,2.2753934872,47,2.2759930872,1499,,,,,2.2914423672,1452,2.2914423672,1.189457433770999988
,,2.2759930872,47,2.2807617272,1499,,,,,2.2967543672,1452,2.2967543672,1.194769433770999972
,,2.2807617272,47,2.2861016472,1499,,,,,2.3020984472,1452,2.3020984472,1.200113513770999945
,,2.2861016472,47,2.2914423672,1499,,,,,2.3031897272,1452,2.3031897272,1.201204793770999751
,,2.2914423672,47,2.2967543672,1499,,,,,2.3074327672,1452,2.3074327672,1.205447833770999727
,,2.2967543672,47,2.3020984472,1499,,,,,2.3128888472,1452,2.3128888472,1.210903913770999812
,,2.3020984472,47,2.3031897272,1499,,,,,2.3181907672,1452,2.3181907672,1.216205833770999772
,,2.3031897272,47,2.3074327672,1499,,,,,2.3235795672,1452,2.3235795672,1.221594633770999743
,,2.3074327672,47,2.3128888472,1499,,,,,2.3285360472,1452,2.3285360472,1.226551113770999895
,,2.3128888472,47,2.3181907672,1499,,,,,2.3290157272,1452,2.3290157272,1.2270307937710001
,,2.3181907672,47,2.3235795672,1499,,,,,2.3342654072,1452,2.3342654072,1.232280473771000023
,,2.3235795672,47,2.3285360472,1499,,,,,2.3396390072,1452,2.3396390072,1.237654073771000001
,,2.3285360472,47,2.3290157272,1499,,,,,2.3446781272,1452,2.3446781272,1.242693193770999732
,,2.3290157272,47,2.3342654072,1499,,,,,2.3449239672,1452,2.3449239672,1.242939033771000007
,,2.3342654072,47,2.3396390072,1499,,,,,2.3502579672,1452,2.3502579672,1.248273033770999956
,,2.3396390072,47,2.3446781272,1499,,,,,2.3556669272,1452,2.3556669272,1.253681993770999976
,,2.3446781272,47,2.3449239672,1499,,,,,2.3572249272,1452,2.3572249272,1.255239993770999701
,,2.3449239672,47,2.3502579672,1499,,,,,2.3610426872,1452,2.3610426872,1.259057753770999706
,,2.3502579672,47,2.3556669272,1499,,,,,2.3664049272,1452,2.3664049272,1.264419993770999888
,,2.3556669272,47,2.3572249272,1499,,,,,2.3717174072,1452,2.3717174072,1.269732473771000063
,,2.3572249272,47,2.3610426872,1499,,,,,2.3718373272,1452,2.3718373272,1.269852393771000005
,,2.3610426872,47,2.3664049272,1499,,,,,2.3770526072,1452,2.3770526072,1.275067673770999828
,,2.3664049272,47,2.3717174072,1499,,,,,2.3823809272,1452,2.3823809272,1.280395993771000102
,,2.3717174072,47,2.3718373272,1499,,,,,2.3838520472,1452,2.3838520472,1.281867113770999816
,,2.3718373272,47,2.3770526072,1499,,,,,2.3878334072,1452,2.3878334072,1.28584847377099986
,,2.3770526072,47,2.3823809272,1499,,,,,2.3931598072,1452,2.3931598072,1.291174873770999813
,,2.3823809272,47,2.3838520472,1499,,,,,2.3981309272,1452,2.3981309272,1.29614599377099981
,,2.3838520472,47,2.3878334072,1499,,,,,2.3984906872,1452,2.3984906872,1.296505753771000075
,,2.3878334072,47,2.3931598072,1499,,,,,2.4038831672,1452,2.4038831672,1.301898233770999883
,,2.3931598072,47,2.3981309272,1499,,,,,2.4091896472,1452,2.4091896472,1.307204713770999663
,,2.3981309272,47,2.3984906872,1499,,,,,2.4093095672,1452,2.4093095672,1.307324633771000048
,,2.3984906872,47,2.4038831672,1499,,,,,2.4145141272,1452,2.4145141272,1.312529193770999742
,,2.4038831672,47,2.4091896472,1499,,,,,2.4199172472,1452,2.4199172472,1.317932313770999726
,,2.4091896472,47,2.4093095672,1499,,,,,2.4211470872,1452,2.4211470872,1.319162153770999875
,,2.4093095672,47,2.4145141272,1499,,,,,2.4252783672,1452,2.4252783672,1.323293433771000055
,,2.4145141272,47,2.4199172472,1499,,,,,2.4306107672,1452,2.4306107672,1.328625833770999957
,,2.4199172472,47,2.4211470872,1499,,,,,2.4336387672,1452,2.4336387672,1.33165383377099999
