rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[7].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[7].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.906648292972,75,0.906648292972,0.060043614617999993,5,0,5,0.019999999999999996,5,0,5,4.369060205037699857,5,0
0.926638110076,75,0.926638110076,0.060033431721999999,,,,,,,,,,
0.946711538354,75,0.946711538354,0.060106859999999997,,,,,,,,,,
0.966883150407,75,0.966883150407,0.060278472052999992,,,,,,,,,,
0.986712333442,75,0.986712333442,0.060107655087999991,,,,,,,,,,
1.006755874876,75,1.006755874876,0.060151196522000002,,,,,,,,,,
1.026731458354,75,1.026731458354,0.06012677999999999,,,,,,,,,,
1.046843847603,75,1.046843847603,0.060239169248999996,,,,,,,,,,
1.066663040148,75,1.066663040148,0.060058361793999995,,,,,,,,,,
1.0868492904,75,1.0868492904,0.060244612045999998,,,,,,,,,,
1.1067808104,75,1.1067808104,0.060176132046000002,,,,,,,,,,
1.126717049442,75,1.126717049442,0.060112371087999993,,,,,,,,,,
1.146628644948,75,1.146628644948,0.060023966593999999,,,,,,,,,,
1.1666975352,75,1.1666975352,0.060092856845999992,,,,,,,,,,
1.1866316152,75,1.1866316152,0.060026936845999994,,,,,,,,,,
1.2068722552,75,1.2068722552,0.060267576845999995,,,,,,,,,,
1.2266586552,75,1.2266586552,0.060053976846,,,,,,,,,,
1.2472576952,75,1.2472576952,0.060653016845999996,,,,,,,,,,
1.2666479352,75,1.2666479352,0.060043256845999995,,,,,,,,,,
1.2868266552,75,1.2868266552,0.060221976846000002,,,,,,,,,,
1.3066542552,75,1.3066542552,0.060049576845999999,,,,,,,,,,
1.3267156952,75,1.3267156952,0.060111016845999995,,,,,,,,,,
1.3466372952,75,1.3466372952,0.060032616846000002,,,,,,,,,,
1.3668453752,75,1.3668453752,0.060240696846000002,,,,,,,,,,
1.3870147352,75,1.3870147352,0.060410056845999995,,,,,,,,,,
1.4067183352,75,1.4067183352,0.060113656845999993,,,,,,,,,,
1.4266976952,75,1.4266976952,0.060093016845999991,,,,,,,,,,
1.4466915352,75,1.4466915352,0.060086856846,,,,,,,,,,
1.4666624952,75,1.4666624952,0.060057816845999991,,,,,,,,,,
1.4867290552,75,1.4867290552,0.060124376845999999,,,,,,,,,,
1.5066939352,75,1.5066939352,0.060089256845999999,,,,,,,,,,
1.5267294552,75,1.5267294552,0.060124776845999996,,,,,,,,,,
1.5467988152,75,1.5467988152,0.060194136846000001,,,,,,,,,,
1.5667634552,75,1.5667634552,0.060158776846000003,,,,,,,,,,
1.5867481752,75,1.5867481752,0.060143496845999996,,,,,,,,,,
1.6066472952,75,1.6066472952,0.060042616845999999,,,,,,,,,,
1.6269649752,75,1.6269649752,0.060360296845999999,,,,,,,,,,
1.6469445752,75,1.6469445752,0.060339896845999995,,,,,,,,,,
1.6666743352,75,1.6666743352,0.060069656845999991,,,,,,,,,,
1.6867093752,75,1.6867093752,0.060104696845999991,,,,,,,,,,
1.7067958552,75,1.7067958552,0.060191176845999991,,,,,,,,,,
1.7267569752,75,1.7267569752,0.060152296846,,,,,,,,,,
1.7468422552,75,1.7468422552,0.060237576845999993,,,,,,,,,,
1.7666529752,75,1.7666529752,0.060048296845999993,,,,,,,,,,
1.7866884152,75,1.7866884152,0.06008373684599999,,,,,,,,,,
1.8069047352,75,1.8069047352,0.060300056845999996,,,,,,,,,,
1.8267004152,75,1.8267004152,0.060095736846000002,,,,,,,,,,
1.8467327352,75,1.8467327352,0.060128056845999991,,,,,,,,,,
1.8666524152,75,1.8666524152,0.060047736845999996,,,,,,,,,,
1.8870355352,75,1.8870355352,0.060430856845999997,,,,,,,,,,
1.9068254552,75,1.9068254552,0.060220776845999995,,,,,,,,,,
1.9267381752,75,1.9267381752,0.060133496846,,,,,,,,,,
1.9466122552,75,1.9466122552,0.060007576845999999,,,,,,,,,,
1.9670284152,75,1.9670284152,0.060423736845999997,,,,,,,,,,
1.9866136152,75,1.9866136152,0.06000893684599999,,,,,,,,,,
2.0072163352,75,2.0072163352,0.060611656845999991,,,,,,,,,,
2.0267920152,75,2.0267920152,0.060187336846,,,,,,,,,,
2.0467564152,75,2.0467564152,0.060151736845999989,,,,,,,,,,
2.0667728152,75,2.0667728152,0.060168136846000002,,,,,,,,,,
2.0922071352,75,2.0922071352,0.065602456845999995,,,,,,,,,,
2.1099382552,75,2.1099382552,0.063333576845999994,,,,,,,,,,
2.1276735352,75,2.1276735352,0.061068856845999996,,,,,,,,,,
2.1481829752,75,2.1481829752,0.061578296845999996,,,,,,,,,,
2.1686599352,75,2.1686599352,0.062055256845999995,,,,,,,,,,
2.1885402552,75,2.1885402552,0.061935576845999998,,,,,,,,,,
2.2074560952,75,2.2074560952,0.060851416845999997,,,,,,,,,,
2.2287913752,75,2.2287913752,0.062186696845999991,,,,,,,,,,
2.2472624152,75,2.2472624152,0.060657736845999995,,,,,,,,,,
2.2667938552,75,2.2667938552,0.060189176846000002,,,,,,,,,,
2.2866958552,75,2.2866958552,0.060091176846000001,,,,,,,,,,
2.3068157752,75,2.3068157752,0.060211096845999997,,,,,,,,,,
