numActiveSessions:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[1].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[1].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[1].tcp.conn-582 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,1.005515826876,47,1.005635746876,1499,,,,,1.01106791141,0.28699317573399996,,,,
,,,,,,,,,,,,1.005635746876,47,1.007862626876,1499,,,,,1.014363195959,0.290288460282999925,,,,
,,,,,,,,,,,,1.007862626876,47,1.01106791141,1499,,,,,1.017776562616,0.29370182694000002,,,,
,,,,,,,,,,,,1.01106791141,47,1.014363195959,1499,,,,,1.021153689006,0.297078953330000005,,,,
,,,,,,,,,,,,1.014363195959,47,1.017776562616,1499,,,,,1.024302950032,0.300228214355999999,,,,
,,,,,,,,,,,,1.017776562616,47,1.021153689006,1499,,,,,1.0857656424,0.361690906723999948,,,,
,,,,,,,,,,,,1.021153689006,47,1.024302950032,1499,,,,,1.0864911624,0.362416426723999983,,,,
,,,,,,,,,,,,1.024302950032,47,1.0857656424,1499,,,,,1.0902424424,0.366167706724000006,,,,
,,,,,,,,,,,,1.0857656424,47,1.0864911624,1499,,,,,1.0950422024,0.370967466723999936,,,,
,,,,,,,,,,,,1.0864911624,47,1.0902424424,1499,,,,,1.0969729224,0.37289818672399999,,,,
,,,,,,,,,,,,1.0902424424,47,1.0950422024,1499,,,,,1.1024210824,0.378346346724000024,,,,
,,,,,,,,,,,,1.0950422024,47,1.0969729224,1499,,,,,1.1034044424,0.379329706724000014,,,,
,,,,,,,,,,,,1.0969729224,47,1.1024210824,1499,,,,,1.1069121224,0.382837386723999915,,,,
,,,,,,,,,,,,1.1024210824,47,1.1034044424,1499,,,,,1.1083631624,0.384288426723999986,,,,
,,,,,,,,,,,,1.1034044424,47,1.1069121224,1499,,,,,1.1112607624,0.38718602672399993,,,,
,,,,,,,,,,,,1.1069121224,47,1.1083631624,1499,,,,,1.1148613224,0.390786586724000015,,,,
,,,,,,,,,,,,1.1083631624,47,1.1112607624,1499,,,,,1.117815714385,0.393740978708999931,,,,
,,,,,,,,,,,,1.1112607624,47,1.1148613224,1499,,,,,1.121544643837,0.397469908160999916,,,,
,,,,,,,,,,,,1.1148613224,47,1.117815714385,1499,,,,,1.124422201442,0.400347465765999997,,,,
,,,,,,,,,,,,1.117815714385,47,1.121544643837,1499,,,,,1.127819721442,0.403744985765999929,,,,
,,,,,,,,,,,,1.121544643837,47,1.124422201442,1499,,,,,1.131037241442,0.406962505766000014,,,,
,,,,,,,,,,,,1.124422201442,47,1.127819721442,1499,,,,,1.1662194872,0.44214475152400001,,,,
,,,,,,,,,,,,1.127819721442,47,1.131037241442,1499,,,,,1.1663394072,0.44226467152399995,,,,
,,,,,,,,,,,,1.131037241442,47,1.1662194872,1499,,,,,1.1690054072,0.444930671524000007,,,,
,,,,,,,,,,,,1.1662194872,47,1.1663394072,1499,,,,,1.1718970072,0.447822271524000001,,,,
,,,,,,,,,,,,1.1663394072,47,1.1690054072,1499,,,,,1.1758655672,0.451790831524000011,,,,
,,,,,,,,,,,,1.1690054072,47,1.1718970072,1499,,,,,1.1785230064,0.454448270723999956,,,,
,,,,,,,,,,,,1.1718970072,47,1.1758655672,1499,,,,,1.1820220464,0.457947310723999965,,,,
,,,,,,,,,,,,1.1758655672,47,1.1785230064,1499,,,,,1.1851138072,0.461039071523999919,,,,
,,,,,,,,,,,,1.1785230064,47,1.1820220464,1499,,,,,1.1891793272,0.465104591523999964,,,,
,,,,,,,,,,,,1.1820220464,47,1.1851138072,1499,,,,,1.1917036472,0.467628911523999989,,,,
,,,,,,,,,,,,1.1851138072,47,1.1891793272,1499,,,,,1.1971726072,0.473097871523999955,,,,
,,,,,,,,,,,,1.1891793272,47,1.1917036472,1499,,,,,1.1988754872,0.474800751523999918,,,,
,,,,,,,,,,,,1.1917036472,47,1.1971726072,1499,,,,,1.2037250072,0.479650271523999969,,,,
,,,,,,,,,,,,1.1971726072,47,1.1988754872,1499,,,,,1.2073633272,0.483288591523999942,,,,
,,,,,,,,,,,,1.1988754872,47,1.2037250072,1499,,,,,1.2094259672,0.485351231523999946,,,,
,,,,,,,,,,,,1.2037250072,47,1.2073633272,1499,,,,,1.2115845272,0.487509791523999977,,,,
,,,,,,,,,,,,1.2073633272,47,1.2094259672,1499,,,,,1.2158778872,0.491803151524000001,,,,
,,,,,,,,,,,,1.2094259672,47,1.2115845272,1499,,,,,1.2183018072,0.494227071523999914,,,,
,,,,,,,,,,,,1.2115845272,47,1.2158778872,1499,,,,,1.2216955672,0.497620831523999938,,,,
,,,,,,,,,,,,1.2158778872,47,1.2183018072,1499,,,,,1.2248434872,0.500768751524000019,,,,
,,,,,,,,,,,,1.2183018072,47,1.2216955672,1499,,,,,1.2290864472,0.505011711524000037,,,,
,,,,,,,,,,,,1.2216955672,47,1.2248434872,1499,,,,,1.2310149272,0.506940191523999936,,,,
,,,,,,,,,,,,1.2248434872,47,1.2290864472,1499,,,,,1.2348033272,0.510728591523999851,,,,
,,,,,,,,,,,,1.2290864472,47,1.2310149272,1499,,,,,1.2378253272,0.513750591523999931,,,,
,,,,,,,,,,,,1.2310149272,47,1.2348033272,1499,,,,,1.2424182872,0.518343551524000021,,,,
,,,,,,,,,,,,1.2348033272,47,1.2378253272,1499,,,,,1.2446008472,0.520526111523999854,,,,
,,,,,,,,,,,,1.2378253272,47,1.2424182872,1499,,,,,1.2492058072,0.525131071523999845,,,,
,,,,,,,,,,,,1.2424182872,47,1.2446008472,1499,,,,,1.2510106072,0.526935871524000008,,,,
,,,,,,,,,,,,1.2446008472,47,1.2492058072,1499,,,,,1.2556964472,0.531621711523999838,,,,
,,,,,,,,,,,,1.2492058072,47,1.2510106072,1499,,,,,1.2578837272,0.533808991523999852,,,,
,,,,,,,,,,,,1.2510106072,47,1.2556964472,1499,,,,,1.2612714872,0.537196751523999925,,,,
,,,,,,,,,,,,1.2556964472,47,1.2578837272,1499,,,,,1.2640703672,0.539995631523999983,,,,
,,,,,,,,,,,,1.2578837272,47,1.2612714872,1499,,,,,1.2675047672,0.543430031523999931,,,,
,,,,,,,,,,,,1.2612714872,47,1.2640703672,1499,,,,,1.2706406872,0.546565951524000002,,,,
,,,,,,,,,,,,1.2640703672,47,1.2675047672,1499,,,,,1.2744961272,0.550421391523999934,,,,
,,,,,,,,,,,,1.2675047672,47,1.2706406872,1499,,,,,1.2772722872,0.553197551523999961,,,,
,,,,,,,,,,,,1.2706406872,47,1.2744961272,1499,,,,,1.2807713272,0.55669659152399986,,,,
,,,,,,,,,,,,1.2744961272,47,1.2772722872,1499,,,,,1.3611296632,0.637054927523999834,,,,
,,,,,,,,,,,,1.2772722872,47,1.2807713272,1499,,,,,1.4414554872,0.040301146400000001,,,,
,,,,,,,,,,,,1.2807713272,47,1.3611296632,1311,,,,,1.4415754072,0.040421066399999996,,,,
,,,,,,,,,,,,1.3611296632,47,1.4413239512,47,,,,,1.4450013272,0.043846986399999995,,,,
,,,,,,,,,,,,1.3611300392,247,1.4414554872,1499,,,,,1.4470626872,0.045908346399999993,,,,
,,,,,,,,,,,,1.4414554872,47,1.4415754072,1499,,,,,1.4510579672,0.049903626399999997,,,,
,,,,,,,,,,,,1.4415754072,47,1.4450013272,1499,,,,,1.4536991672,0.052544826399999994,,,,
,,,,,,,,,,,,1.4450013272,47,1.4470626872,1499,,,,,1.4570749272,0.055920586399999999,,,,
,,,,,,,,,,,,1.4470626872,47,1.4510579672,1499,,,,,1.4604296472,0.059275306399999991,,,,
,,,,,,,,,,,,1.4510579672,47,1.4536991672,1499,,,,,1.4646172472,0.06346290639999999,,,,
,,,,,,,,,,,,1.4536991672,47,1.4570749272,1499,,,,,1.4670336472,0.065879306400000003,,,,
,,,,,,,,,,,,1.4570749272,47,1.4604296472,1499,,,,,1.4711306072,0.069976266399999986,,,,
,,,,,,,,,,,,1.4604296472,47,1.4646172472,1499,,,,,1.5513900552,0.150235714399999997,,,,
,,,,,,,,,,,,1.4646172472,47,1.4670336472,1499,,,,,2.0803864472,0.040340793599999993,,,,
,,,,,,,,,,,,1.4670336472,47,1.4711306072,1499,,,,,2.0845336472,0.044487993599999997,,,,
,,,,,,,,,,,,1.4711306072,47,1.5513900552,1200,,,,,2.0900919672,0.050046313600000002,,,,
,,,,,,,,,,,,1.5513900552,47,2.0802549112,47,,,,,2.0957202072,0.055674553599999995,,,,
,,,,,,,,,,,,2,247,2.0803864472,1499,,,,,2.1019286872,0.061883033599999997,,,,
,,,,,,,,,,,,2.0803864472,47,2.0845336472,1499,,,,,2.1078552472,0.067809593599999995,,,,
,,,,,,,,,,,,2.0845336472,47,2.0900919672,1499,,,,,2.1139370072,0.073891353599999986,,,,
,,,,,,,,,,,,2.0900919672,47,2.0957202072,1499,,,,,2.1197988472,0.079753193599999993,,,,
,,,,,,,,,,,,2.0957202072,47,2.1019286872,1499,,,,,2.1256235672,0.085577913599999999,,,,
,,,,,,,,,,,,2.1019286872,47,2.1078552472,1499,,,,,2.1314444472,0.091398793599999999,,,,
,,,,,,,,,,,,2.1078552472,47,2.1139370072,1499,,,,,2.1405648472,0.1005191936,,,,
,,,,,,,,,,,,2.1139370072,47,2.1197988472,1499,,,,,2.1461298072,0.10608415359999998,,,,
,,,,,,,,,,,,2.1197988472,47,2.1256235672,1499,,,,,2.1519478872,0.111902233599999983,,,,
,,,,,,,,,,,,2.1256235672,47,2.1314444472,1499,,,,,2.1576818872,0.1176362336,,,,
,,,,,,,,,,,,2.1314444472,47,2.1405648472,1499,,,,,2.1666266872,0.126581033600000003,,,,
,,,,,,,,,,,,2.1405648472,47,2.1461298072,1499,,,,,2.1724068472,0.132361193599999981,,,,
,,,,,,,,,,,,2.1461298072,47,2.1519478872,1499,,,,,2.1778866072,0.137840953599999982,,,,
,,,,,,,,,,,,2.1519478872,47,2.1576818872,1499,,,,,2.1864962872,0.14645063359999999,,,,
,,,,,,,,,,,,2.1576818872,47,2.1666266872,1499,,,,,2.1918074872,0.151761833600000006,,,,
,,,,,,,,,,,,2.1666266872,47,2.1724068472,1499,,,,,2.1977255672,0.157679913599999998,,,,
,,,,,,,,,,,,2.1724068472,47,2.1778866072,1499,,,,,2.2054168472,0.165371193599999965,,,,
,,,,,,,,,,,,2.1778866072,47,2.1864962872,1499,,,,,2.2106034072,0.170557753599999972,,,,
,,,,,,,,,,,,2.1864962872,47,2.1918074872,1499,,,,,2.2178691672,0.177823513599999982,,,,
,,,,,,,,,,,,2.1918074872,47,2.1977255672,1499,,,,,2.2233716472,0.183325993599999958,,,,
,,,,,,,,,,,,2.1977255672,47,2.2054168472,1499,,,,,2.2301338872,0.190088233599999988,,,,
,,,,,,,,,,,,2.2054168472,47,2.2106034072,1499,,,,,2.2366575672,0.196611913599999964,,,,
,,,,,,,,,,,,2.2106034072,47,2.2178691672,1499,,,,,2.2433210872,0.203275433599999998,,,,
,,,,,,,,,,,,2.2178691672,47,2.2233716472,1499,,,,,2.2498101272,0.2097644736,,,,
,,,,,,,,,,,,2.2233716472,47,2.2301338872,1499,,,,,2.2566094072,0.216563753599999963,,,,
,,,,,,,,,,,,2.2301338872,47,2.2366575672,1499,,,,,2.2606413272,0.220595673599999985,,,,
,,,,,,,,,,,,2.2366575672,47,2.2433210872,1499,,,,,2.2629318072,0.222886153599999968,,,,
,,,,,,,,,,,,2.2433210872,47,2.2498101272,1499,,,,,2.2694694072,0.229423753600000001,,,,
,,,,,,,,,,,,2.2498101272,47,2.2566094072,1499,,,,,2.2761130072,0.236067353599999972,,,,
,,,,,,,,,,,,2.2566094072,47,2.2606413272,1499,,,,,2.2770903672,0.237044713600000011,,,,
,,,,,,,,,,,,2.2606413272,47,2.2629318072,1499,,,,,2.2828063672,0.242760713600000009,,,,
,,,,,,,,,,,,2.2629318072,47,2.2694694072,1499,,,,,2.2874327672,0.247387113599999984,,,,
,,,,,,,,,,,,2.2694694072,47,2.2761130072,1499,,,,,2.2895973272,0.249551673599999966,,,,
,,,,,,,,,,,,2.2761130072,47,2.2770903672,1499,,,,,2.2961631672,0.256117513600000012,,,,
,,,,,,,,,,,,2.2770903672,47,2.2828063672,1499,,,,,2.2970002072,0.256954553599999967,,,,
,,,,,,,,,,,,2.2828063672,47,2.2874327672,1499,,,,,2.3024582072,0.26241255359999993,,,,
,,,,,,,,,,,,2.2874327672,47,2.2895973272,1499,,,,,2.3827158712,0.342670217599999936,,,,
,,,,,,,,,,,,2.2895973272,47,2.2961631672,1499,,,,,3.0803963672,0.040353626399999994,,,,
,,,,,,,,,,,,2.2961631672,47,2.2970002072,1499,,,,,3.0864162872,0.046373546399999992,,,,
,,,,,,,,,,,,2.2970002072,47,2.3024582072,1499,,,,,3.0920220472,0.051979306399999994,,,,
,,,,,,,,,,,,2.3024582072,47,2.3827158712,1217,,,,,3.0978138872,0.0577711464,,,,
,,,,,,,,,,,,2.3827158712,47,3.0802648312,47,,,,,3.1038578872,0.063815146399999994,,,,
,,,,,,,,,,,,3,247,3.0803963672,1499,,,,,3.1095661272,0.069523386399999997,,,,
,,,,,,,,,,,,3.0803963672,47,3.0864162872,1499,,,,,3.1153630072,0.075320266400000001,,,,
,,,,,,,,,,,,3.0864162872,47,3.0920220472,1499,,,,,3.1208168472,0.080774106399999989,,,,
,,,,,,,,,,,,3.0920220472,47,3.0978138872,1499,,,,,3.1266257272,0.086582986400000005,,,,
,,,,,,,,,,,,3.0978138872,47,3.1038578872,1499,,,,,3.1320881272,0.092045386399999983,,,,
,,,,,,,,,,,,3.1038578872,47,3.1095661272,1499,,,,,3.1379822072,0.097939466399999979,,,,
,,,,,,,,,,,,3.1095661272,47,3.1153630072,1499,,,,,3.1467218872,0.106679146399999979,,,,
,,,,,,,,,,,,3.1153630072,47,3.1208168472,1499,,,,,3.1520630872,0.112020346399999997,,,,
,,,,,,,,,,,,3.1208168472,47,3.1266257272,1499,,,,,3.1579818072,0.117939066399999986,,,,
,,,,,,,,,,,,3.1266257272,47,3.1320881272,1499,,,,,3.1664766072,0.126433866399999982,,,,
,,,,,,,,,,,,3.1320881272,47,3.1379822072,1499,,,,,3.1725303672,0.132487626400000001,,,,
,,,,,,,,,,,,3.1379822072,47,3.1467218872,1499,,,,,3.1786122872,0.138569546399999964,,,,
,,,,,,,,,,,,3.1467218872,47,3.1520630872,1499,,,,,3.1842905272,0.144247786399999965,,,,
,,,,,,,,,,,,3.1520630872,47,3.1579818072,1499,,,,,3.1932486072,0.1532058664,,,,
,,,,,,,,,,,,3.1579818072,47,3.1664766072,1499,,,,,3.1985645272,0.158521786399999975,,,,
,,,,,,,,,,,,3.1664766072,47,3.1725303672,1499,,,,,3.2045271672,0.164484426399999993,,,,
,,,,,,,,,,,,3.1725303672,47,3.1786122872,1499,,,,,3.2124166872,0.172373946399999976,,,,
,,,,,,,,,,,,3.1786122872,47,3.1842905272,1499,,,,,3.2175852472,0.177542506399999965,,,,
,,,,,,,,,,,,3.1842905272,47,3.1932486072,1499,,,,,3.2235153272,0.18347258639999997,,,,
,,,,,,,,,,,,3.1932486072,47,3.1985645272,1499,,,,,3.2300968472,0.190054106399999977,,,,
,,,,,,,,,,,,3.1985645272,47,3.2045271672,1499,,,,,3.2374880472,0.197445306399999964,,,,
,,,,,,,,,,,,3.2045271672,47,3.2124166872,1499,,,,,3.2435260472,0.203483306400000007,,,,
,,,,,,,,,,,,3.2124166872,47,3.2175852472,1499,,,,,3.2503534072,0.210310666400000011,,,,
,,,,,,,,,,,,3.2175852472,47,3.2235153272,1499,,,,,3.2565732472,0.216530506399999987,,,,
,,,,,,,,,,,,3.2235153272,47,3.2300968472,1499,,,,,3.2634686872,0.223425946399999962,,,,
,,,,,,,,,,,,3.2300968472,47,3.2374880472,1499,,,,,3.2696506072,0.22960786639999997,,,,
,,,,,,,,,,,,3.2374880472,47,3.2435260472,1499,,,,,3.2764147672,0.236372026399999989,,,,
,,,,,,,,,,,,3.2435260472,47,3.2503534072,1499,,,,,3.2827579672,0.242715226399999982,,,,
,,,,,,,,,,,,3.2503534072,47,3.2565732472,1499,,,,,3.2893242872,0.249281546399999997,,,,
,,,,,,,,,,,,3.2565732472,47,3.2634686872,1499,,,,,3.2963036472,0.256260906399999986,,,,
,,,,,,,,,,,,3.2634686872,47,3.2696506072,1499,,,,,3.3026162072,0.262573466400000009,,,,
,,,,,,,,,,,,3.2696506072,47,3.2764147672,1499,,,,,3.3083490872,0.268306346399999949,,,,
,,,,,,,,,,,,3.2764147672,47,3.2827579672,1499,,,,,3.3090686072,0.269025866399999922,,,,
,,,,,,,,,,,,3.2827579672,47,3.2893242872,1499,,,,,3.3158606072,0.275817866399999943,,,,
,,,,,,,,,,,,3.2893242872,47,3.2963036472,1499,,,,,3.3224022872,0.282359546399999937,,,,
,,,,,,,,,,,,3.2963036472,47,3.3026162072,1499,,,,,3.3289746072,0.288931866400000013,,,,
,,,,,,,,,,,,3.3026162072,47,3.3083490872,1499,,,,,3.3354346872,0.295391946399999992,,,,
,,,,,,,,,,,,3.3083490872,47,3.3090686072,1499,,,,,3.3420294072,0.301986666399999935,,,,
,,,,,,,,,,,,3.3090686072,47,3.3158606072,1499,,,,,3.3489558072,0.308913066399999934,,,,
,,,,,,,,,,,,3.3158606072,47,3.3224022872,1499,,,,,3.3556893272,0.315646586399999983,,,,
,,,,,,,,,,,,3.3224022872,47,3.3289746072,1499,,,,,3.3583942072,0.318351466400000003,,,,
,,,,,,,,,,,,3.3289746072,47,3.3354346872,1499,,,,,3.3618192472,0.321776506399999994,,,,
,,,,,,,,,,,,3.3354346872,47,3.3420294072,1499,,,,,3.3683763672,0.328333626399999965,,,,
,,,,,,,,,,,,3.3420294072,47,3.3489558072,1499,,,,,3.3743843672,0.334341626399999979,,,,
,,,,,,,,,,,,3.3489558072,47,3.3556893272,1499,,,,,3.3749899672,0.334947226399999963,,,,
,,,,,,,,,,,,3.3556893272,47,3.3583942072,1499,,,,,3.4553549512,0.415312210399999991,,,,
,,,,,,,,,,,,3.3583942072,47,3.3618192472,1499,,,,,4.0803890072,0.040343353599999992,,,,
,,,,,,,,,,,,3.3618192472,47,3.3683763672,1499,,,,,4.0844147672,0.044369113599999995,,,,
,,,,,,,,,,,,3.3683763672,47,3.3743843672,1499,,,,,4.0884321272,0.048386473599999993,,,,
,,,,,,,,,,,,3.3743843672,47,3.3749899672,1499,,,,,4.0934845272,0.053438873599999991,,,,
,,,,,,,,,,,,3.3749899672,47,3.4553549512,72,,,,,4.0987910072,0.058745353599999994,,,,
,,,,,,,,,,,,3.4553549512,47,4.0802574712,47,,,,,4.1059597272,0.065914073599999983,,,,
,,,,,,,,,,,,4,247,4.0803890072,1499,,,,,4.1126638072,0.072618153599999984,,,,
,,,,,,,,,,,,4.0803890072,47,4.0844147672,1499,,,,,4.1180110072,0.077965353599999981,,,,
,,,,,,,,,,,,4.0844147672,47,4.0884321272,1499,,,,,4.1247862072,0.08474055359999999,,,,
,,,,,,,,,,,,4.0884321272,47,4.0934845272,1499,,,,,4.1312706872,0.091225033600000004,,,,
,,,,,,,,,,,,4.0934845272,47,4.0987910072,1499,,,,,4.1379541272,0.097908473599999989,,,,
,,,,,,,,,,,,4.0987910072,47,4.1059597272,1499,,,,,4.1442956472,0.104249993599999978,,,,
,,,,,,,,,,,,4.1059597272,47,4.1126638072,1499,,,,,4.1510591672,0.111013513600000001,,,,
,,,,,,,,,,,,4.1126638072,47,4.1180110072,1499,,,,,4.1577166872,0.117671033600000001,,,,
,,,,,,,,,,,,4.1180110072,47,4.1247862072,1499,,,,,4.1643640472,0.124318393599999992,,,,
,,,,,,,,,,,,4.1247862072,47,4.1312706872,1499,,,,,4.1707738072,0.130728153600000007,,,,
,,,,,,,,,,,,4.1312706872,47,4.1379541272,1499,,,,,4.1773034872,0.137257833599999989,,,,
,,,,,,,,,,,,4.1379541272,47,4.1442956472,1499,,,,,4.1841749272,0.144129273599999995,,,,
,,,,,,,,,,,,4.1442956472,47,4.1510591672,1499,,,,,4.1909798072,0.150934153600000008,,,,
,,,,,,,,,,,,4.1510591672,47,4.1577166872,1499,,,,,4.1970675672,0.157021913600000006,,,,
,,,,,,,,,,,,4.1577166872,47,4.1643640472,1499,,,,,4.2035959672,0.163550313599999996,,,,
,,,,,,,,,,,,4.1643640472,47,4.1707738072,1499,,,,,4.2102553272,0.170209673599999998,,,,
,,,,,,,,,,,,4.1707738072,47,4.1773034872,1499,,,,,4.2170342872,0.176988633599999999,,,,
,,,,,,,,,,,,4.1773034872,47,4.1841749272,1499,,,,,4.2235579672,0.183512313599999975,,,,
,,,,,,,,,,,,4.1841749272,47,4.1909798072,1499,,,,,4.2296751672,0.189629513599999965,,,,
,,,,,,,,,,,,4.1909798072,47,4.1970675672,1499,,,,,4.2300349272,0.189989273600000007,,,,
,,,,,,,,,,,,4.1970675672,47,4.2035959672,1499,,,,,4.2366832472,0.196637593599999992,,,,
,,,,,,,,,,,,4.2035959672,47,4.2102553272,1499,,,,,4.2433268472,0.203281193599999964,,,,
,,,,,,,,,,,,4.2102553272,47,4.2170342872,1499,,,,,4.2499824472,0.209936793600000003,,,,
,,,,,,,,,,,,4.2170342872,47,4.2235579672,1499,,,,,4.2563802072,0.216334553599999978,,,,
,,,,,,,,,,,,4.2235579672,47,4.2296751672,1499,,,,,4.2629038872,0.222858233600000009,,,,
,,,,,,,,,,,,4.2296751672,47,4.2300349272,1499,,,,,4.2699192472,0.22987359359999998,,,,
,,,,,,,,,,,,4.2300349272,47,4.2366832472,1499,,,,,4.2761910872,0.236145433600000008,,,,
,,,,,,,,,,,,4.2366832472,47,4.2433268472,1499,,,,,4.2827207672,0.24267511359999999,,,,
,,,,,,,,,,,,4.2433268472,47,4.2499824472,1499,,,,,4.2893062072,0.249260553599999988,,,,
,,,,,,,,,,,,4.2499824472,47,4.2563802072,1499,,,,,4.2959438072,0.25589815360000001,,,,
,,,,,,,,,,,,4.2563802072,47,4.2629038872,1499,,,,,4.3026869272,0.262641273600000001,,,,
,,,,,,,,,,,,4.2629038872,47,4.2699192472,1499,,,,,4.3091622072,0.269116553599999973,,,,
,,,,,,,,,,,,4.2699192472,47,4.2761910872,1499,,,,,4.3153578872,0.27531223360000001,,,,
,,,,,,,,,,,,4.2761910872,47,4.2827207672,1499,,,,,4.3155977272,0.275552073600000001,,,,
,,,,,,,,,,,,4.2827207672,47,4.2893062072,1499,,,,,4.3223069272,0.282261273599999972,,,,
,,,,,,,,,,,,4.2893062072,47,4.2959438072,1499,,,,,4.3289537272,0.288908073599999925,,,,
,,,,,,,,,,,,4.2959438072,47,4.3026869272,1499,,,,,4.3355733272,0.295527673599999983,,,,
,,,,,,,,,,,,4.3026869272,47,4.3091622072,1499,,,,,4.3422289272,0.302183273599999967,,,,
