rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[1].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[1].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.282905198803,75,0.282905198803,0.060075768978999993,0.623179084172,0,0.623179084172,0.019999999999999996,0.623179084172,0,0.623179084172,4.369042844247299915,0.623179084172,0
0.302905198803,75,0.302905198803,0.060075768978999993,4.383179084172,0,4.383179084172,0.019999999999999996,4.383179084172,0,4.383179084172,4.369026056673099827,4.383179084172,0
0.322905198803,75,0.322905198803,0.060075768978999993,,,,,,,,,,
0.342905198803,75,0.342905198803,0.060075768978999993,,,,,,,,,,
0.362905198803,75,0.362905198803,0.060075768978999993,,,,,,,,,,
0.382905198803,75,0.382905198803,0.060075768978999993,,,,,,,,,,
0.402905198803,75,0.402905198803,0.060075768978999993,,,,,,,,,,
0.422905198803,75,0.422905198803,0.060075768978999993,,,,,,,,,,
0.442905198803,75,0.442905198803,0.060075768978999993,,,,,,,,,,
0.462905198803,75,0.462905198803,0.060075768978999993,,,,,,,,,,
0.482905198803,75,0.482905198803,0.060075768978999993,,,,,,,,,,
0.502905198803,75,0.502905198803,0.060075768978999993,,,,,,,,,,
0.623179084172,75,0.623179084172,0.060106859999999997,,,,,,,,,,
0.643179084172,75,0.643179084172,0.060106859999999997,,,,,,,,,,
0.663179084172,75,0.663179084172,0.060106859999999997,,,,,,,,,,
0.683199004172,75,0.683199004172,0.06012677999999999,,,,,,,,,,
0.703283338928,75,0.703283338928,0.060211114755999994,,,,,,,,,,
0.723105528159,75,0.723105528159,0.060033303986999991,,,,,,,,,,
0.743179084172,75,0.743179084172,0.060106859999999997,,,,,,,,,,
0.763278981276,75,0.763278981276,0.060206757104000002,,,,,,,,,,
0.783135198803,75,0.783135198803,0.060062974630999993,,,,,,,,,,
0.803318924172,75,0.803318924172,0.0602467,,,,,,,,,,
0.823221284642,75,0.823221284642,0.060149060470000001,,,,,,,,,,
0.843138185276,75,0.843138185276,0.06006596110399999,,,,,,,,,,
0.863118388528,75,0.863118388528,0.060046164355999992,,,,,,,,,,
0.883131118803,75,0.883131118803,0.060058894630999989,,,,,,,,,,
0.903079289442,75,0.903079289442,0.060007065269999992,,,,,,,,,,
0.923096157328,75,0.923096157328,0.060023933155999991,,,,,,,,,,
0.943150262928,75,0.943150262928,0.060078038755999998,,,,,,,,,,
0.96315185713,75,0.96315185713,0.060079632957999992,,,,,,,,,,
0.983191054242,75,0.983191054242,0.060118830069999989,,,,,,,,,,
1.003138111728,75,1.003138111728,0.060065887555999994,,,,,,,,,,
1.023196198032,75,1.023196198032,0.060123973859999998,,,,,,,,,,
1.04315185713,75,1.04315185713,0.060079632957999992,,,,,,,,,,
1.063157669806,75,1.063157669806,0.060085445633999992,,,,,,,,,,
1.0830822504,75,1.0830822504,0.060010026228000001,,,,,,,,,,
1.1031472104,75,1.1031472104,0.06007498622799999,,,,,,,,,,
1.123205209442,75,1.123205209442,0.060132985269999994,,,,,,,,,,
1.143245179829,75,1.143245179829,0.060172955656999995,,,,,,,,,,
1.163087118021,75,1.163087118021,0.060014893848999994,,,,,,,,,,
1.1836453752,75,1.1836453752,0.060573151027999996,,,,,,,,,,
1.2031080152,75,1.2031080152,0.060035791027999995,,,,,,,,,,
1.2237408152,75,1.2237408152,0.060668591027999998,,,,,,,,,,
1.2431444152,75,1.2431444152,0.060072191028000001,,,,,,,,,,
1.2630828952,75,1.2630828952,0.060010671027999992,,,,,,,,,,
1.2834281752,75,1.2834281752,0.060355951027999995,,,,,,,,,,
1.3037401752,75,1.3037401752,0.060667951028000002,,,,,,,,,,
1.3230820952,75,1.3230820952,0.060009871027999997,,,,,,,,,,
1.3433360152,75,1.3433360152,0.060263791028000001,,,,,,,,,,
1.3634162552,75,1.3634162552,0.060344031027999997,,,,,,,,,,
1.3833871352,75,1.3833871352,0.060314911027999989,,,,,,,,,,
1.4030907352,75,1.4030907352,0.060018511028000001,,,,,,,,,,
1.4236450552,75,1.4236450552,0.060572831027999998,,,,,,,,,,
1.4431516952,75,1.4431516952,0.060079471028,,,,,,,,,,
1.4631548152,75,1.4631548152,0.060082591027999995,,,,,,,,,,
1.4831014552,75,1.4831014552,0.060029231027999993,,,,,,,,,,
1.5031676152,75,1.5031676152,0.060095391028000002,,,,,,,,,,
1.5233815352,75,1.5233815352,0.060309311027999995,,,,,,,,,,
1.5432864152,75,1.5432864152,0.060214191027999991,,,,,,,,,,
1.5631358552,75,1.5631358552,0.060063631027999997,,,,,,,,,,
1.5833615352,75,1.5833615352,0.060289311028000003,,,,,,,,,,
1.6031053752,75,1.6031053752,0.060033151027999997,,,,,,,,,,
1.6232067352,75,1.6232067352,0.060134511027999992,,,,,,,,,,
1.6434428952,75,1.6434428952,0.060370671027999991,,,,,,,,,,
1.6632808952,75,1.6632808952,0.060208671027999996,,,,,,,,,,
1.6835204152,75,1.6835204152,0.060448191028000003,,,,,,,,,,
1.7032862552,75,1.7032862552,0.060214031027999992,,,,,,,,,,
1.7232492952,75,1.7232492952,0.060177071027999989,,,,,,,,,,
1.7432039352,75,1.7432039352,0.060131711027999995,,,,,,,,,,
1.7631245752,75,1.7631245752,0.060052351027999994,,,,,,,,,,
1.7831760152,75,1.7831760152,0.060103791027999994,,,,,,,,,,
1.8046022552,75,1.8046022552,0.061530031027999989,,,,,,,,,,
1.8231429752,75,1.8231429752,0.060070751027999996,,,,,,,,,,
1.8433156152,75,1.8433156152,0.060243391027999998,,,,,,,,,,
1.8632507352,75,1.8632507352,0.060178511027999994,,,,,,,,,,
1.8831740952,75,1.8831740952,0.060101871027999992,,,,,,,,,,
1.9032900952,75,1.9032900952,0.060217871027999997,,,,,,,,,,
1.9231262552,75,1.9231262552,0.060054031027999998,,,,,,,,,,
1.9432105752,75,1.9432105752,0.060138351027999997,,,,,,,,,,
1.9636406552,75,1.9636406552,0.060568431027999996,,,,,,,,,,
1.9832055352,75,1.9832055352,0.060133311027999999,,,,,,,,,,
2.0033051352,75,2.0033051352,0.060232911027999991,,,,,,,,,,
2.0233137752,75,2.0233137752,0.060241551027999995,,,,,,,,,,
2.0431288152,75,2.0431288152,0.060056591027999997,,,,,,,,,,
2.0635012152,75,2.0635012152,0.060428991027999992,,,,,,,,,,
2.0865668952,75,2.0865668952,0.063494671027999993,,,,,,,,,,
2.1039726552,75,2.1039726552,0.060900431027999995,,,,,,,,,,
2.1276675352,75,2.1276675352,0.064595311027999979,,,,,,,,,,
2.1481769752,75,2.1481769752,0.065104751027999979,,,,,,,,,,
2.1632275352,75,2.1632275352,0.060155311027999993,,,,,,,,,,
2.1834628952,75,2.1834628952,0.060390671027999997,,,,,,,,,,
2.2074500952,75,2.2074500952,0.064377871027999994,,,,,,,,,,
2.2231144152,75,2.2231144152,0.060042191027999999,,,,,,,,,,
2.2436754552,75,2.2436754552,0.060603231027999998,,,,,,,,,,
2.2636459352,75,2.2636459352,0.060573711027999993,,,,,,,,,,
2.2839076952,75,2.2839076952,0.060835471027999993,,,,,,,,,,
2.3034580152,75,2.3034580152,0.060385791027999999,,,,,,,,,,
2.3230824952,75,2.3230824952,0.060010271027999994,,,,,,,,,,
2.3432036952,75,2.3432036952,0.060131471027999996,,,,,,,,,,
2.3632138552,75,2.3632138552,0.060141631027999991,,,,,,,,,,
2.3830844952,75,2.3830844952,0.060012271027999996,,,,,,,,,,
2.4032060952,75,2.4032060952,0.060133871027999996,,,,,,,,,,
2.4233242552,75,2.4233242552,0.060252031028000002,,,,,,,,,,
2.4432967352,75,2.4432967352,0.060224511027999999,,,,,,,,,,
2.4631669752,75,2.4631669752,0.060094751027999992,,,,,,,,,,
2.4834400152,75,2.4834400152,0.060367791027999994,,,,,,,,,,
2.5038460952,75,2.5038460952,0.060773871027999998,,,,,,,,,,
2.5231012952,75,2.5231012952,0.060029071027999994,,,,,,,,,,
2.5431645752,75,2.5431645752,0.060092351027999993,,,,,,,,,,
2.5632393752,75,2.5632393752,0.060167151027999993,,,,,,,,,,
2.5832503352,75,2.5832503352,0.060178111027999997,,,,,,,,,,
2.6031256952,75,2.6031256952,0.060053471028000001,,,,,,,,,,
2.6232388952,75,2.6232388952,0.060166671027999995,,,,,,,,,,
2.6436272152,75,2.6436272152,0.060554991027999993,,,,,,,,,,
2.6636293752,75,2.6636293752,0.060557151027999994,,,,,,,,,,
2.6831880152,75,2.6831880152,0.060115791027999992,,,,,,,,,,
2.7030966552,75,2.7030966552,0.060024431027999994,,,,,,,,,,
2.7238009752,75,2.7238009752,0.060728751028000002,,,,,,,,,,
2.7432940952,75,2.7432940952,0.060221871028000001,,,,,,,,,,
2.7631480952,75,2.7631480952,0.060075871027999993,,,,,,,,,,
2.7833547352,75,2.7833547352,0.060282511028000001,,,,,,,,,,
2.8033953752,75,2.8033953752,0.060323151027999996,,,,,,,,,,
2.8232418552,75,2.8232418552,0.060169631027999992,,,,,,,,,,
2.8432704952,75,2.8432704952,0.060198271028000002,,,,,,,,,,
2.8632660152,75,2.8632660152,0.060193791028000001,,,,,,,,,,
2.8832532952,75,2.8832532952,0.060181071027999993,,,,,,,,,,
2.9031026552,75,2.9031026552,0.060030431028,,,,,,,,,,
2.9231587352,75,2.9231587352,0.060086511028,,,,,,,,,,
2.9434120152,75,2.9434120152,0.060339791027999994,,,,,,,,,,
2.9634914552,75,2.9634914552,0.060419231027999994,,,,,,,,,,
2.9831991352,75,2.9831991352,0.060126911027999996,,,,,,,,,,
3.0033056952,75,3.0033056952,0.060233471028000001,,,,,,,,,,
3.0236350552,75,3.0236350552,0.060562831028000002,,,,,,,,,,
3.0432367352,75,3.0432367352,0.060164511027999994,,,,,,,,,,
3.0630842552,75,3.0630842552,0.060012031027999998,,,,,,,,,,
3.0884924152,75,3.0884924152,0.065420191027999979,,,,,,,,,,
3.1058911352,75,3.1058911352,0.062818911027999995,,,,,,,,,,
3.1286589752,75,3.1286589752,0.065586751027999989,,,,,,,,,,
3.1430828952,75,3.1430828952,0.060010671027999992,,,,,,,,,,
3.1633195352,75,3.1633195352,0.060247311028000002,,,,,,,,,,
3.1862038552,75,3.1862038552,0.063131631027999984,,,,,,,,,,
3.2064512152,75,3.2064512152,0.063378991027999986,,,,,,,,,,
3.2247369752,75,3.2247369752,0.061664751027999994,,,,,,,,,,
3.2454672152,75,3.2454672152,0.062394991028000001,,,,,,,,,,
3.2653820152,75,3.2653820152,0.062309791027999994,,,,,,,,,,
3.2846820152,75,3.2846820152,0.061609791028000001,,,,,,,,,,
3.3044096152,75,3.3044096152,0.061337391027999995,,,,,,,,,,
3.3241956952,75,3.3241956952,0.061123471027999989,,,,,,,,,,
3.3444344152,75,3.3444344152,0.061362191028000001,,,,,,,,,,
