txPk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.453962026244,47,0.414486965078,1499
0.455364158486,47,0.414492965078,75
0.455484078486,47,0.414612885078,1499
0.463592445846,47,0.414932805078,1499
0.463811823417,47,0.415052725078,1499
0.464305802866,47,0.41670876229,1499
0.470302977099,47,0.41682868229,1499
0.470322897099,47,0.41683468229,75
0.470326657099,47,0.417744818385,1499
0.473673731986,47,0.418264738385,1499
0.473793651986,47,0.418584658385,1499
0.474893997757,51,0.418590658385,75
0.475010249065,47,0.419302069328,75
0.475130169065,47,0.419721989328,1499
0.475950089065,47,0.420441909328,1499
0.476848889865,47,0.420637535359,75
0.479212636206,47,0.420643535359,75
0.479528557328,47,0.421201140159,1499
0.479673910663,51,0.421293142772,47
0.482170023359,47,0.421413062772,1499
0.484842986803,47,0.421532982772,1499
0.485073220148,47,0.422904498803,75
0.485076980148,847,0.422910498803,75
0.487517893607,47,0.423130418803,1499
0.487677845933,47,0.423850338803,1499
0.487797765933,47,0.424870258803,1499
0.490157648943,51,0.425061380148,75
0.490161728943,47,0.425566960536,75
0.491123820127,47,0.425786880536,1499
0.491243740127,47,0.425792880536,75
0.491363660127,47,0.426612800536,1499
0.493059397228,47,0.426800722359,47
0.493179317228,47,0.426920642359,1499
0.493527586088,47,0.428140562359,1499
0.493531346088,51,0.428436601267,1499
0.493694497078,47,0.428440681267,51
0.494631407478,47,0.429260601267,1499
0.494751327478,47,0.429925160943,75
0.494871247478,47,0.431445080943,1499
0.494991167478,47,0.431943068943,1499
0.495283057878,47,0.431949068943,75
0.495402977878,47,0.431955068943,75
0.496622897878,47,0.432674028559,75
0.49706501509,47,0.433401754402,47
0.49718493509,47,0.433521674402,1499
0.49730485509,47,0.433781156127,1499
0.498095071185,47,0.433901076127,1499
0.498614991185,47,0.434360138645,75
0.498912636206,47,0.435145691366,1499
0.500072242128,47,0.435265611366,1499
0.500286634128,47,0.435984332166,1499
0.500290394128,247,0.43644364187,1499
0.500310154128,47,0.43656356187,1499
0.500716162128,47,0.436887213585,75
0.501551392959,47,0.437130130615,1499
0.501764514772,47,0.437250050615,1499
0.501884434772,47,0.437369970615,1499
0.502004354772,47,0.438680148206,75
0.503442986803,47,0.439152722235,75
0.504201790803,47,0.439272642235,1499
0.505187868148,47,0.439278642235,75
0.505413788148,47,0.440694691415,1499
0.506117893607,47,0.440700691415,75
0.506937813607,47,0.440706691415,75
0.507172470359,47,0.441586424476,47
0.507292390359,47,0.441706344476,1499
0.508490815159,47,0.442626264476,1499
0.508791813267,47,0.442904498803,75
0.509610854067,47,0.442910498803,75
0.510273586217,47,0.443930418803,1499
0.510805090217,47,0.445061380148,75
0.511425010217,47,0.445566960536,75
0.511744930217,47,0.445785405607,75
0.512292609217,47,0.445905325607,1499
0.513873126402,47,0.447225245607,1499
0.513993046402,47,0.447646881903,51
0.514112966402,47,0.448321033948,1499
0.514232886402,47,0.448440953948,1499
0.514352806402,47,0.449160873948,1499
0.514972726402,47,0.449681132007,75
0.515092646402,47,0.449925160943,75
0.515497143366,47,0.450028920943,47
0.515617063366,47,0.450548840943,1499
0.516136983366,47,0.451854121217,75
0.516435784166,47,0.451860121217,75
0.51679389467,47,0.451985848834,47
0.51691381467,47,0.452105768834,1499
0.51703373467,47,0.452525688834,1499
0.517481582615,47,0.452674028559,75
0.517601502615,47,0.453109618244,1499
0.517721422615,47,0.453229538244,1499
0.517841342615,47,0.453849458244,1499
0.518361262615,47,0.455251590486,1499
0.519534557328,47,0.455371510486,1499
0.519754477328,47,0.456887213585,75
0.519874397328,47,0.458680148206,75
0.520294317328,47,0.459152722235,75
0.520414237328,51,0.459302069328,75
0.520418317328,47,0.460737535359,75
0.521044944215,47,0.462904498803,75
0.521464864215,47,0.462910498803,75
0.521684784215,47,0.463359957846,47
0.522057796476,47,0.463479877846,1499
0.522177716476,47,0.463710839417,51
0.522297636476,47,0.464073314866,47
0.522976517276,47,0.464193234866,1499
0.523096437276,47,0.465061380148,75
0.523222357276,47,0.465566960536,75
0.52333431932,51,0.465785405607,75
0.524280671603,47,0.469681132007,75
0.524900591603,47,0.469925160943,75
0.525020511603,47,0.470190409099,1499
0.525693448536,47,0.470310329099,1499
0.525911893607,47,0.470314409099,51
0.526356777607,47,0.471854121217,75
0.527108041244,47,0.471860121217,75
0.527111801244,247,0.472674028559,75
0.527537569244,47,0.473561163986,1499
0.527657489244,47,0.473681083986,1499
0.528277409244,47,0.474897681065,1499
0.528397329244,47,0.475017601065,1499
0.528672485948,47,0.475837521065,1499
0.528792405948,47,0.476736321865,1499
0.529612325948,47,0.476887213585,75
0.530157648943,47,0.478680148206,75
0.530477568943,47,0.479100068206,1499
0.530897488943,47,0.479106068206,75
0.531017408943,47,0.479415989328,1499
0.531537328943,47,0.479421989328,75
0.532457220834,47,0.480737535359,75
0.532577140834,47,0.482057455359,1499
0.532981941634,47,0.482904498803,75
0.533201861634,47,0.482910498803,75
0.533461070244,47,0.484730418803,1499
0.533580990244,47,0.485061380148,75
0.533700910244,47,0.485065460148,51
0.534199711044,47,0.485566960536,75
0.534819631044,47,0.485785405607,75
0.535603042486,47,0.487405325607,1499
0.535722962486,47,0.487565277933,1499
0.535842882486,47,0.487685197933,1499
0.536262802486,47,0.489681132007,75
0.537519701585,47,0.489925160943,75
0.538139621585,47,0.490145080943,1499
0.539012636206,47,0.491011252127,1499
0.539232556206,47,0.491131172127,1499
0.539528557328,47,0.491251092127,1499
0.540754477328,47,0.491854121217,75
0.542880397328,47,0.491860121217,75
0.543831329846,47,0.492674028559,75
0.543951249846,47,0.492946829228,1499
0.544071169846,47,0.493066749228,1499
0.544543487666,47,0.493462009078,1499
0.544663407666,47,0.493581929078,1499
0.544783327666,47,0.494398919478,47
0.546117893607,47,0.494518839478,1499
0.547437813607,47,0.494638759478,1499
0.549452340899,47,0.494758679478,1499
0.550541861099,47,0.494878599478,1499
0.550661781099,47,0.495170489878,1499
0.550781701099,47,0.495290409878,1499
0.551092439499,51,0.496510329878,1499
0.552692609217,47,0.49683252709,75
0.553912615986,47,0.49695244709,1499
0.554032535986,47,0.49707236709,1499
0.554152455986,47,0.49719228709,1499
0.554272375986,47,0.497982503185,1499
0.555010199357,47,0.498502423185,1499
0.555013959357,847,0.498680148206,75
0.555249133065,47,0.498800068206,1499
0.555369053065,47,0.499302069328,75
0.555988973065,47,0.499959674128,1499
0.556108893065,47,0.500279594128,1499
0.557092574665,47,0.500283674128,51
0.557312494665,47,0.500603594128,1499
0.559318636206,47,0.500737535359,75
0.559444556206,47,0.501438824959,1499
0.559564476206,47,0.501651946772,1499
0.559766242128,47,0.501771866772,1499
0.559883336263,47,0.501891786772,1499
0.560614840263,47,0.502904498803,75
0.562407708159,47,0.502910498803,75
0.562727628159,47,0.503330418803,1499
0.565080671603,47,0.504089222803,1499
0.565283478548,47,0.505075300148,1499
0.565287238548,47,0.505081300148,75
0.566017893607,47,0.505301220148,1499
0.567755578407,47,0.505566960536,75
0.567916729933,47,0.505785405607,75
0.568036649933,47,0.506005325607,1499
0.569356569933,47,0.506825245607,1499
0.570271989743,47,0.507059902359,1499
0.570421687573,47,0.507179822359,1499
0.570425447573,51,0.508378247159,1499
0.570788369557,51,0.508679245267,1499
0.571362704127,47,0.508783005267,47
0.571482624127,47,0.509498286067,1499
0.571602544127,47,0.509681132007,75
0.572592609217,47,0.509925160943,75
0.573106516559,47,0.510172602217,51
0.573298281228,47,0.510692522217,1499
0.573418201228,47,0.511312442217,1499
0.573766470088,47,0.511632362217,1499
0.573780862088,47,0.511854121217,75
0.573784622088,247,0.511860121217,75
0.573804382088,47,0.512180041217,1499
0.574870291478,47,0.512674028559,75
0.574990211478,47,0.513760558402,1499
0.575110131478,47,0.513880478402,1499
0.575230051478,47,0.514000398402,1499
0.575349971478,47,0.514120318402,1499
0.575526742678,47,0.514240238402,1499
0.575646662678,47,0.514860158402,1499
0.575866582678,47,0.514980078402,1499
0.576860582678,47,0.515384575366,1499
0.57730389909,47,0.515504495366,1499
0.57742381909,47,0.516024415366,1499
0.57754373909,47,0.516323216166,1499
0.57826365909,47,0.51668132667,1499
0.57848357909,47,0.51680124667,1499
0.578806636206,47,0.51692116667,1499
0.579138556206,47,0.51692716667,75
0.579760078106,51,0.517369014615,1499
0.580309926928,47,0.517488934615,1499
0.580548036528,47,0.517608854615,1499
0.580667956528,47,0.517728774615,1499
0.580959846928,47,0.518248694615,1499
0.581179766928,47,0.518680148206,75
0.581789077759,47,0.519302069328,75
0.581903398772,51,0.519421989328,1499
0.581907478772,47,0.519641909328,1499
0.582123318772,47,0.519761829328,1499
0.582243238772,47,0.520181749328,1499
0.582363158772,47,0.520401669328,1499
0.583636986803,47,0.520737535359,75
0.583856906803,47,0.520932376215,1499
0.583924692435,47,0.521352296215,1499
0.583928452435,51,0.521572216215,1499
0.584139938532,51,0.521945228476,1499
0.584296746803,47,0.522065148476,1499
0.584440674803,47,0.522185068476,1499
0.585393868148,47,0.522863949276,1499
0.585651472948,47,0.522983869276,1499
0.586317893607,47,0.522989869276,75
0.586537813607,47,0.523109789276,1499
0.587157733607,47,0.524168103603,1499
0.587277653607,47,0.524788023603,1499
0.587411354359,47,0.524907943603,1499
0.587531274359,47,0.525061380148,75
0.587651194359,47,0.525580880536,1499
0.587771114359,47,0.525586880536,75
0.588691034359,47,0.525799325607,1499
0.589016954359,47,0.525805325607,75
0.589236874359,47,0.526244209607,1499
0.589356794359,47,0.527105081244,51
0.589807620007,47,0.527425001244,1499
0.590557648943,47,0.527544921244,1499
0.591042775017,47,0.528164841244,1499
0.591662695017,47,0.528284761244,1499
0.591882615017,47,0.528559917948,1499
0.592002535017,47,0.528679837948,1499
0.592122455017,47,0.529499757948,1499
0.592530294017,47,0.529681132007,75
0.592906516559,47,0.529925160943,75
0.593826436559,47,0.530045080943,1499
0.594112010402,47,0.530365000943,1499
0.594231930402,47,0.530784920943,1499
0.594351850402,47,0.530904840943,1499
0.594471770402,47,0.531424760943,1499
0.594591690402,47,0.531854121217,75
0.595210411202,47,0.531860121217,75
0.595330331202,47,0.532344652834,1499
0.595736027366,47,0.532464572834,1499
0.595855947366,47,0.532649453634,75
0.596374668166,47,0.532869373634,1499
0.596494588166,47,0.533089293634,1499
0.596673468966,47,0.533348502244,1499
0.596993388966,47,0.533468422244,1499
0.59715269867,47,0.533588342244,1499
0.59727261867,47,0.534087143044,1499
0.597720466615,47,0.534707063044,1499
0.597840386615,47,0.535490474486,1499
0.597960306615,47,0.535610394486,1499
0.598080226615,47,0.535730314486,1499
0.598300146615,47,0.536150234486,1499
0.598598947415,47,0.536887213585,75
0.599634557328,47,0.537407133585,1499
0.599754477328,47,0.538027053585,1499
0.599974397328,47,0.538680148206,75
0.600094317328,47,0.538900068206,1499
0.600428578128,47,0.539119988206,1499
0.600432338128,47,0.539415989328,1499
0.600436098128,247,0.539421989328,75
0.600760082128,47,0.540641909328,1499
0.601282629015,47,0.540647909328,75
0.601702549015,47,0.542767829328,1499
0.601922469015,47,0.543004498803,75
0.602296680476,47,0.543718761846,1499
0.602416600476,47,0.543838681846,1499
0.602536520476,47,0.543958601846,1499
0.603214202076,47,0.544430919666,1499
0.603340122076,47,0.544550839666,1499
0.603354514076,47,0.544670759666,1499
0.603358274076,247,0.545061380148,75
0.603378034076,47,0.545566960536,75
0.604030414175,51,0.545785405607,75
0.604519555603,47,0.546005325607,1499
0.605039475603,47,0.547325245607,1499
0.605159395603,47,0.549339772899,1499
0.605899448536,47,0.549345772899,75
0.606025368536,47,0.549681132007,75
0.606145288536,47,0.549925160943,75
0.606565208536,47,0.550429293099,1499
0.606685128536,47,0.550549213099,1499
0.607105048536,47,0.550669133099,1499
0.607369443644,47,0.551854121217,75
0.607689363644,47,0.551860121217,75
0.607895174044,47,0.552580041217,1499
0.608515094044,47,0.552586041217,75
0.608635014044,47,0.553800047986,1499
0.608911369948,47,0.553919967986,1499
0.609031289948,47,0.554039887986,1499
0.609807620007,47,0.554159807986,1499
0.609933540007,47,0.555002439357,51
0.610359460007,47,0.555136565065,1499
0.610715253743,47,0.555256485065,1499
0.611127418154,47,0.555876405065,1499
0.611247338154,47,0.555996325065,1499
0.611373258154,47,0.556860086665,75
0.611493178154,47,0.556980006665,1499
0.611775013743,47,0.557199926665,1499
0.612492609217,47,0.558580148206,75
0.612616066098,47,0.558586148206,75
0.612619826098,51,0.559206068206,1499
0.612816024834,47,0.559212068206,75
0.613041944834,47,0.559331988206,1499
0.613161864834,47,0.559451908206,1499
0.613281784834,47,0.559653674128,1499
0.613401704834,47,0.559782352263,51
0.613699954244,47,0.560502272263,1499
0.613819874244,47,0.560737535359,75
0.613939794244,47,0.562295140159,1499
0.614437395844,47,0.562615060159,1499
0.614957315844,47,0.563004498803,75
0.615077235844,47,0.564968103603,1499
0.615689894616,51,0.564974103603,75
0.615693974616,47,0.565150614548,47
0.615909814616,47,0.565270534548,1499
0.616029734616,47,0.565566960536,75
0.616149654616,47,0.565785405607,75
0.616269574616,47,0.565905325607,1499
0.616389494616,47,0.567643010407,1499
0.616509414616,47,0.567804161933,1499
0.616629334616,47,0.567924081933,1499
0.616849254616,47,0.569244001933,1499
0.617719701585,47,0.569250001933,75
0.617839621585,47,0.569681132007,75
0.618259541585,47,0.569925160943,75
0.618379461585,47,0.570171005743,51
0.618499381585,47,0.570390925743,1499
0.618812636206,47,0.571250136127,1499
0.619238556206,47,0.571370056127,1499
0.619358476206,47,0.571489976127,1499
0.619484396206,47,0.571854121217,75
0.619766242128,47,0.571860121217,75
0.620992162128,47,0.572480041217,1499
0.621112082128,47,0.572674028559,75
0.621432002128,47,0.572993948559,1499
0.621651922128,47,0.573185713228,1499
0.621971842128,47,0.573305633228,1499
0.622191762128,47,0.573653902088,1499
0.622511682128,47,0.573773822088,1499
0.623031602128,47,0.573777902088,51
0.623151522128,47,0.574757723478,1499
0.623810872172,47,0.574877643478,1499
0.624070213846,47,0.574997563478,1499
0.624190133846,47,0.575117483478,1499
0.624310053846,47,0.575237403478,1499
0.624429973846,47,0.575294254678,75
0.624649893846,47,0.575414174678,1499
0.624882371666,47,0.575534094678,1499
0.625002291666,47,0.575754014678,1499
0.625122211666,47,0.576748014678,1499
0.625242131666,47,0.576887213585,75
0.625793448536,47,0.57719133109,1499
0.626325368536,47,0.57731125109,1499
0.626445288536,47,0.57743117109,1499
0.627365208536,47,0.57815109109,1499
0.627485128536,47,0.57837101109,1499
0.627605048536,47,0.578694068206,1499
0.627724968536,47,0.578700068206,75
0.628244888536,47,0.578706068206,75
0.628464808536,47,0.579025988206,1499
0.628584728536,47,0.579302069328,75
0.629166655797,47,0.580197358928,1499
0.629286575797,47,0.580315548528,47
0.629658340899,47,0.580435468528,1499
0.630013620007,47,0.580555388528,1499
0.630239540007,47,0.580727358928,75
0.630780745099,47,0.580847278928,1499
0.630900665099,47,0.581067198928,1499
0.631020585099,47,0.581676509759,1499
0.631301865099,47,0.581890830772,1499
0.631533369099,47,0.582010750772,1499
0.631853289099,47,0.582130670772,1499
0.632392609217,47,0.582250590772,1499
0.632600536003,51,0.583004498803,75
0.632712529217,47,0.583524418803,1499
0.632930294017,47,0.583744338803,1499
0.633050214017,47,0.583864258803,1499
0.633870134017,47,0.584184178803,1499
0.633990054017,47,0.584328106803,1499
0.634151499986,47,0.585061380148,75
0.634271419986,47,0.585281300148,1499
0.634391339986,47,0.585538904948,1499
0.634511259986,47,0.585544904948,75
0.634631179986,47,0.585785405607,75
0.634851099986,47,0.586205325607,1499
0.635315122557,47,0.586425245607,1499
0.635339178557,47,0.587045165607,1499
0.635342938557,47,0.587165085607,1499
0.635458722557,51,0.587298786359,1499
0.635462802557,47,0.587418706359,1499
0.635678642557,47,0.587538626359,1499
0.635804562557,47,0.587658546359,1499
0.636224482557,47,0.588578466359,1499
0.636346577865,47,0.588584466359,75
0.637119701585,47,0.588904386359,1499
0.637431458665,47,0.589124306359,1499
0.637551378665,47,0.589244226359,1499
0.638071298665,47,0.589250226359,75
0.638191218665,47,0.589695052007,1499
0.639103148694,51,0.589701052007,75
0.639218636206,47,0.589925160943,75
0.639534557328,47,0.590445080943,1499
0.639654477328,47,0.590930207017,1499
0.639774397328,47,0.591550127017,1499
0.639894317328,47,0.591770047017,1499
0.640114237328,47,0.591889967017,1499
0.640734157328,47,0.592009887017,1499
0.640854077328,47,0.592015887017,75
0.640979997328,47,0.592021887017,75
0.641399917328,47,0.592417726017,1499
0.642519837328,47,0.592674028559,75
0.642746592159,47,0.592793948559,1499
0.642866512159,47,0.593713868559,1499
0.642986432159,47,0.593999442402,1499
0.643397725772,47,0.594119362402,1499
0.643401485772,51,0.594239282402,1499
0.644130792172,47,0.594359202402,1499
0.644550712172,47,0.594479122402,1499
0.644770632172,47,0.595097843202,1499
0.645090552172,47,0.595217763202,1499
0.645216472172,47,0.595357406616,75
0.645436392172,47,0.595623459366,1499
0.645556312172,47,0.595743379366,1499
0.645676232172,47,0.596262100166,1499
0.646017893607,47,0.596382020166,1499
0.646137813607,47,0.596560900966,1499
0.646257733607,47,0.596880820966,1499
0.646377653607,47,0.596886820966,75
0.647397573607,47,0.59704013067,1499
0.647897392323,47,0.59716005067,1499
0.648023312323,47,0.597607898615,1499
0.648143232323,47,0.597727818615,1499
0.648263152323,47,0.597847738615,1499
0.648383072323,47,0.597967658615,1499
0.648702992323,47,0.598187578615,1499
0.649428912323,47,0.598486379415,1499
0.649554832323,47,0.598492379415,75
0.650457648943,47,0.598680148206,75
0.650477568943,47,0.599302069328,75
0.650481328943,47,0.599521989328,1499
0.650701568943,47,0.599641909328,1499
0.650821488943,47,0.599861829328,1499
0.650997795157,47,0.599981749328,1499
0.651335299157,47,0.600401669328,1499
0.651455219157,47,0.600427594128,51
0.651601588127,47,0.600647514128,1499
0.651840228927,47,0.600653514128,75
0.652692609217,47,0.601170061015,1499
0.652818529217,47,0.601589981015,1499
0.653238449217,47,0.601809901015,1499
0.653458369217,47,0.602184112476,1499
0.653957085228,47,0.602304032476,1499
0.654080765228,47,0.602423952476,1499
0.654200685228,47,0.603101634076,1499
0.654620605228,47,0.603107634076,75
0.655109175478,47,0.603227554076,1499
0.655229095478,47,0.603347474076,1499
0.655349015478,47,0.603351554076,51
0.655468935478,47,0.604406987603,1499
0.655588855478,47,0.604926907603,1499
0.655764427478,47,0.605046827603,1499
0.655884347478,47,0.605052827603,75
0.656004267478,47,0.605566960536,75
0.656124187478,47,0.605786880536,1499
0.656244107478,47,0.605792880536,75
0.656764027478,47,0.605912800536,1499
0.657204267478,47,0.606032720536,1499
0.657324187478,47,0.606452640536,1499
0.657444107478,47,0.606572560536,1499
0.657564027478,47,0.606992480536,1499
0.65788262309,47,0.607136955644,47
0.65860254309,47,0.607256875644,1499
0.658806636206,47,0.607576795644,1499
0.659332556206,47,0.607782606044,1499
