rxPkOk:vector(packetBytes) baselineTestQoS.hostVIP[28].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVIP[28].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetLossRate:vector baselineTestQoS.hostVIP[28].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutDelay:vector baselineTestQoS.hostVIP[28].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,playoutLossRate:vector baselineTestQoS.hostVIP[28].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,mos:vector baselineTestQoS.hostVIP[28].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,taildropLossRate:vector baselineTestQoS.hostVIP[28].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0.905313092972,75,0.905313092972,0.060193679478,2.125313092972,0,2.125313092972,0.019999999999999996,2.125313092972,0,2.125313092972,4.368979173860900267,2.125313092972,0
0.925172750076,75,0.925172750076,0.060053336582000002,2.9035883352,0.033333333333332992,2.9035883352,0.019999999999999996,2.9035883352,0,2.9035883352,3.539196218133699982,2.9035883352,0
0.94531910913,75,0.94531910913,0.060199695636,5,0,5,0.019999999999999996,5,0,5,4.36904481957929922,5,0
0.965143523603,75,0.965143523603,0.060024110108999994,,,,,,,,,,
0.985141373442,75,0.985141373442,0.060021959947999997,,,,,,,,,,
1.005164594876,75,1.005164594876,0.060045181381999989,,,,,,,,,,
1.025225067728,75,1.025225067728,0.060105654233999994,,,,,,,,,,
1.045168807603,75,1.045168807603,0.060049394108999995,,,,,,,,,,
1.065207920148,75,1.065207920148,0.060088506653999992,,,,,,,,,,
1.0851546504,75,1.0851546504,0.060035236906000002,,,,,,,,,,
2.3035839352,75,2.3035839352,0.060067710504999996,,,,,,,,,,
2.3236940952,75,2.3236940952,0.060177870504999994,,,,,,,,,,
2.3439412152,75,2.3439412152,0.060424990504999997,,,,,,,,,,
2.3637055352,75,2.3637055352,0.060189310504999995,,,,,,,,,,
2.3836008152,75,2.3836008152,0.060084590504999993,,,,,,,,,,
2.4036319352,75,2.4036319352,0.060115710505000002,,,,,,,,,,
2.4239358552,75,2.4239358552,0.060419630505000001,,,,,,,,,,
2.4439083352,75,2.4439083352,0.060392110504999998,,,,,,,,,,
2.4635327352,75,2.4635327352,0.060016510504999995,,,,,,,,,,
2.4835659352,75,2.4835659352,0.060049710504999992,,,,,,,,,,
2.5038580952,75,2.5038580952,0.060341870504999991,,,,,,,,,,
2.5237068952,75,2.5237068952,0.060190670505000001,,,,,,,,,,
2.5435303352,75,2.5435303352,0.060014110504999995,,,,,,,,,,
2.5638509752,75,2.5638509752,0.060334750504999992,,,,,,,,,,
