numActiveSessions:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostLVD[12].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostLVD[12].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHliveDelay:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostLVD[12].tcp.conn-507 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHEstimatedBitrate:vector baselineTestQoS.hostLVD[12].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,113,0,240,0.212509990244,0,0.212509990244,51,0.292719447844,51,0.292719447844,0.292719447843999945,0.372751290244,0.080031842399999996,0.372882826244,0.040137108800000001,0.969109395797,100000,1.1863923912,659.898181509029881
0.212509990244,1,1.1863923912,1,3.4736380872,1,1,123,1,240,2.4736380872,1,0.292719447844,47,0.372751290244,47,1,1,1.0806461064,0.0806461064,0.453121710244,0.120375992799999997,1.1863923912,15375,2.4736380872,1393.608097763200016
,,2.4736380872,2,4.4736380872,2,2,809,2,480,,,0.292719823844,247,0.372882826244,1499,2,2,2.0816153912,0.081615391199999997,0.453241630244,0.120495912799999992,2.4736380872,101125,3.4647712632,1360.911805187899966
,,3.4647712632,3,,,3,626,3,480,,,0.372882826244,47,0.453121710244,1499,2.4736380872,2.473638087199999437,3.0816253112,0.081625311199999994,0.533360594244,0.200614876800000007,3.4647712632,78250,4.4599903592,1338.075637286900015
,,3.4736380872,2,,,4,611,4,480,,,0.453121710244,47,0.453241630244,1499,3,3,4.0816179512,0.081617951199999982,0.533480514244,0.200734796800000003,4.4599903592,76375,,
,,4.4599903592,3,,,5,597,5,480,,,0.453241630244,47,0.533360594244,1499,3.4736380872,2.473638087199999437,,,0.535742406486,0.202996689041999966,,,,
,,4.4736380872,2,,,,,,,,,0.533360594244,47,0.533480514244,1499,4,3,,,0.538912160206,0.206166442761999967,,,,
,,,,,,,,,,,,0.533480514244,47,0.535742406486,1499,4.4736380872,2.473638087199999437,,,0.613599478244,0.280853760800000017,,,,
,,,,,,,,,,,,0.535742406486,47,0.538912160206,1499,5,3,,,0.613719398244,0.280973680799999957,,,,
,,,,,,,,,,,,0.538912160206,47,0.613599478244,1499,,,,,0.616049178616,0.283303461172000002,,,,
,,,,,,,,,,,,0.613599478244,47,0.613719398244,1499,,,,,0.619258000206,0.286512282762000024,,,,
,,,,,,,,,,,,0.613719398244,47,0.616049178616,1499,,,,,0.622411206128,0.289665488683999992,,,,
,,,,,,,,,,,,0.616049178616,47,0.619258000206,1499,,,,,0.625692972536,0.292947255091999923,,,,
,,,,,,,,,,,,0.619258000206,47,0.622411206128,1499,,,,,0.629066179797,0.296320462353000023,,,,
,,,,,,,,,,,,0.622411206128,47,0.625692972536,1499,,,,,0.632292133217,0.299546415773000006,,,,
,,,,,,,,,,,,0.625692972536,47,0.629066179797,1499,,,,,0.693917914098,0.361172196654000019,,,,
,,,,,,,,,,,,0.629066179797,47,0.632292133217,1499,,,,,0.694037834098,0.36129211665399996,,,,
,,,,,,,,,,,,0.632292133217,47,0.693917914098,1499,,,,,0.696295023416,0.363549305971999967,,,,
,,,,,,,,,,,,0.693917914098,47,0.694037834098,1499,,,,,0.699601685006,0.366855967562000005,,,,
,,,,,,,,,,,,0.694037834098,47,0.696295023416,1499,,,,,0.702754890928,0.370009173483999974,,,,
,,,,,,,,,,,,0.696295023416,47,0.699601685006,1499,,,,,0.706031856536,0.373286139091999922,,,,
,,,,,,,,,,,,0.699601685006,47,0.702754890928,1499,,,,,0.709303864597,0.376558147152999954,,,,
,,,,,,,,,,,,0.702754890928,47,0.706031856536,1499,,,,,0.712631017217,0.379885299773000005,,,,
,,,,,,,,,,,,0.706031856536,47,0.709303864597,1499,,,,,0.715961346557,0.383215629112999999,,,,
