numActiveSessions:vector baselineTestQoS.hostVID[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[15].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[15].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[15].tcp.conn-526 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[15].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,,,,,,,,,,,0.830984917607,47,0.836006267202,1499,,,0.846677574003,0.445096246326999954,,
,,,,,,,,,,,,0.836006267202,47,0.843143577276,1499,,,0.852026597607,0.450445269930999978,,
,,,,,,,,,,,,0.843143577276,47,0.846677574003,1499,,,0.857481993016,0.455900665339999953,,
,,,,,,,,,,,,0.846677574003,47,0.852026597607,1499,,,0.862994100528,0.461412772851999994,,
,,,,,,,,,,,,0.852026597607,47,0.857481993016,1499,,,0.868099705336,0.466518377659999925,,
,,,,,,,,,,,,0.857481993016,47,0.862994100528,1499,,,0.873892622817,0.472311295141000007,,
,,,,,,,,,,,,0.862994100528,47,0.868099705336,1499,,,0.878855637065,0.477274309388999948,,
,,,,,,,,,,,,0.868099705336,47,0.873892622817,1499,,,0.884325550803,0.482744223126999936,,
,,,,,,,,,,,,0.873892622817,47,0.878855637065,1499,,,0.889513160323,0.487931832647000016,,
,,,,,,,,,,,,0.878855637065,47,0.884325550803,1499,,,0.895056701228,0.493475373551999994,,
,,,,,,,,,,,,0.884325550803,47,0.889513160323,1499,,,0.900218814606,0.498637486929999982,,
,,,,,,,,,,,,0.889513160323,47,0.895056701228,1499,,,0.905684244972,0.504102917295999873,,
,,,,,,,,,,,,0.895056701228,47,0.900218814606,1499,,,0.911054909699,0.509473582022999858,,
,,,,,,,,,,,,0.900218814606,47,0.905684244972,1499,,,0.916463872002,0.514882544325999889,,
,,,,,,,,,,,,0.905684244972,47,0.911054909699,1499,,,0.921745379728,0.52016405205199989,,
,,,,,,,,,,,,0.911054909699,47,0.916463872002,1499,,,0.927016458003,0.525435130326999953,,
,,,,,,,,,,,,0.916463872002,47,0.921745379728,1499,,,0.932358282407,0.530776954730999948,,
,,,,,,,,,,,,0.921745379728,47,0.927016458003,1499,,,0.937819677816,0.536238350139999873,,
,,,,,,,,,,,,0.927016458003,47,0.932358282407,1499,,,0.943155654928,0.54157432725199994,,
,,,,,,,,,,,,0.932358282407,47,0.937819677816,1499,,,0.948402516323,0.54682118864700002,,
,,,,,,,,,,,,0.937819677816,47,0.943155654928,1499,,,0.953770526699,0.552189199022999896,,
,,,,,,,,,,,,0.943155654928,47,0.948402516323,1499,,,0.959187321865,0.557605994188999917,,
,,,,,,,,,,,,0.948402516323,47,0.953770526699,1499,,,0.964653475603,0.563072147926999997,,
,,,,,,,,,,,,0.953770526699,47,0.959187321865,1499,,,0.969956339797,0.568375012120999831,,
,,,,,,,,,,,,0.959187321865,47,0.964653475603,1499,,,0.975205217434,0.573623889757999935,,
,,,,,,,,,,,,0.964653475603,47,0.969956339797,1499,,,0.98070200629,0.579120678613999959,,
,,,,,,,,,,,,0.969956339797,47,0.975205217434,1499,,,0.985878285442,0.58429695776599999,,
,,,,,,,,,,,,0.975205217434,47,0.98070200629,1499,,,0.991564888972,0.589983561296000045,,
,,,,,,,,,,,,0.98070200629,47,0.985878285442,1499,,,0.996582836002,0.595001508325999848,,
,,,,,,,,,,,,0.985878285442,47,0.991564888972,1499,,,1.002180512159,0.600599184482999868,,
,,,,,,,,,,,,0.991564888972,47,0.996582836002,1499,,,1.007366866876,0.605785539199999997,,
,,,,,,,,,,,,0.996582836002,47,1.002180512159,1499,,,1.012727887207,0.611146559530999941,,
,,,,,,,,,,,,1.002180512159,47,1.007366866876,1499,,,1.018022402616,0.616441074939999996,,
,,,,,,,,,,,,1.007366866876,47,1.012727887207,1499,,,1.023573350032,0.621992022356000038,,
,,,,,,,,,,,,1.012727887207,47,1.018022402616,1499,,,1.028740201123,0.62715887344699994,,
,,,,,,,,,,,,1.018022402616,47,1.023573350032,1499,,,1.034373971499,0.632792643823000041,,
,,,,,,,,,,,,1.023573350032,47,1.028740201123,1499,,,1.1146199784,0.713038650723999851,,
,,,,,,,,,,,,1.028740201123,47,1.034373971499,1499,,,1.1948761272,0.040231471199999993,,
,,,,,,,,,,,,1.034373971499,47,1.1146199784,1311,,,1.1951159672,0.040471311199999998,,
,,,,,,,,,,,,1.1146199784,47,1.1947445912,47,,,1.1994858072,0.044841151199999998,,
,,,,,,,,,,,,1.1146203544,247,1.1948761272,1499,,,1.2039648472,0.049320191200000001,,
,,,,,,,,,,,,1.1948761272,47,1.1951159672,1499,,,1.2102654072,0.055620751199999998,,
,,,,,,,,,,,,1.1951159672,47,1.1994858072,1499,,,1.2147204472,0.060075791199999991,,
,,,,,,,,,,,,1.1994858072,47,1.2039648472,1499,,,1.2207242072,0.066079551200000002,,
,,,,,,,,,,,,1.2039648472,47,1.2102654072,1499,,,1.2254550872,0.070810431199999995,,
,,,,,,,,,,,,1.2102654072,47,1.2147204472,1499,,,1.2314946072,0.076849951199999988,,
,,,,,,,,,,,,1.2147204472,47,1.2207242072,1499,,,1.2361284472,0.081483791199999988,,
,,,,,,,,,,,,1.2207242072,47,1.2254550872,1499,,,1.2419386072,0.087293951199999996,,
,,,,,,,,,,,,1.2254550872,47,1.2314946072,1499,,,1.2471431672,0.092498511199999993,,
,,,,,,,,,,,,1.2314946072,47,1.2361284472,1499,,,1.2529353272,0.098290671199999984,,
,,,,,,,,,,,,1.2361284472,47,1.2419386072,1499,,,1.2576438872,0.102999231199999985,,
,,,,,,,,,,,,1.2419386072,47,1.2471431672,1499,,,1.2638305272,0.109185871200000006,,
,,,,,,,,,,,,1.2471431672,47,1.2529353272,1499,,,1.2683502072,0.113705551200000004,,
,,,,,,,,,,,,1.2529353272,47,1.2576438872,1499,,,1.2747359672,0.120091311199999994,,
,,,,,,,,,,,,1.2576438872,47,1.2638305272,1499,,,1.2790740472,0.124429391199999988,,
,,,,,,,,,,,,1.2638305272,47,1.2683502072,1499,,,1.2850105272,0.130365871199999982,,
,,,,,,,,,,,,1.2683502072,47,1.2747359672,1499,,,1.2900998872,0.135455231199999969,,
,,,,,,,,,,,,1.2747359672,47,1.2790740472,1499,,,1.2958907672,0.141246111199999967,,
,,,,,,,,,,,,1.2790740472,47,1.2850105272,1499,,,1.3004777272,0.145833071199999996,,
,,,,,,,,,,,,1.2850105272,47,1.2900998872,1499,,,1.3061799672,0.151535311199999966,,
,,,,,,,,,,,,1.2900998872,47,1.2958907672,1499,,,1.3112466072,0.156601951199999977,,
,,,,,,,,,,,,1.2958907672,47,1.3004777272,1499,,,1.3172953272,0.162650671199999984,,
,,,,,,,,,,,,1.3004777272,47,1.3061799672,1499,,,1.3218762872,0.167231631200000007,,
,,,,,,,,,,,,1.3061799672,47,1.3112466072,1499,,,1.3282830072,0.173638351199999984,,
,,,,,,,,,,,,1.3112466072,47,1.3172953272,1499,,,1.3326121272,0.177967471200000003,,
,,,,,,,,,,,,1.3172953272,47,1.3218762872,1499,,,1.3383108472,0.183666191199999994,,
,,,,,,,,,,,,1.3218762872,47,1.3282830072,1499,,,1.3433414072,0.188696751200000011,,
,,,,,,,,,,,,1.3282830072,47,1.3326121272,1499,,,1.3490650872,0.194420431199999964,,
,,,,,,,,,,,,1.3326121272,47,1.3383108472,1499,,,1.3544854872,0.199840831200000012,,
,,,,,,,,,,,,1.3383108472,47,1.3433414072,1499,,,1.3601663672,0.205521711200000011,,
,,,,,,,,,,,,1.3433414072,47,1.3490650872,1499,,,1.3651399672,0.210495311199999978,,
,,,,,,,,,,,,1.3490650872,47,1.3544854872,1499,,,1.3737449272,0.219100271199999973,,
,,,,,,,,,,,,1.3544854872,47,1.3601663672,1499,,,1.3776003672,0.222955711199999961,,
,,,,,,,,,,,,1.3601663672,47,1.3651399672,1499,,,1.3843698872,0.229725231199999989,,
,,,,,,,,,,,,1.3651399672,47,1.3737449272,1499,,,1.3876317272,0.232987071200000005,,
,,,,,,,,,,,,1.3737449272,47,1.3776003672,1499,,,1.3950074872,0.240362831199999959,,
,,,,,,,,,,,,1.3776003672,47,1.3843698872,1499,,,1.3971720472,0.242527391199999997,,
,,,,,,,,,,,,1.3843698872,47,1.3876317272,1499,,,1.4039475672,0.249302911199999975,,
,,,,,,,,,,,,1.3876317272,47,1.3950074872,1499,,,1.4078090072,0.253164351200000025,,
,,,,,,,,,,,,1.3950074872,47,1.3971720472,1499,,,1.4145702872,0.259925631200000005,,
,,,,,,,,,,,,1.3971720472,47,1.4039475672,1499,,,1.4185595672,0.263914911199999989,,
,,,,,,,,,,,,1.4039475672,47,1.4078090072,1499,,,1.4254931672,0.270848511199999973,,
,,,,,,,,,,,,1.4078090072,47,1.4145702872,1499,,,1.4294792472,0.274834591199999976,,
,,,,,,,,,,,,1.4145702872,47,1.4185595672,1499,,,1.4346658072,0.280021151199999928,,
,,,,,,,,,,,,1.4185595672,47,1.4254931672,1499,,,1.4400959672,0.2854513112,,
,,,,,,,,,,,,1.4254931672,47,1.4294792472,1499,,,1.4486336472,0.293988991199999992,,
,,,,,,,,,,,,1.4294792472,47,1.4346658072,1499,,,1.4561035672,0.301458911200000011,,
,,,,,,,,,,,,1.4346658072,47,1.4400959672,1499,,,1.4593654072,0.304720751199999971,,
,,,,,,,,,,,,1.4400959672,47,1.4486336472,1499,,,1.4699314072,0.315286751199999935,,
,,,,,,,,,,,,1.4486336472,47,1.4561035672,1499,,,1.4700513272,0.315406671199999986,,
,,,,,,,,,,,,1.4561035672,47,1.4593654072,1499,,,1.4808103672,0.326165711199999928,,
,,,,,,,,,,,,1.4593654072,47,1.4699314072,1499,,,1.4837184472,0.329073791200000019,,
,,,,,,,,,,,,1.4699314072,47,1.4700513272,1499,,,1.4914413272,0.336796671200000006,,
,,,,,,,,,,,,1.4700513272,47,1.4808103672,1499,,,1.4954166872,0.34077203119999999,,
,,,,,,,,,,,,1.4808103672,47,1.4837184472,1499,,,1.5021956472,0.34755099119999999,,
,,,,,,,,,,,,1.4837184472,47,1.4914413272,1499,,,1.5057260472,0.351081391199999924,,
,,,,,,,,,,,,1.4914413272,47,1.4954166872,1499,,,1.5128619672,0.358217311199999997,,
,,,,,,,,,,,,1.4954166872,47,1.5021956472,1499,,,1.5155122072,0.360867551200000023,,
,,,,,,,,,,,,1.5021956472,47,1.5057260472,1499,,,1.5236770872,0.369032431199999953,,
,,,,,,,,,,,,1.5057260472,47,1.5128619672,1499,,,1.5245503672,0.369905711199999929,,
,,,,,,,,,,,,1.5128619672,47,1.5155122072,1499,,,1.5341231672,0.379478511199999977,,
,,,,,,,,,,,,1.5155122072,47,1.5236770872,1499,,,1.5343630072,0.379718351199999969,,
,,,,,,,,,,,,1.5236770872,47,1.5245503672,1499,,,1.5448794872,0.390234831200000018,,
,,,,,,,,,,,,1.5245503672,47,1.5341231672,1499,,,1.5449994072,0.390354751199999958,,
,,,,,,,,,,,,1.5341231672,47,1.5343630072,1499,,,1.5557614072,0.401116751200000008,,
,,,,,,,,,,,,1.5343630072,47,1.5448794872,1499,,,1.5597534872,0.405108831199999962,,
,,,,,,,,,,,,1.5448794872,47,1.5449994072,1499,,,1.5664090872,0.411764431199999946,,
,,,,,,,,,,,,1.5449994072,47,1.5557614072,1499,,,1.5719554072,0.417310751199999939,,
,,,,,,,,,,,,1.5557614072,47,1.5597534872,1499,,,1.5771950872,0.422550431200000018,,
,,,,,,,,,,,,1.5597534872,47,1.5664090872,1499,,,1.5844630872,0.42981843119999996,,
,,,,,,,,,,,,1.5664090872,47,1.5719554072,1499,,,1.5878615672,0.433216911199999941,,
,,,,,,,,,,,,1.5719554072,47,1.5771950872,1499,,,1.5961934872,0.441548831199999989,,
,,,,,,,,,,,,1.5771950872,47,1.5844630872,1499,,,1.5986098872,0.443965231199999974,,
,,,,,,,,,,,,1.5844630872,47,1.5878615672,1499,,,1.6090858072,0.454441151199999946,,
,,,,,,,,,,,,1.5878615672,47,1.5961934872,1499,,,1.6094455672,0.454800911199999989,,
,,,,,,,,,,,,1.5961934872,47,1.5986098872,1499,,,1.6199465272,0.465301871199999992,,
,,,,,,,,,,,,1.5986098872,47,1.6090858072,1499,,,1.6230922072,0.46844755119999992,,
,,,,,,,,,,,,1.6090858072,47,1.6094455672,1499,,,1.6308564472,0.476211791200000009,,
,,,,,,,,,,,,1.6094455672,47,1.6199465272,1499,,,1.6365342072,0.481889551199999986,,
,,,,,,,,,,,,1.6199465272,47,1.6230922072,1499,,,1.6413916472,0.486746991199999976,,
,,,,,,,,,,,,1.6230922072,47,1.6308564472,1499,,,1.6487667672,0.494122111199999933,,
,,,,,,,,,,,,1.6308564472,47,1.6365342072,1499,,,1.6521412472,0.497496591200000002,,
,,,,,,,,,,,,1.6365342072,47,1.6413916472,1499,,,1.6592882072,0.504643551200000038,,
,,,,,,,,,,,,1.6413916472,47,1.6487667672,1499,,,1.6627946072,0.508149951199999836,,
,,,,,,,,,,,,1.6487667672,47,1.6521412472,1499,,,1.6681506872,0.513506031199999932,,
,,,,,,,,,,,,1.6521412472,47,1.6592882072,1499,,,1.6734758072,0.518831151199999894,,
,,,,,,,,,,,,1.6592882072,47,1.6627946072,1499,,,1.6781886872,0.523544031199999924,,
,,,,,,,,,,,,1.6627946072,47,1.6681506872,1499,,,1.6842620472,0.529617391199999951,,
,,,,,,,,,,,,1.6681506872,47,1.6734758072,1499,,,1.6893909272,0.534746271199999954,,
,,,,,,,,,,,,1.6734758072,47,1.6781886872,1499,,,1.6949571672,0.540312511200000009,,
,,,,,,,,,,,,1.6781886872,47,1.6842620472,1499,,,1.6989445272,0.544299871200000005,,
,,,,,,,,,,,,1.6842620472,47,1.6893909272,1499,,,1.7056020472,0.550957391199999865,,
,,,,,,,,,,,,1.6893909272,47,1.6949571672,1499,,,1.7090977272,0.554453071199999978,,
,,,,,,,,,,,,1.6949571672,47,1.6989445272,1499,,,1.7162810072,0.561636351199999992,,
,,,,,,,,,,,,1.6989445272,47,1.7056020472,1499,,,1.7189389272,0.564294271199999861,,
,,,,,,,,,,,,1.7056020472,47,1.7090977272,1499,,,1.7256830872,0.571038431199999861,,
,,,,,,,,,,,,1.7090977272,47,1.7162810072,1499,,,1.7273739672,0.572729311200000032,,
,,,,,,,,,,,,1.7162810072,47,1.7189389272,1499,,,1.7363012472,0.581656591200000014,,
,,,,,,,,,,,,1.7189389272,47,1.7256830872,1499,,,1.7380028472,0.583358191199999873,,
,,,,,,,,,,,,1.7256830872,47,1.7273739672,1499,,,1.7464818872,0.591837231199999977,,
,,,,,,,,,,,,1.7273739672,47,1.7363012472,1499,,,1.7487982872,0.594153631199999972,,
,,,,,,,,,,,,1.7363012472,47,1.7380028472,1499,,,1.7561860472,0.60154139120000005,,
,,,,,,,,,,,,1.7380028472,47,1.7464818872,1499,,,1.8366263512,0.681981695199999956,,
,,,,,,,,,,,,1.7464818872,47,1.7487982872,1499,,,1.9169737272,0.0403211064,,
,,,,,,,,,,,,1.7487982872,47,1.7561860472,1499,,,1.9170996472,0.040447026400000002,,
,,,,,,,,,,,,1.7561860472,47,1.8366263512,1337,,,1.9227658872,0.046113266399999991,,
,,,,,,,,,,,,1.8366263512,47,1.9168421912,47,,,1.9262141272,0.049561506399999996,,
,,,,,,,,,,,,1.8366267272,247,1.9169737272,1499,,,1.9339341272,0.057281506400000001,,
,,,,,,,,,,,,1.9169737272,47,1.9170996472,1499,,,1.9369321272,0.060279506400000001,,
,,,,,,,,,,,,1.9170996472,47,1.9227658872,1499,,,1.9446730072,0.068020386399999993,,
,,,,,,,,,,,,1.9227658872,47,1.9262141272,1499,,,1.9475830072,0.070930386399999989,,
,,,,,,,,,,,,1.9262141272,47,1.9339341272,1499,,,1.9546217272,0.077969106399999987,,
,,,,,,,,,,,,1.9339341272,47,1.9369321272,1499,,,1.9583010072,0.081648386399999994,,
,,,,,,,,,,,,1.9369321272,47,1.9446730072,1499,,,1.9660684472,0.08941582639999998,,
,,,,,,,,,,,,1.9446730072,47,1.9475830072,1499,,,1.9690882072,0.092435586399999991,,
,,,,,,,,,,,,1.9475830072,47,1.9546217272,1499,,,1.9765021272,0.099849506399999981,,
,,,,,,,,,,,,1.9546217272,47,1.9583010072,1499,,,1.9796547672,0.103002146399999993,,
,,,,,,,,,,,,1.9583010072,47,1.9660684472,1499,,,1.9875942872,0.110941666399999998,,
,,,,,,,,,,,,1.9660684472,47,1.9690882072,1499,,,1.9903751672,0.113722546399999984,,
,,,,,,,,,,,,1.9690882072,47,1.9765021272,1499,,,1.9977522072,0.121099586399999986,,
,,,,,,,,,,,,1.9765021272,47,1.9796547672,1499,,,2.0011339672,0.124481346399999997,,
,,,,,,,,,,,,1.9796547672,47,1.9875942872,1499,,,2.0081930872,0.131540466399999999,,
,,,,,,,,,,,,1.9875942872,47,1.9903751672,1499,,,2.0118333272,0.13518070639999996,,
,,,,,,,,,,,,1.9903751672,47,1.9977522072,1499,,,2.0188581272,0.142205506399999958,,
,,,,,,,,,,,,1.9977522072,47,2.0011339672,1499,,,2.0225876472,0.1459350264,,
,,,,,,,,,,,,2.0011339672,47,2.0081930872,1499,,,2.0295735672,0.152920946399999978,,
,,,,,,,,,,,,2.0081930872,47,2.0118333272,1499,,,2.0332695672,0.156616946400000011,,
,,,,,,,,,,,,2.0118333272,47,2.0188581272,1499,,,2.0404700472,0.163817426399999965,,
,,,,,,,,,,,,2.0188581272,47,2.0225876472,1499,,,2.0439856472,0.167333026399999972,,
,,,,,,,,,,,,2.0225876472,47,2.0295735672,1499,,,2.0509969272,0.174344306399999981,,
,,,,,,,,,,,,2.0295735672,47,2.0332695672,1499,,,2.0546690872,0.178016466399999961,,
,,,,,,,,,,,,2.0332695672,47,2.0404700472,1499,,,2.0616958072,0.185043186400000002,,
,,,,,,,,,,,,2.0404700472,47,2.0439856472,1499,,,2.0653294072,0.188676786399999961,,
,,,,,,,,,,,,2.0439856472,47,2.0509969272,1499,,,2.0723994872,0.195746866399999996,,
,,,,,,,,,,,,2.0509969272,47,2.0546690872,1499,,,2.0761577272,0.199505106399999964,,
,,,,,,,,,,,,2.0546690872,47,2.0616958072,1499,,,2.0897322072,0.213079586399999964,,
,,,,,,,,,,,,2.0616958072,47,2.0653294072,1499,,,2.1015689272,0.224916306399999987,,
,,,,,,,,,,,,2.0653294072,47,2.0723994872,1499,,,2.1072556472,0.230603026399999965,,
,,,,,,,,,,,,2.0723994872,47,2.0761577272,1499,,,2.1193191672,0.242666546399999959,,
,,,,,,,,,,,,2.0761577272,47,2.0897322072,1499,,,2.1310846872,0.254432066399999933,,
,,,,,,,,,,,,2.0897322072,47,2.1015689272,1499,,,2.1402050872,0.263552466399999961,,
,,,,,,,,,,,,2.1015689272,47,2.1072556472,1499,,,2.1514682072,0.274815586399999921,,
,,,,,,,,,,,,2.1072556472,47,2.1193191672,1499,,,2.1631130072,0.286460386399999932,,
,,,,,,,,,,,,2.1193191672,47,2.1310846872,1499,,,2.1719271672,0.295274546399999947,,
,,,,,,,,,,,,2.1310846872,47,2.1402050872,1499,,,2.1832284472,0.306575826399999915,,
,,,,,,,,,,,,2.1402050872,47,2.1514682072,1499,,,2.1973658072,0.320713186400000015,,
,,,,,,,,,,,,2.1514682072,47,2.1631130072,1499,,,2.2050570872,0.328404466399999981,,
,,,,,,,,,,,,2.1631130072,47,2.1719271672,1499,,,2.2159206072,0.339267986399999997,,
,,,,,,,,,,,,2.1719271672,47,2.1832284472,1499,,,2.2286661272,0.352013506399999952,,
,,,,,,,,,,,,2.1832284472,47,2.1973658072,1499,,,2.2352185272,0.358565906399999965,,
,,,,,,,,,,,,2.1973658072,47,2.2050570872,1499,,,2.2461032472,0.369450626399999925,,
,,,,,,,,,,,,2.2050570872,47,2.2159206072,1499,,,2.2564894872,0.379836866399999915,,
,,,,,,,,,,,,2.2159206072,47,2.2286661272,1499,,,2.2660797272,0.389427106399999998,,
,,,,,,,,,,,,2.2286661272,47,2.2352185272,1499,,,2.2674108472,0.390758226400000017,,
,,,,,,,,,,,,2.2352185272,47,2.2461032472,1499,,,2.2781756472,0.401523026399999925,,
,,,,,,,,,,,,2.2461032472,47,2.2564894872,1499,,,2.2887578872,0.412105266400000001,,
,,,,,,,,,,,,2.2564894872,47,2.2660797272,1499,,,2.2916822072,0.415029586399999981,,
,,,,,,,,,,,,2.2660797272,47,2.2674108472,1499,,,2.2995342872,0.42288166640000002,,
,,,,,,,,,,,,2.2674108472,47,2.2781756472,1499,,,2.3092514872,0.432598866400000002,,
,,,,,,,,,,,,2.2781756472,47,2.2887578872,1499,,,2.3102168472,0.433564226399999916,,
,,,,,,,,,,,,2.2887578872,47,2.2916822072,1499,,,2.3209113272,0.444258706399999978,,
,,,,,,,,,,,,2.2916822072,47,2.2995342872,1499,,,2.3293814872,0.452728866399999983,,
,,,,,,,,,,,,2.2995342872,47,2.3092514872,1499,,,2.3316719672,0.455019346399999965,,
,,,,,,,,,,,,2.3092514872,47,2.3102168472,1499,,,2.3411584472,0.464505826399999931,,
,,,,,,,,,,,,2.3102168472,47,2.3209113272,1499,,,2.3423636472,0.465711026399999947,,
,,,,,,,,,,,,2.3209113272,47,2.3293814872,1499,,,2.3520393272,0.475386706400000023,,
,,,,,,,,,,,,2.3293814872,47,2.3316719672,1499,,,2.3529986872,0.476346066399999988,,
,,,,,,,,,,,,2.3316719672,47,2.3411584472,1499,,,2.3635910072,0.486938386399999975,,
