rxPkOk:vector(packetBytes) baselineTestQoS.router0.ppp[1].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.router0.ppp[1].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
3.4857434032,47,3.4945827552,1499
3.4945953232,47,3.4972468352,1499
3.4972594032,47,3.5054721152,1499
3.5054846832,47,3.5113485952,1499
3.5113611632,47,3.5161753952,1499
3.5161879632,47,3.5230173152,1499
3.5230298832,47,3.5268089952,1499
3.5268215632,47,3.5338022752,1499
3.5338148432,47,3.5374418752,1499
3.5374544432,47,3.5446204352,1499
3.5446330032,47,3.5481568352,1499
3.5481694032,47,3.5554596352,1499
3.5554722032,47,3.5588593952,1499
3.5588719632,47,3.5662345152,1499
3.5662470832,47,3.5696102752,1499
3.5696228432,47,3.5771082752,1499
3.5771208432,47,3.5801302752,1499
3.5801428432,47,3.5879115552,1499
3.5879241232,47,3.5910294752,1499
3.5910420432,47,3.5987300352,1499
3.5987426032,47,3.6017280352,1499
3.6017406032,47,3.6097277152,1499
3.6097402832,47,3.6122460352,1499
3.6122586032,47,3.6205079552,1499
3.6205205232,47,3.6229457952,1499
3.6229583632,47,3.6308825152,1499
3.6308950832,47,3.6337665952,1499
3.6337791632,47,3.6410524352,1499
3.6410650032,47,3.6445541152,1499
3.6445666832,47,3.6514435552,1499
3.6514561232,47,3.6550711552,1499
3.6550837232,47,3.6620357952,1499
3.6620483632,47,3.6659152352,1499
3.6659278032,47,3.6722949952,1499
3.6723075632,47,3.6766541152,1499
3.6766666832,47,3.6830328352,1499
3.6830454032,47,3.6871934752,1499
3.6872060432,47,3.6938508352,1499
3.6938634032,47,3.6981080352,1499
3.6981206032,47,3.7049434752,1499
3.7049560432,47,3.7088109152,1499
3.7088234832,47,3.7157475552,1499
3.7157601232,47,3.7195130752,1499
3.7195256432,47,3.7260594752,1499
3.7260720432,47,3.7300288352,1499
3.7300414032,47,3.7329069152,1499
3.7329194832,47,3.7408653952,1499
3.7408779632,47,3.7427207552,1499
3.7427333232,47,3.7514317152,1499
3.7514442832,47,3.7531105952,1499
3.7531231632,47,3.7623582752,1499
3.7623708432,47,3.7706870752,1499
3.7706996432,47,3.7728456352,1499
3.7728582032,47,3.7813618752,1499
3.7813744432,47,3.7835662752,1499
3.7835788432,47,3.7922325152,1499
3.7922450832,47,3.7944030752,1499
3.7944156432,47,3.8032957152,1499
3.8033082832,47,3.8051185152,1499
3.8051310832,47,3.8136396352,1499
3.8136522032,47,3.8158575552,1499
3.8158701232,47,3.8239875552,1499
3.8240001232,47,3.8265538752,1499
3.8265664432,47,3.8342694752,1499
3.8342820432,47,3.8373034752,1499
3.8373160432,47,3.8449351552,1499
3.8449477232,47,3.8459125152,1499
3.8459250832,47,3.8497376352,1499
3.8497502032,47,3.8555237952,1499
3.8555363632,47,3.8604337952,1499
3.8604463632,47,3.8660681952,1499
3.8660807632,47,3.8711335552,1499
3.8711461232,47,3.8770613952,1499
3.8770739632,47,3.8818941952,1499
3.8819067632,47,3.8877362752,1499
3.8877488432,47,3.8925389952,1499
3.8925515632,47,3.8984029152,1499
3.8984154832,47,3.9032622752,1499
3.9032748432,47,3.9089705152,1499
3.9089830832,47,3.9140270752,1499
3.9140396432,47,3.9197293152,1499
3.9197418832,47,3.9246801152,1499
3.9246926832,47,3.9304452352,1499
3.9304578032,47,3.9353919552,1499
3.9354045232,47,3.9410841152,1499
3.9410966832,47,3.9461285152,1499
3.9461410832,47,3.9516827552,1499
3.9516953232,47,3.9567673952,1499
3.9567799632,47,3.9624563552,1499
3.9624689232,47,3.9675636352,1499
3.9675762032,47,3.9732216352,1499
3.9732342032,47,3.9782471552,1499
3.9782597232,47,3.9837539552,1499
3.9837665232,47,3.9889645152,1499
3.9889770832,47,3.9943836352,1499
3.9943962032,47,3.9996001952,1499
3.9996127632,47,4.0798897152,921
4.0798976592,47,4.1607303552,47
4.0798996352,247,4.1608502752,1499
4.1608628432,47,4.1615697952,1499
4.1615823632,47,4.1687230752,1499
4.1687356432,47,4.1809069952,1499
4.1809195632,47,4.1898884352,1499
4.1899010032,47,4.2005571552,1499
4.2005697232,47,4.2142125952,1499
4.2142251632,47,4.2218549952,1499
4.2218675632,47,4.2332666752,1499
4.2332792432,47,4.2464626752,1499
4.2464752432,47,4.2541855552,1499
4.2541981232,47,4.2670110752,1499
4.2670236432,47,4.2676286752,1499
4.2676412432,47,4.2755733952,1499
4.2755859632,47,4.2862901152,1499
4.2863026832,47,4.2998926752,1499
4.2999052432,47,4.3077110752,1499
4.3077236432,47,4.3189853952,1499
4.3189979632,47,4.3295412352,1499
4.3295538032,47,4.3398064352,1499
4.3398190032,47,4.3475533152,1499
4.3475658832,47,4.3516365952,1499
4.3516491632,47,4.3611822752,1499
4.3611948432,47,4.3719331552,1499
4.3719457232,47,4.3797999552,1499
4.3798125232,47,4.3829298752,1499
4.3829424432,47,4.3933785152,1499
4.3933910832,47,4.3962865952,1499
4.3962991632,47,4.4040192352,1499
4.4040318032,47,4.4111108352,1499
4.4111234032,47,4.4147204352,1499
4.4147330032,47,4.4218677152,1499
4.4218802832,47,4.4255178752,1499
4.4255304432,47,4.4334250752,1499
4.4334376432,47,4.4362012352,1499
4.4362138032,47,4.4444539552,1499
4.4444665232,47,4.4468943552,1499
4.4469069232,47,4.4555443552,1499
4.4555569232,47,4.4576129952,1499
4.4576255632,47,4.4663986752,1499
4.4664112432,47,4.4682621152,1499
4.4682746832,47,4.4774714752,1499
4.4774840432,47,4.4790424352,1499
4.4790550032,47,4.4878135552,1499
4.4878261232,47,4.4897382752,1499
4.4897508432,47,4.4981593152,1499
4.4981718832,47,4.5004557952,1499
4.5004683632,47,4.5091500352,1499
4.5091626032,47,4.5110747552,1499
4.5110873232,47,4.5197809952,1499
4.5197935632,47,4.5218363552,1499
4.5218489232,47,4.5298110752,1499
4.5298236432,47,4.5325692352,1499
4.5325818032,47,4.5395905952,1499
4.5396031632,47,4.5432061952,1499
4.5432187632,47,4.5458911552,1499
4.5459037232,47,4.5537749952,1499
4.5537875632,47,4.5566830752,1499
4.5566956432,47,4.5646397952,1499
4.5646523632,47,4.5736013152,1499
4.5736138832,47,4.5754121152,1499
4.5754246832,47,4.5805181952,1499
4.5805307632,47,4.5861193152,1499
4.5861318832,47,4.5929787552,1499
4.5929913232,47,4.5966063552,1499
4.5966189232,47,4.6040941152,1499
4.6041066832,47,4.6074938752,1499
4.6075064432,47,4.6151987552,1499
4.6152113232,47,4.6182207552,1499
4.6182333232,47,4.6253500352,1499
4.6253626032,47,4.6288564352,1499
4.6288690032,47,4.6359989152,1499
4.6360114832,47,4.6396205152,1499
4.6396330832,47,4.6457844352,1499
4.6457970032,47,4.6501424352,1499
4.6501550032,47,4.6553229952,1499
4.6553355632,47,4.6610413152,1499
4.6610538832,47,4.6694994752,1499
4.6695120432,47,4.6715501152,1499
4.6715626832,47,4.6768625952,1499
4.6768751632,47,4.6824335552,1499
4.6824461232,47,4.6875121952,1499
4.6875247632,47,4.6931724352,1499
4.6931850032,47,4.6981251552,1499
4.6981377232,47,4.7038079552,1499
4.7038205232,47,4.7065008352,1499
4.7065134032,47,4.7127666752,1499
4.7127792432,47,4.7166458752,1499
4.7166584432,47,4.7252141952,1499
4.7252267632,47,4.7314005152,1499
4.7314130832,47,4.7360228352,1499
4.7360354032,47,4.7438810752,1499
4.7438936432,47,4.7466692352,1499
4.7466818032,47,4.7505246752,1499
4.7505372432,47,4.7573436352,1499
4.7573562032,47,4.7669214752,1499
4.7669340432,47,4.7681206752,1499
4.7681332432,47,4.7760941152,1499
4.7761066832,47,4.7787563552,1499
4.7787689232,47,4.7866303552,1499
4.7866429232,47,4.7895204352,1499
4.7895330032,47,4.7981278752,1499
4.7981404432,47,4.8001845152,1499
4.8001970832,47,4.8088973952,1499
4.8089099632,47,4.8109480352,1499
4.8109606032,47,4.8198301152,1499
4.8198426832,47,4.8216349152,1499
4.8216474832,47,4.8305629952,1499
4.8305755632,47,4.8326136352,1499
4.8326262032,47,4.8430484352,1499
4.8430610032,47,4.8447273152,1499
4.8447398832,47,4.8538021152,1499
4.8538146832,47,4.8558527552,1499
4.8558653232,47,4.8642771552,1499
4.8642897232,47,4.8673389952,1499
4.8673515632,47,4.8751837152,1499
4.8751962832,47,4.8788374752,1499
4.8788500432,47,4.8858225152,1499
4.8858350832,47,4.8908526752,1499
4.8908652432,47,4.8965849152,1499
4.8965974832,47,4.9002144352,1499
4.9002270032,47,4.9073377152,1499
4.9073502832,47,4.9100958752,1499
4.9101084432,47,4.9179424352,1499
4.9179550032,47,4.9201376352,1499
4.9201502032,47,4.9271870752,1499
4.9271996432,47,4.9287599552,1499
4.9287725232,47,4.9356373952,1499
4.9356499632,47,4.9393729152,1499
4.9393854832,47,4.9444322752,1499
4.9444448432,47,4.9489299552,1499
4.9489425232,47,4.9537567552,1499
4.9537693232,47,,
