numActiveSessions:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHBufferLength:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackPointer:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoBitrate:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoResolution:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHVideoPlaybackStatus:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostVID[9].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostVID[9].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostVID[9].tcp.conn-501 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,DASHReceivedBytes:vector baselineTestQoS.hostVID[9].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0,0,0,0,0,394,0,360,0.19584401387,0,0.19584401387,51,0.27605347147,51,0.35608531387,0.080031842399999996,0.35621684987,0.040137108800000001,1.029083417123,100000
0.19584401387,1,1.8886701512,5,2.8886701512,1,1.029083417123,303,1.029083417123,360,1.8886701512,1,0.27605347147,47,0.35608531387,47,1.1092007464,0.080117329276999993,0.43645573387,0.120375992799999997,1.8886701512,189375
,,2.8886701512,4,3.8886701512,2,1.8886701512,342,1.8886701512,360,,,0.27605384747,247,0.35621684987,1499,1.9688367512,0.080166600000000004,0.43657565387,0.120495912799999992,2.9277988792,213750
,,2.9277988792,9,4.8886701512,3,2.9277988792,482,2.9277988792,360,,,0.35621684987,47,0.43645573387,1499,3.0081893912,0.080390511999999997,0.51681333867,0.200733597599999978,4.4665831992,301250
,,3.8886701512,8,,,4.4665831992,355,4.4665831992,360,,,0.43645573387,47,0.43657565387,1499,4.5466209112,0.080037711999999982,0.51693325867,0.200853517599999974,,
,,4.4665831992,13,,,,,,,,,0.43657565387,47,0.51681333867,1499,,,0.520413761328,0.204334020257999959,,
,,4.8886701512,12,,,,,,,,,0.51681333867,47,0.51693325867,1499,,,0.525811417607,0.209731676536999977,,
,,,,,,,,,,,,0.51693325867,47,0.520413761328,1499,,,0.59705222267,0.280972481599999989,,
,,,,,,,,,,,,0.520413761328,47,0.525811417607,1499,,,0.59717214267,0.281092401599999929,,
,,,,,,,,,,,,0.525811417607,47,0.59705222267,1499,,,0.600659606128,0.284579865057999924,,
,,,,,,,,,,,,0.59705222267,47,0.59717214267,1499,,,0.606044812536,0.289965071465999922,,
,,,,,,,,,,,,0.59717214267,47,0.600659606128,1499,,,0.611392702154,0.295312961083999957,,
,,,,,,,,,,,,0.600659606128,47,0.606044812536,1499,,,0.616748778616,0.300669037545999938,,
,,,,,,,,,,,,0.606044812536,47,0.611392702154,1499,,,0.622091286128,0.306011545057999988,,
,,,,,,,,,,,,0.611392702154,47,0.616748778616,1499,,,0.627384652536,0.311304911465999921,,
,,,,,,,,,,,,0.616748778616,47,0.622091286128,1499,,,0.677351716966,0.361271975896000017,,
,,,,,,,,,,,,0.622091286128,47,0.627384652536,1499,,,0.677471636966,0.361391895895999957,,
,,,,,,,,,,,,0.627384652536,47,0.677351716966,1499,,,0.681201845328,0.365122104257999956,,
,,,,,,,,,,,,0.677351716966,47,0.677471636966,1499,,,0.686282497336,0.370202756265999964,,
,,,,,,,,,,,,0.677471636966,47,0.681201845328,1499,,,0.691630386954,0.375550645883999998,,
,,,,,,,,,,,,0.681201845328,47,0.686282497336,1499,,,0.697020543416,0.380940802345999916,,
,,,,,,,,,,,,0.686282497336,47,0.691630386954,1499,,,0.702388730928,0.386308989857999994,,
,,,,,,,,,,,,0.691630386954,47,0.697020543416,1499,,,0.70772325861,0.391643517539999928,,
,,,,,,,,,,,,0.697020543416,47,0.702388730928,1499,,,0.713089578017,0.397009836946999981,,
,,,,,,,,,,,,0.702388730928,47,0.70772325861,1499,,,0.718428427465,0.402348686394999986,,
,,,,,,,,,,,,0.70772325861,47,0.713089578017,1499,,,0.723758934572,0.40767919350199999,,
,,,,,,,,,,,,0.713089578017,47,0.718428427465,1499,,,0.729180041123,0.413100300053000023,,
,,,,,,,,,,,,0.718428427465,47,0.723758934572,1499,,,0.734578933228,0.41849919215800002,,
,,,,,,,,,,,,0.723758934572,47,0.729180041123,1499,,,0.739835525006,0.423755783935999995,,
,,,,,,,,,,,,0.729180041123,47,0.734578933228,1499,,,0.745203196172,0.429123455102000005,,
,,,,,,,,,,,,0.734578933228,47,0.739835525006,1499,,,0.750529181487,0.434449440416999953,,
,,,,,,,,,,,,0.739835525006,47,0.745203196172,1499,,,0.757693662616,0.441613921545999986,,
,,,,,,,,,,,,0.745203196172,47,0.750529181487,1499,,,0.761295930128,0.445216189057999975,,
,,,,,,,,,,,,0.750529181487,47,0.757693662616,1499,,,0.766614862407,0.450535121337000019,,
,,,,,,,,,,,,0.757693662616,47,0.761295930128,1499,,,0.771974992807,0.455895251736999959,,
,,,,,,,,,,,,0.761295930128,47,0.766614862407,1499,,,0.777358228216,0.461278487145999947,,
,,,,,,,,,,,,0.766614862407,47,0.771974992807,1499,,,0.782733614928,0.466653873857999944,,
,,,,,,,,,,,,0.771974992807,47,0.777358228216,1499,,,0.788042756323,0.471963015252999992,,
,,,,,,,,,,,,0.777358228216,47,0.782733614928,1499,,,0.793398938017,0.477319196946999977,,
,,,,,,,,,,,,0.782733614928,47,0.788042756323,1499,,,0.798811952265,0.48273221119499998,,
,,,,,,,,,,,,0.788042756323,47,0.793398938017,1499,,,0.804103848972,0.488024107902000013,,
,,,,,,,,,,,,0.793398938017,47,0.798811952265,1499,,,0.809403805923,0.493324064852999953,,
,,,,,,,,,,,,0.798811952265,47,0.804103848972,1499,,,0.814817817228,0.498738076157999919,,
,,,,,,,,,,,,0.804103848972,47,0.809403805923,1499,,,0.820220969806,0.504141228735999867,,
,,,,,,,,,,,,0.809403805923,47,0.814817817228,1499,,,0.825559280972,0.509479539902000009,,
,,,,,,,,,,,,0.814817817228,47,0.820220969806,1499,,,0.830864997607,0.51478525653699991,,
,,,,,,,,,,,,0.820220969806,47,0.825559280972,1499,,,0.836366027202,0.520286286131999895,,
,,,,,,,,,,,,0.825559280972,47,0.830864997607,1499,,,0.841773454928,0.525693713858000009,,
,,,,,,,,,,,,0.830864997607,47,0.836366027202,1499,,,0.846917414003,0.530837672932999992,,
,,,,,,,,,,,,0.836366027202,47,0.841773454928,1499,,,0.852386357607,0.536306616536999844,,
,,,,,,,,,,,,0.841773454928,47,0.846917414003,1499,,,0.857601913016,0.541522171945999939,,
,,,,,,,,,,,,0.846917414003,47,0.852386357607,1499,,,0.863369620528,0.547289879457999892,,
,,,,,,,,,,,,0.852386357607,47,0.857601913016,1499,,,0.868339545336,0.552259804265999851,,
,,,,,,,,,,,,0.857601913016,47,0.863369620528,1499,,,0.873652782817,0.55757304174699995,,
,,,,,,,,,,,,0.863369620528,47,0.868339545336,1499,,,0.879095477065,0.563015735994999875,,
,,,,,,,,,,,,0.868339545336,47,0.873652782817,1499,,,0.884809310803,0.568729569732999926,,
,,,,,,,,,,,,0.873652782817,47,0.879095477065,1499,,,0.889753000323,0.573673259252999832,,
,,,,,,,,,,,,0.879095477065,47,0.884809310803,1499,,,0.895176621228,0.579096880157999868,,
,,,,,,,,,,,,0.884809310803,47,0.889753000323,1499,,,0.900458654606,0.584378913536000018,,
,,,,,,,,,,,,0.889753000323,47,0.895176621228,1499,,,0.906289844972,0.590210103902000013,,
,,,,,,,,,,,,0.895176621228,47,0.900458654606,1499,,,0.911294749699,0.595215008629000005,,
,,,,,,,,,,,,0.900458654606,47,0.906289844972,1499,,,0.916583792002,0.600504050931999873,,
,,,,,,,,,,,,0.906289844972,47,0.911294749699,1499,,,0.921985219728,0.605905478658000037,,
,,,,,,,,,,,,0.911294749699,47,0.916583792002,1499,,,0.927867898003,0.611788156932999925,,
,,,,,,,,,,,,0.916583792002,47,0.921985219728,1499,,,0.932598122407,0.616518381336999873,,
,,,,,,,,,,,,0.921985219728,47,0.927867898003,1499,,,0.938431277816,0.622351536745999964,,
,,,,,,,,,,,,0.927867898003,47,0.932598122407,1499,,,0.943287574928,0.627207833858000048,,
,,,,,,,,,,,,0.932598122407,47,0.938431277816,1499,,,0.948768276323,0.632688535252999836,,
,,,,,,,,,,,,0.938431277816,47,0.943287574928,1499,,,1.029083417123,0.713003676052999853,,
,,,,,,,,,,,,0.943287574928,47,0.948768276323,1499,,,1.1093322824,0.040224187676999992,,
,,,,,,,,,,,,0.948768276323,47,1.029083417123,1311,,,1.1094522024,0.040344107677000001,,
,,,,,,,,,,,,1.029083417123,47,1.1092007464,47,,,1.1134373224,0.044329227676999996,,
,,,,,,,,,,,,1.029083793123,247,1.1093322824,1499,,,1.118419470021,0.04931137529799999,,
,,,,,,,,,,,,1.1093322824,47,1.1094522024,1499,,,1.123836521442,0.054728426718999994,,
,,,,,,,,,,,,1.1094522024,47,1.1134373224,1499,,,1.129152361442,0.060044266718999997,,
,,,,,,,,,,,,1.1134373224,47,1.118419470021,1499,,,1.134539438753,0.065431344030000004,,
,,,,,,,,,,,,1.118419470021,47,1.123836521442,1499,,,1.139895319985,0.070787225261999986,,
