numActiveSessions:vector baselineTestQoS.hostFDO[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[11].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[11].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[11].tcp.conn-604 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[11].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
,,1.2945656472,47,1.2977075672,1499,,,,,1.3072652472,1452,1.3072652472,0.487253831793999945
,,1.2977075672,47,1.3010893272,1499,,,,,1.3087162872,1452,1.3087162872,0.488704871794000015
,,1.3010893272,47,1.3035057272,1499,,,,,1.3137936472,1452,1.3137936472,0.493782231793999935
,,1.3035057272,47,1.3072652472,1499,,,,,1.3147530072,1452,1.3147530072,0.49474159179400001
,,1.3072652472,47,1.3087162872,1499,,,,,1.3188662872,1452,1.3188662872,0.498854871794000008
,,1.3087162872,47,1.3137936472,1499,,,,,1.3191061272,1452,1.3191061272,0.499094711793999998
,,1.3137936472,47,1.3147530072,1499,,,,,1.3246644472,1452,1.3246644472,0.504653031793999893
,,1.3147530072,47,1.3188662872,1499,,,,,1.3249102872,1452,1.3249102872,0.504898871793999946
,,1.3188662872,47,1.3191061272,1499,,,,,1.3298539672,1452,1.3298539672,0.509842551793999952
,,1.3191061272,47,1.3246644472,1499,,,,,1.3310531672,1452,1.3310531672,0.511041751794000019
,,1.3246644472,47,1.3249102872,1499,,,,,1.3353920472,1452,1.3353920472,0.515380631793999953
,,1.3249102872,47,1.3298539672,1499,,,,,1.3373454872,1452,1.3373454872,0.517334071794000036
,,1.3298539672,47,1.3310531672,1499,,,,,1.3408261272,1452,1.3408261272,0.520814711793999848
,,1.3310531672,47,1.3353920472,1499,,,,,1.3449410872,1452,1.3449410872,0.524929671793999961
,,1.3353920472,47,1.3373454872,1499,,,,,1.3459064472,1452,1.3459064472,0.525895031793999876
,,1.3373454872,47,1.3408261272,1499,,,,,1.3497906072,1452,1.3497906072,0.529779191794000013
,,1.3408261272,47,1.3449410872,1499,,,,,1.3512296472,1452,1.3512296472,0.53121823179399996
,,1.3449410872,47,1.3459064472,1499,,,,,1.3567699672,1452,1.3567699672,0.536758551793999891
,,1.3459064472,47,1.3497906072,1499,,,,,1.3573875672,1452,1.3573875672,0.537376151793999887
,,1.3497906072,47,1.3512296472,1499,,,,,1.3619706072,1452,1.3619706072,0.54195919179399987
,,1.3512296472,47,1.3567699672,1499,,,,,1.3673364472,1452,1.3673364472,0.547325031793999936
,,1.3567699672,47,1.3573875672,1499,,,,,1.3703584472,1452,1.3703584472,0.550347031794000016
,,1.3573875672,47,1.3619706072,1499,,,,,1.3726476472,1452,1.3726476472,0.552636231793999896
,,1.3619706072,47,1.3673364472,1499,,,,,1.3783198872,1452,1.3783198872,0.558308471793999891
,,1.3673364472,47,1.3703584472,1499,,,,,1.3819414872,1452,1.3819414872,0.561930071793999894
,,1.3703584472,47,1.3726476472,1499,,,,,1.3837642872,1452,1.3837642872,0.563752871793999908
,,1.3726476472,47,1.3783198872,1499,,,,,1.3888369272,1452,1.3888369272,0.568825511793999981
,,1.3783198872,47,1.3819414872,1499,,,,,1.3925803672,1452,1.3925803672,0.572568951794000022
,,1.3819414872,47,1.3837642872,1499,,,,,1.3942772472,1452,1.3942772472,0.574265831793999922
,,1.3837642872,47,1.3888369272,1499,,,,,1.3995944472,1452,1.3995944472,0.579583031793999833
,,1.3888369272,47,1.3925803672,1499,,,,,1.4026044472,1452,1.4026044472,0.582593031794000013
,,1.3925803672,47,1.3942772472,1499,,,,,1.4047930072,1452,1.4047930072,0.58478159179400002
,,1.3942772472,47,1.3995944472,1499,,,,,1.4102351672,1452,1.4102351672,0.590223751793999882
,,1.3995944472,47,1.4026044472,1499,,,,,1.4136109272,1452,1.4136109272,0.593599511793999831
,,1.4026044472,47,1.4047930072,1499,,,,,1.4156495672,1452,1.4156495672,0.595638151793999922
,,1.4047930072,47,1.4102351672,1499,,,,,1.4208705272,1452,1.4208705272,0.600859111793999864
,,1.4102351672,47,1.4136109272,1499,,,,,1.4244018872,1452,1.4244018872,0.604390471793999848
,,1.4136109272,47,1.4156495672,1499,,,,,1.4262126872,1452,1.4262126872,0.606201271793999959
,,1.4156495672,47,1.4208705272,1499,,,,,1.4316498072,1452,1.4316498072,0.611638391794000033
,,1.4208705272,47,1.4244018872,1499,,,,,1.4358710072,1452,1.4358710072,0.615859591793999958
,,1.4244018872,47,1.4262126872,1499,,,,,1.4370762072,1452,1.4370762072,0.617064791793999976
,,1.4262126872,47,1.4316498072,1499,,,,,1.4424148472,1452,1.4424148472,0.622403431793999926
,,1.4316498072,47,1.4358710072,1499,,,,,1.4477882072,1452,1.4477882072,0.62777679179400003
,,1.4358710072,47,1.4370762072,1499,,,,,1.4529676472,1452,1.4529676472,0.632956231793999843
,,1.4370762072,47,1.4424148472,1499,,,,,1.4541788472,1452,1.4541788472,0.634167431794000033
,,1.4424148472,47,1.4477882072,1499,,,,,1.4586398872,1452,1.4586398872,0.638628471793999838
,,1.4477882072,47,1.4529676472,1499,,,,,1.4640116472,1452,1.4640116472,0.644000231793999897
,,1.4529676472,47,1.4541788472,1499,,,,,1.4677591672,1452,1.4677591672,0.647747751794000012
,,1.4541788472,47,1.4586398872,1499,,,,,1.4693301272,1452,1.4693301272,0.649318711794000022
,,1.4586398872,47,1.4640116472,1499,,,,,1.4743971672,1452,1.4743971672,0.654385751793999934
,,1.4640116472,47,1.4677591672,1499,,,,,1.4800848472,1452,1.4800848472,0.660073431794000017
,,1.4677591672,47,1.4693301272,1499,,,,,1.4805705272,1452,1.4805705272,0.66055911179399995
,,1.4693301272,47,1.4743971672,1499,,,,,1.4852894072,1452,1.4852894072,0.665277991793999931
,,1.4743971672,47,1.4800848472,1499,,,,,1.4907218072,1452,1.4907218072,0.670710391794000046
,,1.4800848472,47,1.4805705272,1499,,,,,1.4950569272,1452,1.4950569272,0.675045511793999961
,,1.4805705272,47,1.4852894072,1499,,,,,1.4960222872,1452,1.4960222872,0.676010871793999875
,,1.4852894072,47,1.4907218072,1499,,,,,1.5014761272,1452,1.5014761272,0.68146471179400003
,,1.4907218072,47,1.4950569272,1499,,,,,1.5066854072,1452,1.5066854072,0.686673991793999902
,,1.4950569272,47,1.4960222872,1499,,,,,1.5068252472,1452,1.5068252472,0.686813831794000015
,,1.4960222872,47,1.5014761272,1499,,,,,1.5121364472,1452,1.5121364472,0.692125031793999976
,,1.5014761272,47,1.5066854072,1499,,,,,1.5172090872,1452,1.5172090872,0.697197671794000048
,,1.5066854072,47,1.5068252472,1499,,,,,1.5180545272,1452,1.5180545272,0.698043111794000024
,,1.5068252472,47,1.5121364472,1499,,,,,1.5228845272,1452,1.5228845272,0.702873111793999913
,,1.5121364472,47,1.5172090872,1499,,,,,1.5280719672,1452,1.5280719672,0.708060551793999956
,,1.5172090872,47,1.5180545272,1499,,,,,1.5294138072,1452,1.5294138072,0.709402391793999993
,,1.5180545272,47,1.5228845272,1499,,,,,1.5336314872,1452,1.5336314872,0.713620071793999996
,,1.5228845272,47,1.5280719672,1499,,,,,1.5389439672,1452,1.5389439672,0.718932551793999949
,,1.5280719672,47,1.5294138072,1499,,,,,1.5417148472,1452,1.5417148472,0.721703431793999868
,,1.5294138072,47,1.5336314872,1499,,,,,1.5443878072,1452,1.5443878072,0.724376391794000037
,,1.5336314872,47,1.5389439672,1499,,,,,1.5493465272,1452,1.5493465272,0.729335111793999898
,,1.5389439672,47,1.5417148472,1499,,,,,1.5550358872,1452,1.5550358872,0.735024471793999987
,,1.5417148472,47,1.5443878072,1499,,,,,1.5596335672,1452,1.5596335672,0.739622151794000034
,,1.5443878072,47,1.5493465272,1499,,,,,1.5602331672,1452,1.5602331672,0.740221751793999956
,,1.5493465272,47,1.5550358872,1499,,,,,1.5655696472,1452,1.5655696472,0.745558231793999934
,,1.5550358872,47,1.5596335672,1499,,,,,1.5707562072,1452,1.5707562072,0.750744791793999995
,,1.5596335672,47,1.5602331672,1499,,,,,1.5738054072,1452,1.5738054072,0.75379399179399997
,,1.5602331672,47,1.5655696472,1499,,,,,1.5764496472,1452,1.5764496472,0.756438231793999934
,,1.5655696472,47,1.5707562072,1499,,,,,1.5815561272,1452,1.5815561272,0.761544711793999957
,,1.5707562072,47,1.5738054072,1499,,,,,1.5871193272,1452,1.5871193272,0.767107911793999838
,,1.5738054072,47,1.5764496472,1499,,,,,1.5889575672,1452,1.5889575672,0.768946151793999939
,,1.5764496472,47,1.5815561272,1499,,,,,1.5923320472,1452,1.5923320472,0.772320631793999898
,,1.5815561272,47,1.5871193272,1499,,,,,1.5975246072,1452,1.5975246072,0.77751319179399991
,,1.5871193272,47,1.5889575672,1499,,,,,1.6031047672,1452,1.6031047672,0.783093351793999966
,,1.5889575672,47,1.5923320472,1499,,,,,1.6037362872,1452,1.6037362872,0.783724871793999963
,,1.5923320472,47,1.5975246072,1499,,,,,1.6082296472,1452,1.6082296472,0.788218231793999853
,,1.5975246072,47,1.6031047672,1499,,,,,1.6138006072,1452,1.6138006072,0.793789191793999866
,,1.6031047672,47,1.6037362872,1499,,,,,1.6175361272,1452,1.6175361272,0.797524711793999859
,,1.6037362872,47,1.6082296472,1499,,,,,1.6191070872,1452,1.6191070872,0.79909567179399987
,,1.6082296472,47,1.6138006072,1499,,,,,1.6243141272,1452,1.6243141272,0.804302711794000033
,,1.6138006072,47,1.6175361272,1499,,,,,1.6296326072,1452,1.6296326072,0.809621191793999935
,,1.6175361272,47,1.6191070872,1499,,,,,1.6352090872,1452,1.6352090872,0.815197671793999931
,,1.6191070872,47,1.6243141272,1499,,,,,1.6359346072,1452,1.6359346072,0.815923191793999965
,,1.6243141272,47,1.6296326072,1499,,,,,1.6407920472,1452,1.6407920472,0.820780631793999844
,,1.6296326072,47,1.6352090872,1499,,,,,1.6458706872,1452,1.6458706872,0.825859271793999867
,,1.6352090872,47,1.6359346072,1499,,,,,1.6494922872,1452,1.6494922872,0.829480871793999871
,,1.6359346072,47,1.6407920472,1499,,,,,1.6496122072,1452,1.6496122072,0.829600791794000033
,,1.6407920472,47,1.6458706872,1499,,,,,1.6514217272,1452,1.6514217272,0.831410311793999931
,,1.6458706872,47,1.6494922872,1499,,,,,1.6564921272,1452,1.6564921272,0.83648071179399985
,,1.6494922872,47,1.6496122072,1499,,,,,1.6609898072,1452,1.6609898072,0.84097839179399991
,,1.6496122072,47,1.6514217272,1499,,,,,1.6620690872,1452,1.6620690872,0.842057671794000035
,,1.6514217272,47,1.6564921272,1499,,,,,1.6672853272,1452,1.6672853272,0.847273911794000019
,,1.6564921272,47,1.6609898072,1499,,,,,1.6727442872,1452,1.6727442872,0.852732871793999921
,,1.6609898072,47,1.6620690872,1499,,,,,1.6758922072,1452,1.6758922072,0.855880791793999891
,,1.6620690872,47,1.6672853272,1499,,,,,1.6778229272,1452,1.6778229272,0.857811511793999945
,,1.6672853272,47,1.6727442872,1499,,,,,1.6835258072,1452,1.6835258072,0.86351439179400002
,,1.6727442872,47,1.6758922072,1499,,,,,1.6876861272,1452,1.6876861272,0.867674711794000015
,,1.6758922072,47,1.6778229272,1499,,,,,1.6885315672,1452,1.6885315672,0.868520151793999991
,,1.6778229272,47,1.6835258072,1499,,,,,1.6938778872,1452,1.6938778872,0.873866471793999895
,,1.6835258072,47,1.6876861272,1499,,,,,1.6994242072,1452,1.6994242072,0.879412791794
,,1.6876861272,47,1.6885315672,1499,,,,,1.6995441272,1452,1.6995441272,0.879532711793999939
,,1.6885315672,47,1.6938778872,1499,,,,,1.7048765272,1452,1.7048765272,0.884865111793999844
,,1.6938778872,47,1.6994242072,1499,,,,,1.7100630872,1452,1.7100630872,0.890051671793999905
,,1.6994242072,47,1.6995441272,1499,,,,,1.7111730072,1452,1.7111730072,0.891161591793999893
,,1.6995441272,47,1.7048765272,1499,,,,,1.7153156472,1452,1.7153156472,0.895304231793999867
,,1.7048765272,47,1.7100630872,1499,,,,,1.7206254872,1452,1.7206254872,0.900614071793999878
,,1.7100630872,47,1.7111730072,1499,,,,,1.7237523672,1452,1.7237523672,0.903740951794000043
,,1.7111730072,47,1.7153156472,1499,,,,,1.7264026072,1452,1.7264026072,0.906391191793999957
,,1.7153156472,47,1.7206254872,1499,,,,,1.7313485272,1452,1.7313485272,0.911337111793999895
,,1.7206254872,47,1.7237523672,1499,,,,,1.7353358872,1452,1.7353358872,0.91532447179399989
,,1.7237523672,47,1.7264026072,1499,,,,,1.7370267672,1452,1.7370267672,0.91701535179399984
,,1.7264026072,47,1.7313485272,1499,,,,,1.7422379672,1452,1.7422379672,0.922226551794000033
,,1.7313485272,47,1.7353358872,1499,,,,,1.7466018072,1452,1.7466018072,0.926590391793999931
,,1.7353358872,47,1.7370267672,1499,,,,,1.7476930872,1452,1.7476930872,0.927681671793999957
,,1.7370267672,47,1.7422379672,1499,,,,,1.7529182072,1452,1.7529182072,0.932906791793999931
,,1.7422379672,47,1.7466018072,1499,,,,,1.7577570072,1452,1.7577570072,0.937745591793999851
,,1.7466018072,47,1.7476930872,1499,,,,,1.7583626072,1452,1.7583626072,0.938351191793999945
,,1.7476930872,47,1.7529182072,1499,,,,,1.7635017272,1452,1.7635017272,0.943490311793999888
,,1.7529182072,47,1.7577570072,1499,,,,,1.7685309272,1452,1.7685309272,0.948519511793999953
,,1.7577570072,47,1.7583626072,1499,,,,,1.7691305272,1452,1.7691305272,0.949119111793999876
,,1.7583626072,47,1.7635017272,1499,,,,,1.7743672472,1452,1.7743672472,0.954355831793999961
,,1.7635017272,47,1.7685309272,1499,,,,,1.7779888472,1452,1.7779888472,0.957977431793999962
,,1.7685309272,47,1.7691305272,1499,,,,,1.7796737272,1452,1.7796737272,0.959662311793999962
,,1.7691305272,47,1.7743672472,1499,,,,,1.7848830072,1452,1.7848830072,0.964871591793999834
,,1.7743672472,47,1.7779888472,1499,,,,,1.7877850872,1452,1.7877850872,0.967773671793999976
,,1.7779888472,47,1.7796737272,1499,,,,,1.7905552472,1452,1.7905552472,0.970543831793999828
,,1.7796737272,47,1.7848830072,1499,,,,,1.7956130072,1452,1.7956130072,0.975601591793999962
,,1.7848830072,47,1.7877850872,1499,,,,,1.7968349272,1452,1.7968349272,0.97682351179399984
,,1.7877850872,47,1.7905552472,1499,,,,,1.8013480472,1452,1.8013480472,0.981336631793999988
,,1.7905552472,47,1.7956130072,1499,,,,,1.8064244472,1452,1.8064244472,0.986413031793999856
,,1.7956130072,47,1.7968349272,1499,,,,,1.8117760472,1452,1.8117760472,0.991764631793999868
,,1.7968349272,47,1.8013480472,1499,,,,,1.8125015672,1452,1.8125015672,0.992490151793999904
,,1.8013480472,47,1.8064244472,1499,,,,,1.8171666072,1452,1.8171666072,0.997155191794000023
,,1.8064244472,47,1.8117760472,1499,,,,,1.8226566872,1452,1.8226566872,1.002645271793999978
,,1.8117760472,47,1.8125015672,1499,,,,,1.8265798872,1452,1.8265798872,1.006568471793999992
,,1.8125015672,47,1.8171666072,1499,,,,,1.8279170072,1452,1.8279170072,1.007905591794000073
,,1.8171666072,47,1.8226566872,1499,,,,,1.8333847672,1452,1.8333847672,1.013373351793999783
,,1.8226566872,47,1.8265798872,1499,,,,,1.8377189272,1452,1.8377189272,1.01770751179399976
,,1.8265798872,47,1.8279170072,1499,,,,,1.8384444472,1452,1.8384444472,1.018433031793999795
,,1.8279170072,47,1.8333847672,1499,,,,,1.8439326072,1452,1.8439326072,1.02392119179399987
,,1.8333847672,47,1.8377189272,1499,,,,,1.8483355672,1452,1.8483355672,1.028324151794000046
,,1.8377189272,47,1.8384444472,1499,,,,,1.8492949272,1452,1.8492949272,1.029283511794000012
,,1.8384444472,47,1.8439326072,1499,,,,,1.8548137272,1452,1.8548137272,1.034802311793999947
,,1.8439326072,47,1.8483355672,1499,,,,,1.8589150072,1452,1.8589150072,1.038903591793999931
,,1.8483355672,47,1.8492949272,1499,,,,,1.8601142072,1452,1.8601142072,1.040102791793999778
,,1.8492949272,47,1.8548137272,1499,,,,,1.8656924472,1452,1.8656924472,1.045681031793999956
,,1.8548137272,47,1.8589150072,1499,,,,,1.8690742072,1452,1.8690742072,1.049062791793999856
,,1.8589150072,47,1.8601142072,1499,,,,,1.8707650872,1452,1.8707650872,1.050753671793999805
,,1.8601142072,47,1.8656924472,1499,,,,,1.8763806072,1452,1.8763806072,1.056369191793999901
,,1.8656924472,47,1.8690742072,1499,,,,,1.8795471672,1452,1.8795471672,1.059535751793999831
,,1.8690742072,47,1.8707650872,1499,,,,,1.8813686872,1452,1.8813686872,1.061357271793999853
,,1.8707650872,47,1.8763806072,1499,,,,,1.8869210072,1452,1.8869210072,1.066909591793999908
,,1.8763806072,47,1.8795471672,1499,,,,,1.8879043672,1452,1.8879043672,1.067892951793999673
,,1.8795471672,47,1.8813686872,1499,,,,,1.8919652472,1452,1.8919652472,1.071953831794000051
,,1.8813686872,47,1.8869210072,1499,,,,,1.8972874872,1452,1.8972874872,1.077276071793999973
,,1.8869210072,47,1.8879043672,1499,,,,,1.9010050072,1452,1.9010050072,1.080993591793999892
,,1.8879043672,47,1.8919652472,1499,,,,,1.9026838872,1452,1.9026838872,1.082672471793999941
,,1.8919652472,47,1.8972874872,1499,,,,,1.9080480472,1452,1.9080480472,1.088036631794000001
,,1.8972874872,47,1.9010050072,1499,,,,,1.9117774072,1452,1.9117774072,1.091765991793999908
,,1.9010050072,47,1.9026838872,1499,,,,,1.9134682872,1452,1.9134682872,1.093456871793999859
,,1.9026838872,47,1.9080480472,1499,,,,,1.9190243672,1452,1.9190243672,1.099012951793999711
,,1.9080480472,47,1.9117774072,1499,,,,,1.9224001272,1452,1.9224001272,1.102388711794000103
,,1.9117774072,47,1.9134682872,1499,,,,,1.9241030072,1452,1.9241030072,1.104091591793999956
,,1.9134682872,47,1.9190243672,1499,,,,,1.9295364472,1452,1.9295364472,1.109525031793999968
,,1.9190243672,47,1.9224001272,1499,,,,,1.9323205272,1452,1.9323205272,1.112309111794000044
,,1.9224001272,47,1.9241030072,1499,,,,,1.9348934872,1452,1.9348934872,1.114882071793999782
,,1.9241030072,47,1.9295364472,1499,,,,,1.9404398072,1452,1.9404398072,1.120428391793999885
,,1.9295364472,47,1.9323205272,1499,,,,,1.9414051672,1452,1.9414051672,1.121393751793999801
,,1.9323205272,47,1.9348934872,1499,,,,,1.9456522872,1452,1.9456522872,1.125640871793999848
,,1.9348934872,47,1.9404398072,1499,,,,,1.9511986072,1452,1.9511986072,1.131187191793999953
,,1.9404398072,47,1.9414051672,1499,,,,,1.9519534872,1452,1.9519534872,1.131942071794000075
,,1.9414051672,47,1.9456522872,1499,,,,,1.9563503672,1452,1.9563503672,1.136338951793999901
,,1.9456522872,47,1.9511986072,1499,,,,,1.9618352472,1452,1.9618352472,1.141823831793999926
,,1.9511986072,47,1.9519534872,1499,,,,,1.9623149272,1452,1.9623149272,1.142303511793999688
,,1.9519534872,47,1.9563503672,1499,,,,,1.9669138872,1452,1.9669138872,1.146902471793999728
,,1.9563503672,47,1.9618352472,1499,,,,,1.9718937272,1452,1.9718937272,1.151882311794000019
,,1.9618352472,47,1.9623149272,1499,,,,,1.9723734072,1452,1.9723734072,1.152361991793999781
,,1.9623149272,47,1.9669138872,1499,,,,,1.9777133272,1452,1.9777133272,1.157701911793999723
,,1.9669138872,47,1.9718937272,1499,,,,,1.9821256472,1452,1.9821256472,1.162114231793999858
,,1.9718937272,47,1.9723734072,1499,,,,,1.9829710872,1452,1.9829710872,1.162959671793999833
,,1.9723734072,47,1.9777133272,1499,,,,,1.9884397272,1452,1.9884397272,1.168428311793999968
,,1.9777133272,47,1.9821256472,1499,,,,,1.9936569272,1452,1.9936569272,1.17364551179399967
,,1.9821256472,47,1.9829710872,1499,,,,,1.9943824472,1452,1.9943824472,1.174371031793999703
,,1.9829710872,47,1.9884397272,1499,,,,,1.9992032472,1452,1.9992032472,1.179191831793999772
,,1.9884397272,47,1.9936569272,1499,,,,,2.0046416472,1452,2.0046416472,1.184630231793999837
,,1.9936569272,47,1.9943824472,1499,,,,,2.0056567672,1452,2.0056567672,1.185645351793999762
,,1.9943824472,47,1.9992032472,1499,,,,,2.0098918872,1452,2.0098918872,1.189880471793999911
,,1.9992032472,47,2.0046416472,1499,,,,,2.0152425272,1452,2.0152425272,1.195231111793999985
,,2.0046416472,47,2.0056567672,1499,,,,,2.0164417272,1452,2.0164417272,1.19643031179399983
,,2.0056567672,47,2.0098918872,1499,,,,,2.0204230872,1452,2.0204230872,1.200411671793999875
,,2.0098918872,47,2.0152425272,1499,,,,,2.0259519672,1452,2.0259519672,1.205940551793999832
,,2.0152425272,47,2.0164417272,1499,,,,,2.0292078072,1452,2.0292078072,1.209196391793999843
,,2.0164417272,47,2.0204230872,1499,,,,,2.0312584472,1452,2.0312584472,1.211247031794000057
,,2.0204230872,47,2.0259519672,1499,,,,,2.0366453272,1452,2.0366453272,1.216633911793999706
,,2.0259519672,47,2.0292078072,1499,,,,,2.0403441272,1452,2.0403441272,1.220332711793999707
,,2.0292078072,47,2.0312584472,1499,,,,,2.0420429272,1452,2.0420429272,1.222031511793999931
,,2.0312584472,47,2.0366453272,1499,,,,,2.0474873272,1452,2.0474873272,1.227475911793999946
,,2.0366453272,47,2.0403441272,1499,,,,,2.0511228472,1452,2.0511228472,1.23111143179399995
,,2.0403441272,47,2.0420429272,1499,,,,,2.0525897272,1452,2.0525897272,1.232578311793999675
